t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
989158;470010110000002560010000000000;NPH;Mineria_Hidrocarburos;
1015326;470010107000001360041000000000;NPH;Mineria_Hidrocarburos;
948917;470010107000000060151000000000;NPH;Mineria_Hidrocarburos;
693319;470010106000011100003500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
978544;470010107000000060135000000000;NPH;Mineria_Hidrocarburos;
984079;470010002000000070642000000000;NPH;Mineria_Hidrocarburos;
989001;470010107000000060143000000000;NPH;Mineria_Hidrocarburos;
935901;470010106000010880032500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
814049;470010107000000060155000000000;NPH;Mineria_Hidrocarburos;
903754;470010115000004190024000000000;NPH;Mineria_Hidrocarburos;
1020524;470010107000000060117000000000;NPH;Mineria_Hidrocarburos;
761423;470010107000000060120000000000;NPH;Mineria_Hidrocarburos;
683676;470010107000001350009000000000;NPH;Mineria_Hidrocarburos;
747386;470010102000002800019000000000;NPH;Mineria_Hidrocarburos;
1000298;470010107000001360040000000000;NPH;Mineria_Hidrocarburos;
920688;470010106000010890009500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
915512;470010002000000030301000000000;NPH;Mineria_Hidrocarburos;
683243;470010107000001360044000000000;NPH;Mineria_Hidrocarburos;
742964;470010002000000076973000000000;NPH;Mineria_Hidrocarburos;
677274;470010110000001050006000000000;NPH;Mineria_Hidrocarburos;
681057;470010110000000960010000000000;NPH;Mineria_Hidrocarburos;
833867;470010115000005540007000000000;NPH;Mineria_Hidrocarburos;
1070802;470010107000000060130000000000;NPH;Mineria_Hidrocarburos;
965968;470010106000000610042000000000;NPH;Mineria_Hidrocarburos;
1019590;470010110000001060002000000000;NPH;Mineria_Hidrocarburos;
688892;470010106000009350012500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
900001;470010107000000060118000000000;NPH;Mineria_Hidrocarburos;
731628;470010002000000071436000000000;NPH;Mineria_Hidrocarburos;
856506;470010107000000060145000000000;NPH;Mineria_Hidrocarburos;
678556;470010107000000060133000000000;NPH;Mineria_Hidrocarburos;
958289;470010110000000640005000000000;NPH;Mineria_Hidrocarburos;
