t_id_predio;numero_predial
882064;470010110000000250152500000033
1027372;470010110000000640017300000000
681819;470010110000000250003500000013
662109;470010110000000290004200000013
910827;470010110000000080031500000001
688434;470010110000001460005500000001
664196;470010110000000250152500000019
812287;470010110000000640763300000000
658533;470010110000000250070200000100
868687;470010110000000790009300000000
1041195;470010110000000050012300000000
686338;470010110000000290004500000011
1065139;470010111000001810009500000012
1041666;470010110000000050013300000000
783345;470010107000000490707000000000
1065137;470010003000000010225500000271
909438;470010110000001500011500000002
684334;470010110000000790010300000000
731728;470010110000000640762300000000
1036701;470010110000001480008500000001
863140;470010106000010590018200000000
771242;470010108000000010009000000000
836425;470010110000000640011300000000
744394;470010110000000640019300000000
1042146;470010110000001480008500000002
810912;470010110000001520014200000001
658526;470010110000000260036200000001
837944;470010110000001300006500000001
774773;470010110000000640018300000000
