t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
991085;470010104000000300012000000000;NPH;Infraestructura_Transporte;
776334;470010104000000030010000000000;NPH;Infraestructura_Transporte;
747979;470010104000000280004000000000;NPH;Infraestructura_Transporte;
658929;470010104000000020001000000000;NPH;Infraestructura_Transporte;
759782;470010104000000280005000000000;NPH;Infraestructura_Transporte;
869905;470010104000000170008000000000;NPH;Infraestructura_Transporte;
1051725;470010104000000280006000000000;NPH;Infraestructura_Transporte;
835905;470010104000000030011000000000;NPH;Infraestructura_Transporte;
756546;470010104000000280007000000000;NPH;Infraestructura_Transporte;
678309;470010104000000280003000000000;NPH;Infraestructura_Transporte;
843625;470010002000000067059000000000;NPH;Infraestructura_Transporte;
858149;470010107000000220007000000000;NPH;Infraestructura_Transporte;
991235;470010106000006180002500000001;Parque_Cementerio.Unidad_Predial;Infraestructura_Transporte;
1035908;470010104000000330014000000000;NPH;Infraestructura_Transporte;
792753;470010106000008080025000000000;NPH;Infraestructura_Transporte;
954994;470010104000000010001000000000;NPH;Infraestructura_Transporte;
