t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
859568;470010101000001400901900000052;PH.Unidad_Predial;Institucional;
663239;470010002000000010460000000000;NPH;Institucional;
921336;470010003000000030181000000000;NPH;Institucional;
664329;470010102000002770002000000000;NPH;Institucional;
971323;470010101000000200004000000000;NPH;Institucional;
846523;470010115000005310001000000000;NPH;Institucional;
939766;470010101000000370001000000000;NPH;Institucional;
855872;470010101000001250001000000000;NPH;Institucional;
948161;470010109000003600008000000000;NPH;Institucional;
779104;470010106000004170901900000012;PH.Unidad_Predial;Institucional;
712313;470010101000002240001000000000;NPH;Institucional;
698478;470010106000004170901900000091;PH.Unidad_Predial;Institucional;
874649;470010101000002040015000000000;NPH;Institucional;
1038121;470010106000001750001000000000;NPH;Institucional;
743337;470010106000004170121000000000;NPH;Institucional;
703870;470010102000002570001000000000;NPH;Institucional;
913583;470010101000000020009000000000;NPH;Institucional;
702299;470010106000004170901900000092;PH.Unidad_Predial;Institucional;
740929;470010102000002150042000000000;NPH;Institucional;
696460;470010102000002790001000000000;NPH;Institucional;
817516;470010106000004170901900000073;PH.Unidad_Predial;Institucional;
1029043;470010900000000740003000000000;NPH;Institucional;
836437;470010102000002850017000000000;NPH;Institucional;
818172;470010002000000010460500000001;Parque_Cementerio.Unidad_Predial;Institucional;
749109;470010002000000066541000000000;NPH;Institucional;
722584;470010106000004170901900000014;PH.Unidad_Predial;Institucional;
685206;470010102000003160002000000000;NPH;Institucional;
782814;470010104000000300011000000000;NPH;Institucional;
932376;470010003000000012208500000001;Parque_Cementerio.Unidad_Predial;Institucional;
837350;470010101000001400901900000046;PH.Unidad_Predial;Institucional;
889140;470010101000000020012000000000;NPH;Institucional;
983735;470010116000002050001000000000;NPH;Institucional;
741598;470010101000001400901900000023;PH.Unidad_Predial;Institucional;
698474;470010106000004170901900000079;PH.Unidad_Predial;Institucional;
682291;470010108000000110009000000000;NPH;Institucional;
1012990;470010102000001530004000000000;NPH;Institucional;
1022919;470010101000002220001000000000;NPH;Institucional;
866149;470010105000000020017000000000;NPH;Institucional;
891425;470010106000008010032000000000;NPH;Institucional;
741538;470010101000001400901900000032;PH.Unidad_Predial;Institucional;
999368;470010115000005320001000000000;NPH;Institucional;
964556;470010106000004170901900000076;PH.Unidad_Predial;Institucional;
785389;470010106000006210003000000000;NPH;Institucional;
981807;470010106000004170901900000085;PH.Unidad_Predial;Institucional;
845769;470010106000004170901900000071;PH.Unidad_Predial;Institucional;
834837;470010101000002270001000000000;NPH;Institucional;
867087;470010112000000420003000000000;NPH;Institucional;
964622;470010106000004170901900000081;PH.Unidad_Predial;Institucional;
782192;470010800000001570001500000001;Parque_Cementerio.Unidad_Predial;Institucional;
763058;470010101000001870004000000000;NPH;Institucional;
971391;470010102000000770003000000000;NPH;Institucional;
983424;470010101000001400901900000058;PH.Unidad_Predial;Institucional;
951857;470010101000001400901900000056;PH.Unidad_Predial;Institucional;
771457;470010106000008040005000000000;NPH;Institucional;
720705;470010104000000200001000000000;NPH;Institucional;
689695;470010103000000560001000000000;NPH;Institucional;
947641;470010103000011110001000000000;NPH;Institucional;
878268;470010106000004170901900000095;PH.Unidad_Predial;Institucional;
812611;470010105000000090017000000000;NPH;Institucional;
1001848;470010106000004170901900000080;PH.Unidad_Predial;Institucional;
741606;470010003000000012208000000000;NPH;Institucional;
857628;470010106000004170122000000000;NPH;Institucional;
878866;470010102000001580002000000000;NPH;Institucional;
809244;470010102000000290013000000000;NPH;Institucional;
779106;470010106000004170901900000013;PH.Unidad_Predial;Institucional;
716849;470010106000006140001000000000;NPH;Institucional;
817490;470010102000002540006500000001;Parque_Cementerio.Unidad_Predial;Institucional;
803057;470010105000000350001500000001;Parque_Cementerio.Unidad_Predial;Institucional;
710227;470010101000000170008000000000;NPH;Institucional;
975379;470010101000001470001000000000;NPH;Institucional;
1026123;470010103000001240001000000000;NPH;Institucional;
933451;470010103000000420001500000001;Parque_Cementerio.Unidad_Predial;Institucional;
664327;470010102000002940001000000000;NPH;Institucional;
778863;470010101000002170002000000000;NPH;Institucional;
682947;470010106000000260003000000000;NPH;Institucional;
715511;470010105000001180001000000000;NPH;Institucional;
742381;470010109000003870009000000000;NPH;Institucional;
828359;470010102000001300001000000000;NPH;Institucional;
694498;470010106000001130043000000000;NPH;Institucional;
791674;470010102000000370028000000000;NPH;Institucional;
931979;470010103000007490001000000000;NPH;Institucional;
779267;470010109000000460006000000000;NPH;Institucional;
782218;470010900000000390010000000000;NPH;Institucional;
797924;470011000000000040001000000000;NPH;Institucional;
687975;470010102000001530006000000000;NPH;Institucional;
971525;470010102000002840002000000000;NPH;Institucional;
704001;470010106000009560001000000000;NPH;Institucional;
743586;470010102000000010031000000000;NPH;Institucional;
791706;470010102000001120001000000000;NPH;Institucional;
909549;470010101000001400901900000044;PH.Unidad_Predial;Institucional;
741969;470010101000001400901900000061;PH.Unidad_Predial;Institucional;
778740;470010104000001440001000000000;NPH;Institucional;
844734;470010101000000020008000000000;NPH;Institucional;
741965;470010101000001400901900000060;PH.Unidad_Predial;Institucional;
901447;470010103000001430001000000000;NPH;Institucional;
810751;470010104000000050055000000000;NPH;Institucional;
1037716;470010106000000170002000000000;NPH;Institucional;
664712;470010005000000010208000000000;NPH;Institucional;
925321;470010106000004170901900000089;PH.Unidad_Predial;Institucional;
898932;470010101000001400901900000045;PH.Unidad_Predial;Institucional;
720768;470010106000003270011000000000;NPH;Institucional;
989487;470010101000000950006000000000;NPH;Institucional;
1021129;470010101000001400901900000051;PH.Unidad_Predial;Institucional;
929568;470010101000001260001000000000;NPH;Institucional;
1059201;470010101000001400901900000057;PH.Unidad_Predial;Institucional;
974497;470010106000008010031000000000;NPH;Institucional;
741020;470010101000002040001000000000;NPH;Institucional;
1054438;470010101000001400901900000054;PH.Unidad_Predial;Institucional;
830377;470010106000004170901900000094;PH.Unidad_Predial;Institucional;
921137;470010103000000490001000000000;NPH;Institucional;
753709;470010106000004170119000000000;NPH;Institucional;
667795;470010101000002040013000000000;NPH;Institucional;
847699;470010103000001540008000000000;NPH;Institucional;
1006885;470010101000001400901900000036;PH.Unidad_Predial;Institucional;
1015444;470010101000001400901900000063;PH.Unidad_Predial;Institucional;
836965;470010101000001400901900000034;PH.Unidad_Predial;Institucional;
934095;470010115000005340001000000000;NPH;Institucional;
929720;470010101000002040017000000000;NPH;Institucional;
741301;470010103000007490003000000000;NPH;Institucional;
733519;470010102000002730001500000002;Parque_Cementerio.Unidad_Predial;Institucional;
718019;470010106000004170901900000065;PH.Unidad_Predial;Institucional;
969951;470010800000000410002000000000;NPH;Institucional;
853908;470010106000001200001000000000;NPH;Institucional;
864457;470010101000000020014000000000;NPH;Institucional;
761210;470010106000004170901900000067;PH.Unidad_Predial;Institucional;
978009;470010101000001400901900000047;PH.Unidad_Predial;Institucional;
700335;470010002000000020226000000000;NPH;Institucional;
1005701;470010101000001260003000000000;NPH;Institucional;
793896;470010106000004170005000000000;NPH;Institucional;
1017074;470010101000001400901900000048;PH.Unidad_Predial;Institucional;
950167;470010101000001400901900000026;PH.Unidad_Predial;Institucional;
663277;470010002000000010398000000000;NPH;Institucional;
807606;470010106000004170003000000000;NPH;Institucional;
971395;470010102000001530005000000000;NPH;Institucional;
819119;470010101000001710003000000000;NPH;Institucional;
742298;470010103000003250007500000002;Parque_Cementerio.Unidad_Predial;Institucional;
948153;470010101000001400901900000055;PH.Unidad_Predial;Institucional;
809242;470010102000001120013000000000;NPH;Institucional;
948066;470010103000003530003000000000;NPH;Institucional;
679173;470010115000005290001000000000;NPH;Institucional;
1055218;470010106000004170901900000090;PH.Unidad_Predial;Institucional;
790954;470010104000000860001000000000;NPH;Institucional;
677992;470010106000002150001000000000;NPH;Institucional;
694715;470010900000000220011000000000;NPH;Institucional;
907999;470010106000004170118000000000;NPH;Institucional;
1038511;470010102000002520003000000000;NPH;Institucional;
815864;470010104000000860002000000000;NPH;Institucional;
830373;470010101000001400901900000064;PH.Unidad_Predial;Institucional;
974255;470010900000000720002000000000;NPH;Institucional;
845771;470010106000004170901900000075;PH.Unidad_Predial;Institucional;
969538;470010101000002170008500000001;Parque_Cementerio.Unidad_Predial;Institucional;
904286;470010002000000065096000000000;NPH;Institucional;
791818;470010101000002040016000000000;NPH;Institucional;
1017339;470010101000001400901900000059;PH.Unidad_Predial;Institucional;
715548;470010112000001470001000000000;NPH;Institucional;
700648;470010106000006090001000000000;NPH;Institucional;
761052;470010106000004170120000000000;NPH;Institucional;
931154;470010106000004170004000000000;NPH;Institucional;
664470;470010115000005290002000000000;NPH;Institucional;
901593;470010106000004170901900000069;PH.Unidad_Predial;Institucional;
1018100;470010109000000460009000000000;NPH;Institucional;
718021;470010106000004170901900000068;PH.Unidad_Predial;Institucional;
933638;470010109000000160001000000000;NPH;Institucional;
882688;470010101000000020013000000000;NPH;Institucional;
973564;470010106000004170901900000086;PH.Unidad_Predial;Institucional;
839077;470010106000000260002000000000;NPH;Institucional;
918248;470010105000000020003000000000;NPH;Institucional;
948126;470010102000000340023000000000;NPH;Institucional;
698476;470010106000004170901900000082;PH.Unidad_Predial;Institucional;
978998;470010103000007490002000000000;NPH;Institucional;
741739;470010103000001540008500000001;Parque_Cementerio.Unidad_Predial;Institucional;
682800;470010101000001640001000000000;NPH;Institucional;
796581;470010900000000670002000000000;NPH;Institucional;
1006421;470010005000000010209000000000;NPH;Institucional;
912828;470010106000004170901900000070;PH.Unidad_Predial;Institucional;
818148;470010101000000390003000000000;NPH;Institucional;
866754;470010103000003510006000000000;NPH;Institucional;
703245;470010106000002090025000000000;NPH;Institucional;
836462;470010103000002930011000000000;NPH;Institucional;
983643;470010109000000460005000000000;NPH;Institucional;
782747;470010103000000560022000000000;NPH;Institucional;
934231;470010105000001000001000000000;NPH;Institucional;
717805;470010102000002770004000000000;NPH;Institucional;
746257;470010102000002840001000000000;NPH;Institucional;
1007537;470010112000000890004000000000;NPH;Institucional;
1054715;470010106000006930020000000000;NPH;Institucional;
