t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
742273;470010113000000070903900000000;NPH;Habitacional;Predio.Publico.Ejido
662137;470010106000005140008000000000;NPH;Habitacional;Predio.Publico.Ejido
1058170;470010101000000300901900000000;NPH;Habitacional;Predio.Publico.Ejido
1034152;470010102000003230005000000000;NPH;Habitacional;Predio.Publico.Ejido
1052878;470010103000005720002500000001;Parque_Cementerio.Unidad_Predial;Habitacional;Predio.Publico.Ejido
825398;470010102000002500901900000060;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
760502;470010105000002520042000000000;NPH;Habitacional;Predio.Publico.Ejido
919801;470010103000001020067000000000;NPH;Habitacional;Predio.Publico.Ejido
803493;470010114000000230901900000000;NPH;Habitacional;Predio.Publico.Ejido
740985;470010113000000340014000000000;NPH;Habitacional;Predio.Publico.Ejido
851767;470010104000000620904901010078;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
913867;470010002000000060911900004235;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
671932;470010104000000270901901180084;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1058176;470010110000000190901904030258;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1058180;470010110000000190901904040268;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1058136;470010110000000190901904020247;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1000101;470010107000000610902900000000;PH.Matriz;Habitacional;Predio.Publico.Ejido
816503;470010111000002780005000000000;NPH;Habitacional;Predio.Publico.Ejido
853016;470010110000000290012000000000;NPH;Habitacional;Predio.Publico.Ejido
1049876;470010103000002860901900000045;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1058168;470010101000000280901900000000;NPH;Habitacional;Predio.Publico.Ejido
1058174;470010115000006770901900000000;NPH;Habitacional;Predio.Publico.Ejido
659117;470010102000002410901900000000;PH.Matriz;Habitacional;Predio.Publico.Ejido
672557;470010104000001610907900000270;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
662139;470010110000000830901900000287;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
920394;470010002000000060918900007462;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
819139;470010002000000050938000000000;NPH;Habitacional;Predio.Publico.Ejido
782591;470010101000001940008000000000;NPH;Habitacional;Predio.Publico.Ejido
945203;470010800000000300011000000000;NPH;Habitacional;Predio.Publico.Ejido
760486;470010107000000080902901020038;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
987406;470010114000000270002000000000;NPH;Habitacional;Predio.Publico.Ejido
662041;470010103000000130901900000000;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
658993;470010112000001000001200000000;Mejoras;Habitacional;Predio.Publico.Ejido
1009924;470010102000003940022000000000;NPH;Habitacional;Predio.Publico.Ejido
820367;470010115000006840016000000000;NPH;Habitacional;Predio.Publico.Ejido
1010487;470010116000002090026000000000;NPH;Habitacional;Predio.Publico.Ejido
659006;470010109000002580801800000000;Condominio.Matriz;Habitacional;Predio.Publico.Ejido
874561;470010002000000050713000000000;NPH;Habitacional;Predio.Publico.Ejido
850850;470010114000000960902900000000;NPH;Habitacional;Predio.Publico.Ejido
658841;470010002000000022533000000000;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1071354;470010107000000900016000000000;NPH;Habitacional;Predio.Publico.Ejido
720825;470010104000000270901900000000;PH.Matriz;Habitacional;Predio.Publico.Ejido
995005;470010105000002320005000000000;NPH;Habitacional;Predio.Publico.Ejido
659129;470010102000002500901900000000;PH.Matriz;Habitacional;Predio.Publico.Ejido
1034229;470010002000000060903900001117;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1042492;470010103000003070020000000000;NPH;Habitacional;Predio.Publico.Ejido
658823;470010002000000039017000000000;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
663568;470010104000000930907900000404;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
896291;470010002000000040902900005262;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
757269;470010104000001610907900000172;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
1058172;470010101000000310901900000000;NPH;Habitacional;Predio.Publico.Ejido
658839;470010002000000030110000000000;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
904710;470010111000000530001000000000;NPH;Habitacional;Predio.Publico.Ejido
789882;470010103000002640008000000000;NPH;Habitacional;Predio.Publico.Ejido
1058600;470010115000006840015000000000;NPH;Habitacional;Predio.Publico.Ejido
684929;470010110000000620902901130433;PH.Unidad_Predial;Habitacional;Predio.Publico.Ejido
662126;470010002000000060903900000000;PH.Matriz;Habitacional;Predio.Publico.Ejido
