t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
981044;470010002000000040901901010023;PH.Unidad_Predial;Agroindustrial;
682023;470010002000000040901901010003;PH.Unidad_Predial;Agroindustrial;
956527;470010002000000040901901010007;PH.Unidad_Predial;Agroindustrial;
1013463;470010002000000040901901010002;PH.Unidad_Predial;Agroindustrial;
882858;470010002000000040901901010027;PH.Unidad_Predial;Agroindustrial;
992854;470010002000000040901901010005;PH.Unidad_Predial;Agroindustrial;
710946;470010002000000040901901010025;PH.Unidad_Predial;Agroindustrial;
789894;470010002000000040901901010014;PH.Unidad_Predial;Agroindustrial;
1023792;470010002000000040901901010011;PH.Unidad_Predial;Agroindustrial;
985688;470010002000000040901901010015;PH.Unidad_Predial;Agroindustrial;
830365;470010003000000030336000000000;NPH;Agroindustrial;
710948;470010002000000040901901010024;PH.Unidad_Predial;Agroindustrial;
1035512;470010110000001760005000000000;NPH;Agroindustrial;
750104;470010002000000040901901010019;PH.Unidad_Predial;Agroindustrial;
822320;470010002000000040901901010026;PH.Unidad_Predial;Agroindustrial;
710934;470010002000000040901901010001;PH.Unidad_Predial;Agroindustrial;
927840;470010002000000040901901010012;PH.Unidad_Predial;Agroindustrial;
700626;470010002000000040901901010010;PH.Unidad_Predial;Agroindustrial;
792941;470010002000000040901901010021;PH.Unidad_Predial;Agroindustrial;
765457;470010002000000040901901010008;PH.Unidad_Predial;Agroindustrial;
878248;470010107000001400015000000000;NPH;Agroindustrial;
846684;470010002000000040901901010009;PH.Unidad_Predial;Agroindustrial;
880891;470010002000000040901901010016;PH.Unidad_Predial;Agroindustrial;
666974;470010002000000040901901010006;PH.Unidad_Predial;Agroindustrial;
905938;470010002000000040901901010022;PH.Unidad_Predial;Agroindustrial;
1059490;470010002000000040901901010004;PH.Unidad_Predial;Agroindustrial;
710964;470010002000000040901901010018;PH.Unidad_Predial;Agroindustrial;
860999;470010002000000040901901010013;PH.Unidad_Predial;Agroindustrial;
700634;470010002000000040901901010017;PH.Unidad_Predial;Agroindustrial;
710962;470010002000000040901901010020;PH.Unidad_Predial;Agroindustrial;
