t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
873955;470010101000002170008000000000;NPH;Industrial;
711190;470010106000011470010000000000;NPH;Industrial;
948170;470010109000001900014000000000;NPH;Industrial;
703834;470010105000000440015000000000;NPH;Industrial;
708584;470010115000000790801800000046;Condominio.Unidad_Predial;Industrial;
719146;470010114000000660005000000000;NPH;Industrial;
959047;470010002000000064520000000000;NPH;Industrial;
994158;470010115000006560015000000000;NPH;Industrial;
661977;470010110000001730007500000001;Informal;Industrial;
841340;470010110000002070001000000000;NPH;Industrial;
859284;470010114000000900002000000000;NPH;Industrial;
677961;470010115000000820004000000000;NPH;Industrial;
838221;470010002000000040801800009974;Condominio.Unidad_Predial;Industrial;
832622;470010101000002170003000000000;NPH;Industrial;
983534;470010112000000820001000000000;NPH;Industrial;
993415;470010115000000790801800000054;Condominio.Unidad_Predial;Industrial;
803426;470010101000002170003500000001;Parque_Cementerio.Unidad_Predial;Industrial;
878252;470010115000000790801800000052;Condominio.Unidad_Predial;Industrial;
1051224;470010107000001430013000000000;NPH;Industrial;
994944;470010002000000064524000000000;NPH;Industrial;
704067;470010105000000020003500000001;Parque_Cementerio.Unidad_Predial;Industrial;
836464;470010115000000790801800000037;Condominio.Unidad_Predial;Industrial;
856070;470010114000000660025000000000;NPH;Industrial;
1062399;470010115000000790801800000053;Condominio.Unidad_Predial;Industrial;
971359;470010101000002230001000000000;NPH;Industrial;
819682;470010107000001430024000000000;NPH;Industrial;
869474;470010002000000040801800003951;Condominio.Unidad_Predial;Industrial;
682748;470010114000000660026000000000;NPH;Industrial;
1061987;470010115000006560014000000000;NPH;Industrial;
962322;470010112000000800003000000000;NPH;Industrial;
901603;470010115000000790801800000038;Condominio.Unidad_Predial;Industrial;
723778;470010107000001410034000000000;NPH;Industrial;
701697;470010003000000050123000000000;NPH;Industrial;
1044709;470010107000001410010000000000;NPH;Industrial;
742131;470010002000000040801800009973;Condominio.Unidad_Predial;Industrial;
1060661;470010115000006560012000000000;NPH;Industrial;
1015031;470010115000000790801800000049;Condominio.Unidad_Predial;Industrial;
910086;470010106000003830008000000000;NPH;Industrial;
1030257;470010115000006560006000000000;NPH;Industrial;
948243;470010115000006560005000000000;NPH;Industrial;
1069678;470010002000000044741000000000;NPH;Industrial;
853764;470010002000000040801800009975;Condominio.Unidad_Predial;Industrial;
658762;470010110000000080024500000003;Informal;Industrial;
983386;470010115000000790801800000003;Condominio.Unidad_Predial;Industrial;
996519;470010101000002170004000000000;NPH;Industrial;
741509;470010115000000790801800000060;Condominio.Unidad_Predial;Industrial;
742035;470010106000009600001000000000;NPH;Industrial;
1028529;470010115000006800001000000000;NPH;Industrial;
1037578;470010109000000430011000000000;NPH;Industrial;
1055094;470010115000000790801800000043;Condominio.Unidad_Predial;Industrial;
910205;470010002000000064523000000000;NPH;Industrial;
668795;470010110000000670009000000000;NPH;Industrial;
908100;470010105000000860001000000000;NPH;Industrial;
740644;470010107000000720003000000000;NPH;Industrial;
1038710;470010115000000790801800000051;Condominio.Unidad_Predial;Industrial;
901627;470010114000000900009000000000;NPH;Industrial;
1064983;470010115000006560011000000000;NPH;Industrial;
853860;470010115000006560017000000000;NPH;Industrial;
951926;470010107000000430011000000000;NPH;Industrial;
1063210;470010115000006460004000000000;NPH;Industrial;
836474;470010107000001410017000000000;NPH;Industrial;
693071;470010107000001410018000000000;NPH;Industrial;
956260;470010115000006560013000000000;NPH;Industrial;
786992;470010115000000790801800000039;Condominio.Unidad_Predial;Industrial;
810261;470010114000001290001000000000;NPH;Industrial;
909154;470010107000001410015000000000;NPH;Industrial;
983434;470010107000001410031000000000;NPH;Industrial;
1003561;470010114000000660006000000000;NPH;Industrial;
800415;470010104000000750042000000000;NPH;Industrial;
979058;470010101000001720006000000000;NPH;Industrial;
856044;470010900000000900052000000000;NPH;Industrial;
925314;470010115000000790801800000042;Condominio.Unidad_Predial;Industrial;
752658;470010101000002150001000000000;NPH;Industrial;
1034308;470010115000000790801800000044;Condominio.Unidad_Predial;Industrial;
874073;470010109000002020042500000002;Parque_Cementerio.Unidad_Predial;Industrial;
734882;470010003000000010901900004001;PH.Unidad_Predial;Industrial;
1012679;470010112000000820003000000000;NPH;Industrial;
858925;470010003000000010901900003868;PH.Unidad_Predial;Industrial;
767234;470010110000000080024000000000;NPH;Industrial;
869062;470010110000002040001000000000;NPH;Industrial;
836468;470010115000000790801800000057;Condominio.Unidad_Predial;Industrial;
982902;470010107000001410030000000000;NPH;Industrial;
688880;470010110000000080024500000002;Informal;Industrial;
772603;470010114000000900001000000000;NPH;Industrial;
774870;470010110000000080024500000001;Informal;Industrial;
901583;470010107000001410053000000000;NPH;Industrial;
661227;470010107000000590023000000000;NPH;Industrial;
677969;470010115000006560009000000000;NPH;Industrial;
1025894;470010115000006560002000000000;NPH;Industrial;
1058240;470010102000001010003000000000;NPH;Industrial;
1040024;470010107000001410014000000000;NPH;Industrial;
784080;470010115000000790801800000050;Condominio.Unidad_Predial;Industrial;
1017100;470010107000000710004000000000;NPH;Industrial;
1037554;470010101000001940006000000000;NPH;Industrial;
681803;470010115000000790801800000047;Condominio.Unidad_Predial;Industrial;
778829;470010101000002170005000000000;NPH;Industrial;
746810;470010115000000820006000000000;NPH;Industrial;
677917;470010107000001410016000000000;NPH;Industrial;
779059;470010101000002170006000000000;NPH;Industrial;
904871;470010107000000710008000000000;NPH;Industrial;
846237;470010106000009600005000000000;NPH;Industrial;
1012057;470010115000000790801800000040;Condominio.Unidad_Predial;Industrial;
1055722;470010107000000690038000000000;NPH;Industrial;
1058338;470010107000001410002000000000;NPH;Industrial;
772386;470010109000000430019000000000;NPH;Industrial;
872144;470010107000000710001000000000;NPH;Industrial;
983900;470010114000000660003000000000;NPH;Industrial;
1054978;470010115000000790801800000048;Condominio.Unidad_Predial;Industrial;
683426;470010114000000660024000000000;NPH;Industrial;
1003250;470010115000000740016000000000;NPH;Industrial;
947950;470010108000000170002000000000;NPH;Industrial;
962634;470010107000001430007000000000;NPH;Industrial;
952170;470010114000000660046000000000;NPH;Industrial;
682786;470010002000000040801800009976;Condominio.Unidad_Predial;Industrial;
1042988;470010110000001450001200000001;Informal;Industrial;
807031;470010107000000720033000000000;NPH;Industrial;
765680;470010115000000820015000000000;NPH;Industrial;
990216;470010102000000770004000000000;NPH;Industrial;
978030;470010002000000010213000000000;NPH;Industrial;
898923;470010103000000450102000000000;NPH;Industrial;
742030;470010109000001140010000000000;NPH;Industrial;
983625;470010001000000021695000000000;NPH;Industrial;
1066101;470010109000002080015000000000;NPH;Industrial;
925307;470010115000000790801800000045;Condominio.Unidad_Predial;Industrial;
957041;470010101000001930029000000000;NPH;Industrial;
948114;470010102000002120003000000000;NPH;Industrial;
839409;470010002000000066868000000000;NPH;Industrial;
1010960;470010107000000720050000000000;NPH;Industrial;
704816;470010107000001410009000000000;NPH;Industrial;
683608;470010115000006560010000000000;NPH;Industrial;
1042978;470010115000006560007000000000;NPH;Industrial;
925312;470010115000000790801800000041;Condominio.Unidad_Predial;Industrial;
