t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
742209;470010001000000021272000000000;NPH;Cultural;
859743;470010103000001540007000000000;NPH;Cultural;
669696;470010103000004620004500000058;Parque_Cementerio.Unidad_Predial;Cultural;
948015;470010102000001010001000000000;NPH;Cultural;
844107;470010112000000240003500000001;Parque_Cementerio.Unidad_Predial;Cultural;
756247;470010106000011460015500000001;Parque_Cementerio.Unidad_Predial;Cultural;
701781;470010006000000020362000000000;NPH;Cultural;
983563;470010103000004210002000000000;NPH;Cultural;
694348;470010102000002590001000000000;NPH;Cultural;
694346;470010103000000710001000000000;NPH;Cultural;
873905;470010111000000470001500000025;Parque_Cementerio.Unidad_Predial;Cultural;
983552;470010103000005410001000000000;NPH;Cultural;
1026448;470010106000004860005000000000;NPH;Cultural;
763788;470010106000006380004000000000;NPH;Cultural;
886668;470010109000001800007500000001;Parque_Cementerio.Unidad_Predial;Cultural;
676112;470010103000000540001000000000;NPH;Cultural;
836495;470010800000000880001000000000;NPH;Cultural;
755392;470010103000000460006000000000;NPH;Cultural;
705391;470010109000000430001000000000;NPH;Cultural;
931887;470010106000006380007000000000;NPH;Cultural;
1034412;470010001000000021228000000000;NPH;Cultural;
795342;470010006000000020109500000001;Parque_Cementerio.Unidad_Predial;Cultural;
741513;470010106000002950009000000000;NPH;Cultural;
700078;470010106000004930004000000000;NPH;Cultural;
991325;470010106000006670003000000000;NPH;Cultural;
1028115;470010002000000064492000000000;NPH;Cultural;
921131;470010115000006820001000000000;NPH;Cultural;
984022;470010109000000160013000000000;NPH;Cultural;
901495;470010103000000080004000000000;NPH;Cultural;
741902;470010106000003920008000000000;NPH;Cultural;
932464;470010103000011100001000000000;NPH;Cultural;
839708;470010112000000240003000000000;NPH;Cultural;
706205;470010105000001840001000000000;NPH;Cultural;
983412;470010106000003920007000000000;NPH;Cultural;
712353;470010106000004190019500000001;Parque_Cementerio.Unidad_Predial;Cultural;
1016110;470010109000000340010000000000;NPH;Cultural;
826045;470010103000001540007500000001;Parque_Cementerio.Unidad_Predial;Cultural;
898734;470010105000000300012000000000;NPH;Cultural;
666642;470010106000002150001500000001;Parque_Cementerio.Unidad_Predial;Cultural;
971928;470010102000002160078000000000;NPH;Cultural;
979019;470010103000001490010000000000;NPH;Cultural;
764539;470010106000000170001000000000;NPH;Cultural;
756947;470010006000000010199500000001;Parque_Cementerio.Unidad_Predial;Cultural;
810088;470010103000003450005000000000;NPH;Cultural;
715522;470010103000004620007500000167;Parque_Cementerio.Unidad_Predial;Cultural;
741417;470010103000002360014000000000;NPH;Cultural;
927184;470010109000004040002000000000;NPH;Cultural;
883347;470010109000000860001500000001;Parque_Cementerio.Unidad_Predial;Cultural;
1036695;470010106000003690009000000000;NPH;Cultural;
949005;470010002000000010461500000001;Parque_Cementerio.Unidad_Predial;Cultural;
1034374;470010105000000040012000000000;NPH;Cultural;
934225;470010103000001060022500000001;Parque_Cementerio.Unidad_Predial;Cultural;
808667;470010101000001080024000000000;NPH;Cultural;
962215;470010101000001710002000000000;NPH;Cultural;
937657;470010106000006380007500000001;Parque_Cementerio.Unidad_Predial;Cultural;
819977;470010004000000090001500000006;Parque_Cementerio.Unidad_Predial;Cultural;
888454;470010103000007890003000000000;NPH;Cultural;
815924;470010106000000930008000000000;NPH;Cultural;
684205;470010800000000310004000000000;NPH;Cultural;
708381;470010114000001540013000000000;NPH;Cultural;
781944;470010109000001540018500000001;Parque_Cementerio.Unidad_Predial;Cultural;
882950;470010101000001930021000000000;NPH;Cultural;
1030754;470010103000003540003000000000;NPH;Cultural;
1014913;470010106000007510017000000000;NPH;Cultural;
830367;470010106000002950010000000000;NPH;Cultural;
844075;470010103000003180016500000001;Parque_Cementerio.Unidad_Predial;Cultural;
987358;470010105000000030003000000000;NPH;Cultural;
