t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
1019446;470010109000003600006000000000;NPH;Educativo;
948229;470010900000000760006000000000;NPH;Educativo;
939361;470010116000002670007500000001;Parque_Cementerio.Unidad_Predial;Educativo;
1033817;470010105000000090009000000000;NPH;Educativo;
676120;470010102000002160076000000000;NPH;Educativo;
694567;470010103000004620010500000061;Parque_Cementerio.Unidad_Predial;Educativo;
877834;470010109000002580801800000006;Condominio.Unidad_Predial;Educativo;
1058580;470010102000002510001000000000;NPH;Educativo;
992653;470010101000001600001000000000;NPH;Educativo;
861542;470010102000002430019000000000;NPH;Educativo;
878258;470010104000001120061000000000;NPH;Educativo;
853910;470010007000000020183000000000;NPH;Educativo;
664390;470010102000001010017000000000;NPH;Educativo;
926818;470010103000002010009500000001;Parque_Cementerio.Unidad_Predial;Educativo;
682307;470010112000000130013000000000;NPH;Educativo;
687123;470010102000004490003000000000;NPH;Educativo;
801931;470010002000000010461000000000;NPH;Educativo;
952394;470010102000003020011000000000;NPH;Educativo;
902903;470010102000003240013000000000;NPH;Educativo;
790098;470010113000000720001000000000;NPH;Educativo;
1002844;470010107000001340052000000000;NPH;Educativo;
1028931;470010113000000940005000000000;NPH;Educativo;
822255;470010102000003360013000000000;NPH;Educativo;
853766;470010104000000770002000000000;NPH;Educativo;
1004408;470010101000000070022000000000;NPH;Educativo;
741668;470010900000000120030000000000;NPH;Educativo;
711513;470010002000000066540000000000;NPH;Educativo;
1029787;470010103000000480019000000000;NPH;Educativo;
1050696;470010114000000410001000000000;NPH;Educativo;
859385;470010102000003200020000000000;NPH;Educativo;
841511;470010006000000010461500000001;Parque_Cementerio.Unidad_Predial;Educativo;
797293;470010102000000030020000000000;NPH;Educativo;
1046469;470010102000003200019000000000;NPH;Educativo;
868507;470010110000001730007000000000;NPH;Educativo;
945374;470010001000000021768000000000;NPH;Educativo;
740965;470010102000001860015000000000;NPH;Educativo;
1020185;470010102000002160077000000000;NPH;Educativo;
