t_id_predio;numero_predial
1058198;470010101000001650901900000000
832967;470010110000000630049000000000
920020;470010109000004190010000000000
661752;470010109000003600134000000000
1061409;470010110000000630056000000000
658821;470010002000000039013000000000
1057708;470010101000001210902900000000
1061578;470010110000000630058000000000
1051220;470010001000000022546000000000
658837;470010002000000039016000000000
832971;470010110000000630055000000000
1061499;470010110000000630054000000000
658819;470010002000000020078000000000
1057704;470010101000001280903900000000
662041;470010103000000130901900000000
1058202;470010101000001840901900000000
690110;470010110000000630355000000000
658829;470010002000000039010000000000
1007242;470010110000000630051000000000
1057698;470010101000001210903900000000
968349;470010110000000630354000000000
680387;470010101000000850030000000000
968347;470010110000000630353000000000
1057720;470010101000001020902900000000
658935;470010101000001440902900000000
673822;470010002000000039018000000000
658995;470010101000001020903900000000
658831;470010002000000012543000000000
658823;470010002000000039017000000000
659221;470010110000000300005500000031
1072421;470010110000000300003500000064
658825;470010002000000039015000000000
937733;470010101000000850029000000000
832969;470010110000000630050000000000
930479;470010110000000630057000000000
658839;470010002000000030110000000000
658841;470010002000000022533000000000
832973;470010110000000630052000000000
689601;470010110000000630356000000000
1057694;470010101000001020901900000000
1047072;470010109000003670901900000000
658809;470010109000004170021000000000
1057700;470010101000001280904900000000
1057696;470010101000000980901900000000
658827;470010002000000039011000000000
828399;470010110000000630053000000000
659094;470010101000001210901900000000
1057706;470010101000001280905900000000
1057702;470010101000001010901900000000
1058200;470010101000001840902900000000
879913;470010109000003680901900000000
