t_id_predio;numero_predial;fecha_inscripcion_catastral
1056448;470010107000000090906901060190;
1030251;470010002000000070903916030310;
884406;470010104000001030051000000000;
3014872;470010002000000070905916010301;
997865;470010002000000070902909020165;
898980;470010111000004070003000000000;
780885;470010002000000040801800004997;
823195;470010106000000560901904010200;
682498;470010002000000076901906020544;
839779;470010002000000070905915040293;
1005653;470010800000000550001000000000;
1059524;470010002000000070903913040253;
3024148;470010002000000076901902050305;
755718;470010002000000070903913030252;
734177;470010114000000590015000000000;
866861;470010002000000070903922050438;
1063451;470010002000000040801800004967;
1069533;470010002000000076901906030549;
3020872;470010002000000070905927050538;
698805;470010002000000070902910030189;
1055657;470010104000000910903901050159;
812067;470010106000000560901902020074;
809342;470010107000000810902900000132;
1066091;470010002000000070903918040354;
1034537;470010101000000990023000000000;
806293;470010110000000400904900000589;
1023236;470010110000000340004000000000;
1047757;470010104000000910903901000113;
925608;470010002000000070902905010081;
760567;470010113000000780105000000000;
946376;470010002000000070905911040214;
915422;470010002000000070903921020407;
1069559;470010002000000076979000000000;
757323;470010106000001310007000000000;
663084;470010103000000210010000000000;
926551;470010104000001070902900000142;
3024553;470010002000000076901902040302;
748147;470010112000000640901900000103;
864769;470010002000000070902914040275;
784825;470010105000000030901900000024;
668193;470010106000000560901901050039;
845563;470010106000004500011000000000;
796086;470010104000000930906902020499;
700373;470010002000000070905906010103;
721591;470010002000000070903919030369;
840838;470010103000000420002000000000;
662498;470010106000000720022000000000;
880394;470010002000000070801800007037;
786731;470010002000000070905917030330;
739917;470010002000000040801800003968;
669686;470010104000000910903901010147;
1038362;470010104000000910903901060161;
994374;470010101000000270023000000000;
3021604;470010002000000070905908010142;
863904;470010002000000070902910040193;
764751;470010106000010670003500000002;
822577;470010114000000260901900000025;
1059499;470010106000000560901904060239;
1005195;470010002000000040901901010158;
670140;470010002000000022896000000000;
1035887;470010002000000070903914010263;
975778;470010115000004940031000000000;
1054432;470010103000004620024000000000;
862216;470010110000000640903900000295;
912045;470010002000000070905901050020;
1065337;470010109000003600901900000156;2019-09-23
667081;470010103000007640009000000000;
666367;470010002000000070905925010483;
828150;470010110000000580902901980128;
1005782;470010002000000070905909030172;
1004049;470010107000001050801800000047;
707293;470010106000000890026000000000;
988425;470010002000000070905913010243;
740252;470010002000000060917900007233;
1065311;470010109000003600901900000140;2019-09-23
955171;470010107000001320007000000000;
696452;470010106000005300013000000000;
666898;470010002000000070905906040114;
1061796;470010106000002310005000000000;
952731;470010110000000640906900001327;
1055550;470010002000000040801800005004;
750192;470010002000000040908900005647;
819604;470010102000002710039000000000;
1041317;470010002000000070902909040176;
1024368;470010107000000090903900000085;
3014569;470010002000000076901902020286;
1044209;470010114000000120008000000000;
865521;470010002000000040901901060071;
847208;470010002000000070903911020207;
1009836;470010107000000120902901000001;
986213;470010110000001450008500000001;
663136;470010002000000040801800004980;
878633;470010002000000070902911010201;
965163;470010002000000070905928050560;
3017815;470010110000000510902901040060;
809449;470010002000000070905920050399;
767336;470010002000000021173000000000;
743762;470010104000000930906901000256;
986896;470010105000000030901900000029;
3019912;470010002000000076901901070264;
3019597;470010002000000076901902050311;
861881;470010110000000460801800000016;
682168;470010104000000910903901140182;
725174;470010104000000490012000000000;
931166;470010115000006810902900000296;
1047844;470010103000007630013000000000;
775003;470010002000000076901906030545;
722032;470010002000000022866000000000;
1015084;470010102000001930901900000017;
948429;470010104000000930906901000266;
1035946;470010002000000070902901050020;
864046;470010103000000320001000000000;
859906;470010001000000020801800002398;
673532;470010001000000020801800002405;
847427;470010104000000910903901000138;
1065289;470010109000003600901900000134;2019-09-23
1059452;470010002000000076901903020347;
3016663;470010002000000040901901010147;
1027844;470010002000000070903903010043;
719885;470010107000000070904900000151;
794645;470010103000003630001500000001;
800317;470010002000000060912900004455;
1051541;470010002000000076901906030546;
951342;470010002000000040901901010164;
856750;470010106000000560901904040218;
960307;470010002000000070905917020327;
1044910;470010002000000070905913020247;
1072341;470010107000001270018000000000;
916393;470010102000003440008000000000;
993891;470010102000002060019000000000;
991444;470010002000000070905924010461;
1030204;470010104000000910903901020079;
963521;470010002000000076901901030230;
830539;470010002000000070902916030312;
762090;470010110000000380908900001775;
908395;470010109000002580801800000368;
662911;470010110000000390009000000000;
958012;470010002000000070905910020186;
776431;470010002000000070903907030129;
960230;470010107000000280901900000023;
1040549;470010002000000040801800005013;
923554;470010002000000070905925010481;
1039248;470010105000002580139000000000;
929888;470010002000000040901901010139;
735417;470010002000000070903909020167;
961876;470010002000000070905904020066;
1027374;470010002000000076901902020283;
673239;470010108000000060902902070093;
1069184;470010002000000070903901010001;
909323;470010103000004690008000000000;
837776;470010104000000240901900000007;
1059460;470010002000000076901904010408;
818080;470010107000001560801800000013;
1050205;470010002000000049980000000000;
1007472;470010101000001970002000000000;
693335;470010110000000700902900000093;
1069196;470010002000000070903904020067;
1030266;470010002000000070903910050200;
725134;470010800000000460020000000000;
1059505;470010106000000560901901030019;
810868;470010115000001490011000000000;
877526;470010002000000050672000000000;
740706;470010004000000010043000000000;
819224;470010106000008120016000000000;
3023353;470010108000000180903901080252;
1035288;470010105000000050901900000062;
949441;470010109000001100021000000000;
3023854;470010002000000070905909010164;
1013981;470010108000000010901902070459;
3027118;470010002000000076901902010277;
852070;470010104000000910903901100102;
824311;470010110000000640906900001329;
1013467;470010002000000040901901030052;
839413;470010002000000040801800003970;
1052331;470010003000000010635000000000;
1059529;470010106000000560901902030085;
952723;470010002000000070905918030351;
663082;470010002000000060918900007446;
904139;470010002000000070902909010161;
986151;470010004000000020138000000000;
3012484;470010002000000040901900000111;
903239;470010106000007650005000000000;
1069168;470010002000000070902915010282;
1072350;470010002000000040901900000098;
888087;470010002000000076901903070388;
943599;470010109000001100017000000000;
663192;470010116000002090008000000000;
862555;470010002000000049974000000000;
3020206;470010002000000070905912020226;
1041160;470010106000000560901903010129;
859914;470010002000000070905903020047;
747004;470010002000000076901904080457;
846233;470010002000000070902916040313;
924865;470010002000000070903915040294;
1043861;470010115000003960001000000000;
742131;470010002000000040801800009973;
704350;470010104000000930906901000263;
856462;470010115000003970001000000000;
898986;470010001000000022146000000000;
1067456;470010109000003340022000000000;
844149;470010115000006650901900001005;
965863;470010002000000070903921030412;
1055536;470010104000000910903901000124;
748044;470010002000000070903902020027;
722999;470010104000000930903900000080;
953747;470010101000002090901900000037;
850184;470010105000000240030000000000;
874715;470010002000000040901900000114;
721568;470010002000000076901906020537;
967582;470010800000000490037000000000;
961736;470010002000000070905917030329;
916200;470010102000000500010000000000;
662784;470010113000000930021000000000;
905338;470010001000000020801800002397;
982332;470010106000008220015000000000;
720463;470010108000000060902902050080;
856486;470010106000000560901904030215;
1065167;470010004000000010061000000000;2018-01-09
747902;470010115000004100012000000000;
879146;470010002000000076901903030354;
720133;470010002000000070903909010162;
698817;470010002000000070902913010243;
714345;470010111000003000004500000004;
3023110;470010002000000070905925010482;
1067288;470010103000000670006000000000;
1033196;470010101000001770017000000000;
911692;470010106000000560901902050103;
764168;470010110000000170801800000028;
880730;470010002000000070905917040336;
731963;470010107000000790903900000079;
1017506;470010106000000560901901020012;
3019891;470010002000000070905918030350;
3023857;470010002000000070905911050220;
855508;470010115000006650901900000775;
896962;470010106000000560901901070051;
1043510;470010002000000076901904070452;
848108;470010104000000930906902010001;
3016471;470010002000000076901908020190;
1069200;470010002000000070903903050057;
1071621;470010002000000049978000000000;
663034;470010002000000060902900000691;
956701;470010110000000620901901000043;
1030255;470010104000000930906901010315;
789740;470010001000000022541000000000;
751538;470010101000000550013000000000;
1069527;470010002000000076901906010535;
1063516;470010002000000070905913040254;
1055632;470010002000000070903913010241;
963353;470010002000000070801800007031;
770756;470010106000000560901901020009;
719792;470010002000000070902914020266;
3016996;470010002000000070905927030532;
782055;470010107000000310904900000086;
3017944;470010002000000076901908020174;
1012616;470010105000002320901900000014;
732992;470010104000000930906901000307;
1047828;470010104000000930906901060238;
3024487;470010002000000076901908020181;
819475;470010002000000070902916050320;
782419;470010002000000070801800007215;
974097;470010106000003310009000000000;
3016966;470010002000000076901901060250;
855537;470010108000000060902902160153;
972022;470010106000009110012500000001;
797691;470010108000000010901904161247;
1024115;470010104000000910903901000203;
1042191;470010116000001370005000000000;
1063641;470010002000000070902916040316;
989630;470010002000000040901900000117;
3014008;470010107000000170902901040043;
662254;470010107000000670006000000000;
720285;470010103000000370003000000000;
888316;470010002000000030360000000000;
667840;470010002000000022195000000000;
704985;470010109000002550016000000000;
747420;470010002000000070903907010121;
750630;470010002000000070905921010401;
837258;470010104000000930906902070457;
747800;470010002000000076901904080461;
1059520;470010106000000560901901060047;
820448;470010002000000040901901010029;
1068375;470010106000000560901901020013;
1019217;470010110000000580902901990055;
698063;470010104000000930906901020285;
1010443;470010001000000020801800002377;
1035875;470010002000000070903916010302;
1047840;470010104000000910903901000208;
991028;470010002000000010427000000000;
1068584;470010110000000870902901000079;
682459;470010104000001070902900000197;
862129;470010105000002270904900000110;
952193;470010002000000070902906040113;
1041321;470010002000000076901905020478;
784174;470010002000000060917900007278;
1051526;470010001000000020801800002401;
1064302;470010107000000630904901120399;
698875;470010002000000070903906030110;
1058879;470010104000000910903901100172;
838704;470010106000002400003000000000;
726098;470010107000001210901900000014;
1063575;470010002000000070903917030331;
859117;470010106000000560901902040093;
986360;470010106000000560901904040220;
866788;470010002000000040901901030046;
742359;470010104000000670901901020018;
952283;470010102000003960021000000000;
3012295;470010002000000070905928010541;
925703;470010002000000070902916010302;
857966;470010106000000560901904030213;
698169;470010102000002500901900000140;
779006;470010113000001210001500000001;
1033944;470010107000000810801800000310;
713715;470010110000000640903900000296;
1022222;470010106000004360014000000000;
927625;470010002000000070905912050237;
3014419;470010002000000076901902030292;
949324;470010002000000070905909010163;
1007185;470010111000002060029000000000;
748018;470010104000001510039000000000;
698885;470010002000000070903907050137;
662612;470010110000000190908904030262;
1021265;470010104000000930903900000081;
1023470;470010110000000580902901010134;
824037;470010002000000070903907010124;
1016036;470010002000000070905920010381;
813595;470010104000000930906902030493;
698883;470010111000002060027000000000;
766417;470010108000000060902902060087;
663056;470010115000006810902900000283;
720135;470010106000000560901901030022;
817839;470010109000002580801800000286;
689945;470010102000002270012000000000;
986303;470010002000000040901900000079;
863357;470010101000000840902900000091;
792932;470010108000000060901901190102;
1063663;470010107000000080904901150187;
745507;470010002000000022795000000000;
742663;470010112000003060011000000000;
1027554;470010110000000640903900010411;
689416;470010002000000070905919040376;
857962;470010107000000100901901020008;
955007;470010002000000070902902020025;
829667;470010102000001620019000000000;
960549;470010002000000070905914030272;
3018034;470010002000000076901906040558;
869289;470010106000000560901904010196;
1036176;470010002000000070903917010323;
963085;470010104000000930906901010313;
803776;470010002000000060917900007226;
995958;470010002000000040801800004990;
1024025;470010103000000450215000000000;
3027106;470010002000000076901908010111;
736336;470010109000002080065000000000;
738117;470010104000000670901901010017;
818333;470010002000000070905905010084;
919545;470010002000000040801800003981;
1069270;470010002000000070905901030012;
877159;470010002000000060917900007343;
1045452;470010106000001780004500000001;
799823;470010108000000010901904011451;
1047922;470010002000000070902915020287;
663614;470010101000001410901900000074;
841388;470010002000000070903916030309;
681765;470010103000001480025000000000;
663551;470010110000000190907904020288;
930056;470010002000000065861000000000;
864985;470010002000000076901905080522;
663094;470010115000001150014000000000;
882301;470010002000000070902902050039;
814489;470010105000000930117500000001;
851796;470010110000000630911000000000;2015-11-12
1041106;470010002000000070905924010462;
817857;470010002000000070902903020045;
698214;470010104000000910903901040084;
683214;470010104000000670901901010038;
3013837;470010002000000076901902020281;
989506;470010106000000560901905040270;
747771;470010001000000021214000000000;
707006;470010106000003470010000000000;
1063468;470010002000000070801800007007;
1023188;470010104000001060901900000007;
947402;470010104000000930906901000301;
743878;470010104000000930906902020477;
859922;470010106000000560901903060170;
736006;470010103000004810020000000000;
811144;470010002000000070905919020366;
1036456;470010105000002190902900000013;
1044438;470010107000000570901900000033;
1016899;470010002000000076901906010529;
1040707;470010002000000070903923030450;
674746;470010002000000076901905050501;
850559;470010106000000560901902070115;
748660;470010106000000560901903060176;
916478;470010104000000270901901050019;
802373;470010104000000930906902080464;
902223;470010106000000560901902020077;
3008296;470010107000000630901901010046;
686369;470010110000000010002000000000;
1069230;470010002000000070903915030292;
3008305;470010002000000040901901030044;
903957;470010104000001610907900000242;
951913;470010101000001230901900000066;
1000317;470010104000000300904901101006;
1043395;470010002000000022962000000000;
3026824;470010107000001310801800000019;
899557;470010002000000070903906040116;
879430;470010002000000070905919030370;
856288;470010002000000070801800007209;
838945;470010002000000070903909050177;
915084;470010002000000070905920020385;
910317;470010104000000930906902020487;
952303;470010104000000300904901020112;
1069164;470010002000000070902913030249;
883879;470010002000000070905912050240;
978761;470010002000000040901900000121;
3011353;470010002000000070905915030289;
1069250;470010002000000070903921020408;
769936;470010002000000070902902010023;
737506;470010002000000070905902030030;
792870;470010103000003690013000000000;
3021067;470010002000000070905922020425;
788511;470010002000000076901905050499;
1022226;470010002000000070902906050118;
3022780;470010002000000076901902010273;
817182;470010109000002420003000000000;
748216;470010002000000070903910030190;
909289;470010115000005810001000000000;
692616;470010107000000460903901070340;
915621;470010002000000070905912010221;
1031205;470010106000008210001000000000;
662332;470010110000000530903901110435;
812248;470010002000000070902916050319;
1069190;470010002000000070903901020006;
831194;470010002000000076901908010108;
1060341;470010001000000020801800002402;
754446;470010105000000930121000000000;
770082;470010002000000070905922050440;
991508;470010105000000020901900000029;
1063497;470010002000000070905910040196;
834670;470010104000000430901900000028;
1069238;470010002000000070903917010321;
662773;470010110000000190907904010243;
1022117;470010002000000070905906050120;
3020176;470010002000000070905911050218;
909425;470010110000000660901901000121;
964013;470010002000000070905912040233;
903955;470010002000000070903917040334;
3023869;470010002000000076901903010343;
3008371;470010002000000040901900000099;
972096;470010108000000010901904151228;
961771;470010002000000070903914040273;
713137;470010106000010290013500000001;
1056201;470010104000000670901901040027;
1013427;470010002000000070905928050559;
960334;470010002000000070902906050117;
686647;470010110000000630902901121205;
1036377;470010110000000630042000000000;
1010327;470010002000000076901904050440;
967484;470010002000000076901905030482;
996045;470010106000000560901905040272;
884466;470010106000000560901905080286;
800964;470010002000000070902907020128;
3022420;470010002000000076901902010276;
702699;470010104000001070904900000454;
1069553;470010002000000076901908020204;
3025369;470010002000000076901908020185;
1026069;470010002000000070903915050300;
916302;470010106000000560901901030024;
1013495;470010002000000070905909050180;
680605;470010002000000076901906020541;
1036417;470010111000001280004000000000;
1048900;470010108000000010901904041528;
818045;470010002000000070902909010164;
852469;470010103000002670010000000000;
3013639;470010002000000070905921040416;
3019993;470010002000000076901901040236;
927656;470010002000000070905925030491;
1069140;470010002000000070902908040153;
3024193;470010002000000076901903020345;
697995;470010106000006250003000000000;
1020304;470010110000001440016000000000;
1041229;470010002000000070903923030451;
759800;470010002000000070905910020185;
806215;470010103000000030011000000000;
823996;470010002000000070902905040094;
1051604;470010002000000070903920020388;
791000;470010002000000050801800000100;
680481;470010106000000560901902010065;
979733;470010108000000160902900000119;
951487;470010104000000300904901010042;
663110;470010002000000066621000000000;
1059474;470010002000000070905921030411;
841694;470010002000000070903910020185;
703294;470010002000000070905906030110;
954702;470010104000000930906901010309;
3015046;470010002000000070905928020545;
823157;470010002000000070905910030191;
664496;470010106000010890016500000001;
759466;470010002000000070903924040473;
895135;470010111000002060015000000000;
3025090;470010002000000076901908020167;
1010306;470010001000000020801800002412;
969848;470010101000002030003000000000;
881531;470010002000000040801800003945;
920470;470010002000000070905905020088;
3026179;470010002000000076901906040559;
698599;470010002000000070801800006989;
909658;470010106000000560901905070281;
670078;470010002000000060912900004420;
685341;470010104000000930906901120255;
991519;470010002000000070905922050438;
1005473;470010102000002350028000000000;
1043774;470010106000004070005000000000;
908808;470010002000000070902903050059;
784498;470010115000006650902900001991;
954431;470010102000003110005000000000;
1055655;470010115000003990014000000000;
893980;470010115000004320020000000000;
787767;470010106000002790003000000000;
890964;470010108000000060902902060088;
806185;470010115000002670017000000000;
957083;470010002000000042473000000000;
983486;470010115000006560901900000158;
1026115;470010101000001520901900000017;
3022840;470010002000000070905907030131;
747633;470010002000000070801800006999;
928964;470010002000000070801800007033;
3010987;470010110000000400903901040447;
802658;470010002000000070903913050260;
666477;470010002000000049975000000000;
3022498;470010002000000076901901060255;
969411;470010108000000010901904041839;
868078;470010002000000070902903010043;
1043740;470010003000000030074000000000;
899333;470010106000001780005000000000;
914827;470010002000000070905900000000;
1027291;470010106000000560901904020205;
979364;470010002000000070903918010344;
1069499;470010002000000076901904060441;
3009922;470010108000000060902901060012;
798909;470010002000000070903918020345;
1069515;470010002000000076901905060512;
894018;470010115000004010025000000000;
806175;470010102000002530025000000000;
825611;470010002000000070903902040034;
924600;470010101000000840901900000060;
929598;470010002000000049977000000000;
841245;470010002000000070902903040053;
1040561;470010002000000070905923040454;
748173;470010106000000560901903020143;
663128;470010111000001080001000000000;
1027322;470010002000000066570000000000;
671531;470010002000000070801800007016;
1022111;470010002000000022900000000000;
666151;470010116000002230019000000000;
662344;470010116000002600015000000000;
817317;470010102000000390014000000000;
937443;470010104000000930906902030476;
1032821;470010113000000510007000000000;
3027304;470010002000000076901904070456;
915249;470010002000000040801800004982;
1016868;470010001000000020801800002382;
758758;470010114000000460007000000000;
841378;470010002000000070903903050058;
676006;470010115000005490901900000025;
907173;470010002000000070905906030112;
1059512;470010002000000070903911050220;
961636;470010002000000076901903080395;
797151;470010003000000014084000000000;2019-03-11
780233;470010110000000640903900010366;
951614;470010108000000060902901110039;
832677;470010003000000030202000000000;
952937;470010002000000070902907030129;
878137;470010002000000070903915050298;
968692;470010106000000820015000000000;
1051622;470010111000002210005000000000;
3021076;470010002000000076901908010137;
722942;470010104000000910903901130112;
3016390;470010002000000070905922030432;
663229;470010101000001180025000000000;
951163;470010002000000070902909040174;
735210;470010104000000930906901020289;
1033559;470010101000001970901900000024;
711439;470010106000000720011901010101;
1044384;470010002000000070902906010104;
1069228;470010002000000070903916040316;
3012292;470010107000000450904901020065;
3008767;470010106000000560901903020142;
905908;470010104000000430904900000140;
764096;470010002000000070903918020348;
839871;470010104000000430904900000160;
936908;470010110000000380903900001462;
1033317;470010002000000070903917050339;
951161;470010106000000560901902060106;
797093;470010106000002420005000000000;
1055566;470010001000000020801800002426;
1051522;470010104000000930906901010278;
830471;470010002000000070902901030011;
904481;470010106000007550001000000000;
843585;470010002000000040801800005266;
920320;470010108000000010901904011359;
902639;470010106000000560901903030147;
1024335;470010108000000060902902160152;
967751;470010101000002020018000000000;
957692;470010106000000560901903080187;
821078;470010107000000590007000000000;
827002;470010001000000020801800002421;
1040865;470010107000000930902900000073;
901059;470010107000000280903901150110;
1038988;470010110000000640903901010239;
839937;470010104000000920901901080032;
836840;470010002000000040901901010178;
991915;470010104000000060901900000018;
839619;470010002000000070903922030432;
982818;470010105000002070016000000000;
792089;470010002000000076901907030608;
926011;470010106000000560901901010001;
742194;470010113000000990021000000000;
3014512;470010002000000040901900000129;
1007796;470010102000003200007000000000;
3008293;470010002000000040901901010167;
896303;470010106000009680002000000000;
985154;470010002000000070903916020305;
747930;470010101000000840901900000049;
847518;470010115000005900018000000000;
663624;470010106000003380002000000000;
906703;470010107000000450801800000009;
725319;470010104000000920901901010015;
834817;470010104000000930906901040232;
1045555;470010002000000070905902020026;
3022846;470010002000000076901902020287;
981348;470010002000000070903902050037;
757009;470010108000000060902902100111;
690191;470010104000000170901901070050;
685868;470010002000000070905926040516;
3014740;470010002000000076901908010116;
1024305;470010002000000070801800007039;
690972;470010108000000060902902060086;
662655;470010101000001020018000000000;
844401;470010108000000060902902080102;
910678;470010104000000910903901040156;
3014440;470010002000000076901908010118;
755845;470010105000001100032000000000;
1033276;470010106000000560901902050104;
711812;470010002000000066800000000000;
879354;470010101000000260009500000002;
945750;470010002000000070902912040234;
915702;470010002000000070903923030452;
989348;470010002000000070905909020167;
981627;470010900000000800901900000014;
858311;470010101000001820901900000034;
1006193;470010002000000040901901040060;
1063528;470010002000000070905920020388;
1041204;470010106000000560901902030081;
3018703;470010002000000070905915030291;
663267;470010002000000022392000000000;
809362;470010002000000070903903010042;
915591;470010002000000070903909030172;
954213;470010002000000076901903080394;
884372;470010115000004350001000000000;
993413;470010109000000390006000000000;
683668;470010103000000510904900000151;
831247;470010002000000070902904050077;
680491;470010103000001640016000000000;
1020529;470010106000008140008000000000;
990955;470010002000000071521000000000;
1022148;470010002000000030444000000000;
723029;470010104000000930906901030227;
1030383;470010106000000560901904070242;
3022378;470010107000000430901901080059;
817619;470010002000000070902907040133;
986401;470010002000000070905924020466;
856826;470010104000000930906902060452;
869819;470010002000000070801800007027;
682025;470010104000000910903901090169;
663204;470010003000000030077000000000;
709043;470010002000000070903913050258;
847331;470010002000000023135000000000;
677069;470010101000000840902900000073;
848627;470010111000002230005000000000;
3019357;470010002000000076901908020187;
954322;470010106000001800006000000000;
682208;470010001000000020801800002392;
937357;470010104000000910902901010075;
745854;470010115000005570014000000000;
3009094;470010002000000076901908020189;
825422;470010002000000076901902050308;
882802;470010002000000070905915030290;
1047755;470010104000000930906902060449;
737366;470010106000000560901900000000;
1065317;470010109000003600901900000148;2019-09-23
981721;470010115000006650901900000781;
679899;470010104000000670901901010037;
973137;470010113000000780085000000000;
789863;470010101000001750011000000000;
3025330;470010002000000076901908010132;
875537;470010115000006650903900002458;
1014989;470010101000000800018000000000;
925791;470010002000000070903923030449;
663328;470010102000001000008000000000;
955849;470010002000000070905909040174;
1034152;470010102000003230005000000000;
914065;470010102000002500902900000175;
1046053;470010103000001940007500000002;
989441;470010105000002720901900000295;
886020;470010101000001300010000000000;
1024295;470010002000000070801800007014;
723878;470010103000003360017000000000;
1069258;470010002000000070903922040433;
969682;470010002000000010009000000000;
1052202;470010108000000060902901130053;
744103;470010002000000070905911010202;
989111;470010002000000070905927050537;
980747;470010002000000070903910030189;
806674;470010104000000930906902020462;
1005153;470010104000001070902900000124;
719879;470010002000000070903923050459;
1069206;470010002000000070903906010103;
699275;470010002000000076901905070514;
812560;470010002000000076901904030421;
1063531;470010002000000070903903030049;
719573;470010102000003180014000000000;
3011902;470010002000000076901908020202;
972335;470010111000003480002000000000;
746081;470010103000004310012000000000;
1027168;470010115000006560901900000164;
698949;470010002000000070905908010144;
1008720;470010105000002720901900000067;
726024;470010103000001280005000000000;
1023216;470010106000000560901901040029;
878147;470010002000000070902901010002;
797583;470010108000000060902902170160;
824340;470010002000000070903904030071;
3013327;470010002000000076901908010144;
983824;470010101000001110901900000021;
760484;470010002000000060910900003364;
1069130;470010002000000070902906050119;
911818;470010002000000070905911030211;
701525;470010115000006680012000000000;
817583;470010002000000070902901020006;
979900;470010002000000070903910020187;
803312;470010002000000070903918010343;
677609;470010104000000930906901000297;
832752;470010101000000810902900000012;
680001;470010002000000040801800004977;
1060252;470010002000000040901901070074;
961256;470010110000000190901900010228;
3022342;470010002000000070905928030551;
817450;470010102000001090801800000014;
1069126;470010113000000130901900000050;
701322;470010103000002190008500000001;
3023611;470010002000000076901901020224;
958716;470010106000006920008000000000;
949375;470010104000001610907900000258;
906650;470010108000000060902902140143;
906280;470010104000000910903901000123;
883234;470010002000000070902911040213;
949358;470010002000000070905905010081;
1063544;470010106000000560901902050099;
687551;470010002000000070903915040295;
670353;470010115000002580002000000000;
885328;470010104000001760901900000014;
1044334;470010002000000070902912010223;
788397;470010104000000910903901000122;
717160;470010005000000010007000000000;
877355;470010800000000800901900000020;
771822;470010002000000070903924010462;
3017035;470010002000000070905919030369;
3027229;470010002000000076901908010134;
753697;470010103000003310015500000001;
803834;470010002000000023102000000000;
954786;470010107000000740901901080260;
1013524;470010104000000300905901020045;
1017116;470010002000000070902913010244;
818508;470010108000000060902902160158;
1048853;470010107000001210903901010092;
955402;470010107000000090005000000000;
1062435;470010113000000420008000000000;
684293;470010107000000100904901040119;
807004;470010106000006660007000000000;
874266;470010002000000070905910010181;
867997;470010002000000070903902040035;
954153;470010110000000830901900000173;
919956;470010115000006650903900002558;
723137;470010103000000610010000000000;
915412;470010104000000930906901010272;
797155;470010115000004010025901010001;2016-06-22
1040210;470010002000000070903920010382;
789754;470010002000000070902909030171;
690582;470010002000000076901906050567;
1052053;470010110000000830901901030307;
1069278;470010002000000070905909020165;
800480;470010103000000110016000000000;
699664;470010002000000076901907010593;
3011590;470010002000000070905918040353;
3012112;470010002000000040901900000093;
736878;470010115000006770901900000021;
1061884;470010102000002330901900000383;
1027148;470010108000000060902902050077;
990985;470010104000001010902900000115;
3027529;470010002000000076901908010090;
878469;470010103000003060028000000000;
697164;470010115000006770901900000018;
1069232;470010002000000070903914050277;
1069124;470010002000000070902906030110;
920646;470010112000001370001500000004;
1034519;470010106000004030026000000000;
662636;470010110000000620902901010271;
1027230;470010102000001360005000000000;
810306;470010108000000060902902160154;
802200;470010106000002530023000000000;
3020185;470010002000000076901901050246;
723898;470010002000000030292000000000;
707566;470010106000000560901902020073;
688956;470010103000000050901900000021;
808023;470010002000000040901901030047;
903981;470010002000000070903906010102;
804861;470010002000000040901901010035;
662675;470010106000010930002500000001;
880492;470010002000000071420000000000;
903872;470010002000000060913900004961;
967819;470010106000000560901904080255;
