t_id_predio;numero_predial;fecha_inicio_tenencia;fecha_documento_fuente
759792;470010002000000076901904010407;2019-03-20;2020-11-24
3025999;470010002000000076901908010104;2019-11-08;2020-11-24
817583;470010002000000070902901020006;2021-10-15;2021-11-22
3014872;470010002000000070905916010301;2021-08-30;2021-09-13
708446;470010002000000070903908040153;2021-11-11;2021-12-15
3025828;470010002000000076901908010129;2019-11-25;2020-11-24
861109;470010002000000070905903030049;2022-03-10;2022-06-23
1055778;470010002000000070902904040076;2022-02-15;2022-03-24
1040587;470010002000000070905924030469;2021-08-30;2021-09-13
864336;470010106000000560901901050036;2021-11-23;2022-04-08
964994;470010002000000076901903030356;2018-12-12;2020-11-24
1033350;470010002000000070902907040134;2021-11-02;2021-11-30
682206;470010002000000070903904050080;2021-11-05;2021-12-22
1063575;470010002000000070903917030331;2021-12-09;2022-04-20
698817;470010002000000070902913010243;2021-12-10;2022-03-11
670118;470010104000000910903901000207;2018-01-23;2018-02-02
1041167;470010002000000040901901010166;2016-12-20;2016-12-23
839349;470010002000000070903923040455;2021-11-17;2021-12-24
764657;470010104000000910903901030153;2018-01-23;2018-02-02
965427;470010002000000070902902010021;2021-10-15;2021-11-24
688820;470010002000000076901908010115;2019-09-24;2020-11-24
1063526;470010002000000070905920010383;2022-07-12;2022-09-22
719344;470010002000000070905923020447;2022-07-15;2022-10-07
1069515;470010002000000076901905060512;2019-10-22;2020-11-24
878137;470010002000000070903915050298;2021-07-15;2021-08-13
926011;470010106000000560901901010001;2021-12-01;2022-04-08
927668;470010002000000040901901010142;2018-12-14;2018-12-18
883875;470010002000000070905920050398;2022-08-29;2022-10-13
736392;470010002000000070903905030092;2021-09-30;2021-11-04
671865;470010002000000076901905010467;2020-05-26;2020-11-24
978281;470010002000000070905921050418;2021-08-30;2021-09-13
797175;470010002000000076901903070390;2019-02-22;2020-11-24
1047922;470010002000000070902915020287;2021-09-10;2021-11-22
703434;470010002000000070902909020166;2021-11-23;2022-03-24
3027286;470010002000000076901908010139;2019-11-14;2020-11-24
3025774;470010002000000076901905060506;2019-08-29;2020-11-24
833700;470010002000000070903920030390;2021-11-03;2021-12-22
977310;470010002000000070902916010301;2021-10-16;2021-12-22
906831;470010104000000910903901040155;2018-01-23;2018-02-02
1059531;470010002000000070903914050279;2021-07-15;2021-08-13
1008991;470010002000000040901900000089;2016-12-20;2016-12-23
981129;470010002000000070903905040095;2021-12-22;2022-04-07
1035885;470010002000000070903906050118;2021-10-15;2021-12-07
907611;470010002000000070903918030352;2021-11-29;2022-02-10
893222;470010002000000070903917050340;2021-11-03;2021-12-15
879636;470010002000000076901902010279;2019-05-15;2020-11-24
3020356;470010002000000070905903050059;2021-08-30;2021-09-13
789512;470010002000000070905914020266;2022-09-29;2022-11-18
839779;470010002000000070905915040293;2022-07-14;2022-09-01
820968;470010104000000910903901000196;2018-01-23;2018-02-02
1024380;470010002000000070902905040095;2021-08-13;2021-09-24
878500;470010002000000070902901020008;2021-07-27;2021-08-20
770718;470010110000000030901900000111;2006-10-26;2021-07-14
3023896;470010002000000076901901080266;2019-10-16;2020-11-24
698875;470010002000000070903906030110;2021-11-12;2021-12-20
993101;470010106000000560901902060108;2021-12-06;2022-04-08
698007;470010002000000070903913010244;2021-11-18;2021-12-20
907173;470010002000000070905906030112;2022-04-25;2022-06-14
915605;470010002000000076901904010406;2019-02-25;2020-11-24
1063481;470010002000000076901908020171;2019-07-03;2020-11-24
3008314;470010002000000040901901010156;2016-12-20;2016-12-23
1051592;470010002000000070903908040154;2021-09-28;2021-11-04
930525;470010002000000070905921020407;2022-06-28;2022-09-12
756297;470010104000000910903901010149;2018-01-23;2018-02-02
925608;470010002000000070902905010081;2021-11-19;2022-01-28
1055609;470010106000000560901903040155;2022-02-09;2022-02-14
925978;470010104000000910903901030154;2018-01-23;2018-02-02
1051608;470010106000000560901902030086;2021-12-20;2022-04-08
798904;470010002000000070903909030171;2021-09-20;2021-10-27
834351;470010002000000070902910050197;2021-11-12;2022-02-28
3023806;470010002000000070905925010484;2021-08-30;2021-09-13
813695;470010002000000070903910030192;2022-02-18;2022-06-10
708845;470010002000000070902902030030;2021-08-03;2021-08-23
824342;470010002000000070903906030111;2021-10-14;2021-12-29
873363;470010002000000070905922020426;2022-10-14;2022-11-18
771018;470010002000000076901902060319;2019-05-03;2020-11-24
3022006;470010002000000076901908010150;2020-07-09;2020-11-24
1005435;470010104000000910903901000202;2018-01-23;2018-02-02
1051604;470010002000000070903920020388;2021-11-08;2021-12-15
3022390;470010002000000070905919010364;2021-08-30;2021-09-13
3025282;470010002000000076901905060507;2019-11-14;2020-11-24
1039641;470010002000000070905913050257;2022-07-06;2022-08-25
3016297;470010002000000070905928030552;2021-08-30;2021-09-13
880976;470010002000000070905920010382;2022-07-15;2022-09-14
812260;470010002000000070903920020387;2022-02-18;2022-05-13
786405;470010002000000070903903040053;2021-08-13;2021-09-15
986944;470010106000000560901904030211;2022-02-09;2022-02-14
749406;470010002000000076901902080330;2019-09-30;2020-11-24
694585;470010002000000070905924040474;2022-08-16;2022-10-27
1055627;470010106000000560901903040157;2022-02-09;2022-02-14
1005782;470010002000000070905909030172;2022-06-03;2022-08-01
803312;470010002000000070903918010343;2021-11-12;2021-12-24
925966;470010104000000910903901000194;2018-01-23;2018-02-02
817623;470010002000000070902908020147;2022-07-21;2022-10-06
1059452;470010002000000076901903020347;2020-06-18;2020-11-24
878504;470010002000000070902901040015;2021-11-18;2022-01-26
878607;470010002000000070902908010144;2022-04-22;2022-06-14
662642;470010002000000070903913010242;2022-07-05;2022-10-25
3027115;470010002000000076901908010081;2020-10-09;2020-11-24
869202;470010106000000560901903020140;2022-02-09;2022-02-14
747138;470010002000000070905920030389;2022-07-28;2022-10-27
1044384;470010002000000070902906010104;2022-02-18;2022-03-24
960779;470010002000000070902901030012;2021-07-26;2021-09-24
1069507;470010002000000076901905010465;2019-07-17;2020-11-24
1059476;470010002000000070905924050478;2021-08-30;2021-09-13
758908;470010002000000076901905040494;2019-07-19;2020-11-24
1013500;470010002000000070903918050357;2022-02-18;2022-06-10
770756;470010106000000560901901020009;2021-12-23;2022-04-08
709093;470010002000000070905906050118;2022-04-04;2022-06-24
720839;470010104000000910903901030152;2018-01-23;2018-02-02
916272;470010106000000560901902060110;2022-01-20;2022-04-08
3011593;470010002000000070905918020348;2021-08-30;2021-09-13
963872;470010002000000070905917010321;2022-08-09;2022-10-27
907552;470010002000000070905916040313;2022-07-08;2022-09-23
866788;470010002000000040901901030046;2016-12-20;2016-12-23
1063553;470010002000000040901901060069;2016-12-20;2016-12-23
925667;470010002000000070902913040256;2021-11-03;2022-01-25
750429;470010106000000560901904040221;2022-02-09;2022-02-14
981218;470010002000000070902904020066;2021-10-27;2022-01-27
3013687;470010002000000040901900000120;2016-12-20;2016-12-23
796728;470010002000000070905914040274;2022-04-30;2022-06-29
3024208;470010002000000076901908020182;2019-05-27;2020-11-24
1030251;470010002000000070903916030310;2021-11-30;2022-01-19
884314;470010106000000560901902080123;2021-11-09;2022-04-08
1030223;470010002000000070903901030011;2021-08-20;2021-10-21
3008488;470010002000000070903918010341;2021-09-30;2021-12-30
3015430;470010002000000070903913050259;2021-10-08;2021-11-05
965163;470010002000000070905928050560;2022-08-29;2022-11-18
950326;470010002000000070902911020206;2021-12-17;2022-02-14
763589;470010002000000070902906040116;2021-09-28;2021-11-22
693814;470010002000000070903911030212;2021-12-14;2022-02-10
1030239;470010002000000070905903020046;2022-06-07;2022-08-01
1021861;470010104000000910903901050158;2018-01-23;2018-02-02
686738;470010002000000070905905030091;2022-04-02;2022-07-01
1041304;470010002000000070902901040013;2021-09-10;2021-11-22
678723;470010002000000076901908010145;2019-05-15;2020-11-24
1010471;470010002000000076901905050502;2019-09-04;2020-11-24
1051571;470010002000000070903905050097;2021-12-07;2022-01-12
750545;470010106000000560901905040269;2022-02-09;2022-02-14
811891;470010002000000070905913010244;2022-06-22;2022-09-27
948912;470010002000000070905915050299;2021-08-30;2021-09-13
911805;470010002000000076901904010403;2019-02-18;2020-11-24
1055651;470010106000000560901902060105;2022-04-06;2022-04-08
722034;470010002000000070902914030270;2021-11-12;2022-01-25
760159;470010002000000070903923020447;2021-12-07;2022-04-20
817695;470010104000000910903901000191;2018-01-23;2018-02-02
845918;470010002000000070902904050079;2021-11-08;2022-01-25
1069501;470010002000000076901904030419;2019-05-15;2020-11-24
746160;470010002000000070905903050057;2022-05-27;2022-08-01
920603;470010002000000070902909020168;2022-02-18;2022-03-24
689414;470010002000000076901905010471;2020-01-31;2020-11-24
720809;470010002000000076901905010468;2019-08-29;2020-11-24
759466;470010002000000070903924040473;2021-11-18;2021-12-16
838532;470010003000000010083000000000;2022-07-01;2022-07-13
964727;470010002000000070903919020368;2021-11-26;2022-01-12
686586;470010002000000070903904050078;2021-11-03;2021-12-07
986371;470010002000000040901900000126;2016-12-20;2016-12-23
839598;470010002000000070903901020008;2021-12-27;2022-02-10
789754;470010002000000070902909030171;2021-12-10;2022-02-04
839386;470010002000000070903915030289;2021-08-27;2021-11-30
687885;470010002000000070903912050237;2022-02-17;2022-05-13
857966;470010106000000560901904030213;2022-02-09;2022-02-14
3027475;470010002000000070902912010222;2021-04-30;2021-05-18
860279;470010002000000070903920020385;2021-11-03;2021-12-15
926605;470010002000000076901904020412;2019-02-11;2020-11-24
1051596;470010002000000070903908050159;2021-09-20;2021-10-22
880674;470010002000000040901901010133;2019-05-09;2019-05-28
1039734;470010002000000070905917030331;2022-06-30;2022-10-27
989074;470010002000000070905901050017;2021-08-30;2021-09-13
1069220;470010002000000070903912030230;2022-03-26;2022-06-15
954706;470010104000000910903901000213;2018-01-23;2018-02-02
1069202;470010002000000070903907010123;2021-07-23;2021-09-02
740433;470010002000000070903914020267;2021-07-22;2021-09-02
698961;470010002000000070905913050260;2022-05-31;2022-07-29
965529;470010002000000070902904050078;2021-11-02;2021-11-30
1063544;470010106000000560901902050099;2021-12-14;2022-04-08
952727;470010002000000070903912020228;2021-11-18;2022-03-14
689396;470010002000000070905918010343;2022-07-15;2022-10-07
915686;470010002000000070903904050079;2021-08-06;2021-09-15
1055785;470010002000000070902905040096;2021-10-12;2021-11-26
955005;470010002000000070902906040115;2022-02-17;2022-04-08
954568;470010002000000070902912020227;2021-10-22;2021-11-26
3022807;470010002000000070905915040294;2021-08-30;2021-09-13
746480;470010002000000070902908050160;2022-02-17;2022-04-08
925703;470010002000000070902916010302;2021-11-03;2022-01-25
1026619;470010002000000070903908030149;2021-08-17;2021-09-15
809364;470010002000000070905908010141;2022-05-31;2022-09-27
845955;470010002000000070903903010041;2021-10-08;2021-11-04
3024043;470010002000000076901903070386;2018-12-07;2019-01-22
1016221;470010002000000076901905070517;2020-02-04;2020-11-24
3021067;470010002000000070905922020425;2021-08-30;2021-09-13
930383;470010106000000560901901010008;2022-01-20;2022-04-08
3025330;470010002000000076901908010132;2019-10-15;2020-11-24
883879;470010002000000070905912050240;2022-06-29;2022-09-14
865012;470010002000000070903924030471;2021-12-03;2022-04-20
808480;470010002000000070903901030010;2021-08-13;2021-09-15
968814;470010002000000070902913050257;2022-02-16;2022-03-24
904113;470010002000000070902911010204;2021-10-27;2021-11-30
1043717;470010106000000560901901030020;2022-01-20;2022-04-08
868651;470010002000000070903908040155;2021-07-28;2021-08-24
3025243;470010002000000076901902070328;2019-07-19;2020-11-24
989146;470010106000000560901904010195;2022-02-09;2022-02-14
925634;470010002000000070902907050138;2021-12-17;2022-01-28
1045555;470010002000000070905902020026;2022-04-25;2022-06-03
1059110;470010002000000040901900000112;2016-12-20;2016-12-23
1013518;470010002000000070903923040456;2021-11-30;2022-01-12
3023347;470010002000000070905928040553;2021-08-30;2021-09-13
681582;470010002000000070903924020465;2022-02-18;2022-05-27
818333;470010002000000070905905010084;2022-07-13;2022-09-22
781813;470010002000000070903912030231;2021-04-30;2021-05-19
1069138;470010002000000070902909030170;2021-12-13;2022-02-04
1069184;470010002000000070903901010001;2021-08-31;2021-10-07
815524;470010002000000070903901030009;2021-08-31;2021-10-07
3019708;470010002000000076901902080335;2019-05-03;2020-11-24
720817;470010002000000070905902040034;2022-05-16;2022-07-29
1055570;470010002000000070905904040073;2022-06-30;2022-09-14
947732;470010002000000070903910050199;2021-11-23;2022-01-19
721591;470010002000000070903919030369;2021-07-28;2021-08-13
666587;470010002000000070905901020005;2022-10-14;2022-11-22
748810;470010002000000070903912040233;2021-12-30;2022-04-07
925725;470010002000000070903905020085;2022-02-23;2022-06-10
1033276;470010106000000560901902050104;2022-01-25;2022-04-08
915668;470010002000000076901905080523;2019-11-07;2020-11-24
926833;470010002000000070903919020366;2021-11-18;2021-12-15
918966;470010002000000070902904030072;2021-11-04;2021-12-02
890777;470010002000000076901904020411;2019-04-15;2020-11-24
3021058;470010002000000070905901010001;2021-08-30;2021-09-13
1038316;470010002000000070903913030249;2021-07-22;2021-08-24
703294;470010002000000070905906030110;2022-04-02;2022-07-26
869258;470010106000000560901902030083;2022-01-27;2022-04-08
1069232;470010002000000070903914050277;2021-11-03;2021-12-22
716731;470010002000000076901903060381;2018-12-07;2020-11-24
902096;470010106000000560901904030209;2022-02-09;2022-02-14
3008233;470010002000000070905914020265;2021-08-30;2021-09-13
1066091;470010002000000070903918040354;2021-11-20;2022-02-28
867956;470010002000000070903917040336;2021-11-22;2021-12-20
760151;470010002000000070903922040434;2021-11-29;2022-01-13
1069288;470010002000000070905909020166;2022-06-28;2022-10-07
1038464;470010002000000070902913030250;2021-10-22;2021-12-06
697786;470010002000000070905915020286;2022-05-20;2022-09-22
903288;470010002000000070902912010221;2022-05-02;2022-08-01
3008782;470010002000000040901901010174;2016-12-20;2016-12-23
698877;470010002000000070903906030112;2021-11-05;2021-12-07
1023208;470010106000000560901901020010;2021-12-06;2022-04-08
967783;470010002000000076901903040363;2018-12-21;2020-11-24
754391;470010002000000076901904010405;2019-07-25;2020-11-24
820448;470010002000000040901901010029;2016-12-20;2016-12-23
1016940;470010106000000560901905080288;2022-02-09;2022-02-14
686005;470010002000000070905909050178;2022-05-20;2022-07-29
3027112;470010002000000076901908020195;2019-06-13;2020-11-24
3023779;470010002000000070905917010324;2021-08-30;2021-09-13
808306;470010002000000070905905040096;2022-07-08;2022-10-07
987435;470010002000000070905927040536;2021-08-30;2021-09-13
679556;470010002000000076901903070392;2019-04-25;2020-11-24
1040707;470010002000000070903923030450;2021-11-18;2021-12-20
699279;470010002000000076901905050504;2019-10-29;2020-11-24
3019348;470010002000000076901901030227;2019-11-08;2020-11-24
3013837;470010002000000076901902020281;2019-06-14;2020-11-24
889775;470010104000000910903901000193;2018-01-23;2018-02-02
1069134;470010002000000070902908040155;2021-12-17;2022-02-04
818881;470010002000000076901902080333;2019-07-15;2020-11-24
740177;470010002000000070903911020206;2021-12-10;2022-04-20
3023149;470010002000000076901902030291;2019-12-16;2020-11-24
830488;470010002000000070902906010103;2021-11-11;2021-12-15
818554;470010106000000560901901070049;2021-12-23;2022-04-08
896736;470010002000000076901902020288;2019-05-22;2020-11-24
899557;470010002000000070903906040116;2021-04-30;2021-05-19
813565;470010002000000070903922020425;2021-11-22;2022-01-19
703288;470010002000000070903918030349;2021-10-29;2021-12-15
868653;470010002000000070903910010182;2021-11-30;2022-01-12
1024127;470010104000000910903901000190;2018-01-23;2018-02-02
945595;470010002000000070905907050138;2022-04-04;2022-06-24
1038362;470010104000000910903901060161;2018-01-23;2018-02-02
788209;470010002000000070903909040174;2021-08-27;2021-10-15
924865;470010002000000070903915040294;2021-09-30;2021-11-04
3014440;470010002000000076901908010118;2020-06-19;2020-11-24
3027589;470010002000000076901902030294;2019-04-23;2020-11-24
925650;470010002000000070902909050177;2021-11-23;2022-02-24
916465;470010002000000070902905040093;2021-08-27;2021-09-24
1005269;470010002000000070902910030191;2021-10-25;2021-12-20
3016780;470010002000000076901901030232;2019-11-14;2020-11-24
925654;470010002000000070902909050180;2021-11-30;2022-01-28
1041758;470010002000000076901905030488;2019-09-11;2020-11-24
836166;470010002000000070905903040054;2022-07-27;2022-09-27
1035835;470010002000000040901901010159;2016-12-20;2016-12-23
683216;470010002000000070905910030189;2022-07-18;2022-09-22
687517;470010002000000070903912050239;2021-11-30;2022-02-23
996027;470010106000000560901903060173;2022-02-09;2022-02-14
964013;470010002000000070905912040233;2022-06-15;2022-09-12
1005447;470010104000000910903901000218;2018-01-23;2018-02-02
1069270;470010002000000070905901030012;2022-08-12;2022-10-07
706338;470010002000000070905901040016;2022-05-03;2022-06-14
1051569;470010002000000070903905010083;2021-09-27;2021-11-05
700006;470010002000000076901904080459;2019-05-10;2020-11-24
813923;470010106000000560901901080060;2022-03-17;2022-04-08
802138;470010002000000070903907050139;2021-08-02;2021-08-24
1069142;470010002000000070902908050159;2021-11-25;2022-02-08
3027415;470010002000000076901908010092;2020-06-03;2020-11-24
776237;470010106000000560901901010004;2021-12-13;2022-04-08
3014074;470010002000000076901908010122;2020-08-26;2020-11-24
3025414;470010002000000076901903080393;2019-07-09;2020-11-24
744103;470010002000000070905911010202;2022-04-25;2022-06-21
1069539;470010002000000076901908020183;2019-05-23;2020-11-24
922569;470010002000000070905918010344;2022-06-14;2022-09-12
1016237;470010002000000070905915040296;2022-09-14;2022-12-02
1072324;470010002000000040901900000085;2016-12-20;2016-12-23
1030266;470010002000000070903910050200;2021-11-30;2022-01-12
702549;470010002000000070905921040415;2022-07-11;2022-09-14
963217;470010002000000070903915020288;2021-08-13;2021-10-15
1063472;470010002000000076901908010119;2019-08-30;2020-11-24
3013591;470010002000000076901903060377;2019-02-26;2020-11-24
666666;470010002000000070902909010163;2022-05-23;2022-07-29
734954;470010002000000070905905050097;2022-03-29;2022-06-23
960082;470010002000000070903916020307;2021-11-18;2022-01-19
907137;470010002000000070903904030069;2021-11-19;2022-01-19
698885;470010002000000070903907050137;2021-08-10;2021-09-02
682168;470010104000000910903901140182;2018-01-23;2018-02-02
799005;470010002000000070903913020247;2021-07-16;2021-10-07
746800;470010002000000070905914010262;2022-05-09;2022-09-07
699760;470010002000000070902908030150;2022-05-23;2022-08-01
3014395;470010002000000076901903030357;2018-12-12;2020-11-24
677394;470010002000000070903913020248;2021-11-22;2022-01-19
953791;470010002000000070905926030512;2021-08-30;2021-09-13
1059586;470010002000000070902912030230;2021-11-23;2022-01-28
1069132;470010002000000070902906030112;2022-06-28;2022-09-22
663662;470010002000000070903905020086;2021-09-27;2021-10-27
808294;470010002000000070903906040113;2021-11-29;2022-01-12
1063637;470010002000000070902905050099;2021-08-30;2021-11-22
3016870;470010002000000070905920030392;2021-08-30;2021-09-13
857972;470010106000000560901902010071;2021-12-13;2022-04-08
1019972;470010002000000070903924040474;2022-02-17;2022-05-20
3013615;470010002000000076901901030231;2019-10-15;2020-11-24
916960;470010002000000070905904020067;2022-04-28;2022-06-23
3011302;470010002000000070905926030511;2021-08-30;2021-09-13
3012112;470010002000000040901900000093;2016-12-20;2016-12-23
1069248;470010002000000070903920030392;2021-11-03;2021-12-07
865119;470010002000000070903914020268;2021-08-13;2021-09-15
1040825;470010002000000070902912030231;2021-11-12;2022-02-28
689240;470010002000000070902901040016;2021-10-13;2021-11-26
1041114;470010002000000076901904050439;2019-04-26;2020-11-24
3019597;470010002000000076901902050311;2019-11-14;2020-11-24
1066058;470010002000000070905901010004;2022-07-22;2022-09-27
3011335;470010106000000560901905070284;2022-02-09;2022-02-14
698941;470010002000000070905902050039;2022-04-12;2022-06-14
3013903;470010002000000076901901010216;2020-03-04;2020-11-24
1035799;470010002000000076901905020474;2019-07-17;2020-11-24
748098;470010002000000070903902040033;2021-10-25;2021-11-25
1026198;470010002000000070903920040394;2021-11-20;2021-12-16
3024358;470010002000000076901903050373;2018-12-26;2020-11-24
764845;470010002000000070903908050160;2021-10-29;2021-12-29
868078;470010002000000070902903010043;2022-02-17;2022-03-24
866818;470010002000000070903911040215;2021-12-03;2022-01-19
882612;470010002000000070903914030272;2021-07-23;2021-09-15
1047798;470010002000000070903905010082;2021-11-18;2022-01-19
1069222;470010002000000070903915020285;2021-07-27;2021-08-24
1069146;470010002000000070902911030210;2021-11-22;2022-01-28
688804;470010002000000070902913030251;2021-11-17;2022-01-26
915609;470010002000000070903913020245;2021-07-28;2021-09-02
750457;470010002000000070902915020285;2021-09-22;2021-11-24
1059466;470010002000000070905910020188;2022-05-09;2022-07-29
1069144;470010002000000070902909050179;2022-05-23;2022-08-01
1069262;470010002000000070903923020446;2021-11-19;2021-12-16
954220;470010002000000070903919050380;2021-08-24;2021-09-30
3016087;470010002000000070905926020507;2021-08-30;2021-09-13
741998;470010002000000070903924010463;2022-08-31;2022-10-25
787607;470010002000000070902915040293;2021-10-13;2021-11-22
3021313;470010002000000076901901030226;2020-03-04;2020-11-24
775239;470010002000000070903921050420;2021-09-13;2021-10-22
1059512;470010002000000070903911050220;2021-12-21;2022-02-10
735079;470010002000000070902902040034;2021-07-23;2021-09-24
904139;470010002000000070902909010161;2021-12-14;2022-02-04
872893;470010002000000076901908010091;2020-02-03;2020-11-24
663227;470010002000000076901903060379;2019-02-19;2020-11-24
874077;470010002000000070903907030131;2021-04-30;2021-05-19
764094;470010002000000070903917020327;2021-09-24;2021-10-15
902948;470010002000000070905906040116;2022-05-23;2022-09-12
878820;470010002000000070905921050417;2022-09-14;2022-11-02
968810;470010002000000070902912020226;2021-10-15;2021-12-20
3014014;470010002000000070905927030531;2021-08-30;2021-09-13
961771;470010002000000070903914040273;2021-08-02;2021-08-25
869302;470010106000000560901901060048;2022-03-17;2022-04-08
827894;470010002000000070905904030070;2022-04-22;2022-06-29
1069150;470010002000000070902910020185;2022-02-25;2022-03-24
716456;470010002000000070905908030150;2022-06-07;2022-08-01
787599;470010002000000070902914040276;2021-07-26;2021-09-24
759343;470010002000000070905918050358;2022-05-05;2022-09-05
1047840;470010104000000910903901000208;2018-01-23;2018-02-02
1059524;470010002000000070903913040253;2021-11-03;2021-12-30
686663;470010002000000070903912020226;2021-11-24;2022-01-19
1022113;470010002000000076901904040430;2019-05-10;2020-11-24
1055612;470010002000000040901900000092;2016-12-20;2016-12-23
824035;470010002000000070903903050059;2021-07-22;2021-09-02
1059514;470010002000000070903910040194;2021-11-30;2022-01-12
1069168;470010002000000070902915010282;2022-02-25;2022-03-31
698815;470010002000000070902914010261;2021-11-03;2022-01-25
3014665;470010002000000076901908020199;2019-05-21;2020-11-24
915702;470010002000000070903923030452;2021-11-20;2022-03-23
3027235;470010002000000076901904080464;2019-06-28;2020-11-24
1008889;470010106000000560901904050226;2022-02-09;2022-02-14
954572;470010002000000070902915030289;2021-11-23;2022-01-28
991280;470010104000000910903901150183;2018-01-23;2018-02-02
1020206;470010106000000560901902010070;2021-07-21;2022-04-08
1051586;470010002000000070903904040076;2022-02-18;2022-05-20
813417;470010002000000070903914050280;2021-11-29;2022-01-13
878734;470010002000000070903911030210;2021-11-18;2022-01-12
954518;470010106000000560901902010067;2021-11-25;2022-04-08
720774;470010003000000050137000000000;2016-02-12;2022-04-08
747010;470010002000000076901905040492;2019-09-16;2020-11-24
825458;470010002000000076901905070519;2019-08-29;2020-11-24
926795;470010002000000070903911030211;2021-12-03;2022-04-20
686594;470010002000000070905917040334;2022-06-24;2022-09-27
859117;470010106000000560901902040093;2022-04-04;2022-04-08
1041363;470010002000000070903914020266;2021-07-21;2021-09-02
1047850;470010002000000070903922030429;2022-02-17;2022-05-20
3024487;470010002000000076901908020181;2019-09-05;2020-11-24
1043507;470010002000000070905913020246;2021-08-30;2021-09-13
918905;470010106000000560901902020076;2021-01-24;2022-04-08
856375;470010002000000040901900000084;2016-12-20;2016-12-23
682848;470010002000000070902904020068;2022-02-21;2022-05-10
682201;470010104000000910903901140181;2018-01-23;2018-02-02
813527;470010002000000070903924020468;2021-11-18;2021-12-20
748044;470010002000000070903902020027;2021-11-17;2022-01-19
1033317;470010002000000070903917050339;2021-11-26;2022-01-12
3022780;470010002000000076901902010273;2019-05-31;2020-11-24
787585;470010002000000070902914020267;2021-09-21;2021-11-24
762361;470010002000000070902902040033;2021-07-28;2021-08-23
841417;470010002000000070905926040513;2022-09-16;2022-12-02
1069298;470010002000000070905911040213;2022-05-11;2022-07-29
3011707;470010002000000076901902080336;2019-05-17;2020-11-24
762558;470010002000000070905912040236;2022-06-08;2022-07-06
780681;470010106000000560901905030266;2022-02-09;2022-02-14
949860;470010002000000070905907030130;2021-08-30;2021-09-13
1023181;470010002000000076901905040495;2019-09-13;2020-11-24
965861;470010002000000070903920050399;2021-08-18;2021-09-15
1020898;470010106000000560901902070118;2021-11-09;2022-04-08
3008317;470010002000000040901900000130;2016-12-20;2016-12-23
788147;470010002000000076901903030360;2019-03-19;2020-11-24
904141;470010106000000560901904040224;2022-02-09;2022-02-14
984095;470010106000000560901901050037;2021-12-23;2022-04-08
925831;470010002000000070905903020045;2022-05-23;2022-09-12
681836;470010002000000070905902030029;2022-07-28;2022-09-27
761062;470010002000000070903915050297;2021-10-28;2021-12-07
734956;470010002000000070905906020106;2022-06-28;2022-09-12
867285;470010002000000070905912010222;2022-06-30;2022-10-07
776431;470010002000000070903907030129;2021-11-23;2022-01-12
952723;470010002000000070905918030351;2022-05-13;2022-07-29
1005623;470010104000000910903901000210;2018-01-23;2018-02-02
3016390;470010002000000070905922030432;2021-08-30;2021-09-13
1055755;470010002000000070902915010284;2021-07-28;2021-09-29
1069120;470010002000000070902903050060;2022-02-21;2022-04-05
698793;470010002000000070902907050139;2021-12-16;2022-02-14
3023899;470010002000000076901908020203;2018-11-21;2020-11-24
3024922;470010002000000076901904020409;2019-05-17;2020-11-24
1047769;470010002000000076901903040361;2018-12-10;2020-11-24
808500;470010002000000076901904070454;2019-06-07;2020-11-24
845890;470010002000000070902902020027;2021-08-31;2021-09-29
915334;470010002000000070903919030372;2021-08-24;2021-09-30
668151;470010106000000560901902070119;2022-01-27;2022-04-08
698923;470010002000000070903921050417;2021-11-20;2021-12-20
3024124;470010002000000076901901010212;2020-02-04;2020-11-24
775026;470010002000000070905909030171;2022-04-28;2022-06-21
3016222;470010002000000070902912020225;2021-04-30;2021-05-18
912754;470010002000000070903922050440;2021-11-19;2021-12-30
3016237;470010002000000076901901080270;2020-07-16;2020-11-24
681570;470010002000000070903902020026;2021-11-05;2021-12-07
774106;470010106000000560901903050165;2022-02-09;2022-02-14
953822;470010002000000070902905010082;2022-01-11;2022-02-14
1069292;470010002000000070905911050219;2022-05-11;2022-07-29
1044334;470010002000000070902912010223;2021-11-30;2022-01-28
3025576;470010002000000076901901030228;2019-11-26;2020-11-24
1020157;470010002000000070905918010341;2021-08-30;2021-09-13
833267;470010104000000910903901000205;2018-01-23;2018-02-02
1069162;470010002000000070902912050240;2021-10-29;2022-02-04
992765;470010002000000070905914050279;2021-08-30;2021-09-13
911692;470010106000000560901902050103;2021-11-05;2022-04-08
787685;470010002000000070903918020346;2022-02-15;2022-04-05
880642;470010002000000076901905030483;2019-11-08;2020-11-24
878802;470010002000000070903923020448;2021-11-18;2022-01-26
708128;470010002000000070903919010361;2021-11-12;2021-12-20
3008413;470010002000000070905925020487;2021-08-30;2021-09-13
3011515;470010002000000076901901020222;2019-10-31;2020-11-24
3020185;470010002000000076901901050246;2019-12-12;2020-11-24
3025588;470010002000000076901903010338;2019-02-15;2020-11-24
748660;470010106000000560901903060176;2022-02-09;2022-02-14
1069228;470010002000000070903916040316;2021-11-04;2021-12-15
698893;470010002000000070903911040213;2022-02-17;2022-06-10
682014;470010104000000910903901000217;2018-01-23;2018-02-02
3013921;470010002000000076901901050241;2020-06-03;2020-11-24
951158;470010002000000070905919040374;2021-08-30;2021-09-13
865924;470010002000000070905908020148;2022-05-17;2022-07-06
3019993;470010002000000076901901040236;2019-10-15;2020-11-24
