t_id_predio;numero_predial
664194;470010115000006650901900000265
925344;470010115000006650902900002185
759064;470010102000002160902900000060
958403;470010002000000060911900004267
950535;470010105000002270901900000087
1068034;470010107000000820901900000011
1011270;470010105000000230902900000308
879524;470010107000000810902900000131
1061339;470010115000006650904900003338
1055060;470010102000002850902900000023
998852;470010103000002230901900000292
1050074;470010115000006790901900000234
692309;470010105000000230902900000071
1022688;470010110000000610903900000178
744672;470010104000001070901900000070
834346;470010101000002010901900000038
768708;470010002000000060914900007028
1069818;470010002000000060912900004445
1055494;470010104000001010902900000161
726116;470010104000001070903900000404
958757;470010002000000060912900004421
991040;470010002000000060901900000327
856434;470010115000006650904900003195
765879;470010103000000770901900000018
971891;470010105000002720901900000003
995843;470010101000001760901900000013
886154;470010101000001560901900000011
699802;470010105000000440901900000110
816323;470010115000006650902900001642
1015971;470010002000000060917900007214
951547;470010104000000930907900000346
890986;470010104000000440902900000087
1071868;470010002000000060908900002831
724963;470010101000001280905900000347
831517;470010105000000420902900000032
918155;470010002000000060901900000239
832230;470010107000001440903900000152
1034439;470010109000003600902900000137
918543;470010107000000270904900000135
982704;470010002000000060911900003587
680013;470010104000000930904900000156
675634;470010115000006560901900000195
920020;470010109000004190010000000000
1021045;470010002000000060904900001475
891503;470010104000001120901900000010
856980;470010110000000640903900010342
1051200;470010115000006650902900001540
960972;470010110000000640906900001191
1022633;470010002000000060906900002244
846109;470010110000000610903900000181
933129;470010101000001940904900000112
907991;470010115000006650903900002563
764317;470010101000002280901900000309
1008156;470010115000006650904900002892
911014;470010101000002280901900000179
735553;470010110000000380908900001818
963225;470010115000006650904900003088
768818;470010102000002150902900000122
1032003;470010115000006650902900001988
704239;470010110000000830901900000268
920496;470010002000000060901900000061
882368;470010104000001070901900000068
982965;470010110000000640903900010698
912192;470010110000000570902900000082
713441;470010102000003260903900000051
1031601;470010107000000810902900000218
904220;470010104000001050903900000143
943970;470010102000002330901900000151
769263;470010002000000060907900002544
1043778;470010101000001830902900000052
761601;470010107000000810902900000194
990396;470010115000006560901900000310
873093;470010002000000060901900000234
970530;470010102000001700901900000025
839370;470010106000004170901900000044
904371;470010110000000380902900000540
992273;470010002000000060910900003445
1008712;470010115000006650901900001104
1024576;470010104000001610907900000213
963609;470010102000002500901900000077
883803;470010002000000060905900003801
986896;470010105000000030901900000029
965589;470010110000000190906900000341
958643;470010002000000040904900005578
1038117;470010104000000930901900000028
1028999;470010115000006650904900002645
770164;470010105000002720901900000188
770962;470010104000001080902900000078
1028602;470010110000000380903900001463
953351;470010101000002280901900000653
1022733;470010101000001670901900000042
695881;470010002000000060904900001690
1055386;470010105000000470901900000030
825853;470010105000000440901900000035
766534;470010115000006650901900001150
875637;470010002000000060905900003895
1006867;470010101000001290901900000026
990772;470010101000001690901900000030
1038331;470010002000000060912900004411
1017518;470010104000001610907900000210
1066071;470010002000000040920900005833
1067851;470010002000000060904900001648
790319;470010002000000060911900003626
788737;470010106000001570901900000068
966380;470010105000000230902900000306
790257;470010102000002500903900000308
683176;470010103000001280901900000048
936914;470010103000002230901900000175
789209;470010105000000230902900000298
1010435;470010102000001540901900000013
951140;470010113000000920901900000045
900907;470010103000000770901900000021
1056991;470010115000006650904900003075
843278;470010110000000640903900010383
1057820;470010101000001830902900000043
954625;470010102000002330901900000132
1050273;470010002000000040905900005598
884820;470010107000000790905900000129
911139;470010102000001700901900000020
811808;470010002000000060906900002062
820644;470010102000002200905900000041
872428;470010104000001610907900000252
1055344;470010101000000810903900000074
949282;470010107000000080911900000501
813911;470010002000000060908900003007
748046;470010102000002320902900000085
682682;470010104000001070901900000278
763036;470010102000002330901900000322
848762;470010102000001090901900000033
1014223;470010104000001070901900000308
997043;470010105000002580901900000211
901039;470010115000006650902900001901
821603;470010101000001210903900000081
843929;470010115000006650901900000570
992943;470010105000002720901900000011
829128;470010002000000060903900001038
823521;470010002000000060901900000021
721632;470010104000000230904900000063
913286;470010002000000060902900000681
801271;470010115000006650904900002766
3021895;470010110000000870901900000043
659287;470010104000001070904900000493
1029358;470010105000002190901900000007
3011266;470010110000000610902900000095
3009631;470010110000000870901900000011
912613;470010110000000610903900000229
876223;470010002000000060911900003539
845228;470010102000002520902900000039
696041;470010115000006790901900000013
1058280;470010104000001070901900000066
925338;470010115000006650901900001413
920668;470010115000006650901900000119
973564;470010106000004170901900000086
783634;470010115000006650902900002004
760811;470010105000000260902900000033
691355;470010101000001050901900000026
987835;470010115000006650904900003097
1003589;470010113000000040902900000076
1065649;470010104000000070901900000053
911212;470010002000000060902900000952
1053970;470010115000006650901900001389
960464;470010114000000230902900000038
724899;470010110000000640903900010732
875493;470010115000006650902900002172
718883;470010102000002870901900000055
834251;470010102000003190901900000040
731908;470010101000002050901900000027
952210;470010104000000430903900000073
791468;470010115000006650901900001045
790510;470010102000002330901900000393
875753;470010115000006810901900000117
963589;470010002000000060912900004441
739663;470010002000000040917900005797
836533;470010110000000380908900001880
766030;470010112000000020901900000019
910958;470010002000000060908900002889
685370;470010104000000060902900000139
902750;470010115000006650904900003128
899641;470010002000000060902900000872
932606;470010101000001200902900000054
1020842;470010102000002500901900000082
1016418;470010109000003600901900000053
993392;470010109000000500901900000080
702787;470010110000000520901900000062
1046963;470010104000001460901900000115
883992;470010102000002570901900000033
918031;470010101000001280904900000109
1068118;470010002000000060907900002421
773274;470010104000001070901900000064
685142;470010101000002280901900000096
1004285;470010110000000610902900000074
762301;470010107000000810906900000393
678788;470010102000002570901900000003
665723;470010115000006650902900001904
1012552;470010002000000060908900004006
861429;470010115000003650901900000033
1046669;470010115000006650901900000796
712748;470010102000002500903900000231
1046271;470010115000006650902900002220
833049;470010101000002280901900000579
834586;470010103000002230901900000279
685655;470010109000003670901900000003
1038817;470010110000000520901900000016
959306;470010101000001280903900000039
903949;470010115000006650902900001917
685967;470010103000002100901900000029
1055636;470010110000000830901900000235
987910;470010115000006650904900003127
882890;470010104000001760901900000002
766198;470010103000002100901900000028
864290;470010105000000050901900000064
849596;470010002000000060910900003443
1071417;470010107000000900902900000034
835272;470010105000000980901900000022
1068147;470010002000000060907900002514
996383;470010109000000500901900000178
931381;470010105000000230902900000144
696363;470010105000000260902900000032
898838;470010101000000810901900000055
724943;470010002000000060906900002219
1042952;470010002000000060917900007139
837568;470010104000001070902900000101
999266;470010102000003070902900000022
864592;470010107000000810906900000422
1009370;470010115000006650904900003448
863953;470010101000002280901900000324
1033052;470010002000000060913900004870
665602;470010002000000060902900000600
961960;470010105000002720901900000407
732431;470010115000006650903900002552
845343;470010115000006810901900000039
665831;470010110000000830901900000261
820719;470010002000000060910900003322
777022;470010002000000060911900004278
670325;470010002000000060908900002721
862322;470010102000002410901900000055
745236;470010105000002720901900000198
961022;470010115000006650902900001887
824004;470010116000001740901900000023
985040;470010105000000050901900000035
732423;470010101000001300901900000025
921251;470010110000000640903900000311
780332;470010115000006560901900000084
750453;470010101000000850901900000031
811903;470010110000000640906900001233
830017;470010103000002230901900000235
1005655;470010002000000060903900001392
844577;470010002000000060901900000477
984416;470010102000002330901900000323
900793;470010110000000640903900010348
1067793;470010002000000060904900001406
875435;470010002000000060903900001254
663626;470010110000000830901900000383
1021516;470010112000000640901900000080
922681;470010002000000060904900001646
1050442;470010104000000060902900000220
1071864;470010101000001240901900000035
1059699;470010110000000610902900000111
970084;470010002000000060907900002497
777328;470010107000001440903900000143
988122;470010002000000060905900003927
888935;470010002000000060909900003185
1021590;470010101000000980901900000052
811901;470010101000001940902900000079
1019432;470010102000002330901900000131
881639;470010104000000430904900000121
698120;470010115000006650901900001428
926256;470010002000000060906900002197
1000952;470010110000000570902900000087
924130;470010110000000640906900001202
904414;470010106000004170901900000034
877225;470010115000001080901900000028
726148;470010104000001070903900000407
765806;470010114000000960902900000021
735561;470010104000001050904900000219
770110;470010105000000050902900000094
759400;470010104000001070901900000079
695786;470010115000006650902900002051
880634;470010002000000060911900003634
1014545;470010109000000500901900000174
1072324;470010002000000040901900000085
943978;470010002000000060901900000387
