t_id_derecho;tipo_derecho;fraccion_derecho
2934066;Dominio;0.5000000000
2848270;Dominio;0.0800000000
2829966;Dominio;0.5000000000
2828197;Dominio;0.5000000000
2797037;Dominio;0.5000000000
2789260;Dominio;0.7000000000
2872496;Dominio;0.3300000000
2941976;Dominio;0.0000000000
2940618;Dominio;0.0100000000
2939385;Dominio;0.0100000000
2789225;Dominio;0.2500000000
2821263;Dominio;0.1600000000
2796963;Dominio;0.3333000000
2783765;Dominio;0.5000000000
2783752;Dominio;0.3340000000
2990830;Dominio;0.5000000000
2848841;Dominio;0.5000000000
2969248;Dominio;0.5000000000
2933290;Dominio;0.0100000000
2870501;Dominio;0.2500000000
2946395;Dominio;0.5000000000
2876992;Dominio;0.3300000000
2943000;Dominio;0.0100000000
2939201;Dominio;0.0000000000
2787225;Dominio;0.3400000000
2783020;Dominio;0.3330000000
2846112;Dominio;0.5000000000
2936226;Dominio;0.5000000000
2786621;Dominio;0.3330000000
2818591;Dominio;0.5000000000
2937750;Dominio;0.5000000000
2933877;Dominio;0.0000000000
2836065;Dominio;0.5000000000
2956890;Dominio;0.5000000000
2848420;Dominio;0.0416700000
2907065;Dominio;0.0100000000
2933791;Dominio;0.5000000000
2934286;Dominio;0.5000000000
2930470;Dominio;0.5000000000
2877265;Dominio;0.5000000000
2953000;Dominio;0.0450000000
2839387;Dominio;0.0110000000
2836579;Dominio;0.1250000000
2877093;Dominio;0.3300000000
2836069;Dominio;0.3300000000
2965535;Dominio;0.5000000000
2943345;Dominio;0.0000000000
2787661;Dominio;0.5000000000
2817669;Dominio;0.1600000000
2953014;Dominio;0.0450000000
2945264;Dominio;0.5000000000
2877656;Dominio;0.5000000000
2838464;Dominio;0.6750000000
2952791;Dominio;0.0100000000
2863273;Dominio;0.5000000000
2833933;Dominio;0.2000000000
2789549;Dominio;0.2700000000
2912128;Dominio;0.5000000000
2880839;Dominio;0.5000000000
2862112;Dominio;0.5000000000
2908815;Dominio;0.5000000000
2870503;Dominio;0.2500000000
2844895;Dominio;0.0830000000
2944533;Dominio;0.5000000000
2951205;Dominio;0.5000000000
2789532;Dominio;0.5000000000
2929456;Dominio;0.5000000000
2947710;Dominio;0.3300000000
2934274;Dominio;0.5000000000
2848271;Dominio;0.1700000000
2933267;Dominio;0.5000000000
2787027;Dominio;0.5000000000
2826890;Dominio;0.1600000000
2823574;Dominio;0.1600000000
2781309;Dominio;0.5000000000
2953002;Dominio;0.0450000000
2954711;Dominio;0.5000000000
2827902;Dominio;0.5000000000
2964776;Dominio;0.0500000000
2954647;Dominio;0.5000000000
2877881;Dominio;0.5000000000
2853836;Dominio;0.5000000000
2952985;Dominio;0.0450000000
2935001;Dominio;0.5000000000
2824388;Dominio;0.1600000000
2934628;Dominio;0.0100000000
2854042;Dominio;0.2000000000
2934247;Dominio;0.5000000000
2789258;Dominio;0.5000000000
2791406;Dominio;0.5000000000
2939256;Dominio;0.0100000000
2853285;Dominio;0.2500000000
2933127;Dominio;0.2500000000
2861992;Dominio;0.5000000000
2876810;Dominio;0.5000000000
2937445;Dominio;0.5000000000
2869240;Dominio;0.3300000000
2829939;Dominio;0.5000000000
2845261;Dominio;0.0830000000
2833366;Dominio;0.5000000000
2963023;Dominio;0.2500000000
2923036;Dominio;0.0000000000
2848537;Dominio;0.0416700000
2827898;Dominio;0.5000000000
2907608;Dominio;0.0000000000
2829664;Dominio;0.1600000000
2790202;Dominio;0.5000000000
2945718;Dominio;0.0100000000
2821022;Dominio;0.1600000000
2818495;Dominio;0.1600000000
2789498;Dominio;0.5000000000
2964289;Dominio;0.5000000000
2801407;Dominio;0.1600000000
2839670;Dominio;0.5000000000
2928264;Dominio;0.5000000000
2928082;Dominio;0.3400000000
2924878;Dominio;0.5000000000
2790130;Dominio;0.5000000000
2944354;Dominio;0.0100000000
2782382;Dominio;0.5000000000
2945668;Dominio;0.0100000000
2920036;Dominio;0.0000000000
2942005;Dominio;0.0000000000
2925422;Dominio;0.3000000000
2973377;Dominio;0.2500000000
2933760;Dominio;0.5000000000
2923434;Dominio;0.0000000000
2944931;Dominio;0.5000000000
2839345;Dominio;0.5000000000
2963004;Dominio;0.2500000000
2893625;Dominio;0.5000000000
2847363;Dominio;0.1666000000
2832899;Dominio;0.1600000000
2877541;Dominio;0.2500000000
2945428;Dominio;0.5000000000
2888926;Dominio;0.5000000000
2836553;Dominio;0.5000000000
2826893;Dominio;0.1600000000
2798291;Dominio;0.5000000000
2946661;Dominio;0.5000000000
2878025;Dominio;0.5000000000
2944541;Dominio;0.5000000000
2960341;Dominio;0.3340000000
2944026;Dominio;0.0100000000
2787206;Dominio;0.5000000000
2863255;Dominio;0.5000000000
2937294;Dominio;0.5000000000
2789590;Dominio;0.5000000000
2832917;Dominio;0.1600000000
2962703;Dominio;0.5000000000
2907537;Dominio;0.1200000000
2796965;Dominio;0.3333000000
2824126;Dominio;0.1600000000
2852353;Dominio;0.5000000000
2926394;Dominio;0.5000000000
2846250;Dominio;0.5000000000
2881138;Dominio;0.2500000000
2853284;Dominio;0.2500000000
2824970;Dominio;0.1600000000
2939537;Dominio;0.0100000000
2938395;Dominio;0.0100000000
2861161;Dominio;0.5000000000
2853289;Dominio;0.1660000000
2977107;Dominio;0.5000000000
2941200;Dominio;0.5000000000
2788664;Dominio;0.1600000000
2976650;Dominio;0.5000000000
2919890;Dominio;0.5000000000
2779018;Dominio;0.5000000000
2963008;Dominio;0.2500000000
2953688;Dominio;0.0450000000
2940979;Dominio;0.5000000000
2787254;Dominio;0.5000000000
2940031;Dominio;0.5000000000
2937331;Dominio;0.5000000000
2789201;Dominio;0.5000000000
2876094;Dominio;0.3300000000
2934126;Dominio;0.5000000000
2913793;Dominio;0.5000000000
2832898;Dominio;0.1600000000
2789206;Dominio;0.2500000000
2911611;Dominio;0.3300000000
2926850;Dominio;0.5000000000
2961480;Dominio;0.1000000000
2832916;Dominio;0.1600000000
2877700;Dominio;0.5000000000
2948344;Dominio;0.2500000000
2946016;Dominio;0.0100000000
2921411;Dominio;0.5000000000
2920361;Dominio;0.5000000000
2975948;Dominio;0.3333000000
2950449;Dominio;0.5000000000
2924248;Dominio;0.5000000000
2889722;Dominio;0.2500000000
2937204;Dominio;0.5000000000
2876993;Dominio;0.3300000000
2907985;Dominio;0.2500000000
2935000;Dominio;0.5000000000
2934914;Dominio;0.5000000000
2839331;Dominio;0.1250000000
2836594;Dominio;0.5000000000
2838722;Dominio;0.0110000000
2828608;Dominio;0.1600000000
2908464;Dominio;0.5000000000
2882416;Dominio;0.3300000000
2865377;Dominio;0.5000000000
2819827;Dominio;0.1600000000
2956892;Dominio;0.0000000000
2912742;Dominio;0.5000000000
2990824;Dominio;0.5000000000
2827434;Dominio;0.1600000000
2789228;Dominio;0.5000000000
2939329;Dominio;0.0100000000
2871999;Dominio;0.5000000000
2819129;Dominio;0.1600000000
2925227;Dominio;0.5000000000
2923867;Dominio;0.0000000000
2912539;Dominio;0.3000000000
2868607;Dominio;0.3300000000
2964260;Dominio;0.2500000000
2919479;Dominio;0.5000000000
2972163;Dominio;0.5000000000
2940468;Dominio;0.5000000000
2920021;Dominio;0.5000000000
2853839;Dominio;0.3300000000
2974428;Dominio;0.5000000000
2877878;Dominio;0.5000000000
2790244;Dominio;0.5000000000
2853293;Dominio;0.5000000000
2846318;Dominio;0.5000000000
2977737;Dominio;0.5000000000
2981742;Dominio;0.5000000000
2877216;Dominio;0.5000000000
2964770;Dominio;0.0750000000
2878962;Dominio;0.3300000000
2974719;Dominio;0.5000000000
2933814;Dominio;0.0000000000
2921939;Dominio;0.5000000000
2839192;Dominio;0.6000000000
2947003;Dominio;0.5000000000
2880852;Dominio;0.5000000000
2923012;Dominio;0.5000000000
2934265;Dominio;0.5000000000
2828970;Dominio;0.1600000000
2815672;Dominio;0.1600000000
2782196;Dominio;0.5000000000
2943397;Dominio;0.0000000000
2863274;Dominio;0.5000000000
2961473;Dominio;0.1200000000
2906498;Dominio;0.5000000000
2865050;Dominio;0.5000000000
2833290;Dominio;0.2000000000
2893701;Dominio;0.3300000000
2869236;Dominio;0.9334000000
2844586;Dominio;0.0830000000
2836070;Dominio;0.3300000000
2836307;Dominio;0.5000000000
2952998;Dominio;0.0450000000
2932725;Dominio;0.5000000000
2868511;Dominio;0.5000000000
2908786;Dominio;0.5000000000
2783736;Dominio;0.3330000000
2790290;Dominio;0.5000000000
2961644;Dominio;0.5000000000
2943049;Dominio;0.0100000000
2942852;Dominio;0.0000000000
2869917;Dominio;0.5000000000
2827435;Dominio;0.1600000000
2942160;Dominio;0.0100000000
2787355;Dominio;0.5000000000
2929126;Dominio;0.5000000000
2797077;Dominio;0.5000000000
2831982;Dominio;0.1600000000
2877689;Dominio;0.5000000000
2821116;Dominio;0.1600000000
2794329;Dominio;0.1600000000
2790228;Dominio;0.2700000000
2787207;Dominio;0.5000000000
2941764;Dominio;0.0100000000
2934243;Dominio;0.5000000000
2911427;Dominio;0.5000000000
2920875;Dominio;0.5000000000
2867057;Dominio;0.3300000000
2920373;Dominio;0.5000000000
2872009;Dominio;0.5000000000
2839392;Dominio;0.0110000000
2953437;Dominio;0.5000000000
2922679;Dominio;0.5000000000
2961466;Dominio;0.2500000000
2952262;Dominio;0.5000000000
2954240;Dominio;0.0500000000
2934232;Dominio;0.5000000000
2933758;Dominio;0.5000000000
2925953;Dominio;0.5000000000
2938801;Dominio;0.0100000000
2783015;Dominio;0.3330000000
2928203;Dominio;0.5000000000
2828035;Dominio;0.1600000000
2963006;Dominio;0.2500000000
2833287;Dominio;0.5000000000
2788930;Dominio;0.5000000000
2933716;Dominio;0.0000000000
2913736;Dominio;0.0100000000
2938572;Dominio;0.0100000000
2929099;Dominio;0.5000000000
2877090;Dominio;0.3300000000
2853860;Dominio;0.5000000000
2922217;Dominio;0.5000000000
2795457;Dominio;0.5000000000
2818493;Dominio;0.1600000000
2872350;Dominio;0.3300000000
2883283;Dominio;0.5000000000
2935694;Dominio;0.5000000000
2962235;Dominio;0.2500000000
2918940;Dominio;0.5000000000
2783749;Dominio;0.5000000000
2936106;Dominio;0.5000000000
2786880;Dominio;0.5000000000
2961647;Dominio;0.5000000000
2908268;Dominio;0.5000000000
2908211;Dominio;0.5000000000
2793909;Dominio;0.5000000000
2951036;Dominio;0.2500000000
2822220;Dominio;0.1600000000
2954250;Dominio;0.0500000000
2936057;Dominio;0.0100000000
2944692;Dominio;0.5000000000
2789378;Dominio;0.1600000000
2948286;Dominio;0.5000000000
2786892;Dominio;0.3300000000
2933717;Dominio;0.0000000000
2846419;Dominio;0.5000000000
2843197;Dominio;0.0830000000
2844324;Dominio;0.0830000000
2941556;Dominio;0.0100000000
2808107;Dominio;0.1600000000
2933754;Dominio;0.0000000000
2820612;Dominio;0.1600000000
2828610;Dominio;0.1600000000
2934743;Dominio;0.0100000000
2940954;Dominio;0.5000000000
2976382;Dominio;0.5000000000
2952372;Dominio;0.5000000000
2946115;Dominio;0.5000000000
2863411;Dominio;0.0600000000
2809792;Dominio;0.2500000000
2783771;Dominio;0.3330000000
2905244;Dominio;0.5000000000
2786865;Dominio;0.5000000000
2844054;Dominio;0.5000000000
2869239;Dominio;0.3300000000
2868197;Dominio;0.5000000000
2827895;Dominio;0.5000000000
2883282;Dominio;0.5000000000
2954167;Dominio;0.0500000000
2961648;Dominio;0.5000000000
2790252;Dominio;0.5000000000
2878437;Dominio;0.0000000000
2796919;Dominio;0.5000000000
2911552;Dominio;0.0000000000
2953946;Dominio;0.0500000000
2789511;Dominio;0.1150000000
2832915;Dominio;0.1600000000
2816425;Dominio;0.1600000000
2962694;Dominio;0.5000000000
2948551;Dominio;0.5000000000
2945788;Dominio;0.5000000000
2828029;Dominio;0.1600000000
2819828;Dominio;0.1600000000
2872351;Dominio;0.3300000000
2791588;Dominio;0.1600000000
2921412;Dominio;0.5000000000
2865337;Dominio;0.0333000000
2965690;Dominio;0.3300000000
2870356;Dominio;0.1600000000
2853948;Dominio;0.5000000000
2964771;Dominio;0.1750000000
2836064;Dominio;0.5000000000
2792826;Dominio;0.3300000000
2963021;Dominio;0.2500000000
2870502;Dominio;0.2500000000
2962234;Dominio;0.2500000000
2963422;Dominio;0.5000000000
2961493;Dominio;0.1000000000
2934290;Dominio;0.5000000000
2922412;Dominio;0.5000000000
2907893;Dominio;0.5000000000
2927528;Dominio;0.0000000000
2868087;Dominio;0.5000000000
2822972;Dominio;0.1600000000
2839404;Dominio;0.5000000000
2863418;Dominio;0.0600000000
2854340;Dominio;0.5000000000
2983195;Dominio;0.5000000000
2845932;Dominio;0.5000000000
2838586;Dominio;0.1500000000
2933867;Dominio;0.0000000000
2794303;Dominio;0.5000000000
2990845;Dominio;0.5000000000
2779066;Dominio;0.5000000000
2957120;Dominio;0.1600000000
2933810;Dominio;0.0000000000
2961467;Dominio;0.2500000000
2942942;Dominio;0.0100000000
2786996;Dominio;0.5000000000
2975693;Dominio;0.5000000000
2952883;Dominio;0.0300000000
2910256;Dominio;0.0600000000
2888928;Dominio;0.5000000000
2921969;Dominio;0.5000000000
2906421;Dominio;0.5000000000
2960336;Dominio;0.3330000000
2792670;Dominio;0.2500000000
2787673;Dominio;0.5000000000
2962081;Dominio;0.5000000000
2934268;Dominio;0.5000000000
2943457;Dominio;0.0000000000
2868671;Dominio;0.5000000000
2782041;Dominio;0.5000000000
2939038;Dominio;0.0100000000
2828561;Dominio;0.1600000000
2854029;Dominio;0.5000000000
2933769;Dominio;0.5000000000
2925423;Dominio;0.7000000000
2796000;Dominio;0.5000000000
2861475;Dominio;0.5000000000
2925791;Dominio;0.5000000000
2848275;Dominio;0.1800000000
2926806;Dominio;0.2500000000
2947703;Dominio;0.3300000000
2947056;Dominio;0.0100000000
2912642;Dominio;0.5000000000
2877582;Dominio;0.5000000000
2928314;Dominio;0.0000000000
2863268;Dominio;0.5000000000
2965506;Dominio;0.5000000000
2839193;Dominio;0.0500000000
2832629;Dominio;0.1600000000
2873562;Dominio;0.5000000000
2836293;Dominio;0.3300000000
2797746;Dominio;0.1250000000
2832902;Dominio;0.1600000000
2952895;Dominio;0.0800000000
2790267;Dominio;0.5000000000
2935660;Dominio;0.5000000000
2924564;Dominio;0.0600000000
2932796;Dominio;0.3300000000
2869328;Dominio;0.5000000000
2947343;Dominio;0.5000000000
2836585;Dominio;0.5000000000
2831708;Dominio;0.5000000000
2963211;Dominio;0.5000000000
2829660;Dominio;0.1600000000
2952683;Dominio;0.0100000000
2839327;Dominio;0.1250000000
2922458;Dominio;0.5000000000
2797036;Dominio;0.5000000000
2978846;Dominio;0.5000000000
2817271;Dominio;0.1600000000
2789519;Dominio;0.5000000000
2928153;Dominio;0.3300000000
2913786;Dominio;0.5000000000
2956899;Dominio;0.0000000000
2878081;Dominio;0.5000000000
2833932;Dominio;0.2000000000
2926012;Dominio;0.0000000000
2821525;Dominio;0.1600000000
2924777;Dominio;0.3300000000
2789237;Dominio;0.5000000000
2796024;Dominio;0.5000000000
2941869;Dominio;0.0100000000
2819131;Dominio;0.1600000000
2953311;Dominio;0.0450000000
2963011;Dominio;0.2500000000
2785184;Dominio;0.5000000000
2961841;Dominio;0.5000000000
2879135;Dominio;0.2500000000
2785992;Dominio;0.5000000000
2864673;Dominio;0.3300000000
2948548;Dominio;0.5000000000
2879388;Dominio;0.5000000000
2865898;Dominio;0.0900000000
2922050;Dominio;0.0000000000
2962286;Dominio;0.5000000000
2961474;Dominio;0.1200000000
2933242;Dominio;0.5000000000
2827918;Dominio;0.5000000000
2789256;Dominio;0.5000000000
2961499;Dominio;0.1000000000
2934260;Dominio;0.5000000000
2912574;Dominio;0.5000000000
2977502;Dominio;0.5000000000
2952684;Dominio;0.0100000000
2792671;Dominio;0.2500000000
2953394;Dominio;0.0450000000
2863740;Dominio;0.6613000000
2825454;Dominio;0.1600000000
2948407;Dominio;0.5000000000
2839328;Dominio;0.1250000000
2794302;Dominio;0.5000000000
2782275;Dominio;0.1600000000
2788439;Dominio;0.5000000000
2910248;Dominio;0.0200000000
2907981;Dominio;0.2500000000
2816701;Dominio;0.1600000000
2829047;Dominio;0.5000000000
2879590;Dominio;0.5000000000
2839375;Dominio;0.0110000000
2786997;Dominio;0.5000000000
2961498;Dominio;0.1000000000
2957014;Dominio;0.1600000000
2865889;Dominio;0.0900000000
2864472;Dominio;0.5000000000
2818497;Dominio;0.1600000000
2795577;Dominio;0.5000000000
2853291;Dominio;0.1000000000
2961472;Dominio;0.1200000000
2839389;Dominio;0.0110000000
2933753;Dominio;0.0000000000
2879129;Dominio;0.2500000000
2923034;Dominio;0.0000000000
2952880;Dominio;0.0100000000
2848268;Dominio;0.0800000000
2962241;Dominio;0.2500000000
2955510;Dominio;0.5000000000
2953955;Dominio;0.0500000000
2834038;Dominio;0.5000000000
2924304;Dominio;0.5000000000
2909717;Dominio;0.5000000000
2797079;Dominio;0.5000000000
2848388;Dominio;0.9583300000
2844877;Dominio;0.2500000000
2834288;Dominio;0.5000000000
2796964;Dominio;0.3333000000
2907101;Dominio;0.5000000000
2828028;Dominio;0.1600000000
2952818;Dominio;0.0100000000
2839390;Dominio;0.0110000000
2833277;Dominio;0.5000000000
2788584;Dominio;0.5000000000
2938501;Dominio;0.0100000000
2853960;Dominio;0.5000000000
2922465;Dominio;0.5000000000
2952681;Dominio;0.5000000000
2788451;Dominio;0.5000000000
2943945;Dominio;0.0100000000
2786380;Dominio;0.5000000000
2967704;Dominio;0.2500000000
2863479;Dominio;0.5000000000
2846013;Dominio;0.5000000000
2789507;Dominio;0.1600000000
2953790;Dominio;0.0500000000
2853971;Dominio;0.1250000000
2918980;Dominio;0.0100000000
2941524;Dominio;0.0100000000
2952885;Dominio;0.0800000000
2978927;Dominio;0.5000000000
2956889;Dominio;0.5000000000
2846209;Dominio;0.5000000000
2869915;Dominio;0.5000000000
2839334;Dominio;0.5000000000
2836296;Dominio;0.3300000000
2970236;Dominio;0.5000000000
2883238;Dominio;0.5000000000
2852017;Dominio;0.5000000000
2839338;Dominio;0.5000000000
2836588;Dominio;0.5000000000
2958164;Dominio;0.5000000000
2961481;Dominio;0.1000000000
2878965;Dominio;0.3300000000
2945555;Dominio;0.5000000000
2783743;Dominio;0.5000000000
2964772;Dominio;0.5000000000
2971901;Dominio;0.5000000000
2783911;Dominio;0.5000000000
2880917;Dominio;0.5000000000
2820615;Dominio;0.1600000000
2954055;Dominio;0.0500000000
2921943;Dominio;0.5000000000
2782706;Dominio;0.5000000000
2939967;Dominio;0.5000000000
2832632;Dominio;0.1600000000
2833288;Dominio;0.2000000000
2977754;Dominio;0.5000000000
2877305;Dominio;0.5000000000
2779031;Dominio;0.5000000000
2963010;Dominio;0.2500000000
2919069;Dominio;0.5000000000
2944514;Dominio;0.5000000000
2963016;Dominio;0.2500000000
2936105;Dominio;0.5000000000
2934257;Dominio;0.5000000000
2868672;Dominio;0.5000000000
2865692;Dominio;0.5000000000
2926375;Dominio;0.5000000000
2962233;Dominio;0.2500000000
2877634;Dominio;0.5000000000
2839669;Dominio;0.5000000000
2848274;Dominio;0.1700000000
2785547;Dominio;0.5000000000
2788557;Dominio;0.5000000000
2977604;Dominio;0.5000000000
2963025;Dominio;0.2500000000
2935188;Dominio;0.0100000000
2930459;Dominio;0.5000000000
2870268;Dominio;0.5000000000
2964781;Dominio;0.0500000000
2909023;Dominio;0.5000000000
2826230;Dominio;0.5000000000
2945265;Dominio;0.5000000000
2920037;Dominio;0.0000000000
2957395;Dominio;0.2500000000
2788458;Dominio;0.5000000000
2921572;Dominio;0.5000000000
2893426;Dominio;0.5000000000
2797513;Dominio;0.5000000000
2933767;Dominio;0.5000000000
2868201;Dominio;0.5000000000
2961706;Dominio;0.5000000000
2976976;Dominio;0.5000000000
2934836;Dominio;0.0000000000
2923679;Dominio;0.0000000000
2834607;Dominio;0.6150000000
2963027;Dominio;0.2500000000
2961203;Dominio;0.3330000000
2928538;Dominio;0.5000000000
2791979;Dominio;0.1600000000
2957340;Dominio;0.2500000000
2868086;Dominio;0.5000000000
2968765;Dominio;0.0830000000
2951660;Dominio;0.5000000000
2937751;Dominio;0.5000000000
2959546;Dominio;0.5000000000
2869764;Dominio;0.5000000000
2934240;Dominio;0.5000000000
2880587;Dominio;0.5000000000
2879659;Dominio;0.5000000000
2870357;Dominio;0.1600000000
2952694;Dominio;0.0100000000
2877648;Dominio;0.5000000000
2838765;Dominio;0.5000000000
2907534;Dominio;0.1200000000
2871798;Dominio;0.5000000000
2839332;Dominio;0.1250000000
2950831;Dominio;0.2500000000
2853837;Dominio;0.3300000000
2878107;Dominio;0.5000000000
2963007;Dominio;0.2500000000
2962236;Dominio;0.2500000000
2789513;Dominio;0.2300000000
2863406;Dominio;0.0600000000
2866798;Dominio;0.5000000000
2791405;Dominio;0.5000000000
2934994;Dominio;0.5000000000
2872190;Dominio;0.3300000000
2990819;Dominio;0.2500000000
2953753;Dominio;0.0500000000
2942841;Dominio;0.5000000000
2919056;Dominio;0.0100000000
2789957;Dominio;0.5000000000
2789512;Dominio;0.1150000000
2968790;Dominio;0.2500000000
2961645;Dominio;0.5000000000
2861463;Dominio;0.5000000000
2822653;Dominio;0.1600000000
2945526;Dominio;0.5000000000
2952069;Dominio;0.4000000000
2844896;Dominio;0.0830000000
2919081;Dominio;0.5000000000
2819130;Dominio;0.1600000000
2797511;Dominio;0.3340000000
2783734;Dominio;0.2500000000
2911900;Dominio;0.2500000000
2919483;Dominio;0.5000000000
2925805;Dominio;0.2500000000
2873599;Dominio;0.5000000000
2937547;Dominio;0.5000000000
2787232;Dominio;0.5000000000
2938359;Dominio;0.0100000000
2933445;Dominio;0.0000000000
2984622;Dominio;0.5000000000
2934785;Dominio;0.0100000000
2954253;Dominio;0.0500000000
2919795;Dominio;0.5000000000
2863409;Dominio;0.0600000000
2838766;Dominio;0.5000000000
2944848;Dominio;0.5000000000
2920920;Dominio;0.5000000000
2969259;Dominio;0.5000000000
2865363;Dominio;0.5000000000
2944932;Dominio;0.5000000000
2942842;Dominio;0.5000000000
2931181;Dominio;0.5000000000
2840170;Dominio;0.3300000000
2975151;Dominio;0.2500000000
2946790;Dominio;0.5000000000
2881137;Dominio;0.2500000000
2957394;Dominio;0.2500000000
2943096;Dominio;0.0100000000
2907369;Dominio;0.0000000000
2783735;Dominio;0.7500000000
2797844;Dominio;0.5000000000
2922844;Dominio;0.5000000000
2846089;Dominio;0.5000000000
2943851;Dominio;0.0100000000
2864860;Dominio;0.5000000000
2909850;Dominio;0.5000000000
2836612;Dominio;0.3300000000
2871843;Dominio;0.5000000000
2839206;Dominio;0.0500000000
2829098;Dominio;0.1600000000
2919843;Dominio;0.5000000000
2906580;Dominio;0.5000000000
2863419;Dominio;0.1000000000
2832901;Dominio;0.1600000000
2822712;Dominio;0.1600000000
2853159;Dominio;0.3300000000
2862788;Dominio;0.5000000000
2868673;Dominio;0.5000000000
2790503;Dominio;0.5000000000
2946072;Dominio;0.0100000000
2829663;Dominio;0.1600000000
2981162;Dominio;0.5000000000
2955354;Dominio;0.5000000000
2802553;Dominio;0.1600000000
2864470;Dominio;0.5000000000
2824902;Dominio;0.5000000000
2933126;Dominio;0.2500000000
2877599;Dominio;0.5000000000
2863402;Dominio;0.1000000000
2946793;Dominio;0.2500000000
2846115;Dominio;0.5000000000
2818494;Dominio;0.1600000000
2853510;Dominio;0.1660000000
2961496;Dominio;0.1000000000
2846131;Dominio;0.5000000000
2789496;Dominio;0.5000000000
2942099;Dominio;0.0100000000
2940667;Dominio;0.5000000000
2848780;Dominio;0.5000000000
2836575;Dominio;0.1250000000
2941662;Dominio;0.0100000000
2943786;Dominio;0.5000000000
2977512;Dominio;0.5000000000
2877117;Dominio;0.5000000000
2962247;Dominio;0.2500000000
2828034;Dominio;0.1600000000
2951194;Dominio;0.5000000000
2938730;Dominio;0.0100000000
2889729;Dominio;0.2500000000
