t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
866816;470010106000011990001000000000;NPH;Uso_Publico;Predio.Privado
699776;470010006000000020015500000135;Parque_Cementerio.Unidad_Predial;Uso_Publico;Predio.Privado
1061157;470010103000002370038000000000;NPH;Uso_Publico;Predio.Privado
812414;470010109000002470009000000000;NPH;Uso_Publico;Predio.Privado
793568;470010111000000700017000000000;NPH;Uso_Publico;Predio.Privado
1027372;470010110000000640017300000000;Mejoras;Uso_Publico;Predio.Privado
983775;470010106000000030047000000000;NPH;Uso_Publico;Predio.Privado
1064770;470010109000002410016000000000;NPH;Uso_Publico;Predio.Privado
831736;470010101000000220027000000000;NPH;Uso_Publico;Predio.Privado
772285;470010102000000350009000000000;NPH;Uso_Publico;Predio.Privado
1003873;470010101000000220013000000000;NPH;Uso_Publico;Predio.Privado
983039;470010102000004860001000000000;NPH;Uso_Publico;Predio.Privado
675678;470010103000002720017000000000;NPH;Uso_Publico;Predio.Privado
925817;470010103000002370011000000000;NPH;Uso_Publico;Predio.Privado
983033;470010101000000490017000000000;NPH;Uso_Publico;Predio.Privado
837924;470010003000000010686000000000;NPH;Uso_Publico;Predio.Privado
983132;470010102000003840006000000000;NPH;Uso_Publico;Predio.Privado
762870;470010114000000670024000000000;NPH;Uso_Publico;Predio.Privado
680699;470010109000008060001000000000;NPH;Uso_Publico;Predio.Privado
836435;470010103000002720014000000000;NPH;Uso_Publico;Predio.Privado
821593;470010103000002730027000000000;NPH;Uso_Publico;Predio.Privado
984767;470010101000000210019000000000;NPH;Uso_Publico;Predio.Privado
803855;470010102000000350035000000000;NPH;Uso_Publico;Predio.Privado
873975;470010102000004500001000000000;NPH;Uso_Publico;Predio.Privado
980669;470010103000002370042000000000;NPH;Uso_Publico;Predio.Privado
821611;470010109000002410005000000000;NPH;Uso_Publico;Predio.Privado
921103;470010111000004100001000000000;NPH;Uso_Publico;Predio.Privado
950515;470010103000002630030000000000;NPH;Uso_Publico;Predio.Privado
832311;470010109000002560015000000000;NPH;Uso_Publico;Predio.Privado
992575;470010113000001220028000000000;NPH;Uso_Publico;Predio.Privado
889735;470010101000000190004000000000;NPH;Uso_Publico;Predio.Privado
671395;470010106000006760001000000000;NPH;Uso_Publico;Predio.Privado
800668;470010109000002470005000000000;NPH;Uso_Publico;Predio.Privado
1017800;470010103000002990005000000000;NPH;Uso_Publico;Predio.Privado
994019;470010103000002710021000000000;NPH;Uso_Publico;Predio.Privado
1063276;470010103000005680014000000000;NPH;Uso_Publico;Predio.Privado
687241;470010103000002720010000000000;NPH;Uso_Publico;Predio.Privado
931325;470010109000002560014000000000;NPH;Uso_Publico;Predio.Privado
778893;470010101000000490007000000000;NPH;Uso_Publico;Predio.Privado
685472;470010102000000360032000000000;NPH;Uso_Publico;Predio.Privado
882659;470010002000000071580000000000;NPH;Uso_Publico;Predio.Privado
779143;470010103000003470023000000000;NPH;Uso_Publico;Predio.Privado
1053954;470010109000002410001000000000;NPH;Uso_Publico;Predio.Privado
1009697;470010103000005680008000000000;NPH;Uso_Publico;Predio.Privado
916070;470010115000006510001000000000;NPH;Uso_Publico;Predio.Privado
781896;470010101000001910001000000000;NPH;Uso_Publico;Predio.Privado
760419;470010110000002170001000000000;NPH;Uso_Publico;Predio.Privado
868687;470010110000000790009300000000;Mejoras;Uso_Publico;Predio.Privado
1028137;470010110000000970012000000000;NPH;Uso_Publico;Predio.Privado
857585;470010103000002370026000000000;NPH;Uso_Publico;Predio.Privado
1069944;470010103000002990003000000000;NPH;Uso_Publico;Predio.Privado
703838;470010103000004570023000000000;NPH;Uso_Publico;Predio.Privado
1013014;470010103000002720016000000000;NPH;Uso_Publico;Predio.Privado
857960;470010103000003420024000000000;NPH;Uso_Publico;Predio.Privado
812287;470010110000000640763300000000;Mejoras;Uso_Publico;Predio.Privado
692256;470010103000002730022000000000;NPH;Uso_Publico;Predio.Privado
694450;470010109000000590015000000000;NPH;Uso_Publico;Predio.Privado
921035;470010102000000340026000000000;NPH;Uso_Publico;Predio.Privado
910271;470010111000000720011000000000;NPH;Uso_Publico;Predio.Privado
983052;470010103000002930014000000000;NPH;Uso_Publico;Predio.Privado
805275;470010103000005680005000000000;NPH;Uso_Publico;Predio.Privado
778921;470010103000000250042000000000;NPH;Uso_Publico;Predio.Privado
853505;470010103000002740002000000000;NPH;Uso_Publico;Predio.Privado
664416;470010106000011860001000000000;NPH;Uso_Publico;Predio.Privado
767170;470010103000002730020000000000;NPH;Uso_Publico;Predio.Privado
755200;470010102000004800001000000000;NPH;Uso_Publico;Predio.Privado
770303;470010103000000240038000000000;NPH;Uso_Publico;Predio.Privado
1062246;470010103000002930001000000000;NPH;Uso_Publico;Predio.Privado
847506;470010116000002150012000000000;NPH;Uso_Publico;Predio.Privado
754863;470010114000001750001000000000;NPH;Uso_Publico;Predio.Privado
936871;470010107000000720039000000000;NPH;Uso_Publico;Predio.Privado
1065155;470010103000002600001000000000;NPH;Uso_Publico;Predio.Privado
901515;470010103000002930005000000000;NPH;Uso_Publico;Predio.Privado
746683;470010103000002370036000000000;NPH;Uso_Publico;Predio.Privado
979049;470010103000003460026000000000;NPH;Uso_Publico;Predio.Privado
878816;470010103000002370020000000000;NPH;Uso_Publico;Predio.Privado
747118;470010001000000022473000000000;NPH;Uso_Publico;Predio.Privado
948055;470010101000000490020000000000;NPH;Uso_Publico;Predio.Privado
749221;470010002000000071821000000000;NPH;Uso_Publico;Predio.Privado
836745;470010101000000490027000000000;NPH;Uso_Publico;Predio.Privado
758795;470010103000002930017000000000;NPH;Uso_Publico;Predio.Privado
1057295;470010002000000049925000000000;NPH;Uso_Publico;Predio.Privado
847157;470010101000001990001000000000;NPH;Uso_Publico;Predio.Privado
723991;470010103000000250023000000000;NPH;Uso_Publico;Predio.Privado
746689;470010109000002410002000000000;NPH;Uso_Publico;Predio.Privado
698959;470010109000002410004000000000;NPH;Uso_Publico;Predio.Privado
884861;470010111000000700020000000000;NPH;Uso_Publico;Predio.Privado
771242;470010108000000010009000000000;Mejoras;Uso_Publico;Predio.Privado
756301;470010109000000240021000000000;NPH;Uso_Publico;Predio.Privado
886140;470010101000000180008000000000;NPH;Uso_Publico;Predio.Privado
719174;470010001000000022474000000000;NPH;Uso_Publico;Predio.Privado
664325;470010102000000350037000000000;NPH;Uso_Publico;Predio.Privado
815848;470010106000008900001000000000;NPH;Uso_Publico;Predio.Privado
821605;470010109000002470001000000000;NPH;Uso_Publico;Predio.Privado
685148;470010103000002370017000000000;NPH;Uso_Publico;Predio.Privado
698957;470010103000003490009000000000;NPH;Uso_Publico;Predio.Privado
950025;470010109000002510011000000000;NPH;Uso_Publico;Predio.Privado
750865;470010106000008050001000000000;NPH;Uso_Publico;Predio.Privado
734984;470010103000002600024000000000;NPH;Uso_Publico;Predio.Privado
981240;470010103000002930004000000000;NPH;Uso_Publico;Predio.Privado
985234;470010103000002730025000000000;NPH;Uso_Publico;Predio.Privado
947994;470010103000002730009000000000;NPH;Uso_Publico;Predio.Privado
901681;470010115000006460013000000000;NPH;Uso_Publico;Predio.Privado
1021820;470010101000000180004000000000;NPH;Uso_Publico;Predio.Privado
879719;470010106000006750001000000000;NPH;Uso_Publico;Predio.Privado
1037827;470010101000000210004000000000;NPH;Uso_Publico;Predio.Privado
983091;470010103000002600007000000000;NPH;Uso_Publico;Predio.Privado
677795;470010109000002560004000000000;NPH;Uso_Publico;Predio.Privado
989429;470010101000000220035000000000;NPH;Uso_Publico;Predio.Privado
769334;470010103000002730002000000000;NPH;Uso_Publico;Predio.Privado
982980;470010101000000490002000000000;NPH;Uso_Publico;Predio.Privado
1071657;470010103000002370035000000000;NPH;Uso_Publico;Predio.Privado
662325;470010110000000630043000000000;NPH;Uso_Publico;Predio.Privado
901490;470010103000002740009000000000;NPH;Uso_Publico;Predio.Privado
791587;470010101000000180025000000000;NPH;Uso_Publico;Predio.Privado
974878;470010115000006300001000000000;NPH;Uso_Publico;Predio.Privado
948040;470010103000002990004000000000;NPH;Uso_Publico;Predio.Privado
1041195;470010110000000050012300000000;Mejoras;Uso_Publico;Predio.Privado
771706;470010101000000490018000000000;NPH;Uso_Publico;Predio.Privado
741343;470010103000002720018000000000;NPH;Uso_Publico;Predio.Privado
703884;470010103000002290001000000000;NPH;Uso_Publico;Predio.Privado
811035;470010103000002630002000000000;NPH;Uso_Publico;Predio.Privado
675499;470010103000002730003000000000;NPH;Uso_Publico;Predio.Privado
1054316;470010102000000350007000000000;NPH;Uso_Publico;Predio.Privado
1062822;470010101000000190007000000000;NPH;Uso_Publico;Predio.Privado
874252;470010115000002530016000000000;NPH;Uso_Publico;Predio.Privado
678466;470010103000000450038000000000;NPH;Uso_Publico;Predio.Privado
973141;470010101000000200029000000000;NPH;Uso_Publico;Predio.Privado
898647;470010103000002290007000000000;NPH;Uso_Publico;Predio.Privado
741592;470010115000005630001000000000;NPH;Uso_Publico;Predio.Privado
966823;470010102000004400001000000000;NPH;Uso_Publico;Predio.Privado
903459;470010103000002630024000000000;NPH;Uso_Publico;Predio.Privado
969471;470010101000000270069000000000;NPH;Uso_Publico;Predio.Privado
741038;470010103000002600022000000000;NPH;Uso_Publico;Predio.Privado
1034107;470010111000003160001000000000;NPH;Uso_Publico;Predio.Privado
984302;470010101000000220007000000000;NPH;Uso_Publico;Predio.Privado
694374;470010106000006480027000000000;NPH;Uso_Publico;Predio.Privado
724908;470010103000002720002000000000;NPH;Uso_Publico;Predio.Privado
974579;470010112000001160018000000000;NPH;Uso_Publico;Predio.Privado
956309;470010103000000320047000000000;NPH;Uso_Publico;Predio.Privado
741355;470010103000000250017000000000;NPH;Uso_Publico;Predio.Privado
802132;470010103000002370027000000000;NPH;Uso_Publico;Predio.Privado
660254;470010107000000570015000000000;NPH;Uso_Publico;Predio.Privado
809708;470010109000002310001000000000;NPH;Uso_Publico;Predio.Privado
1007891;470010109000002560016000000000;NPH;Uso_Publico;Predio.Privado
792877;470010103000002370037000000000;NPH;Uso_Publico;Predio.Privado
1033586;470010102000004470001000000000;NPH;Uso_Publico;Predio.Privado
845999;470010109000002510003000000000;NPH;Uso_Publico;Predio.Privado
984434;470010101000000180009000000000;NPH;Uso_Publico;Predio.Privado
982833;470010110000001050027000000000;NPH;Uso_Publico;Predio.Privado
855913;470010103000002930006000000000;NPH;Uso_Publico;Predio.Privado
1058602;470010103000003480023000000000;NPH;Uso_Publico;Predio.Privado
901443;470010103000002740001000000000;NPH;Uso_Publico;Predio.Privado
721297;470010109000003060028000000000;NPH;Uso_Publico;Predio.Privado
819109;470010101000002430001000000000;NPH;Uso_Publico;Predio.Privado
768604;470010101000000260010000000000;NPH;Uso_Publico;Predio.Privado
958376;470010103000002990007000000000;NPH;Uso_Publico;Predio.Privado
915926;470010109000003500001000000000;NPH;Uso_Publico;Predio.Privado
