t_id_derecho;tipo_derecho;fraccion_derecho
2989880;Ocupacion;1.0000000000
2925503;Ocupacion;1.0000000000
2987000;Ocupacion;1.0000000000
2840608;Ocupacion;1.0000000000
2911353;Ocupacion;1.0000000000
2988917;Ocupacion;1.0000000000
2834909;Ocupacion;1.0000000000
2883212;Ocupacion;1.0000000000
2985288;Ocupacion;1.0000000000
2932158;Ocupacion;1.0000000000
2893901;Ocupacion;1.0000000000
2888489;Ocupacion;1.0000000000
2916111;Ocupacion;1.0000000000
2892148;Ocupacion;1.0000000000
2861417;Ocupacion;1.0000000000
2905296;Ocupacion;1.0000000000
2824613;Ocupacion;1.0000000000
2873108;Ocupacion;1.0000000000
2986818;Ocupacion;1.0000000000
2897825;Ocupacion;1.0000000000
2986233;Ocupacion;1.0000000000
2879287;Ocupacion;1.0000000000
2770802;Ocupacion;1.0000000000
2986181;Ocupacion;1.0000000000
2926857;Ocupacion;1.0000000000
2942163;Ocupacion;1.0000000000
2797276;Ocupacion;1.0000000000
2970582;Ocupacion;1.0000000000
2898001;Ocupacion;1.0000000000
2828081;Ocupacion;1.0000000000
2866578;Ocupacion;1.0000000000
2778976;Ocupacion;1.0000000000
2937541;Ocupacion;1.0000000000
2930578;Ocupacion;1.0000000000
2953841;Ocupacion;1.0000000000
3001517;Ocupacion;1.0000000000
2784869;Ocupacion;1.0000000000
2783147;Ocupacion;1.0000000000
2962872;Ocupacion;1.0000000000
2987774;Ocupacion;1.0000000000
2837836;Ocupacion;1.0000000000
2828391;Ocupacion;1.0000000000
2881426;Ocupacion;1.0000000000
2861884;Otro;1.0000000000
2953007;Ocupacion;1.0000000000
2989954;Ocupacion;1.0000000000
2903365;Ocupacion;1.0000000000
2783901;Ocupacion;1.0000000000
2780214;Ocupacion;1.0000000000
2928445;Ocupacion;1.0000000000
2778685;Ocupacion;1.0000000000
2793093;Ocupacion;1.0000000000
2918287;Ocupacion;1.0000000000
2990303;Ocupacion;1.0000000000
2784909;Ocupacion;1.0000000000
2962383;Ocupacion;1.0000000000
2908083;Ocupacion;1.0000000000
2977656;Ocupacion;1.0000000000
2948838;Ocupacion;1.0000000000
2828481;Ocupacion;1.0000000000
2902320;Ocupacion;1.0000000000
2943901;Ocupacion;1.0000000000
2883041;Ocupacion;1.0000000000
2777373;Ocupacion;1.0000000000
2919972;Ocupacion;1.0000000000
2795774;Ocupacion;1.0000000000
2902317;Ocupacion;1.0000000000
2890751;Ocupacion;1.0000000000
2867510;Ocupacion;1.0000000000
2989177;Ocupacion;1.0000000000
2986303;Ocupacion;1.0000000000
2783250;Ocupacion;1.0000000000
2955821;Ocupacion;1.0000000000
2771554;Ocupacion;1.0000000000
2847233;Ocupacion;1.0000000000
2860954;Otro;1.0000000000
2862058;Ocupacion;1.0000000000
2770178;Ocupacion;1.0000000000
2919956;Ocupacion;1.0000000000
2907575;Ocupacion;1.0000000000
2922937;Ocupacion;1.0000000000
2948092;Ocupacion;1.0000000000
2977525;Ocupacion;1.0000000000
2975718;Ocupacion;1.0000000000
2921126;Ocupacion;1.0000000000
2849577;Ocupacion;1.0000000000
2860166;Ocupacion;1.0000000000
2858910;Ocupacion;1.0000000000
2837876;Ocupacion;1.0000000000
2792912;Ocupacion;1.0000000000
2778421;Ocupacion;1.0000000000
2908732;Ocupacion;1.0000000000
2771408;Ocupacion;1.0000000000
2875270;Ocupacion;1.0000000000
2910766;Ocupacion;1.0000000000
2898284;Ocupacion;1.0000000000
2972565;Ocupacion;1.0000000000
2911832;Ocupacion;1.0000000000
2875358;Ocupacion;1.0000000000
2771103;Ocupacion;1.0000000000
2774595;Ocupacion;1.0000000000
2883724;Ocupacion;1.0000000000
2988054;Ocupacion;1.0000000000
2924786;Ocupacion;1.0000000000
2781400;Ocupacion;1.0000000000
2770923;Ocupacion;1.0000000000
2851555;Otro;1.0000000000
2775460;Ocupacion;1.0000000000
2925586;Ocupacion;1.0000000000
2989461;Ocupacion;1.0000000000
2771021;Ocupacion;1.0000000000
2910541;Ocupacion;1.0000000000
2953030;Ocupacion;1.0000000000
2835282;Ocupacion;1.0000000000
2779743;Ocupacion;1.0000000000
2904668;Ocupacion;1.0000000000
2987704;Ocupacion;1.0000000000
2985587;Ocupacion;1.0000000000
2923308;Ocupacion;1.0000000000
2780021;Ocupacion;1.0000000000
2936277;Ocupacion;1.0000000000
2989084;Ocupacion;1.0000000000
2775972;Ocupacion;1.0000000000
2821979;Ocupacion;1.0000000000
2826087;Posesion;1.0000000000
2964041;Ocupacion;1.0000000000
2988644;Ocupacion;1.0000000000
2888048;Ocupacion;1.0000000000
2772541;Ocupacion;1.0000000000
2987086;Ocupacion;1.0000000000
2866011;Ocupacion;1.0000000000
3002259;Ocupacion;1.0000000000
2912161;Ocupacion;1.0000000000
2825905;Ocupacion;1.0000000000
2989588;Ocupacion;1.0000000000
2832324;Ocupacion;1.0000000000
2919540;Ocupacion;1.0000000000
2776695;Ocupacion;1.0000000000
2884115;Ocupacion;1.0000000000
2774193;Ocupacion;1.0000000000
2919849;Ocupacion;1.0000000000
2781849;Ocupacion;1.0000000000
2996137;Ocupacion;1.0000000000
2917761;Ocupacion;1.0000000000
2973901;Ocupacion;1.0000000000
2913314;Ocupacion;1.0000000000
2818280;Ocupacion;1.0000000000
2935978;Ocupacion;1.0000000000
2935703;Ocupacion;1.0000000000
2988160;Ocupacion;1.0000000000
2933876;Ocupacion;1.0000000000
2987459;Ocupacion;1.0000000000
2783375;Ocupacion;1.0000000000
2923993;Ocupacion;1.0000000000
2882168;Ocupacion;1.0000000000
2770493;Ocupacion;1.0000000000
2957980;Ocupacion;1.0000000000
2776199;Ocupacion;1.0000000000
2988391;Ocupacion;1.0000000000
2784088;Ocupacion;1.0000000000
2988418;Ocupacion;1.0000000000
2985595;Ocupacion;1.0000000000
2900983;Ocupacion;1.0000000000
2828424;Ocupacion;1.0000000000
2976234;Ocupacion;1.0000000000
2784696;Ocupacion;1.0000000000
2989970;Ocupacion;1.0000000000
2804367;Ocupacion;1.0000000000
2824834;Ocupacion;1.0000000000
2781149;Ocupacion;1.0000000000
2772074;Ocupacion;1.0000000000
2776641;Ocupacion;1.0000000000
2881497;Ocupacion;1.0000000000
2934056;Ocupacion;1.0000000000
2947100;Ocupacion;1.0000000000
2988474;Ocupacion;1.0000000000
2900609;Ocupacion;1.0000000000
2841819;Ocupacion;1.0000000000
2956315;Ocupacion;1.0000000000
2987293;Ocupacion;1.0000000000
2837846;Ocupacion;1.0000000000
2990642;Ocupacion;1.0000000000
2957864;Ocupacion;1.0000000000
2772432;Ocupacion;1.0000000000
2915551;Ocupacion;1.0000000000
2848182;Ocupacion;1.0000000000
2977767;Posesion;1.0000000000
2892254;Ocupacion;1.0000000000
2916653;Ocupacion;1.0000000000
2986330;Ocupacion;1.0000000000
2974910;Ocupacion;1.0000000000
2999478;Ocupacion;1.0000000000
2913635;Ocupacion;1.0000000000
2824603;Ocupacion;1.0000000000
2889724;Ocupacion;1.0000000000
2987530;Ocupacion;1.0000000000
2787478;Ocupacion;1.0000000000
2973047;Ocupacion;1.0000000000
2918465;Ocupacion;1.0000000000
2919214;Ocupacion;1.0000000000
2832234;Ocupacion;1.0000000000
2841098;Ocupacion;1.0000000000
2986767;Ocupacion;1.0000000000
2866537;Ocupacion;1.0000000000
2892644;Ocupacion;1.0000000000
2925353;Ocupacion;1.0000000000
2795447;Ocupacion;1.0000000000
2858623;Ocupacion;1.0000000000
2930567;Ocupacion;1.0000000000
2835625;Ocupacion;1.0000000000
2847145;Ocupacion;1.0000000000
2927571;Ocupacion;1.0000000000
2914775;Ocupacion;1.0000000000
2838250;Ocupacion;1.0000000000
2853542;Ocupacion;1.0000000000
2881710;Ocupacion;1.0000000000
2901738;Ocupacion;1.0000000000
2910616;Ocupacion;1.0000000000
3005197;Ocupacion;1.0000000000
2834885;Ocupacion;1.0000000000
2988540;Ocupacion;1.0000000000
2953053;Ocupacion;1.0000000000
2770166;Ocupacion;1.0000000000
2850534;Otro;1.0000000000
2989745;Ocupacion;1.0000000000
2829057;Ocupacion;1.0000000000
2852275;Ocupacion;1.0000000000
2780375;Ocupacion;1.0000000000
2903521;Ocupacion;1.0000000000
2832466;Ocupacion;1.0000000000
2783576;Ocupacion;1.0000000000
2988357;Ocupacion;1.0000000000
2857081;Otro;1.0000000000
2971267;Ocupacion;1.0000000000
2988230;Ocupacion;1.0000000000
2790194;Ocupacion;1.0000000000
2911229;Ocupacion;1.0000000000
2894054;Ocupacion;1.0000000000
2975041;Ocupacion;1.0000000000
2919331;Ocupacion;1.0000000000
2988214;Ocupacion;1.0000000000
2988654;Ocupacion;1.0000000000
2779760;Ocupacion;1.0000000000
2986521;Ocupacion;1.0000000000
2986630;Ocupacion;1.0000000000
2974957;Ocupacion;1.0000000000
2788501;Ocupacion;1.0000000000
2900814;Ocupacion;1.0000000000
2924780;Ocupacion;1.0000000000
2911280;Ocupacion;1.0000000000
2877669;Ocupacion;1.0000000000
2911108;Ocupacion;1.0000000000
2907675;Ocupacion;1.0000000000
2904019;Ocupacion;1.0000000000
2980286;Ocupacion;1.0000000000
2935544;Ocupacion;1.0000000000
2805349;Ocupacion;1.0000000000
2781679;Ocupacion;1.0000000000
2976861;Ocupacion;1.0000000000
2986600;Ocupacion;1.0000000000
2784474;Ocupacion;1.0000000000
2915106;Ocupacion;1.0000000000
2779739;Ocupacion;1.0000000000
2911736;Ocupacion;1.0000000000
2903241;Ocupacion;1.0000000000
2862057;Ocupacion;1.0000000000
2989713;Ocupacion;1.0000000000
2921118;Ocupacion;1.0000000000
2923235;Ocupacion;1.0000000000
2891717;Ocupacion;1.0000000000
2777028;Ocupacion;1.0000000000
2990785;Ocupacion;1.0000000000
2784338;Ocupacion;1.0000000000
2923250;Ocupacion;1.0000000000
2978858;Ocupacion;1.0000000000
2825214;Ocupacion;1.0000000000
2866737;Ocupacion;1.0000000000
2835335;Ocupacion;1.0000000000
2925577;Ocupacion;1.0000000000
2787953;Ocupacion;1.0000000000
2926748;Ocupacion;1.0000000000
2907260;Ocupacion;1.0000000000
2974799;Ocupacion;1.0000000000
2934454;Ocupacion;1.0000000000
2837902;Ocupacion;1.0000000000
2958033;Ocupacion;1.0000000000
3002881;Ocupacion;1.0000000000
2953404;Ocupacion;1.0000000000
2826407;Ocupacion;1.0000000000
2779096;Ocupacion;1.0000000000
2927029;Ocupacion;1.0000000000
2975786;Ocupacion;1.0000000000
2988045;Ocupacion;1.0000000000
2986167;Ocupacion;1.0000000000
2892999;Ocupacion;1.0000000000
2921910;Ocupacion;1.0000000000
2863109;Ocupacion;1.0000000000
2987264;Ocupacion;1.0000000000
2925263;Ocupacion;1.0000000000
2929554;Ocupacion;1.0000000000
2980567;Ocupacion;1.0000000000
2839073;Ocupacion;1.0000000000
2928795;Ocupacion;1.0000000000
2851137;Ocupacion;1.0000000000
2953032;Ocupacion;1.0000000000
2904828;Ocupacion;1.0000000000
2986087;Ocupacion;1.0000000000
2986467;Ocupacion;1.0000000000
2934692;Ocupacion;1.0000000000
2775988;Ocupacion;1.0000000000
2901414;Ocupacion;1.0000000000
2957512;Ocupacion;1.0000000000
2922770;Ocupacion;1.0000000000
2995495;Ocupacion;1.0000000000
2902423;Ocupacion;1.0000000000
2865204;Ocupacion;1.0000000000
2953637;Ocupacion;1.0000000000
2985456;Ocupacion;1.0000000000
2836505;Ocupacion;1.0000000000
2849465;Ocupacion;1.0000000000
2989364;Ocupacion;1.0000000000
2988471;Ocupacion;1.0000000000
2895176;Ocupacion;1.0000000000
2770640;Ocupacion;1.0000000000
2986443;Ocupacion;1.0000000000
2923547;Ocupacion;1.0000000000
2781240;Ocupacion;1.0000000000
2919303;Ocupacion;1.0000000000
2905313;Ocupacion;1.0000000000
2867993;Ocupacion;1.0000000000
2931629;Ocupacion;1.0000000000
2921356;Ocupacion;1.0000000000
2924151;Ocupacion;1.0000000000
2790542;Ocupacion;1.0000000000
2928903;Ocupacion;1.0000000000
2927017;Ocupacion;1.0000000000
2955839;Ocupacion;1.0000000000
2773429;Ocupacion;1.0000000000
2879551;Ocupacion;1.0000000000
2828288;Ocupacion;1.0000000000
2795784;Ocupacion;1.0000000000
2988783;Ocupacion;1.0000000000
2904026;Ocupacion;1.0000000000
2856687;Otro;1.0000000000
2990756;Ocupacion;1.0000000000
2822481;Ocupacion;1.0000000000
2830820;Ocupacion;1.0000000000
2907934;Ocupacion;1.0000000000
2953010;Ocupacion;1.0000000000
2793392;Ocupacion;1.0000000000
2935657;Ocupacion;1.0000000000
2849995;Otro;1.0000000000
2773149;Ocupacion;1.0000000000
2884069;Ocupacion;1.0000000000
2972674;Ocupacion;1.0000000000
2780196;Ocupacion;1.0000000000
2898513;Ocupacion;1.0000000000
2906141;Ocupacion;1.0000000000
2848482;Ocupacion;1.0000000000
2791490;Ocupacion;1.0000000000
2903335;Ocupacion;1.0000000000
2780211;Ocupacion;1.0000000000
2825250;Ocupacion;1.0000000000
2860632;Otro;1.0000000000
2828193;Ocupacion;1.0000000000
2773445;Ocupacion;1.0000000000
2920479;Ocupacion;1.0000000000
2970793;Ocupacion;1.0000000000
2920371;Ocupacion;1.0000000000
2989454;Ocupacion;1.0000000000
2969818;Ocupacion;1.0000000000
2881510;Ocupacion;1.0000000000
2873389;Ocupacion;1.0000000000
2872917;Ocupacion;1.0000000000
2863729;Otro;0.5000000000
2965558;Ocupacion;1.0000000000
2921722;Ocupacion;1.0000000000
2853732;Ocupacion;1.0000000000
2914252;Ocupacion;1.0000000000
2987513;Ocupacion;1.0000000000
2917304;Ocupacion;1.0000000000
2839928;Ocupacion;1.0000000000
2774961;Ocupacion;1.0000000000
2908359;Ocupacion;1.0000000000
2903258;Ocupacion;1.0000000000
3004906;Ocupacion;1.0000000000
2919631;Ocupacion;1.0000000000
2840064;Ocupacion;1.0000000000
2867029;Ocupacion;1.0000000000
2989646;Ocupacion;1.0000000000
2977150;Ocupacion;1.0000000000
2896667;Ocupacion;1.0000000000
2782119;Ocupacion;1.0000000000
2896398;Ocupacion;1.0000000000
2787278;Ocupacion;1.0000000000
2876231;Ocupacion;1.0000000000
2780140;Ocupacion;1.0000000000
2779216;Ocupacion;1.0000000000
2929122;Ocupacion;1.0000000000
2987916;Ocupacion;1.0000000000
2893448;Ocupacion;1.0000000000
2905529;Ocupacion;1.0000000000
2935110;Posesion;1.0000000000
2888669;Ocupacion;1.0000000000
2928806;Ocupacion;1.0000000000
2936198;Ocupacion;1.0000000000
2772996;Ocupacion;1.0000000000
2910210;Ocupacion;1.0000000000
2897750;Ocupacion;1.0000000000
2776375;Ocupacion;1.0000000000
2986463;Ocupacion;1.0000000000
2888026;Ocupacion;1.0000000000
2897036;Ocupacion;1.0000000000
2985668;Ocupacion;1.0000000000
2859986;Otro;1.0000000000
2770338;Ocupacion;1.0000000000
2898681;Ocupacion;1.0000000000
2938280;Ocupacion;1.0000000000
2895054;Ocupacion;1.0000000000
2779099;Ocupacion;1.0000000000
2910195;Ocupacion;1.0000000000
2925218;Ocupacion;1.0000000000
2922413;Ocupacion;1.0000000000
2778880;Ocupacion;1.0000000000
2828272;Ocupacion;1.0000000000
2867205;Ocupacion;1.0000000000
2970439;Ocupacion;1.0000000000
2976144;Ocupacion;1.0000000000
2778790;Ocupacion;1.0000000000
2890803;Ocupacion;1.0000000000
2848833;Ocupacion;1.0000000000
2772721;Ocupacion;1.0000000000
2977170;Ocupacion;1.0000000000
2932489;Ocupacion;1.0000000000
2777323;Ocupacion;1.0000000000
2924018;Otro;0.0000000000
2828448;Ocupacion;1.0000000000
2838940;Ocupacion;1.0000000000
2892573;Ocupacion;1.0000000000
2978282;Ocupacion;1.0000000000
2910020;Ocupacion;1.0000000000
2829149;Ocupacion;1.0000000000
2988801;Ocupacion;1.0000000000
2856292;Ocupacion;1.0000000000
2979220;Ocupacion;1.0000000000
2921696;Ocupacion;1.0000000000
2834980;Ocupacion;1.0000000000
2981865;Posesion;1.0000000000
2779781;Ocupacion;1.0000000000
2910226;Ocupacion;1.0000000000
2918482;Ocupacion;1.0000000000
2904487;Ocupacion;1.0000000000
2785161;Ocupacion;1.0000000000
2908514;Ocupacion;1.0000000000
2935180;Ocupacion;1.0000000000
2929252;Ocupacion;1.0000000000
2784806;Ocupacion;1.0000000000
2988470;Ocupacion;1.0000000000
2791734;Ocupacion;1.0000000000
2832486;Ocupacion;1.0000000000
2784034;Ocupacion;1.0000000000
2989709;Ocupacion;1.0000000000
2987233;Ocupacion;1.0000000000
2899247;Ocupacion;1.0000000000
2990495;Ocupacion;1.0000000000
2924763;Ocupacion;1.0000000000
2882675;Ocupacion;1.0000000000
2909549;Ocupacion;1.0000000000
2775844;Ocupacion;1.0000000000
2901759;Ocupacion;1.0000000000
2904579;Ocupacion;1.0000000000
2920255;Ocupacion;1.0000000000
2975385;Ocupacion;1.0000000000
2834832;Ocupacion;1.0000000000
2953484;Ocupacion;1.0000000000
2901257;Ocupacion;1.0000000000
2841097;Ocupacion;1.0000000000
2929849;Ocupacion;1.0000000000
2898231;Ocupacion;1.0000000000
2779566;Ocupacion;1.0000000000
2822476;Ocupacion;1.0000000000
2960654;Ocupacion;1.0000000000
2927733;Ocupacion;1.0000000000
2887712;Ocupacion;1.0000000000
2986643;Ocupacion;1.0000000000
2921455;Ocupacion;1.0000000000
2894466;Ocupacion;1.0000000000
2929523;Ocupacion;1.0000000000
2816529;Ocupacion;1.0000000000
2990342;Ocupacion;1.0000000000
2813931;Ocupacion;1.0000000000
2972038;Ocupacion;1.0000000000
2918307;Ocupacion;1.0000000000
2957960;Ocupacion;1.0000000000
2913566;Ocupacion;1.0000000000
2784932;Ocupacion;1.0000000000
2832166;Ocupacion;1.0000000000
2928781;Ocupacion;1.0000000000
2957522;Ocupacion;1.0000000000
2828996;Ocupacion;1.0000000000
2787649;Ocupacion;1.0000000000
2920279;Ocupacion;1.0000000000
2847653;Ocupacion;1.0000000000
2866647;Ocupacion;1.0000000000
2987466;Ocupacion;1.0000000000
2787498;Ocupacion;1.0000000000
2837758;Ocupacion;1.0000000000
2905716;Ocupacion;1.0000000000
2899898;Ocupacion;1.0000000000
2988689;Ocupacion;1.0000000000
2922678;Ocupacion;1.0000000000
2910577;Ocupacion;1.0000000000
2892118;Ocupacion;1.0000000000
2889039;Ocupacion;1.0000000000
2909783;Ocupacion;1.0000000000
2828408;Ocupacion;1.0000000000
2770482;Ocupacion;1.0000000000
2970280;Ocupacion;1.0000000000
2881669;Ocupacion;1.0000000000
2775100;Ocupacion;1.0000000000
2985667;Ocupacion;1.0000000000
2974060;Ocupacion;1.0000000000
2922766;Ocupacion;1.0000000000
2781786;Ocupacion;1.0000000000
2984557;Ocupacion;1.0000000000
2903252;Ocupacion;1.0000000000
2971102;Ocupacion;1.0000000000
2775816;Ocupacion;1.0000000000
2882705;Ocupacion;1.0000000000
2934824;Ocupacion;1.0000000000
2853332;Otro;1.0000000000
2925606;Ocupacion;1.0000000000
2899041;Ocupacion;1.0000000000
2840402;Ocupacion;1.0000000000
2892622;Ocupacion;1.0000000000
2774326;Ocupacion;1.0000000000
2883253;Ocupacion;1.0000000000
2896033;Ocupacion;1.0000000000
2895980;Ocupacion;1.0000000000
2868004;Ocupacion;1.0000000000
2904228;Ocupacion;1.0000000000
2931214;Ocupacion;1.0000000000
2894453;Ocupacion;1.0000000000
2900470;Ocupacion;1.0000000000
2838396;Ocupacion;1.0000000000
2908787;Ocupacion;1.0000000000
2926978;Ocupacion;1.0000000000
2836021;Ocupacion;1.0000000000
2998663;Ocupacion;1.0000000000
2776224;Ocupacion;1.0000000000
2772079;Ocupacion;1.0000000000
2904340;Ocupacion;1.0000000000
2999779;Ocupacion;1.0000000000
2797938;Ocupacion;1.0000000000
2890965;Ocupacion;1.0000000000
2891190;Ocupacion;1.0000000000
2848808;Ocupacion;1.0000000000
2862338;Ocupacion;1.0000000000
2926430;Ocupacion;1.0000000000
2858898;Otro;1.0000000000
2782864;Ocupacion;1.0000000000
2989802;Ocupacion;1.0000000000
2896657;Ocupacion;1.0000000000
2779594;Ocupacion;1.0000000000
3004393;Ocupacion;1.0000000000
2874484;Ocupacion;1.0000000000
2828675;Ocupacion;1.0000000000
2880744;Ocupacion;1.0000000000
2830739;Ocupacion;1.0000000000
2874711;Ocupacion;1.0000000000
2770128;Ocupacion;1.0000000000
2783209;Ocupacion;1.0000000000
2957851;Ocupacion;1.0000000000
2838867;Ocupacion;1.0000000000
2936718;Ocupacion;1.0000000000
2928585;Ocupacion;1.0000000000
2975219;Ocupacion;1.0000000000
2920771;Ocupacion;1.0000000000
2953023;Ocupacion;1.0000000000
3001840;Ocupacion;1.0000000000
2771513;Ocupacion;1.0000000000
2860889;Otro;1.0000000000
2775633;Ocupacion;1.0000000000
2985711;Ocupacion;1.0000000000
2902111;Ocupacion;1.0000000000
2938406;Ocupacion;1.0000000000
2990036;Ocupacion;1.0000000000
2989990;Ocupacion;1.0000000000
2792757;Ocupacion;1.0000000000
2773205;Ocupacion;1.0000000000
2988975;Ocupacion;1.0000000000
2782035;Ocupacion;1.0000000000
2948922;Ocupacion;1.0000000000
2784462;Ocupacion;1.0000000000
2933185;Ocupacion;1.0000000000
2908405;Ocupacion;1.0000000000
2828261;Ocupacion;1.0000000000
2985681;Ocupacion;1.0000000000
2969281;Ocupacion;1.0000000000
2887387;Ocupacion;1.0000000000
2774343;Ocupacion;1.0000000000
2928506;Ocupacion;1.0000000000
2829219;Ocupacion;1.0000000000
2843562;Ocupacion;1.0000000000
2989805;Ocupacion;1.0000000000
2798204;Ocupacion;1.0000000000
2938282;Ocupacion;1.0000000000
2987808;Ocupacion;1.0000000000
2987235;Ocupacion;1.0000000000
2849295;Otro;1.0000000000
2908645;Ocupacion;1.0000000000
2777885;Ocupacion;1.0000000000
2824759;Ocupacion;1.0000000000
2825899;Ocupacion;1.0000000000
2866164;Ocupacion;1.0000000000
2772448;Ocupacion;1.0000000000
2921185;Ocupacion;1.0000000000
2776980;Ocupacion;1.0000000000
2859016;Otro;1.0000000000
2921779;Ocupacion;1.0000000000
2988044;Ocupacion;1.0000000000
2932369;Ocupacion;1.0000000000
2832565;Ocupacion;1.0000000000
2913176;Ocupacion;1.0000000000
2936225;Ocupacion;1.0000000000
2910802;Ocupacion;1.0000000000
2880959;Ocupacion;1.0000000000
2788071;Ocupacion;1.0000000000
2858075;Ocupacion;1.0000000000
2899262;Ocupacion;1.0000000000
2990767;Ocupacion;1.0000000000
2964071;Ocupacion;1.0000000000
2930611;Ocupacion;1.0000000000
2986635;Ocupacion;1.0000000000
2783222;Ocupacion;1.0000000000
2778566;Ocupacion;1.0000000000
2883629;Ocupacion;1.0000000000
2989001;Ocupacion;1.0000000000
2903271;Ocupacion;1.0000000000
2773940;Ocupacion;1.0000000000
2833130;Ocupacion;1.0000000000
2842158;Ocupacion;1.0000000000
2900071;Ocupacion;1.0000000000
2842335;Ocupacion;1.0000000000
2839077;Ocupacion;1.0000000000
2783157;Ocupacion;1.0000000000
2853579;Ocupacion;1.0000000000
2989079;Ocupacion;1.0000000000
2786401;Ocupacion;1.0000000000
2970728;Ocupacion;1.0000000000
