t_id_predio;numero_predial
659511;470010114000000240902900000000
863215;470010106000001760004000000000
660614;470010101000001940903900000000
703712;470010107000000080901900000000
658770;470010002000000044547000000000
658384;470010002000000040930900000000
659523;470010115000001490904900000000
659869;470010102000002230901900000000
659485;470010113000000650901900000000
660572;470010107000000810905900000000
661121;470010101000000770902900000000
685906;470010110000000540801800000000
926196;470010110000000490901900000000
659749;470010101000001940904900000000
851136;470010106000006410031000000000
659169;470010800000000740006000000000
658568;470010800000000800901900000000
661419;470010106000003770901900000000
660395;470010106000005270901900000000
661675;470010800000000700901900000000
659959;470010102000002520901900000000
860322;470010110000000320005901040415
1018377;470010104000000730901900000000
997839;470010107000000690907900000000
661177;470010102000001090801800000000
1058198;470010101000001650901900000000
871990;470010101000002070901900000000
1013561;470010110000000400801800000000
661041;470010104000000060901900000000
931107;470010107000000280901900000000
882690;470010003000000011971000000000
660542;470010113000000040902900000000
670544;470010106000005120010000000000
863312;470010111000003440008000000000
660286;470010106000006550901900000000
684513;470010110000000570901900000000
660488;470010115000002250901900000000
832842;470010110000000320005901010114
661669;470010103000008250016000000000
696032;470010107000000090905900000000
859848;470010110000000320005901020218
768882;470010104000000760902900000000
766884;470010107000000200901900000000
798531;470010001000000022021000000000
688844;470010110000000290003500000018
660091;470010104000000880903900000000
661331;470010106000011370118000000000
671746;470010106000007910003000000000
858846;470010110000000320005901030324
860077;470010110000000320005901030307
857013;470010110000000320005901022212
672838;470010102000003050902900000000
1038439;470010107000000690007000000000
660534;470010101000001530901900000000
660437;470010101000001080902900000000
659423;470010109000000390901900000000
860399;470010110000000320005901050007
659435;470010107000000900903900000000
661361;470010001000000021728000000000
661371;470010111000002720011000000000
696287;470010107000000610003500000005
663562;470010103000002230901900000000
856325;470010110000000320005901050502
659617;470010101000000760901900000000
764394;470010104000000620901900000000
660843;470010102000002200905900000000
660179;470010105000001010901900000000
658825;470010002000000039015000000000
983136;470010104000000660902900000000
659519;470010115000001130901900000000
908810;470010110000000640905900000000
997843;470010107000000690907900000000
661037;470010104000000060902900000000
662126;470010002000000060903900000000
659145;470010101000001320902900000000
800507;470010107000000100908900000000
659883;470010102000002420901900000000
661671;470010800000000130001000000000
659809;470010101000001870901900000000
658372;470010002000000060912900000000
659453;470010115000004300901900000000
860204;470010110000000320005901030323
866308;470010102000001540901900000000
660953;470010104000001050902900000000
1042829;470010107000000610903900000000
659663;470010101000000080901900000000
856899;470010110000000320005901020210
659313;470010103000008250015000000000
788779;470010107000000080902900000000
660875;470010104000000340901900000000
671214;470010110000000490074900000000
878935;470010107000000180902900000000
783768;470010110000000530902900000205
858983;470010110000000320005901040006
660065;470010104000000080903900000000
677697;470010107000000320901900000000
661159;470010003000000010801800000000
1055686;470010107000000280904900000000
856357;470010110000000320005901050530
661752;470010109000003600134000000000
660993;470010105000000890901900000000
661667;470010003000000030222000000000
810853;470010107000000190903900000000
829117;470010800000000539999000000000
660009;470010103000000510904900000000
1056281;470010005000000020163000000000
660007;470010103000000500901900000000
660385;470010106000006250902900000000
660719;470010102000002690902900000000
865524;470010110000000380901900000000
662202;470010110000001590901900000059
1033270;470010107000000480901900000000
660917;470010104000001610903900000000
1020861;470010107000000460903900000000
684579;470010110000000620903900000000
661313;470010106000001660045000000000
660466;470010113000000120902900000000
1056013;470010007000000030006000000000
659449;470010115000006370901900000000
661065;470010106000008160901900000000
858770;470010110000000320005901030313
660649;470010115000006560901900000000
865223;470010110000000520901900000000
1058172;470010101000000310901900000000
673622;470010109000002010801800000000
671465;470010101000000630901900000000
660947;470010105000002100901900000000
661319;470010112000000940801800000001
659689;470010101000000880901900000000
658885;470010002000000060801800004585
780552;470010107000000460903900000160
996354;470010107000000430903900000000
789355;470010006000000010140000000000
877236;470010106000000150901900000000
803465;470010004000000090077000000000
660819;470010102000002310902900000000
799936;470010108000000160801800000000
904834;470010110000000500901900000000
660153;470010105000001010902900000000
660941;470010104000000890901900000000
661683;470010800000000730001000000000
659553;470010107000001150901900000000
923387;470010107000000310902900000000
852555;470010106000008400054000000000
659879;470010102000000640901900000000
1023495;470010104000000570902900000000
856540;470010110000000320005901010117
659907;470010102000002150901900000000
858693;470010110000000320005901020205
661201;470010107000000840801800000000
1036438;470010110000000250003500000053
747685;470010110000000530903900000000
661663;470010003000000012666000000000
660109;470010104000001040901900000000
661107;470010102000000350901900000000
659555;470010113000000130901900000000
1033138;470010107000000080908900000000
658404;470010002000000040931900000000
660598;470010101000001140901900000000
659303;470010106000007100801800000017
658475;470010108000000110012500000002
836318;470010107000000170902900000000
660353;470010106000003770901900000000
659989;470010102000001610901900000000
681073;470010107000000510901900000000
659795;470010102000000600901900000000
659371;470010800000000560014000000000
1059652;470010110000000650902900000000
677852;470010107000000120904900000000
660845;470010102000003770901900000000
