t_id_terreno;t_id_construccion;construccion_nocontenida_en_terreno;t_id_terreno_asociado_a_construccion;t_id_predio
1093662;236706;false;1093662;658971
1146728;226583;false;1146728;797587
1165419;227968;false;1165419;658606
1131945;230941;false;1131945;1029113
1115078;250031;false;1115078;811602
1115499;239885;false;1115499;1058900
1165834;257924;false;1165834;1033942
1162967;231729;false;1162967;762623
1092456;245288;false;1092456;872929
1085516;244781;false;1085516;780177
1117589;243587;false;1117589;692243
1108752;250327;false;1108752;1053713
1160884;260517;false;1160884;756683
1088918;114807;false;1088918;829835
1127824;267142;false;1127824;824039
1132027;196264;false;1132027;724496
1123376;257931;false;1123376;1059137
1096412;157275;false;1096412;818215
1123458;166366;false;1123458;909582
1178615;247100;false;1178615;703638
1145107;261406;false;1145107;898265
1176196;208173;false;1176196;658434
1116678;205104;false;1116678;1000026
1164230;260893;false;1164230;811370
1161128;261088;false;1161128;737110
1074862;225123;false;1074862;922084
1163177;248573;false;1163177;1039377
1112208;239910;false;1112208;865308
1129010;251253;false;1129010;1045959
1090333;257758;false;1090333;745221
1127832;254621;false;1127832;789418
1140248;235298;false;1140248;724774
1100023;88692;false;1100023;810584
1163146;259006;false;1163146;814915
1168270;256683;false;1168270;776293
1117461;237767;false;1117461;980275
1137547;249218;false;1137547;750369
1096324;240834;false;1096324;881839
1125451;256119;false;1125451;938000
1081693;259909;false;1081693;864408
1162279;129778;false;1162279;670745
1098722;250043;false;1098722;982212
1125022;263997;false;1125022;692988
1120415;135350;false;1120415;750029
1142673;246815;false;1142673;1003112
1150400;237865;false;1150400;1071821
1143475;253346;false;1143475;964530
1127824;265552;false;1127824;824039
1126906;193616;false;1126906;854097
1156075;234996;false;1156075;813581
1146345;247474;false;1146345;996571
1105360;250099;false;1105360;665323
1177264;150460;false;1177264;672160
1075235;232151;false;1075235;677398
1160933;225447;false;1160933;813553
1141013;238539;false;1141013;1065583
1165004;231147;false;1165004;1051914
1127609;232048;false;1127609;910514
1123367;241944;false;1123367;687316
1141412;222758;false;1141412;916046
1167481;168524;false;1167481;1064659
1172335;231521;false;1172335;915611
1161452;256170;false;1161452;1023995
1168203;251200;false;1168203;712223
1135212;245396;false;1135212;1040951
1114100;243053;false;1114100;967844
1173976;263993;false;1173976;680097
1129584;252301;false;1129584;747058
1167698;245213;false;1167698;734597
1155294;226030;false;1155294;1015147
1099881;102138;false;1099881;1069435
1076835;257369;false;1076835;921990
1089948;241337;false;1089948;986919
1139312;231329;false;1139312;868671
1089606;107419;false;1089606;919830
1079442;137706;false;1079442;763906
1075977;245343;false;1075977;1008578
1157718;244612;false;1157718;970404
1086314;124436;false;1086314;974898
1174771;262034;false;1174771;761723
1164607;261293;false;1164607;984861
1169836;226804;false;1169836;817895
1104098;242655;false;1104098;658506
1087527;248266;false;1087527;946738
1129467;222808;false;1129467;951447
1140266;103521;false;1140266;888534
1110203;189916;false;1110203;661903
1101225;238093;false;1101225;995778
1085895;261303;false;1085895;745493
1143622;253641;false;1143622;881881
1104489;223214;false;1104489;970440
1168669;262757;false;1168669;879574
1091228;253988;false;1091228;962946
1113075;252136;false;1113075;978606
1105340;230724;false;1105340;862332
1086690;241172;false;1086690;803661
1120415;198369;false;1120415;750029
1101625;259980;false;1101625;920338
1143474;233453;false;1143474;1020627
1099738;246391;false;1099738;844313
1176029;248096;false;1176029;658612
1132770;115770;false;1132770;970887
1139024;246318;false;1139024;768802
1116754;229957;false;1116754;676855
1136497;252606;false;1136497;979182
1084647;238027;false;1084647;1039311
1159384;234985;false;1159384;771339
1111802;225489;false;1111802;685650
1154032;263754;false;1154032;1065693
1094158;253638;false;1094158;1023640
1105725;245348;false;1105725;764596
1088319;223433;false;1088319;843356
1113888;253236;false;1113888;720007
1090372;247467;false;1090372;813806
1118325;235790;false;1118325;909631
1093635;102827;false;1093635;857763
1127846;244078;false;1127846;985544
1142900;252448;false;1142900;1004458
1145773;102106;false;1145773;931573
1176493;226956;false;1176493;871300
1137303;243392;false;1137303;931315
1141018;238581;false;1141018;808634
1085305;238995;false;1085305;968847
1088111;254385;false;1088111;954454
1147843;270292;false;1147843;866874
1095765;245391;false;1095765;839493
1109792;234712;false;1109792;1005789
1077638;242630;false;1077638;911566
1117972;185885;false;1117972;3017254
1128037;172712;false;1128037;960457
1139312;229721;false;1139312;868671
1087126;161765;false;1087126;858134
1077710;94579;false;1077710;707692
1114714;195007;false;1114714;752947
1092750;256377;false;1092750;1019376
1154040;190353;false;1154040;766606
1122163;142092;false;1122163;778325
1123369;257893;false;1123369;968575
1168313;251552;false;1168313;705513
1168256;245998;false;1168256;699295
1083101;246335;false;1083101;1037598
1177269;260671;false;1177269;663668
1148055;223690;false;1148055;766727
1079712;246109;false;1079712;753334
1126235;179224;false;1126235;948904
1077638;231717;false;1077638;911566
1108159;232123;false;1108159;694152
1075985;267548;false;1075985;960946
1074406;242576;false;1074406;698917
1164328;105235;false;1164328;1023300
1176481;248988;false;1176481;664652
1090272;247251;false;1090272;909644
1076776;236463;false;1076776;813019
1140248;233547;false;1140248;724774
1168266;256608;false;1168266;879840
1116747;268573;false;1116747;1013548
1128786;240251;false;1128786;807048
1159196;257629;false;1159196;769428
1143605;224940;false;1143605;684599
1155994;252491;false;1155994;1054149
1077981;171773;false;1077981;783865
1125019;263989;false;1125019;1027423
1110599;253329;false;1110599;1018689
1086951;224528;false;1086951;1061329
1080127;241435;false;1080127;3024823
1172743;242611;false;1172743;666439
1149635;143654;false;1149635;1024396
1079091;173299;false;1079091;733227
1146353;236715;false;1146353;880827
1139312;234731;false;1139312;868671
1097049;241948;false;1097049;793504
1087923;237968;false;1087923;717350
1139312;233015;false;1139312;868671
1120146;236891;false;1120146;752782
1140248;258896;false;1140248;724774
1073851;248325;false;1073851;933406
1152740;268124;false;1152740;1006108
1080621;236867;false;1080621;1051051
1080490;241884;false;1080490;706891
1076798;246774;false;1076798;1025478
1092507;232574;false;1092507;867524
1169492;268975;false;1169492;779721
1146752;235188;false;1146752;916634
1174764;246015;false;1174764;862058
1090293;276770;false;1090293;696917
1147205;254078;false;1147205;742593
1156919;228666;false;1156919;812370
1092509;255877;false;1092509;1055851
1161378;245484;false;1161378;1027279
1143586;212267;false;1143586;777594
1177231;255171;false;1177231;1020609
1158635;151742;false;1158635;768930
1115500;255845;false;1115500;1032507
1104914;228863;false;1104914;834123
1178857;224615;false;1178857;682208
1105642;205132;false;1105642;1018261
1138646;137683;false;1138646;720029
1075436;249808;false;1075436;1031137
1132083;236142;false;1132083;840750
1167464;255279;false;1167464;1069286
1133969;243322;false;1133969;938058
1178316;156513;false;1178316;899625
1142643;257126;false;1142643;662594
1150029;233456;false;1150029;1022455
1139312;224344;false;1139312;868671
1093888;237025;false;1093888;1042395
1079688;227734;false;1079688;961123
1135224;146487;false;1135224;855711
1159002;236509;false;1159002;1066895
1153003;258312;false;1153003;708989
1157728;250080;false;1157728;864641
1140248;266816;false;1140248;724774
1150030;144197;false;1150030;812218
1161365;191433;false;1161365;794727
1098343;265582;false;1098343;686344
1143061;222821;false;1143061;1036586
1088331;244060;false;1088331;908493
1114967;249884;false;1114967;920800
1096964;239302;false;1096964;1059581
1086105;256291;false;1086105;1036659
1166251;121536;false;1166251;658917
1139728;252646;false;1139728;963254
1078435;249327;false;1078435;973679
1100420;242088;false;1100420;756170
1107219;242437;false;1107219;989239
1154043;118095;false;1154043;931638
1126292;188294;false;1126292;735812
1083140;240878;false;1083140;770410
1155670;262686;false;1155670;697895
1100014;251990;false;1100014;822531
1102407;255872;false;1102407;966980
1168840;268079;false;1168840;908810
1130277;212222;false;1130277;823477
1088270;259828;false;1088270;764817
1172318;224578;false;1172318;841611
1143475;266736;false;1143475;964530
1156474;248055;false;1156474;782007
1131507;239178;false;1131507;806286
1141037;249485;false;1141037;658590
1130287;253257;false;1130287;1024342
1077635;248097;false;1077635;911673
1086708;234740;false;1086708;1019226
1167717;105444;false;1167717;869169
1136158;179323;false;1136158;876962
1110085;247597;false;1110085;658725
1090792;258505;false;1090792;879848
1111436;249530;false;1111436;954554
1169065;241930;false;1169065;948083
1084689;131317;false;1084689;793604
1141541;261015;false;1141541;789695
1151228;123189;false;1151228;908596
1108997;245475;false;1108997;811142
1171922;93328;false;1171922;854632
1126073;165432;false;1126073;989223
1161718;178569;false;1161718;863335
1132027;105789;false;1132027;724496
1084260;85351;false;1084260;989576
1088300;90983;false;1088300;836361
1074824;248824;false;1074824;960001
1153608;112932;false;1153608;1015531
1143887;243309;false;1143887;675957
1104945;244136;false;1104945;836642
1125411;245411;false;1125411;895177
1109923;247022;false;1109923;990470
1142226;246033;false;1142226;692993
1109132;187203;false;1109132;774791
1122479;88118;false;1122479;734265
1144809;229197;false;1144809;671510
1112217;245465;false;1112217;940184
1167649;234251;false;1167649;1000786
1083380;262627;false;1083380;1018923
1107821;155690;false;1107821;721429
1151702;256168;false;1151702;688476
1161925;262460;false;1161925;833974
1079710;246085;false;1079710;751669
1144462;254927;false;1144462;708651
1173563;194983;false;1173563;1044980
1113504;268513;false;1113504;905317
1114187;108393;false;1114187;786663
1094946;244077;false;1094946;1040907
1138506;239912;false;1138506;1026665
1091247;254053;false;1091247;985359
1110233;226477;false;1110233;1024317
1175683;236814;false;1175683;828907
1088426;263643;false;1088426;764069
1139312;234730;false;1139312;868671
1176827;254582;false;1176827;746141
1132356;178633;false;1132356;981104
1148020;239154;false;1148020;845951
1112312;146619;false;1112312;1043699
1143883;235396;false;1143883;953537
1175161;220722;false;1175161;856288
1081800;100198;false;1081800;855903
1080101;161154;false;1080101;944849
1151264;195596;false;1151264;1047931
1106339;251706;false;1106339;1044769
1094482;259251;false;1094482;1030399
1113053;246658;false;1113053;685949
1121669;239269;false;1121669;953850
1163761;154379;false;1163761;735497
1098491;199702;false;1098491;771321
1143623;242977;false;1143623;853400
1164758;240256;false;1164758;880686
1100605;236972;false;1100605;1069049
1158984;262731;false;1158984;689292
1171505;246080;false;1171505;986817
1169079;264955;false;1169079;1019072
1137686;109371;false;1137686;713882
1088319;235627;false;1088319;843356
1126616;252575;false;1126616;698327
1104502;253954;false;1104502;794871
1162942;248048;false;1162942;879291
1115414;255758;false;1115414;670018
1097944;250935;false;1097944;1035944
1124110;112840;false;1124110;792909
1103679;264951;false;1103679;996449
1119039;191777;false;1119039;762261
1109792;226153;false;1109792;1005789
1098717;249989;false;1098717;895106
1127471;259324;false;1127471;842856
1092103;223755;false;1092103;1055566
1137523;254440;false;1137523;926222
1166243;253362;false;1166243;692464
1135640;187551;false;1135640;1067072
1132756;232988;false;1132756;871394
1177396;245025;false;1177396;712311
1093422;107023;false;1093422;702412
1173815;232320;false;1173815;1038119
1079237;245318;false;1079237;863690
1148448;221639;false;1148448;723172
1122496;262086;false;1122496;684024
1089886;241124;false;1089886;658488
1165447;252214;false;1165447;828889
1167566;87169;false;1167566;1012327
1123717;166682;false;1123717;1036824
1125967;246368;false;1125967;1069465
1103661;252629;false;1103661;846452
1160308;122279;false;1160308;805814
1147757;260308;false;1147757;924464
1158907;139676;false;1158907;836318
1080922;242721;false;1080922;871322
1108592;260718;false;1108592;1055709
1126633;157291;false;1126633;901846
1164636;146511;false;1164636;900273
1102814;224095;false;1102814;660359
1169500;273089;false;1169500;755974
1168139;128833;false;1168139;903150
1085119;249429;false;1085119;963618
1136918;248159;false;1136918;819602
1136325;257622;false;1136325;698421
1097917;269450;false;1097917;768638
1076807;102343;false;1076807;747278
1090504;236862;false;1090504;987868
1166224;157861;false;1166224;1028721
1171880;262646;false;1171880;1010172
1151246;235824;false;1151246;658719
1171055;245319;false;1171055;967971
1118384;250019;false;1118384;707944
1135630;246149;false;1135630;658531
1139312;267965;false;1139312;868671
1115531;261498;false;1115531;658905
1144374;254860;false;1144374;861413
1108633;114228;false;1108633;939410
1139312;264683;false;1139312;868671
1122843;257026;false;1122843;969879
1134831;244982;false;1134831;691642
1135195;261299;false;1135195;1044314
1080844;242508;false;1080844;661769
1156919;263531;false;1156919;812370
1104997;86579;false;1104997;680113
1126213;156662;false;1126213;1040849
1178210;251632;false;1178210;1065593
1119676;147811;false;1119676;670173
1111776;260728;false;1111776;1071248
1159915;171450;false;1159915;976436
1077629;242584;false;1077629;912034
1151627;230940;false;1151627;1030685
1077543;237089;false;1077543;808478
1133963;259223;false;1133963;1029872
1075242;260077;false;1075242;1047886
1090090;241605;false;1090090;963804
1156943;243467;false;1156943;990526
1166645;237961;false;1166645;906398
1139312;241271;false;1139312;868671
1118396;239362;false;1118396;970305
1099075;110002;false;1099075;1021562
1124725;249677;false;1124725;693956
1131640;261001;false;1131640;1037853
1079276;215667;false;1079276;1040701
1152793;226390;false;1152793;841117
1093472;98087;false;1093472;918165
1093655;207047;false;1093655;699465
1133301;242298;false;1133301;672046
1121217;238572;false;1121217;822425
1160184;198975;false;1160184;660195
1131741;261180;false;1131741;878736
1102417;234340;false;1102417;684342
1094071;248198;false;1094071;1007634
1151606;245340;false;1151606;968443
1152067;183184;false;1152067;700565
1101772;260286;false;1101772;1018876
1083009;256771;false;1083009;921994
1077231;242128;false;1077231;859157
1136317;174951;false;1136317;996007
1109248;261841;false;1109248;773063
1153620;237990;false;1153620;985342
1156080;241969;false;1156080;997834
1083805;247476;false;1083805;923244
1171073;245372;false;1171073;686003
1078465;265590;false;1078465;902274
1076434;240581;false;1076434;838815
1158310;261674;false;1158310;788168
1093635;89237;false;1093635;857763
1143434;144148;false;1143434;1053914
1077653;223060;false;1077653;954996
1108011;208557;false;1108011;742405
1149577;130078;false;1149577;1023495
1090963;248462;false;1090963;866932
1114566;140692;false;1114566;857565
1161486;240221;false;1161486;989560
1097063;247563;false;1097063;981269
1133566;242690;false;1133566;997968
1135837;276026;false;1135837;984670
1148059;127847;false;1148059;721159
1137409;149603;false;1137409;762482
1110609;237307;false;1110609;1065862
1129467;246742;false;1129467;951447
1121978;250554;false;1121978;884123
1122676;124640;false;1122676;800944
1150423;225092;false;1150423;981216
1093838;193800;false;1093838;896648
1100073;179324;false;1100073;739416
1075926;250541;false;1075926;1029231
1117626;265444;false;1117626;1059674
1081303;243259;false;1081303;668920
1143198;258202;false;1143198;878896
1160326;259617;false;1160326;847397
1103396;229838;false;1103396;724877
1108991;230945;false;1108991;666449
1128349;239618;false;1128349;954445
1087523;166788;false;1087523;911847
1076211;251087;false;1076211;711617
1132347;245940;false;1132347;1036174
1075243;254775;false;1075243;943026
1143443;258485;false;1143443;945145
1114296;243341;false;1114296;858906
1082958;236240;false;1082958;1055561
1090382;179776;false;1090382;676842
1112759;142724;false;1112759;1031277
1077641;231726;false;1077641;1030180
1115397;257833;false;1115397;1020428
1136114;246767;false;1136114;1062802
1156233;130379;false;1156233;795881
1102830;160621;false;1102830;912412
1132456;240830;false;1132456;1054169
1150022;242597;false;1150022;833867
1151228;114072;false;1151228;908596
1105681;209832;false;1105681;723854
1150023;242602;false;1150023;925282
1076546;227887;false;1076546;837405
1135649;256625;false;1135649;1027182
1130038;188855;false;1130038;719212
1152212;262473;false;1152212;1055208
1105903;225848;false;1105903;830535
1157738;150504;false;1157738;658484
1119728;252273;false;1119728;913596
1131133;260020;false;1131133;830250
1135217;105632;false;1135217;944997
1111002;253901;false;1111002;700501
1150440;254179;false;1150440;668746
1113903;258711;false;1113903;683224
1148055;225490;false;1148055;766727
1114840;227183;false;1114840;825393
1117534;179325;false;1117534;785920
1078443;185837;false;1078443;1032278
1173688;265676;false;1173688;922108
1086367;133700;false;1086367;912019
1124586;199504;false;1124586;986094
1110621;248246;false;1110621;904076
1149182;222782;false;1149182;916208
1089529;262064;false;1089529;1055888
1117276;237544;false;1117276;837483
1117076;247997;false;1117076;875441
1156642;242970;false;1156642;1036289
1128217;239820;false;1128217;823636
1120839;237988;false;1120839;746987
1147667;159066;false;1147667;877037
1097903;243289;false;1097903;830574
1080101;241171;false;1080101;944849
1075998;229318;false;1075998;662159
1154421;250032;false;1154421;845760
1085495;100530;false;1085495;986685
1122492;245985;false;1122492;698390
1127839;228886;false;1127839;827000
1154032;225266;false;1154032;1065693
1095786;217190;false;1095786;843660
1122024;255855;false;1122024;658721
1137283;248724;false;1137283;927739
1077798;253643;false;1077798;951044
1130690;233634;false;1130690;721208
1085200;256596;false;1085200;677844
1080355;252871;false;1080355;745762
1092080;239315;false;1092080;780740
1131883;177956;false;1131883;662562
1082789;173867;false;1082789;740708
1087518;223045;false;1087518;704263
1139944;236974;false;1139944;908611
1154037;158952;false;1154037;968279
1090362;228217;false;1090362;912307
1113061;268516;false;1113061;903286
1080903;268967;false;1080903;681580
1102838;246127;false;1102838;907569
1158989;222869;false;1158989;1027787
1139312;229723;false;1139312;868671
1120401;175740;false;1120401;878228
1114757;195106;false;1114757;1030198
1175189;257105;false;1175189;948289
1094070;248192;false;1094070;793832
1145757;251794;false;1145757;944479
1106352;262474;false;1106352;1053768
1102461;207040;false;1102461;778927
1119227;264478;false;1119227;663456
1178850;234982;false;1178850;1036744
1088342;176933;false;1088342;782340
1104489;237854;false;1104489;970440
1144298;254583;false;1144298;717595
1136688;258297;false;1136688;1013177
1080500;130141;false;1080500;1019481
1140248;242915;false;1140248;724774
1122508;224193;false;1122508;1017510
1090811;230124;false;1090811;812580
1113005;251861;false;1113005;725732
1112777;192222;false;1112777;813439
1125948;256841;false;1125948;708250
1118436;233781;false;1118436;958099
1142858;247135;false;1142858;878726
1128561;275207;false;1128561;1071965
1116719;241868;false;1116719;843105
1100011;251962;false;1100011;868679
1078462;254685;false;1078462;837445
1140202;253413;false;1140202;758339
1156250;121168;false;1156250;1071772
1165440;120302;false;1165440;1000024
1117972;254804;false;1117972;3017254
1125591;256264;false;1125591;837135
1092081;235821;false;1092081;824215
1134796;239291;false;1134796;1011978
1118391;244765;false;1118391;926207
1166654;265379;false;1166654;660193
1140248;263397;false;1140248;724774
1119610;106793;false;1119610;994574
1163965;254963;false;1163965;764283
1163776;259887;false;1163776;680742
1167186;235729;false;1167186;859427
1162150;241282;false;1162150;689402
1133571;221981;false;1133571;661161
1097746;253807;false;1097746;911929
1174342;196113;false;1174342;776534
1131136;244110;false;1131136;740202
1123392;120976;false;1123392;1054389
1170342;244267;false;1170342;753867
1101503;136353;false;1101503;775078
1156633;258942;false;1156633;698089
1108160;238544;false;1108160;1053362
1119228;88165;false;1119228;1063690
1159002;231350;false;1159002;1066895
1104146;248391;false;1104146;804159
1148055;229094;false;1148055;766727
1177243;244632;false;1177243;877967
1140248;253588;false;1140248;724774
1089938;262738;false;1089938;1033345
1174780;240644;false;1174780;906713
1104111;230157;false;1104111;797028
1168813;268062;false;1168813;952042
1109810;220263;false;1109810;1059623
1144682;260617;false;1144682;927754
1114051;94695;false;1114051;771924
1095998;173810;false;1095998;953616
1140344;237609;false;1140344;1025172
1112227;160099;false;1112227;954992
1155672;262697;false;1155672;872117
1156075;236712;false;1156075;813581
1074807;237893;false;1074807;901378
1119989;247355;false;1119989;698400
1151228;114070;false;1151228;908596
1087342;247918;false;1087342;1044282
1101210;243349;false;1101210;1065596
1121373;260281;false;1121373;922054
1075998;232589;false;1075998;662159
1104484;237849;false;1104484;1059435
1082377;114136;false;1082377;717476
1160733;254986;false;1160733;1018341
1110558;237161;false;1110558;980602
1082128;239404;false;1082128;1019243
1161779;133581;false;1161779;751520
1133566;242689;false;1133566;997968
1135665;236305;false;1135665;658915
1149646;242093;false;1149646;732377
1155251;240596;false;1155251;1037694
1157475;238927;false;1157475;1043386
1086314;215066;false;1086314;974898
1117944;254581;false;1117944;813092
1162961;258592;false;1162961;666093
1134547;218163;false;1134547;1068287
1083401;143112;false;1083401;765481
1137695;263779;false;1137695;1013601
1101769;163504;false;1101769;953445
1099156;230954;false;1099156;1051725
1170655;244680;false;1170655;1048047
1154867;250738;false;1154867;1071576
1142630;262642;false;1142630;986414
1155874;257575;false;1155874;1015690
1132359;262043;false;1132359;684264
1158999;124987;false;1158999;989109
1143605;235311;false;1143605;684599
1145518;256601;false;1145518;735925
1165404;262644;false;1165404;735499
1138083;244661;false;1138083;879899
1146764;223035;false;1146764;839809
1109419;262007;false;1109419;817768
1094051;258515;false;1094051;750783
1127046;242671;false;1127046;707626
1120415;248201;false;1120415;750029
1131712;261118;false;1131712;925721
1144318;263780;false;1144318;884788
1092034;255168;false;1092034;823676
1178448;222837;false;1178448;812488
1072497;212500;false;1072497;841850
1081605;154290;false;1081605;828845
1080906;237235;false;1080906;817901
1105346;244690;false;1105346;1042415
1129005;245910;false;1129005;861169
1140248;248420;false;1140248;724774
1083708;252488;false;1083708;1062377
1100010;241202;false;1100010;946113
1121172;259858;false;1121172;950996
1083813;257957;false;1083813;986953
1126948;107841;false;1126948;933221
1115351;255713;false;1115351;791243
1135217;182475;false;1135217;944997
1140739;258639;false;1140739;955423
1124191;243339;false;1124191;838139
1121237;145117;false;1121237;709007
1149918;247951;false;1149918;828146
1097574;203120;false;1097574;1024264
1083814;242067;false;1083814;862142
1164993;251259;false;1164993;895420
1105595;267504;false;1105595;983896
1155980;276725;false;1155980;1006825
1178859;125588;false;1178859;902269
1080110;251965;false;1080110;722727
1149638;175178;false;1149638;997817
1078922;255500;false;1078922;719497
1147193;237953;false;1147193;997703
1128226;255326;false;1128226;835764
1171491;256514;false;1171491;798989
1149622;241879;false;1149622;688189
1174173;255686;false;1174173;718667
1156080;175176;false;1156080;997834
1167470;255277;false;1167470;679296
1156079;98347;false;1156079;807420
1163813;254809;false;1163813;3023449
1073898;222740;false;1073898;771329
1128833;240320;false;1128833;958419
1131504;249984;false;1131504;734721
1165437;262773;false;1165437;993398
1096120;110586;false;1096120;984845
1121029;199219;false;1121029;801958
1084676;230306;false;1084676;725944
1112634;256541;false;1112634;901926
1091235;253999;false;1091235;658663
1150118;198546;false;1150118;958424
1132933;257538;false;1132933;982381
1163811;260107;false;1163811;991087
1159379;241888;false;1159379;860183
1107760;263525;false;1107760;771432
1152949;247767;false;1152949;1069480
1092923;251466;false;1092923;854831
1164594;250577;false;1164594;764857
1076434;246013;false;1076434;838815
1096436;178947;false;1096436;936703
1090388;202357;false;1090388;821920
1114288;253982;false;1114288;747854
1110555;237159;false;1110555;890764
1144675;127807;false;1144675;798593
1072499;251262;false;1072499;864671
1160016;252630;false;1160016;666461
1091177;189723;false;1091177;863824
1135339;245729;false;1135339;813642
1166469;176115;false;1166469;898135
1177258;164056;false;1177258;690340
1142659;231342;false;1142659;834166
1163776;238528;false;1163776;680742
1154042;244061;false;1154042;1000050
1164869;240401;false;1164869;992159
1143603;237575;false;1143603;1053439
1119215;251345;false;1119215;971806
1176435;237929;false;1176435;909957
1133895;108395;false;1133895;683166
1078457;225292;false;1078457;909347
1174368;250841;false;1174368;1069106
1168253;160618;false;1168253;681054
1080498;193216;false;1080498;1025446
1135934;246527;false;1135934;679770
1097397;253871;false;1097397;890094
1176025;242575;false;1176025;957287
1155248;256573;false;1155248;842936
1123690;242479;false;1123690;664786
1144849;261077;false;1144849;937103
1175643;241951;false;1175643;774692
1086691;262661;false;1086691;880695
1119999;241950;false;1119999;935601
1135098;239793;false;1135098;915794
1170986;250521;false;1170986;991112
1170276;227070;false;1170276;767940
1078044;237975;false;1078044;996260
1159768;242681;false;1159768;675509
1091647;104523;false;1091647;1071481
1079258;239882;false;1079258;961056
1094482;248741;false;1094482;1030399
1174366;128477;false;1174366;1041308
1105747;239941;false;1105747;905847
1078464;227101;false;1078464;678354
1136110;257174;false;1136110;850581
1074617;259080;false;1074617;977354
1125436;239993;false;1125436;856576
1087522;94458;false;1087522;1067043
1138253;239648;false;1138253;828306
1159379;252591;false;1159379;860183
1121229;233875;false;1121229;968096
1135653;262088;false;1135653;764926
1164610;255837;false;1164610;747983
1139312;231337;false;1139312;868671
1115498;250590;false;1115498;879382
1156911;103959;false;1156911;855795
1155684;229726;false;1155684;736618
1178453;220265;false;1178453;954680
1167474;114167;false;1167474;661999
1137301;254033;false;1137301;903774
1113897;248138;false;1113897;1020480
1152004;97217;false;1152004;703678
1155673;266348;false;1155673;1056328
1078024;265320;false;1078024;693962
1100390;148159;false;1100390;941441
1121483;223907;false;1121483;1010443
1096185;245906;false;1096185;924666
1094016;237141;false;1094016;855771
1120327;247966;false;1120327;878668
1138062;195540;false;1138062;719982
1176439;266937;false;1176439;778706
1087930;108499;false;1087930;810324
1109138;187212;false;1109138;883263
1141166;244372;false;1141166;682967
1087500;242566;false;1087500;910061
1141419;141399;false;1141419;858548
1096720;247056;false;1096720;764366
1162500;257718;false;1162500;705934
1167870;245477;false;1167870;1001357
1144035;243685;false;1144035;702141
1106002;256384;false;1106002;1063365
1165017;240695;false;1165017;756299
1158152;239887;false;1158152;998345
1173974;239280;false;1173974;1017012
1148361;250520;false;1148361;900710
1098015;113094;false;1098015;749044
1127199;237608;false;1127199;749492
1104233;230211;false;1104233;1019945
1135366;225836;false;1135366;684399
1092287;261117;false;1092287;869819
1172277;257960;false;1172277;907156
1143475;258633;false;1143475;964530
1094075;237345;false;1094075;783114
1119990;247404;false;1119990;741554
1129030;234548;false;1129030;956837
1141211;255013;false;1141211;888627
1156492;242663;false;1156492;877804
1171075;261339;false;1171075;1040333
1134804;222526;false;1134804;658512
1092504;239903;false;1092504;1064106
1127064;198402;false;1127064;1063039
1094998;244317;false;1094998;697415
1131140;95593;false;1131140;996794
1156487;242654;false;1156487;823139
1094076;263310;false;1094076;1052416
1145429;142410;false;1145429;807881
1094463;259209;false;1094463;1027391
1117168;248070;false;1117168;1065687
1168440;206181;false;1168440;1062987
1173925;127784;false;1173925;955831
1074411;253251;false;1074411;721881
1147757;244353;false;1147757;924464
1170133;217679;false;1170133;675728
1135653;256592;false;1135653;764926
1092509;223892;false;1092509;1055851
1106591;257298;false;1106591;869878
1178437;231321;false;1178437;864003
1092922;92687;false;1092922;752887
