t_id_predio;t_id_terreno_1;t_id_terreno_2
798495;1073570;1134324
872517;1073793;1073802
1025354;1144427;1101638
948518;1072503;1114687
813263;1149199;1072503
909763;1106096;1073610
1039425;1165939;1141092
733268;1141092;1149562
1028939;1138437;1073837
868159;1119516;1127750
992064;1153582;1076661
901753;1093243;1082465
1071610;1139322;1076034
1002777;1132786;1073849
877832;1074869;1097963
828919;1125765;1150078
843402;1091159;1073658
849929;1123630;1101892
931766;1103096;1112075
661411;1147668;1073595
971918;1073763;1160504
1054134;1119443;1114530
838221;1086356;1089284
703325;1118693;1157166
1025354;1165982;1101638
975344;1161396;1167071
693781;1100674;1080829
704963;1097963;1157047
836437;1072766;1104174
741333;1163512;1101638
894704;1102343;1082039
668002;1153138;1073626
874937;1098397;1150078
767955;1073613;1149526
810121;1157906;1084496
980786;1082786;1100322
661443;1073615;1178190
668884;1140059;1092521
780921;1072503;1162547
940435;1097963;1099967
1054201;1097861;1072699
882089;1085875;1176168
915011;1142472;1125954
661293;1073844;1090136
738637;1090983;1119630
769845;1073867;1165151
831676;1120615;1089644
1054520;1093277;1104769
931458;1133938;1111087
941645;1100298;1079907
661715;1096587;1073841
753659;1176293;1166559
673095;1100547;1114079
1062098;1109857;1084669
864960;1168893;1158395
724488;1155150;1073902
946738;1091421;1087527
886152;1100547;1088470
723490;1073690;1151938
999136;1175395;1159705
1013108;1095964;1072881
1064426;1072855;1090804
661327;1139447;1073511
661347;1131134;1073529
673095;1107746;1100547
979581;1120533;1090140
967049;1153233;1154087
661457;1080340;1073837
894722;1147924;1131768
1003935;1096675;1113759
1054767;1121490;1104289
931458;1114269;1111087
940435;1099967;1097963
661225;1160930;1073585
743036;1085668;1105959
871031;1107696;1096351
979395;1098963;1091224
735706;1073675;1132251
983625;1137476;1135579
674360;1073571;1125079
661449;1164444;1073626
735309;1117136;1100547
661449;1112878;1073626
1030988;1144507;1176247
996765;1097963;1163018
661715;1073841;1142137
812180;1100191;1141579
660983;1073343;1145557
862636;1155489;1132672
822403;1104477;1090413
1010449;1125841;1103254
984050;1136518;1139727
896481;1159020;1083418
905549;1161594;1143718
828919;1150078;1149776
1040094;1166908;1076684
661536;1147936;1073683
915227;1108413;1157166
659084;1096901;1073692
676765;1126832;1147451
860071;1090267;1073669
664038;1154893;1076542
775116;1122631;1092133
739507;1172111;1103430
857832;1113102;1150078
820757;1072763;1101763
812180;1100191;1146517
1031125;1109728;1100298
863166;1073912;1136689
917846;1166678;1159020
971845;1089713;1118992
952681;1173882;1146633
976646;1172474;1083603
849508;1073626;1129807
1061148;1166388;1072853
659377;1132231;1073686
686397;1127038;1077629
823376;1091204;1129390
1025354;1101638;1090979
663233;1072463;1166528
661327;1073511;1139447
917844;1111087;1075596
893597;1100156;1116898
1031637;1073438;1173376
797121;1073742;1142054
673095;1100547;1141162
824707;1138857;1080059
763997;1116455;1172866
940435;1097963;1136873
740499;1102034;1072855
1021289;1131387;1087324
845928;1073673;1153548
661353;1073546;1106862
660983;1145557;1073343
1051704;1080453;1129036
886261;1105126;1126996
883523;1073786;1120752
1040026;1104317;1139957
724496;1163882;1132027
937577;1171078;1072853
760817;1073765;1170607
732898;1140456;1113330
679013;1134999;1115725
661449;1073626;1111263
851784;1095431;1150096
755111;1078121;1122615
707574;1073585;1162518
940435;1097963;1098397
832630;1086722;1159020
661293;1073844;1088105
786555;1128813;1150742
995674;1104769;1140442
673095;1098713;1100547
836335;1149640;1094483
673095;1151786;1100547
758996;1172536;1100298
844415;1155194;1073757
769879;1100013;1073837
723219;1147555;1073555
981498;1073548;1138782
681803;1115651;1073966
716413;1103216;1124562
805293;1073344;1176085
758996;1100298;1083669
942480;1073590;1102040
698611;1122881;1073363
977118;1095190;1115330
902727;1073631;1138444
674419;1073581;1084383
807800;1114459;1101638
660051;1094277;1072863
1033435;1149776;1097963
769859;1073966;1146551
1054933;1119579;1073215
756877;1100189;1088867
820705;1073925;1093571
1061804;1095217;1118250
849696;1073706;1150085
661385;1073573;1130474
760686;1143806;1100298
1004302;1126418;1073648
878278;1083200;1158395
715777;1167187;1073285
994820;1073849;1144711
775116;1120475;1122631
1024729;1080485;1073422
661457;1073837;1135147
922094;1150078;1097615
851968;1123761;1078068
940566;1174304;1100298
928364;1120532;1169986
816138;1173344;1095190
790062;1073903;1163748
710530;1117697;1153582
1029091;1150078;1173678
661209;1073453;1089516
813219;1153582;1091925
975243;1156747;1112888
974088;1125455;1111087
814466;1090391;1111087
710530;1153582;1102547
813159;1116525;1087324
988628;1121425;1116423
758996;1109401;1100298
812180;1100191;1174945
929308;1089649;1163437
940435;1177782;1097963
789343;1177120;1073875
735105;1143901;1113492
663210;1087324;1169028
875661;1096351;1100298
1017999;1158036;1116126
977618;1103843;1094254
1047303;1104693;1140059
998414;1100547;1104660
828919;1150078;1100063
842170;1143025;1100298
940435;1097963;1108117
832001;1094683;1163081
908596;1073158;1151228
666678;1073604;1154799
798503;1073535;1078682
865180;1166559;1112152
661329;1161955;1073513
658857;1073869;1088317
693538;1155724;1139667
680463;1120533;1150885
753059;1077920;1085875
712250;1072764;1169204
661449;1082023;1073626
848443;1075794;1075428
681769;1128857;1072587
668169;1132786;1073849
790675;1099796;1100214
760577;1073710;1102345
995674;1140442;1104769
914506;1176863;1159020
661163;1122018;1072492
715171;1120533;1103626
975883;1081587;1074605
932992;1176260;1144549
782084;1073543;1138718
1019682;1136036;1073744
942454;1100547;1142345
1070416;1095190;1130544
673095;1075368;1100547
796945;1073626;1095185
771194;1073496;1122863
768015;1072632;1169898
807822;1100547;1112420
661230;1073912;1172115
658683;1073631;1098662
658683;1126546;1073631
835002;1089649;1129521
1027944;1156127;1076785
660025;1150900;1072846
661203;1081322;1073456
1007826;1159696;1095367
658683;1147971;1073631
882089;1145346;1085875
1015031;1085875;1080248
990308;1073568;1081224
853260;1165677;1106440
661357;1126530;1073551
725097;1151578;1118790
889845;1089649;1174543
862387;1084125;1106015
936299;1100191;1114049
880827;1112377;1146353
882876;1073412;1132070
932835;1073844;1129242
661299;1073489;1160581
658865;1073633;1137944
661363;1073552;1092801
710530;1176168;1153582
845111;1073755;1149955
837706;1122243;1091555
749518;1107805;1072506
819708;1142383;1149385
810121;1084496;1157906
670509;1157501;1100547
798674;1156654;1073500
940435;1093332;1097963
1002104;1138885;1141052
661293;1073844;1078069
1025354;1085272;1101638
858216;1080456;1073605
940435;1141148;1097963
673095;1078149;1100547
1003835;1110105;1146818
760296;1101638;1090979
790062;1073903;1125732
660357;1118101;1072997
710530;1128335;1153582
658438;1073621;1108449
660129;1072909;1134877
910096;1150840;1169498
658901;1074757;1073744
915494;1102714;1073441
974987;1073879;1073512
715171;1079674;1120533
661201;1111256;1073438
667755;1150078;1167985
671510;1144809;1150078
716333;1142818;1086296
1065796;1090185;1073916
659285;1073482;1076254
1063445;1144995;1131024
659129;1085583;1073833
913538;1147850;1073626
767528;1126366;1157900
744981;1132414;1072947
969139;1158346;1170995
755701;1134255;1177916
713069;1072751;1136177
1003151;1073455;1076242
832971;1072852;1073315
792537;1151604;1111087
828919;1150078;1165498
661155;1072486;1143884
952600;1100547;1121485
948391;1080802;1073804
883123;1101638;1153747
692045;1100191;1077434
1014465;1086538;1119837
773326;1073553;1078728
691976;1100547;1154179
1025354;1073908;1101638
768706;1175063;1073875
774022;1144147;1145305
758996;1100298;1116117
925577;1140442;1144507
1014465;1130912;1086538
1058524;1090630;1073917
855048;1073555;1150316
834319;1115245;1140059
882089;1104774;1085875
810281;1164660;1147356
734652;1092578;1100298
708692;1080428;1100298
850529;1090136;1073844
828919;1076546;1150078
820576;1100547;1134538
802097;1089269;1072486
660600;1163877;1073147
738637;1073871;1090983
758996;1155913;1100298
715171;1159973;1120533
1025354;1101638;1097276
878772;1165547;1100298
828979;1151915;1129288
1068574;1146687;1073837
758996;1100298;1137956
722906;1152219;1113282
998139;1108482;1089792
1055522;1097963;1168798
829117;1073944;1090199
665373;1074452;1150078
1025354;1173296;1101638
662378;1158590;1092092
878664;1113416;1136960
967067;1150700;1171003
940435;1086030;1097963
661449;1073626;1140861
710530;1153582;1128335
661375;1104505;1073566
933680;1131687;1100547
798527;1073831;1094284
814716;1119350;1077887
753467;1131558;1129069
931458;1163404;1111087
988628;1116423;1092672
1035404;1094262;1100298
803700;1123319;1073731
829117;1073944;1148691
679013;1134999;1166869
753659;1176293;1073560
666736;1073727;1168725
962129;1171842;1073793
859763;1087169;1075893
668169;1073849;1166597
909999;1079000;1101638
851968;1090391;1078068
1025354;1081887;1101638
709681;1135111;1100298
828919;1096155;1150078
668169;1073849;1172320
697066;1073626;1109237
661137;1159918;1073433
926885;1096290;1100298
663202;1090299;1073496
892483;1142048;1150609
902415;1073213;1106220
668169;1150427;1073849
758996;1099805;1100298
910300;1104811;1087457
909440;1158757;1085976
940435;1134521;1097963
934875;1073841;1172189
1043762;1073657;1102868
758996;1178656;1100298
875661;1107696;1096351
1071102;1106925;1076754
874927;1169115;1097963
673095;1100547;1137031
929544;1073474;1139545
819099;1097963;1150556
787351;1103779;1100298
745246;1092545;1073331
758996;1073465;1100298
708086;1089780;1170888
1071397;1148661;1073663
758996;1176976;1100298
660891;1073287;1133214
812180;1100191;1077434
798501;1124516;1073521
996984;1125878;1173817
834972;1073844;1136298
940435;1140769;1097963
909299;1072555;1115760
664038;1076542;1154893
865687;1169898;1136113
882089;1085875;1175769
896494;1166276;1100547
831367;1126961;1073526
984749;1150982;1100191
1057472;1120742;1142093
799964;1077852;1087324
778889;1096639;1108590
1013423;1073837;1094872
1014758;1161991;1073535
934265;1099796;1100214
661587;1073707;1081773
930150;1140059;1083139
844453;1078079;1150078
658378;1073847;1072527
946662;1073632;1111709
675405;1128628;1100398
751445;1082521;1099329
659411;1072564;1127982
806721;1110361;1142856
896285;1155866;1073888
786711;1110772;1091388
1061179;1103523;1159293
977037;1105717;1159020
833377;1147372;1101638
736222;1158395;1114204
914506;1172913;1159020
973729;1101638;1099754
925907;1175102;1114460
863151;1140456;1113330
660999;1073355;1152186
856160;1097963;1157391
661329;1073513;1135937
776070;1134234;1087810
895135;1086104;1141233
661230;1073912;1097233
721153;1145943;1073849
968349;1072457;1101613
661387;1149343;1073574
673095;1100547;1122664
967453;1168292;1178868
660651;1073169;1131060
984358;1083545;1100547
715969;1078519;1081760
670664;1087734;1151459
661457;1073837;1081206
904302;1161259;1106015
661687;1073758;1134321
898436;1110846;1142048
725484;1142838;1140059
940435;1097963;1135676
747124;1089516;1073453
765829;1172587;1073678
748092;1132178;1130955
940435;1074869;1097963
705543;1089530;1114280
841507;1138641;1144360
666916;1083295;1072453
789109;1173463;1073441
836640;1141040;1168622
1009266;1073676;1153539
1054978;1085875;1130830
659409;1170999;1073768
850850;1084922;1073942
668169;1098333;1073849
989558;1112763;1150078
745097;1097963;1115946
1025354;1101638;1140217
658683;1128969;1073631
677499;1096144;1073837
760769;1083744;1073710
774250;1085875;1173396
1025354;1101638;1146046
659040;1073522;1086495
673095;1100547;1147372
1067759;1087169;1164025
985383;1072486;1128631
882089;1105962;1085875
658995;1073994;1141786
772043;1072890;1119201
828919;1078079;1150078
786825;1162952;1073071
792445;1113468;1078068
661209;1147642;1073453
940435;1097963;1165495
836640;1173954;1141040
1025354;1101638;1099322
1016040;1072545;1124996
787453;1104096;1072506
668169;1073849;1177809
925680;1129806;1073537
1058160;1073966;1176168
660773;1073223;1138146
661315;1073503;1102819
725041;1137476;1099516
876902;1100298;1155902
961074;1140456;1124414
997937;1100547;1127998
758996;1073818;1100298
689601;1072472;1072489
939085;1109464;1073838
1064829;1163738;1073837
679013;1134999;1170888
1007650;1171273;1139604
663181;1118706;1109801
688702;1131804;1165313
758996;1129807;1100298
715296;1115694;1073844
670684;1090847;1119051
659381;1073687;1118683
798529;1124412;1073539
1044213;1088915;1072464
660761;1073218;1167973
948518;1114687;1072503
694196;1094006;1073710
720592;1073459;1114510
828919;1150078;1110303
1070416;1095190;1084086
1049495;1073653;1143765
661209;1073453;1123807
820100;1150217;1105126
658418;1148661;1073053
723607;1073837;1097417
803711;1100547;1150171
769772;1085875;1083185
1058160;1176168;1073966
696973;1073626;1164444
661540;1073689;1155604
770732;1151829;1095190
1049743;1111857;1173654
760256;1172189;1082039
1037779;1113895;1072522
661449;1120374;1073626
874951;1073463;1092892
661165;1135216;1072506
871972;1100298;1148357
1014925;1129552;1174304
711269;1106460;1173913
835119;1073632;1142132
943406;1138937;1072893
828919;1082652;1150078
835002;1085976;1129521
660919;1073302;1133625
766947;1172789;1079454
661540;1158071;1073689
971433;1100547;1096202
909299;1115760;1072555
1039425;1141092;1081014
698907;1145428;1089404
694565;1142497;1165687
828919;1134103;1150078
758996;1116643;1100298
661399;1073583;1172067
812507;1128721;1101638
940435;1097963;1142397
1068550;1073837;1126553
671510;1144809;1097963
659559;1166643;1072510
939465;1150634;1138336
744891;1073902;1145005
720602;1073895;1090001
1008848;1135275;1150078
758996;1100298;1170505
851467;1141902;1091865
964472;1116993;1117477
658901;1127712;1073744
972453;1127015;1102558
673095;1174942;1100547
659663;1072660;1138410
735123;1163625;1134255
681803;1115651;1085875
828919;1123853;1150078
660264;1107412;1072958
659547;1097706;1072617
891425;1150980;1099323
758996;1158290;1100298
663515;1120374;1073626
921364;1082059;1127130
975637;1143837;1085801
947528;1073837;1139655
940435;1097963;1118849
661375;1073566;1095090
743794;1100298;1165910
1071325;1106339;1133967
844579;1100547;1163954
882089;1085875;1083185
674027;1149133;1173609
688137;1124289;1150078
704145;1076053;1104138
851027;1153969;1100298
1070416;1095190;1132210
682644;1103439;1158339
658578;1136508;1073131
659379;1107690;1073684
881649;1072678;1113995
997937;1127998;1100547
819105;1115849;1073744
1012029;1171553;1078837
693289;1161599;1073457
847544;1102851;1111087
661449;1073626;1130097
1072423;1073862;1119550
673095;1100547;1127214
753274;1143719;1144549
758996;1100298;1127133
927559;1139480;1100547
802629;1149471;1099512
963317;1086845;1101638
673095;1100547;1174942
696343;1083205;1114530
668169;1134768;1073849
901609;1116962;1082307
752341;1170167;1173081
1010064;1073744;1177591
868462;1112446;1086348
994802;1073074;1130492
937577;1072853;1124185
902415;1106220;1073213
732737;1103056;1157906
1062126;1073764;1099976
940435;1097963;1167985
845089;1073669;1102233
894475;1156881;1100298
968569;1073762;1108889
665892;1171409;1100298
681963;1095492;1150078
849785;1164290;1101055
659845;1080183;1072745
961112;1147064;1073912
871172;1088189;1073793
786531;1163186;1104769
877135;1102345;1073710
794731;1073597;1136611
661177;1072522;1113895
940435;1156540;1097963
669273;1073902;1115376
658586;1073470;1128982
3009571;1145958;1073849
878564;1073422;1148593
1025354;1101638;1081345
967366;1135520;1073837
703298;1072795;1136568
804319;1073660;1148661
795352;1088580;1156999
804778;1092626;1093409
921187;1078412;1151970
763997;1172866;1116455
719453;1114530;1091914
658428;1096764;1072490
1066323;1145856;1073829
661715;1104030;1073841
719525;1090591;1106787
1025354;1174929;1101638
689857;1082039;1108517
1059127;1108573;1093644
658861;1103523;1073208
663181;1087912;1118706
766536;1154223;1085976
819971;1121464;1073626
790062;1073903;1085354
804726;1072968;1090075
758996;1100298;1111614
758996;1162214;1100298
920563;1086903;1085875
658432;1135942;1073525
850104;1113453;1100298
925577;1176247;1144507
690732;1139322;1095400
863312;1073556;1105178
759205;1120261;1073909
701781;1160505;1073770
912034;1077629;1073891
661457;1073837;1127377
1067922;1072908;1114302
896465;1159020;1165587
739507;1103430;1172111
661197;1073314;1143580
658683;1147545;1073631
661457;1165234;1073837
707369;1073888;1165976
987009;1104028;1073744
1006108;1097963;1152740
1001371;1128870;1099824
977106;1106691;1073583
1018032;1126570;1173654
977465;1073489;1134827
960244;1146761;1165429
1024031;1134920;1121659
1052965;1130974;1110866
680594;1121158;1073745
1036608;1116455;1172067
786531;1163186;1134999
896786;1082155;1073579
669054;1073739;1172427
851968;1078068;1097167
937577;1072853;1108958
944306;1162124;1111087
1040473;1072506;1122645
857666;1171694;1167243
758996;1100298;1171442
673095;1131687;1100547
940435;1097963;1118847
744432;1094277;1072863
999294;1146889;1103681
658578;1073131;1104102
1063443;1099966;1093243
941163;1123587;1130249
975549;1122194;1101638
851968;1078068;1176863
1011527;1117760;1128437
840577;1125457;1100547
906022;1112053;1176260
814053;1073631;1140916
715171;1120533;1159973
774380;1152946;1100547
818606;1098458;1165097
658843;1073533;1154614
670517;1073382;1154573
950471;1072470;1139400
681775;1073594;1178181
658823;1150240;1072452
998139;1108482;1118235
658873;1073637;1116569
862977;1152207;1139604
679464;1149818;1159087
724400;1091433;1086885
885477;1118572;1093082
661457;1073837;1136791
891573;1093134;1153582
698754;1145335;1130955
659040;1101397;1073522
668169;1073849;1176447
872418;1116240;1073120
660572;1073139;1091951
944475;1142221;1073439
679671;1098501;1100547
663206;1156544;1082711
809112;1150635;1136309
724739;1165097;1156185
758996;1100298;1172536
1054357;1168914;1073631
874080;1072854;1102818
695798;1076816;1085534
1025354;1122194;1101638
1005983;1154783;1073744
715768;1100298;1121343
661715;1174620;1073841
988628;1155859;1116423
785496;1108842;1155522
747108;1116741;1094488
722006;1104811;1121984
744385;1168893;1165732
826099;1126618;1108166
1024923;1118617;1171257
1049238;1113435;1111364
716333;1086296;1142818
863986;1150511;1073235
894407;1101638;1166372
803754;1079006;1111954
676087;1073513;1135937
807236;1073343;1154903
668169;1169078;1073849
907307;1073954;1117176
907014;1161199;1098146
944046;1083205;1113751
661449;1106038;1073626
828919;1080957;1150078
1029211;1166512;1166457
896111;1133274;1079347
1029884;1175355;1117728
828919;1088451;1150078
968315;1086993;1106015
995856;1099668;1073849
674177;1113399;1077840
835469;1074635;1095190
1034473;1073837;1099500
1001371;1073879;1099824
753530;1108329;1148545
961958;1073654;1085508
886054;1123339;1082097
940435;1097963;1166752
1002335;1146993;1086104
940834;1103943;1147561
831780;1072754;1097170
697947;1099186;1085329
685164;1133280;1097963
755183;1100298;1076639
715697;1130092;1092679
698847;1116628;1088249
1025354;1101638;1155824
662128;1136826;1073526
742975;1073834;1073977
817413;1104369;1178866
658891;1073663;1156414
683033;1099323;1170437
943526;1094071;1124795
828919;1088426;1150078
828919;1083100;1150078
660353;1178181;1073593
744099;1085875;1152279
745015;1078469;1073460
660470;1162952;1073071
662378;1158590;1109805
878564;1138511;1073422
783659;1113719;1086088
1024923;1171257;1118617
932408;1081632;1072694
661421;1073847;1073057
688908;1149844;1169707
1012057;1073966;1164742
708377;1120753;1165767
1044012;1151251;1073656
890760;1093445;1120702
742375;1111367;1150078
663181;1118706;1110588
1020334;1086130;1093105
661457;1140960;1073837
914506;1126768;1159020
661639;1073736;1112326
831780;1097170;1072754
702346;1073088;1130404
1057472;1120742;1155124
919186;1102361;1106460
858382;1090186;1073680
659111;1073764;1173527
658825;1072455;1073634
805900;1086039;1114842
661449;1118200;1073626
909672;1162076;1159293
812180;1140429;1100191
902973;1073631;1162879
1025354;1116000;1101638
893512;1093105;1088546
1023190;1087918;1072634
1060995;1087481;1073368
658901;1073744;1136433
858674;1173128;1101638
710530;1153582;1171337
859040;1150980;1099323
685164;1150078;1133280
1015643;1076979;1150078
661230;1074640;1073912
701889;1143747;1113549
768463;1101638;1090486
717982;1142057;1168117
661415;1073590;1082262
724488;1115376;1073902
758996;1161275;1100298
673095;1100547;1105507
736057;1178868;1145121
689234;1140442;1104769
954842;1178324;1158424
660614;1073153;1099549
662594;1072630;1142643
1021692;1086030;1097963
880109;1075119;1165313
673095;1128794;1100547
996611;1081345;1100547
663628;1139419;1072838
874832;1100547;1143873
844257;1173583;1159020
765085;1072968;1136247
933600;1146477;1078121
758996;1117043;1100298
661457;1073837;1105380
931458;1111087;1109827
1042869;1073602;1081252
897968;1121416;1100547
715969;1081760;1151339
658901;1154783;1073744
941044;1150078;1083100
774523;1100298;1161719
791760;1073740;1090724
1024105;1150078;1170233
660863;1115247;1073266
873302;1074470;1105314
807162;1073378;1126274
742095;1072759;1123907
661230;1108482;1073912
984338;1072721;1123931
709494;1131397;1073673
669351;1073877;1149996
1069563;1160030;1142943
806568;1150078;1153258
673095;1100547;1165985
692889;1150420;1159038
927263;1148683;1164290
743858;1089757;1178866
684973;1165146;1072855
758996;1128558;1100298
1071325;1133967;1114470
748501;1142070;1122317
1046693;1073608;1099436
790392;1100322;1073916
862291;1073609;1082775
1023330;1169735;1073613
660631;1073158;1151228
1006149;1072480;1144358
706998;1073626;1120218
871960;1170505;1100298
1049791;1139322;1076034
859925;1125283;1142966
794105;1126035;1073072
660470;1073071;1113950
710530;1150965;1153582
663090;1112580;1177326
732898;1140456;1129292
828919;1134521;1150078
752212;1120288;1100298
957667;1099933;1072853
710530;1177517;1153582
968353;1106015;1125320
1014523;1097360;1142997
804726;1090075;1072968
660266;1101041;1072959
661522;1073672;1147548
940435;1172801;1097963
661449;1154270;1073626
751272;1109419;1175813
798533;1073538;1101090
679013;1143709;1134999
673095;1100547;1175667
1040713;1134562;1073580
882089;1085875;1164132
846666;1083774;1101638
881058;1080154;1111636
1018876;1100156;1101772
969297;1078068;1097167
1012709;1079925;1146553
796517;1150520;1073734
758996;1100298;1104991
940435;1097963;1121979
983952;1087000;1115754
829852;1089907;1155215
658683;1102318;1073631
688347;1111954;1079006
787245;1142924;1159216
888209;1114140;1095190
758996;1122523;1100298
940435;1097963;1103670
1062810;1170564;1073767
679732;1143440;1143035
673095;1100547;1132440
790392;1100322;1118706
661173;1072503;1135257
922072;1097963;1153254
904053;1073445;1073444
901695;1073742;1142054
821920;1090388;1150420
865524;1127511;1078837
768434;1099322;1101638
940435;1161364;1097963
939552;1140416;1088546
807728;1100547;1106742
763212;1082307;1116962
1010204;1103396;1169377
912506;1073744;1129739
747466;1090652;1160774
661173;1150831;1072503
914506;1151604;1159020
694565;1142497;1166457
1029091;1173678;1097963
828919;1076363;1150078
1057472;1144590;1120742
865180;1112152;1166559
738229;1126648;1119390
931458;1135871;1111087
968211;1090669;1146275
715171;1120533;1079674
972321;1072686;1148802
1015868;1178119;1113759
828919;1086359;1150078
710530;1173396;1153582
946548;1083683;1073518
659169;1143316;1073753
1019243;1082128;1073849
845979;1144729;1073888
758996;1100298;1164444
1034023;1116628;1150306
1004576;1116898;1100156
708931;1113972;1073246
661165;1178215;1072506
865806;1073463;1072733
908821;1107026;1100298
1025354;1101638;1121415
874485;1072506;1127180
1022191;1178488;1073594
718945;1149191;1073502
956579;1097046;1073849
1058759;1124795;1112440
828919;1142282;1150078
978142;1073498;1101980
861761;1082652;1097963
659905;1117667;1072778
696490;1104369;1178866
931458;1087242;1111087
661293;1136704;1073844
1018585;1073837;1129334
744154;1073685;1077027
774579;1076656;1171332
858622;1073164;1095312
661173;1072503;1132779
659375;1101929;1073690
863312;1125664;1073556
981857;1087877;1073849
828919;1150078;1106624
659044;1136867;1073416
666236;1100191;1171651
819465;1112769;1117618
849329;1100547;1146046
984356;1100547;1085253
668169;1073849;1149789
788985;1073658;1167760
793419;1097963;1110134
930140;1121375;1150078
878772;1100298;1165547
790338;1104192;1123478
1025354;1101638;1103355
664622;1080781;1100298
862227;1141071;1143747
884201;1150078;1177782
835002;1116423;1129521
947833;1100547;1157330
1036608;1136211;1116455
876074;1087810;1073841
698372;1110361;1134986
702653;1073166;1128364
1057448;1147678;1123478
915011;1125954;1142472
660895;1073288;1100468
925815;1164769;1153401
931458;1111087;1096402
661449;1073626;1147828
960948;1089527;1085886
805587;1159933;1118931
663181;1156227;1118706
761795;1095190;1085358
877987;1073631;1137202
983625;1137476;1073570
660985;1150466;1073345
661457;1133898;1073837
672880;1131558;1129069
869155;1102405;1173553
1024865;1120951;1115620
807822;1112420;1100547
878538;1089730;1142041
661415;1082262;1073590
1070416;1095190;1150743
1040046;1123566;1100298
986452;1120157;1073626
696343;1114530;1083205
925307;1127971;1153582
882089;1085875;1149951
971798;1073837;1163728
817723;1105082;1073971
661451;1073437;1072455
845283;1121583;1073626
1012187;1142745;1073888
682786;1098514;1073533
931458;1166277;1111087
828919;1084811;1150078
1022340;1074797;1100547
703308;1175141;1073614
841757;1159262;1082618
782977;1150463;1097963
673095;1100547;1112420
933698;1100298;1111754
1009748;1129758;1122406
690732;1095400;1072503
828919;1150078;1098397
901830;1106015;1131436
940435;1097963;1079832
659433;1108328;1072575
806721;1091020;1110361
969303;1087537;1150852
1049743;1173654;1078105
659751;1072701;1137795
1061578;1073254;1073982
891788;1159068;1085976
865524;1078837;1171102
828919;1173678;1150078
796407;1073482;1175437
662185;1072480;1101676
932400;1140145;1143440
854343;1106440;1140880
793254;1100547;1082706
976741;1166727;1072757
659311;1073706;1150085
763898;1124562;1108573
673095;1074551;1100547
896111;1083875;1133274
714601;1100547;1127204
660789;1078522;1073229
660476;1084857;1072731
661327;1073511;1170037
841759;1087584;1072749
828919;1150078;1165066
1049791;1076736;1139322
715697;1130092;1142867
1037598;1150078;1083101
818207;1073478;1082929
822379;1088635;1097963
673095;1100547;1079000
988628;1116423;1169260
942422;1078068;1114269
1026257;1100298;1136331
687657;1076256;1112888
658766;1072754;1094610
877955;1073631;1161303
670106;1161469;1073117
758996;1100298;1085342
825522;1111764;1167805
940435;1097963;1076363
758996;1100298;1094879
918917;1085619;1141092
693556;1117520;1169028
660775;1073224;1113138
908615;1123175;1072544
735582;1076254;1073482
820814;1108573;1094234
698754;1093277;1130955
843402;1167760;1073658
753485;1099603;1111087
1034023;1150306;1116628
931458;1111087;1105767
661473;1130611;1073649
819907;1172904;1101638
693956;1124725;1094683
805810;1169260;1085976
828919;1165498;1150078
957043;1100547;1110574
802200;1168220;1155724
742433;1165495;1097963
673095;1075724;1100547
683872;1100191;1160559
976765;1126990;1155861
814466;1090391;1159020
1068564;1073837;1155603
661199;1073439;1111798
820175;1114114;1073838
744902;1144507;1166869
767043;1113515;1089562
668169;1177809;1073849
1071325;1133967;1095146
673095;1100547;1146046
1043286;1079825;1073837
661587;1085610;1073707
895404;1078239;1073750
659719;1148802;1072686
940435;1097963;1096155
758996;1100298;1133428
789105;1073932;1092865
881469;1140361;1101638
661715;1080761;1073841
1009266;1153539;1073676
846614;1118706;1145935
1008848;1135275;1097963
898436;1131367;1110846
835487;1106440;1176664
828618;1073626;1124471
815784;1136964;1134589
1070416;1088929;1095190
812180;1100191;1163187
3021418;1073849;1104944
895002;1086104;1088514
851968;1155651;1078068
661441;1073616;1145586
661045;1073378;1126274
841674;1127750;1073761
944507;1087357;1143719
695768;1157906;1162763
813964;1100547;1073904
660268;1072957;1073578
940762;1147924;1143420
848567;1100298;1107196
703365;1157301;1155724
739033;1132918;1175355
878252;1150965;1085875
1032615;1073301;1139335
721451;1113271;1133967
661293;1155139;1073844
1050655;1108984;1073966
792751;1111087;1153234
721451;1149639;1113271
661181;1125802;1073853
863166;1136689;1161357
738617;1101638;1110578
907014;1175442;1098146
710530;1092764;1153582
671465;1072706;1088652
775116;1122631;1178181
758996;1090706;1100298
828919;1150078;1105402
836267;1146338;1141052
710530;1104774;1153582
765598;1085875;1080359
707123;1140522;1073626
1033980;1095248;1073558
771194;1173051;1122863
661534;1073676;1092834
661421;1073047;1073847
661385;1137078;1073573
1043096;1151560;1073837
725097;1151578;1128224
1001843;1156627;1150078
658901;1073744;1136841
735123;1163625;1083267
660797;1171889;1073237
969303;1150852;1148846
1049791;1139322;1076736
724247;1104652;1150078
1062359;1098527;1149747
681775;1122631;1178181
1025354;1101638;1104068
781693;1173531;1092019
823981;1091555;1129293
663570;1073911;1152976
661287;1083333;1073476
1047965;1159006;1073849
988315;1156127;1073373
1057165;1093270;1101638
673095;1100547;1099754
1068570;1073837;1139642
661385;1073573;1135842
658901;1073744;1126971
967065;1072823;1125089
697114;1177173;1141606
882231;1156414;1140449
948539;1155910;1089730
1034282;1128670;1113759
710530;1164114;1153582
812180;1166011;1100191
