t_id_predio;numero_predial;matricula_inmobiliaria
849315;470010900000000250008000000000;
752460;470010113000000840165000000000;
689418;470010106000009010001000000000;
707293;470010106000000890026000000000;
794109;470010114000000870012000000000;
803452;470010002000000022242000000000;
668536;470010106000009410025000000000;
848192;470010106000009950011000000000;
829291;470010103000000390057000000000;
687697;470010106000004240092000000000;
928609;470010003000000013577000000000;
916942;470010106000001580112000000000;
696452;470010106000005300013000000000;
818251;470010106000009410013000000000;
712161;470010106000008570011000000000;
883923;470010106000011290031000000000;
928250;470010109000003850008000000000;
814580;470010106000000380019000000000;
913400;470010003000000013570000000000;
788956;470010103000001060024000000000;
689440;470010003000000012417000000000;
752557;470010114000000010018000000000;
688664;470010106000009920901900000021;
692517;470010900000001560002000000000;
836173;470010114000001260008000000000;
910996;470010106000009410004000000000;
673091;470010008000000010074000000000;
761235;470010106000011370015000000000;
985128;470010103000000300003000000000;
1045356;470010003000000013102000000000;
976228;470010005000000010067000000000;
828622;470010003000000040059000000000;
966781;470010900000002250014000000000;
881549;470010106000009970013000000000;
853145;470010106000000940006000000000;
887278;470010106000001140121000000000;
808484;470010007000000020398000000000;
897472;470010106000006800017000000000;
854583;470010106000000610040000000000;
941405;470010102000000400002000000000;
977608;470010900000001110002000000000;
795966;470010103000004740046000000000;
668125;470010114000001650017000000000;
916457;470010008000000020131000000000;
820588;470010106000005610057000000000;
797888;470010101000002300032000000000;
923813;470010900000000520010000000000;
877756;470010106000000760037000000000;
736796;470010114000000150113000000000;
1041095;470010106000011780008000000000;
936558;470010105000002260020000000000;
932506;470010114000000610006000000000;
714486;470010006000000010702000000000;
707249;470011000000000230052000000000;
711619;470011000000000190014000000000;
852622;470010106000009950008000000000;
844313;470010104000001030055000000000;
665924;470010900000002190001000000000;
937086;470010103000002420002000000000;
746742;470010900000000390005000000000;
709228;470010106000011540024000000000;
815808;470010109000002060077000000000;
880434;470010106000002630012000000000;
877774;470010005000000010193000000000;
889270;470010003000000030366000000000;
969409;470011000000000160008000000000;
934653;470010103000000390025000000000;
796180;470010113000000840108000000000;
966321;470010103000001710130000000000;
962091;470010101000002210007000000000;
754636;470011000000000200013000000000;
659195;470010104000000710020000000000;
925025;470010002000000021799000000000;
1038295;470010102000000960027000000000;
975786;470010106000001880030000000000;
772095;470010003000000011985000000000;
707584;470010006000000010403000000000;
936477;470010003000000040033000000000;
868472;470010106000007810005000000000;
799551;470010900000000120036000000000;
962683;470010106000001580047000000000;
938728;470010003000000013822000000000;
937285;470010900000000640018000000000;
916883;470010106000001710119000000000;
736858;470010106000009370013000000000;
868084;470010102000000170019000000000;
975045;470011000000000230014000000000;
746037;470010103000001710180000000000;
897399;470010106000005650027000000000;
966447;470010111000000340001000000000;
753170;470010106000000560050000000000;
885844;470010900000001080011000000000;
890931;470010003000000011663000000000;
853121;470010113000000840094000000000;
870330;470010114000001460003000000000;
736348;470010008000000010080000000000;
970879;470010006000000010401000000000;
939887;470010002000000052023000000000;
895202;470010103000001710355000000000;
988132;470010103000001710193000000000;
744891;470011000000000030005000000000;
808836;470010103000002970023000000000;
709679;470010105000001690020000000000;
894520;470010003000000013317000000000;
880646;470010103000003230012000000000;
782716;470010103000003360235000000000;
985824;470010106000010880032000000000;
893925;470010106000007750006000000000;
775181;470010103000004460076000000000;
672048;470010003000000060143000000000;
784218;470010103000004460031000000000;
759838;470010106000009800003000000000;
881379;470010106000004240006000000000;
825085;470010106000011370023000000000;
719698;470010106000017140001000000000;
896518;470010106000004240019000000000;
883301;470010007000000020036000000000;
775617;470010003000000020009000000000;
665934;470010106000011240022000000000;
772225;470010114000000650004000000000;
764675;470010003000000013685000000000;
760488;470010008000000010135000000000;
725634;470010106000003230013000000000;
705861;470010102000003100002000000000;
891563;470010900000001680002000000000;
805910;470010106000010880011000000000;
1007020;470010106000005620040000000000;
734297;470010106000000910030000000000;
917212;470010006000000010384000000000;
959243;470010900000000640004000000000;
831526;470010102000000190063000000000;
745292;470010103000001020059000000000;
816717;470010800000000360002000000000;
742357;470010106000001710021000000000;
936199;470010003000000013060000000000;
753386;470010103000003360293000000000;
882527;470010002000000010490000000000;
829854;470010900000002250010000000000;
784279;470010102000000870013000000000;
972494;470010106000011800010000000000;
719467;470010103000003360390000000000;
794639;470010105000001350009000000000;
967327;470010102000004000006000000000;
807244;470010106000011650005000000000;
888134;470010106000006830001000000000;
827307;470010900000001780013000000000;
819493;470010106000005030010000000000;
734572;470010900000000160006000000000;
885826;470010106000011370001000000000;
804141;470010003000000013064000000000;
890902;470010006000000010193000000000;
887626;470010103000003760005000000000;
775878;470010102000000160023000000000;
880714;470010102000004250001000000000;
745850;470010106000008240015000000000;
985428;470010002000000020229000000000;
898010;470010109000001200005000000000;
820280;470010900000000620003000000000;
974267;470010103000003570034000000000;
715757;470010106000000560012000000000;
891629;470010106000000760065000000000;
773836;470010003000000013416000000000;
832594;470010106000001610011000000000;
736974;470010003000000012245000000000;
691486;470010105000002060007000000000;
975457;470010006000000010685000000000;
691081;470010101000002050006000000000;
940778;470010006000000020513000000000;
939165;470010007000000020038000000000;
889735;470010101000000190004000000000;
835177;470010106000001840027000000000;
817003;470010900000002240002000000000;
736181;470010103000002970009000000000;
761131;470010112000001140009000000000;
747659;470010102000002540057000000000;
706719;470010102000000160044000000000;
937701;470010106000009990014000000000;
891561;470010114000001730004000000000;
668251;470010003000000012976000000000;
926950;470010007000000020033000000000;
942374;470010106000003870009000000000;
680198;470010105000001680047000000000;
978354;470010003000000013630000000000;
698995;470010106000006530031000000000;
921151;470010109000002090038000000000;
866671;470010106000000700018000000000;
896271;470010103000002000009000000000;
815375;470010006000000010156000000000;
759950;470010114000001360002000000000;
1007325;470010109000003540009000000000;
900551;470010115000000730105000000000;
812617;470010106000000250018000000000;
831524;470010109000001600016000000000;
691978;470010106000012190029000000000;
747050;470010900000000520040000000000;
1045003;470010109000001650026000000000;
930595;470010109000001570023000000000;
925319;470010103000011000010000000000;
743590;470010102000001690001000000000;
865354;470010003000000013740000000000;
868432;470010102000001000042000000000;
715941;470010103000001540006000000000;
775712;470010114000000720001000000000;
869601;470010005000000010226000000000;
664608;470010003000000040234000000000;
777666;470010102000000030001000000000;
672181;470010109000003920004000000000;
972800;470010900000000190003000000000;
691766;470010106000009990011000000000;
751324;470010008000000020100000000000;
772985;470010003000000012880000000000;
714019;470010110000001110001000000000;
706817;470010103000004740020000000000;
663616;470010103000003360337000000000;
847153;470010102000002540021000000000;
870308;470010114000001170004000000000;
818498;470010102000000350011000000000;
836191;470010115000000790058000000000;
871930;470010102000002150010000000000;
913793;470010106000009040085000000000;
966537;470010006000000010763000000000;
721920;470010102000000080032000000000;
738966;470010103000004580016000000000;
892062;470010103000004940011000000000;
848398;470010006000000010744000000000;
934440;470010900000000180018000000000;
742889;470010003000000011243000000000;
1039647;470010101000000540026000000000;
809045;470010114000000720088000000000;
972307;470010002000000021101000000000;
798458;470010106000000080055000000000;
824537;470010114000000010005000000000;
798557;470010900000000110006000000000;
666543;470010109000000490012000000000;
827541;470010003000000011831000000000;
808396;470010800000000140010000000000;
732287;470010103000006220009000000000;
769273;470010106000000610020000000000;
972114;470010101000001840901900000030;
669217;470011000000000110005000000000;
785564;470010103000000240021000000000;
715471;470010106000001440017000000000;
969517;470010003000000010992000000000;
963541;470010900000000010010000000000;
846810;470010102000000190039000000000;
1018265;470010003000000012967000000000;
814736;470010106000011390025000000000;
703928;470010003000000013998000000000;
782210;470010101000001700004000000000;
758388;470010106000001130072000000000;
973028;470010103000001710006000000000;
871831;470010109000003760009000000000;
866945;470010106000006250020000000000;
748180;470010106000001590065000000000;
832425;470010105000002010023000000000;
783398;470010106000011600012000000000;
940060;470010001000000021293000000000;
812166;470010003000000013316000000000;
767855;470010103000005480033000000000;
736427;470010106000000850039000000000;
899081;470010106000001400001000000000;
886708;470010106000000620046000000000;
661792;470010107000001670001000000000;
706198;470010106000010880009000000000;
802353;470010002000000020007000000000;
722305;470010103000001710431000000000;
687123;470010102000004490003000000000;
715120;470010003000000013411000000000;
716379;470010103000001040003000000000;
738468;470010114000001630005000000000;
976771;470010103000005300017000000000;
881985;470010103000005100015000000000;
874651;470010105000002060023000000000;
770795;470010106000000710017000000000;
733699;470010114000001500012000000000;
670217;470010003000000013434000000000;
736432;470010111000003590005000000000;
896568;470010106000004240151000000000;
918598;470010109000001580020000000000;
959641;470010900000002170010000000000;
674640;470010105000001120038000000000;
880964;470010102000001410004000000000;
772940;470010003000000012851000000000;
825601;470010106000012060014000000000;
841182;470010106000005760026000000000;
850755;470010003000000010930000000000;
984660;470010102000001000065000000000;
921141;470010105000001130020000000000;
664162;470010102000000230038000000000;
890801;470010106000011370065000000000;
851786;470010103000001040002000000000;
932007;470010103000002530015000000000;
814690;470010106000011370030000000000;
735904;470010106000001620010000000000;
804809;470010106000010020008000000000;
767780;470010106000009840020000000000;
962921;470010109000000010005000000000;
715068;470010101000000420008000000000;
929116;470010102000002540065000000000;
698045;470010106000011800011000000000;
914418;470010800000000460005000000000;
998472;470010114000001430004000000000;
699784;470010005000000020047000000000;
869705;470010008000000010025000000000;
942169;470010103000001710282000000000;
751610;470010003000000011303000000000;
825404;470010900000000070013000000000;
834986;470010106000010050024000000000;
673963;470010003000000012415000000000;
895124;470010106000002560023000000000;
798330;470010106000004500027000000000;
795251;470010103000003360198000000000;
799307;470010106000000460013000000000;
789487;470010002000000021789000000000;
788201;470010106000010900009000000000;
887158;470010004000000040009000000000;
856284;470010003000000013380000000000;
767505;470010106000007790004000000000;
770102;470010106000001140222000000000;
664206;470010102000000200108000000000;
972549;470010103000003050050000000000;
975762;470010106000001870009000000000;
914298;470010106000005850004000000000;
799479;470010106000005080002000000000;
807808;470010106000009340005000000000;
755967;470010106000002590026000000000;
890576;470010106000002470014000000000;
875249;470010103000002420005000000000;
740489;470010102000000150016000000000;
716929;470010103000004530007000000000;
806729;470010106000011300020000000000;
711547;470010106000003530031000000000;
710367;470010002000000044743000000000;
831321;470010103000001710360000000000;
850844;470010103000004570014000000000;
915169;470010114000000510020000000000;
670550;470010106000005630013000000000;
819907;470010106000012190023000000000;
970070;470010114000000720134000000000;
942336;470010106000003730009000000000;
714878;470010106000004240021000000000;
668698;470010109000002100023000000000;
826701;470010102000000200052000000000;
985791;470010103000001710384000000000;
974222;470010103000001710227000000000;
697160;470010900000002200003000000000;
877776;470010101000000020031000000000;
807894;470010106000012100032000000000;
758726;470010106000002630028000000000;
897525;470010003000000013459000000000;
697335;470010003000000012911000000000;
734601;470010002000000010440000000000;
758353;470010105000002140019000000000;
798055;470010103000003360070000000000;
799835;470010103000010960006000000000;
707478;470010006000000020461000000000;
687630;470010005000000010201000000000;
1007988;470010106000000920015000000000;
937763;470010007000000010003000000000;
670891;470010103000003360331000000000;
762703;470010114000000150057000000000;
763878;470010106000007920005000000000;
936564;470010114000001320017000000000;
885013;470010109000003860003000000000;
789031;470010003000000030380000000000;
798686;470010102000000810032000000000;
744779;470010106000000890027000000000;
799317;470010003000000013300000000000;
670947;470010105000000470901900000062;
752296;470010106000009460027000000000;
937675;470010109000000250003000000000;
706470;470010800000000170010000000000;
871879;470010106000001140180000000000;
805381;470010102000000240021000000000;
736055;470010102000000690009000000000;
876852;470010900000001180003000000000;
736892;470010111000003720001000000000;
923158;470010102000001880005000000000;
964959;470010103000000380013000000000;
895833;470010102000004430021000000000;
826810;470010103000007950012000000000;
938451;470010003000000013297000000000;
706316;470010101000000220022000000000;
671658;470010106000007840006000000000;
926041;470010106000001060016000000000;
943404;470010109000000230006000000000;
799624;470010109000003990033000000000;
665973;470010003000000030306000000000;
707163;470010900000002230001000000000;
674783;470010105000002140014000000000;
711359;470010114000001590009000000000;
892363;470010106000001610008000000000;
850922;470010003000000030035000000000;
940323;470010002000000021868000000000;
915956;470010106000000770022000000000;
893766;470010106000000070027000000000;
844527;470010112000001420001000000000;
796999;470010106000012040008000000000;
779460;470010900000001600004000000000;
708144;470010106000004240009000000000;
889268;470010003000000030328000000000;
669165;470010106000004280004000000000;
973558;470010106000011940046000000000;
947341;470010003000000013464000000000;
943512;470010106000007830002000000000;
879458;470010103000002970004000000000;
758010;470010105000002460006000000000;
732927;470011000000000230041000000000;
735165;470010106000002490026000000000;
884125;470010101000002200005000000000;
698772;470010900000001750005000000000;
873621;470010900000002250012000000000;
703419;470010109000001220016000000000;
912738;470010109000001410024000000000;
749747;470010106000002640023000000000;
918062;470010106000000770017000000000;
664622;470010003000000013800000000000;
892883;470010900000000900028000000000;
877320;470010109000001470002000000000;
975229;470010003000000012398000000000;
832367;470010114000000050013000000000;
977005;470010103000001710381000000000;
892521;470010103000001960066000000000;
734173;470010102000000810016000000000;
939889;470010105000002650001000000000;
745447;470010007000000020217000000000;
952036;470010103000001710039000000000;
870047;470010003000000011901000000000;
698602;470010106000002640131000000000;
669606;470010106000009380033000000000;
1042840;470010102000000830004000000000;
973568;470010900000000040011000000000;
938171;470010106000005620004000000000;
852257;470010106000000110031000000000;
946499;470010106000002470019000000000;
753274;470010115000000720008000000000;
900302;470010002000000051104000000000;
733987;470011000000000120002000000000;
806501;470010106000004180013000000000;
989730;470010103000004580019000000000;
971205;470010103000004460001000000000;
925802;470010103000003190008000000000;
885391;470010103000006270016000000000;
670810;470010103000004180023000000000;
858855;470010101000000530008000000000;
829226;470010102000000390003000000000;
736724;470010103000000850008000000000;
932863;470010106000000580021000000000;
765329;470010106000001540012000000000;
722229;470010106000011370104000000000;
755663;470010900000000160015000000000;
671567;470010107000000020004000000000;
844419;470010109000000270002000000000;
708692;470010900000001820005000000000;
838845;470010106000009080007000000000;
878768;470010103000001130009000000000;
755814;470010001000000021170000000000;
977551;470010106000009430001000000000;
705225;470010106000001710060000000000;
805373;470010102000000790010000000000;
970934;470010006000000010733000000000;
760684;470010003000000013105000000000;
890009;470010106000000560081000000000;
850461;470010002000000020224000000000;
675333;470010106000011370100000000000;
958846;470010900000000120035000000000;
707121;470010106000001480003000000000;
670718;470010900000000780024000000000;
914187;470010102000000170035000000000;
709160;470010106000001530901900000023;
872080;470010003000000010944000000000;
899952;470010106000000620007000000000;
835201;470010105000000660017000000000;
915826;470010102000000010037000000000;
945728;470010103000011090025000000000;
817013;470011000000000140003000000000;
920971;470010114000000720059000000000;
833430;470011000000000230010000000000;
806844;470010106000011370048000000000;
761279;470010002000000021677000000000;
698362;470010114000001470002000000000;
669000;470010103000003310015000000000;
963284;470010103000004560031000000000;
751429;470010109000000460026000000000;
794290;470010106000007780026000000000;
752322;470010800000000540012000000000;
927792;470010103000004530045000000000;
944611;470010106000001140320000000000;
848302;470010106000001300064000000000;
873023;470010003000000013861000000000;
719589;470010106000000560069000000000;
847324;470010109000004250011000000000;
1041589;470010106000002590030000000000;
674738;470010104000000380005000000000;
739164;470010005000000010010000000000;
666864;470010002000000010099000000000;
883741;470010103000003180031000000000;
879695;470010114000000720008000000000;
886571;470010106000001620060000000000;
768221;470010101000001810903900000119;
824951;470010103000002530039000000000;
817955;470010103000000790066000000000;
1000573;470010106000000400022000000000;
897403;470010106000005700003000000000;
760755;470010102000000830002000000000;
808452;470010900000001550014000000000;
672930;470010103000007990006000000000;
884227;470010109000001200003000000000;
675373;470010105000001120018000000000;
876225;470010003000000012831000000000;
1030525;470010101000000470056000000000;
834104;470010800000000170008000000000;
920208;470010106000009460042000000000;
709874;470010003000000011200000000000;
931154;470010106000004170004000000000;
830929;470010900000001630002000000000;
840458;470010106000009110002000000000;
714520;470010004000000080050000000000;
939157;470010006000000020331000000000;
792535;470010106000004140230000000000;
714516;470010106000010880016000000000;
975736;470010114000001230015000000000;
831756;470010007000000020162000000000;
709913;470010003000000030094000000000;
893164;470010008000000030026000000000;
893184;470010103000002490016000000000;
1020871;470010109000003980009000000000;
914123;470010106000009280009000000000;
962685;470010106000000370015000000000;
846304;470010008000000020071000000000;
883359;470010001000000022466000000000;
847863;470010114000000510017000000000;
667313;470010102000000560021000000000;
963709;470010101000000340003000000000;
804303;470010106000000820023000000000;
827635;470010003000000012030000000000;
669559;470010106000010900058000000000;
874005;470010003000000012819000000000;
751945;470010103000003360260000000000;
759824;470010106000001140142000000000;
879212;470010002000000020556000000000;
698292;470010002000000021698000000000;
978379;470010114000000720085000000000;
687336;470010106000002540018000000000;
892667;470010002000000021735000000000;
781775;470010109000004040001000000000;
789928;470010103000001710230000000000;
918983;470010900000001740003000000000;
868209;470010101000000180027000000000;
827936;470010112000000150009000000000;
824382;470010106000011240049000000000;
734383;470010113000000770011000000000;
806805;470010106000004300019000000000;
695356;470010114000000510005000000000;
967876;470010103000004460063000000000;
1016096;470010106000005610054000000000;
735992;470010106000000730003000000000;
842592;470010106000009990004000000000;
888454;470010103000007890003000000000;
974272;470010109000001470004000000000;
1038021;470010102000002870004000000000;
937904;470010003000000011841000000000;
760787;470010106000001580107000000000;
800638;470010106000005450010000000000;
866888;470010106000001160071000000000;
1033582;470010003000000013791000000000;
740800;470010102000000590012000000000;
941163;470010800000000310003000000000;
723201;470010103000003360352000000000;
777783;470010102000000970009000000000;
808821;470010103000003360373000000000;
879832;470010106000001440012000000000;
804819;470010106000010020005000000000;
753338;470010003000000011342000000000;
776408;470010106000001140224000000000;
718987;470010103000001710398000000000;
976514;470010103000004460052000000000;
878686;470010103000003360242000000000;
852559;470010106000008580011000000000;
916214;470010106000001710057000000000;
914214;470010106000005620033000000000;
798051;470010003000000013525000000000;
756330;470010003000000010945000000000;
742950;470010900000000640019000000000;
705114;470010111000002880801800000075;
751842;470010114000000740044000000000;
843474;470010003000000012493000000000;
825167;470010103000000890014000000000;
831035;470010114000000920008000000000;
898172;470010106000009260018000000000;
714488;470010106000000400042000000000;
966679;470010900000000740009000000000;
776035;470010002000000051210000000000;
740787;470010106000001130024000000000;
731929;470010106000005850005000000000;
790202;470010103000002400008000000000;
745636;470010106000001570052000000000;
814303;470010103000003060024000000000;
687987;470010106000000400044000000000;
887078;470010106000001710108000000000;
668532;470010109000004340009000000000;
737774;470010107000000020006000000000;
796688;470010105000002170008000000000;
771050;470010114000001650036000000000;
868579;470010106000009770007000000000;
851557;470010103000004560014000000000;
798563;470010106000011480029000000000;
715100;470010103000002500019000000000;
826899;470010102000000840019000000000;
851964;470010109000004250016000000000;
715518;470010106000005460002000000000;
743176;470010106000001580067000000000;
997972;470010109000003920014000000000;
965708;470010106000004140145000000000;
833743;470010103000007310090000000000;
802883;470010105000001120019000000000;
891318;470010106000011370117000000000;
854191;470010003000000011052000000000;
754051;470010003000000013621000000000;
821330;470010114000000600008000000000;
890146;470010106000001870024000000000;
779480;470010106000002470004000000000;
931809;470010003000000011213000000000;
807936;470010106000010000020000000000;
1016301;470010109000003900008000000000;
938827;470010900000001780014000000000;
832610;470010003000000011148000000000;
973262;470010105000000840009000000000;
764523;470010002000000010474000000000;
977632;470010106000011240063000000000;
772526;470010003000000012385000000000;
866928;470010003000000013214000000000;
670912;470010002000000040441000000000;
840027;470010006000000010666000000000;
934697;470010103000003360305000000000;
764481;470010103000001710443000000000;
789113;470010103000001130030000000000;
775018;470010005000000010311000000000;
870089;470010003000000012467000000000;
828389;470010102000000200059000000000;
899077;470010106000002170020000000000;
885989;470010900000000590001000000000;
732781;470010006000000020466000000000;
751715;470010114000001730005000000000;
846836;470010102000000010012000000000;
827683;470010003000000012490000000000;
747880;470010103000003360029000000000;
701621;470010103000003470006000000000;
785999;470010114000001450004000000000;
848106;470010900000000520007000000000;
923458;470010800000000370007000000000;
920911;470010101000002300021000000000;
827691;470010003000000013773000000000;
924836;470010106000001140282000000000;
835604;470010106000001360016000000000;
796382;470010106000004380007000000000;
869948;470010900000000060012000000000;
789291;470010106000000900022000000000;
733414;470010103000001040007000000000;
963636;470010900000000050006000000000;
826751;470010102000001120003000000000;
783170;470010102000000200055000000000;
917240;470010006000000020376000000000;
874025;470010106000010900011000000000;
814508;470010105000001350032000000000;
867440;470010103000001710468000000000;
714905;470010106000000410085000000000;
821134;470010106000001360025000000000;
827824;470010106000002690022000000000;
940037;470010106000012190008000000000;
753861;470010105000001040038000000000;
802951;470010106000007860004000000000;
777097;470010003000000012238000000000;
900033;470010003000000011875000000000;
790734;470010114000001540025000000000;
884517;470010003000000012771000000000;
772251;470010003000000012160000000000;
898881;470010106000002640064000000000;
805641;470010103000004940014000000000;
