t_id_predio;numero_predial;condicion_predio;tipo_predio
861169;470010115000006520801800000005;Condominio.Unidad_Predial;Predio.Privado
681054;470010108000000070801800000036;Condominio.Unidad_Predial;Predio.Privado
683928;470010103000000570801800000044;Condominio.Unidad_Predial;Predio.Privado
924757;470010107000001620801800000008;Condominio.Unidad_Predial;Predio.Privado
952707;470010900000002160018000000000;NPH;Predio.Privado
780179;470010106000007090801800000003;Condominio.Unidad_Predial;Predio.Privado
688159;470010110000001660001000000000;NPH;Predio.Privado
836358;470010106000009250026000000000;NPH;Predio.Privado
697435;470010103000000570801800000022;Condominio.Unidad_Predial;Predio.Privado
880840;470010110000001470011000000000;NPH;Predio.Privado
661937;470010110000000080016000000000;NPH;Predio.Privado
869527;470010002000000071567000000000;NPH;Predio.Privado
900307;470010104000000310024000000000;NPH;Predio.Privado
745419;470010106000003180012000000000;NPH;Predio.Privado
981889;470010109000000270009000000000;NPH;Predio.Privado
783114;470010104000001290007000000000;NPH;Predio.Privado
902228;470010104000000280008000000000;NPH;Predio.Privado
697160;470010900000002200003000000000;NPH;Predio.Privado
879574;470010101000001280004000000000;NPH;Predio.Privado
1017870;470010103000000590801800000079;Condominio.Unidad_Predial;Predio.Privado
764659;470010104000000170067000000000;NPH;Predio.Privado
1005547;470010002000000030329000000000;NPH;Predio.Privado
1063248;470010103000000820023000000000;NPH;Predio.Privado
734591;470010002000000071908000000000;NPH;Predio.Privado
961862;470010106000010050025000000000;NPH;Predio.Privado
1032960;470010800000000490031000000000;NPH;Predio.Privado
1054662;470010109000002580801800000192;Condominio.Unidad_Predial;Predio.Privado
914602;470010002000000070801800007059;Condominio.Unidad_Predial;Predio.Privado
658452;470010002000000010549000000000;NPH;Predio.Privado
962634;470010107000001430007000000000;NPH;Predio.Privado
710545;470010002000000071858000000000;NPH;Predio.Privado
768469;470010106000007040801800000003;Condominio.Unidad_Predial;Predio.Privado
920338;470010002000000070803800002176;Condominio.Unidad_Predial;Predio.Privado
859858;470010106000005600003000000000;NPH;Predio.Privado
718193;470010900000002060005000000000;NPH;Predio.Privado
1062947;470010109000002580801800000390;Condominio.Unidad_Predial;Predio.Privado
780107;470010106000006260014000000000;NPH;Predio.Privado
1004032;470010107000000810801800000326;Condominio.Unidad_Predial;Predio.Privado
958086;470010110000001520008000000000;NPH;Predio.Privado
747946;470010900000002170019000000000;NPH;Predio.Privado
755770;470010104000001290010000000000;NPH;Predio.Privado
712483;470010110000000080014000000000;NPH;Predio.Privado
3008266;470010107000001610801800000010;Condominio.Unidad_Predial;Predio.Privado
686278;470010002000000070803800002184;Condominio.Unidad_Predial;Predio.Privado
926651;470010106000007690801800000004;Condominio.Unidad_Predial;Predio.Privado
954454;470010103000000450801800000084;Condominio.Unidad_Predial;Predio.Privado
1024729;470010106000009130020000000000;NPH;Predio.Privado
935601;470010800000001640007000000000;NPH;Predio.Privado
987147;470010114000000220005000000000;NPH;Predio.Privado
666501;470010109000002090031000000000;NPH;Predio.Privado
666401;470010103000005420011000000000;NPH;Predio.Privado
786350;470010106000011370011000000000;NPH;Predio.Privado
1061148;470010002000000070804800007133;Condominio.Unidad_Predial;Predio.Privado
830746;470010115000005540020000000000;NPH;Predio.Privado
725292;470010106000000130032000000000;NPH;Predio.Privado
1053844;470010103000000450801800000069;Condominio.Unidad_Predial;Predio.Privado
798491;470010106000001160008000000000;NPH;Predio.Privado
906398;470010115000003760010000000000;NPH;Predio.Privado
3023254;470010107000001570801800000009;Condominio.Unidad_Predial;Predio.Privado
898265;470010107000000540012000000000;NPH;Predio.Privado
1051723;470010107000000500021000000000;NPH;Predio.Privado
1062324;470010105000000650017000000000;NPH;Predio.Privado
855282;470010002000000072257000000000;NPH;Predio.Privado
950691;470010002000000070789000000000;NPH;Predio.Privado
821106;470010107000000540015000000000;NPH;Predio.Privado
780037;470010103000001920007000000000;NPH;Predio.Privado
719529;470010900000001780023000000000;NPH;Predio.Privado
949301;470010104000000690026000000000;NPH;Predio.Privado
856203;470010103000004560003000000000;NPH;Predio.Privado
949794;470010107000001310001000000000;NPH;Predio.Privado
898583;470010107000000420801800000009;Condominio.Unidad_Predial;Predio.Privado
907584;470010104000000560013000000000;NPH;Predio.Privado
811249;470010104000001070802800000043;Condominio.Unidad_Predial;Predio.Privado
1009752;470010002000000070804800007119;Condominio.Unidad_Predial;Predio.Privado
1011272;470010800000000530008000000000;NPH;Predio.Privado
848625;470010103000000820003000000000;NPH;Predio.Privado
944106;470010107000001570801800000020;Condominio.Unidad_Predial;Predio.Privado
1041251;470010108000000090013000000000;NPH;Predio.Privado
926755;470010106000006510014000000000;NPH;Predio.Privado
774805;470010113000000840058000000000;NPH;Predio.Privado
1046845;470010002000000071796000000000;NPH;Predio.Privado
802641;470010115000006220005000000000;NPH;Predio.Privado
896648;470010107000001230006000000000;NPH;Predio.Privado
1021721;470010002000000071468000000000;NPH;Predio.Privado
822425;470010106000000100034000000000;NPH;Predio.Privado
1031327;470010002000000071884000000000;NPH;Predio.Privado
677756;470010115000006750011000000000;NPH;Predio.Privado
1003147;470010600000000080025000000000;NPH;Predio.Privado
698200;470010003000000013574000000000;NPH;Predio.Privado
697429;470010104000000440008000000000;NPH;Predio.Privado
964626;470010900000002270006000000000;NPH;Predio.Privado
758772;470010106000000310029000000000;NPH;Predio.Privado
1047264;470010103000004570007000000000;NPH;Predio.Privado
935767;470010109000004200019000000000;NPH;Predio.Privado
1044314;470010102000003190801800000025;Condominio.Unidad_Predial;Predio.Privado
926522;470010113000000150026000000000;NPH;Predio.Privado
860802;470010107000001300010000000000;NPH;Predio.Privado
948487;470010106000007680801800000027;Condominio.Unidad_Predial;Predio.Privado
961189;470010003000000013509000000000;NPH;Predio.Privado
976052;470010103000000820043000000000;NPH;Predio.Privado
1019825;470010116000001930012000000000;NPH;Predio.Privado
825480;470010103000001910004000000000;NPH;Predio.Privado
699036;470010105000002590016000000000;NPH;Predio.Privado
707980;470010106000009030018000000000;NPH;Predio.Privado
696945;470010106000007680801800000001;Condominio.Unidad_Predial;Predio.Privado
721421;470010106000009260003000000000;NPH;Predio.Privado
956568;470010110000000510801800000007;Condominio.Unidad_Predial;Predio.Privado
951084;470010002000000065413000000000;NPH;Predio.Privado
696897;470010900000000250013000000000;NPH;Predio.Privado
775147;470010002000000070804800007148;Condominio.Unidad_Predial;Predio.Privado
987714;470010103000001940014000000000;NPH;Predio.Privado
969025;470010002000000049973000000000;NPH;Predio.Privado
1049382;470010105000000600007000000000;NPH;Predio.Privado
948443;470010101000001190016000000000;NPH;Predio.Privado
1025172;470010110000000900005000000000;NPH;Predio.Privado
872452;470010107000001490008000000000;NPH;Predio.Privado
1050054;470010106000007050801800000005;Condominio.Unidad_Predial;Predio.Privado
821584;470010107000000720067000000000;NPH;Predio.Privado
947859;470010103000005390007000000000;NPH;Predio.Privado
751765;470010002000000071890000000000;NPH;Predio.Privado
985344;470010103000000570801800000039;Condominio.Unidad_Predial;Predio.Privado
892603;470010108000000070801800000023;Condominio.Unidad_Predial;Predio.Privado
786657;470010002000000071794000000000;NPH;Predio.Privado
763642;470010110000000290003000000000;NPH;Predio.Privado
708618;470010103000000590801800000048;Condominio.Unidad_Predial;Predio.Privado
663162;470010115000006840027000000000;NPH;Predio.Privado
708373;470010106000007720801800000002;Condominio.Unidad_Predial;Predio.Privado
1054672;470010106000007700801800000002;Condominio.Unidad_Predial;Predio.Privado
1059629;470010107000000410086000000000;NPH;Predio.Privado
1055666;470010104000000680013000000000;NPH;Predio.Privado
821874;470010107000001210076000000000;NPH;Predio.Privado
734994;470010107000000450801800000002;Condominio.Unidad_Predial;Predio.Privado
970798;470010106000002640029000000000;NPH;Predio.Privado
954994;470010104000000010001000000000;NPH;Predio.Privado
662897;470010900000000540001000000000;NPH;Predio.Privado
1047886;470010104000000700019000000000;NPH;Predio.Privado
724279;470010110000001940001000000000;NPH;Predio.Privado
1001113;470010002000000071663000000000;NPH;Predio.Privado
719740;470010106000009040016000000000;NPH;Predio.Privado
699177;470010105000001100028000000000;NPH;Predio.Privado
950925;470010800000000630006000000000;NPH;Predio.Privado
785712;470010106000007700801800000013;Condominio.Unidad_Predial;Predio.Privado
998052;470010107000001540801800000002;Condominio.Unidad_Predial;Predio.Privado
683683;470010107000000220004000000000;NPH;Predio.Privado
1008418;470010002000000071511000000000;NPH;Predio.Privado
793720;470010114000000170001000000000;NPH;Predio.Privado
925937;470010105000002510006000000000;NPH;Predio.Privado
824494;470010107000000810801800000313;Condominio.Unidad_Predial;Predio.Privado
986843;470010106000000740026000000000;NPH;Predio.Privado
1024037;470010002000000070801800007026;Condominio.Unidad_Predial;Predio.Privado
724328;470010106000007460051000000000;NPH;Predio.Privado
863007;470010104000000330018000000000;NPH;Predio.Privado
950086;470010115000006830020000000000;NPH;Predio.Privado
774692;470010110000000530801800000003;Condominio.Unidad_Predial;Predio.Privado
1037150;470010102000002160802800000040;Condominio.Unidad_Predial;Predio.Privado
696357;470010002000000070801800007006;Condominio.Unidad_Predial;Predio.Privado
666261;470010103000002340001000000000;NPH;Predio.Privado
1012237;470010106000001270001000000000;NPH;Predio.Privado
1023183;470010110000001670008000000000;NPH;Predio.Privado
1006334;470010106000007660801800000008;Condominio.Unidad_Predial;Predio.Privado
892637;470010001000000020801800002413;Condominio.Unidad_Predial;Predio.Privado
1034764;470010106000000310048000000000;NPH;Predio.Privado
1005481;470010104000000690028000000000;NPH;Predio.Privado
911847;470010107000000410123000000000;NPH;Predio.Privado
949154;470010104000000560801800000005;Condominio.Unidad_Predial;Predio.Privado
856676;470010115000000730060000000000;NPH;Predio.Privado
1062403;470010105000000900801800000001;Condominio.Unidad_Predial;Predio.Privado
893877;470010800000000950013000000000;NPH;Predio.Privado
679157;470010105000002020045000000000;NPH;Predio.Privado
788623;470010001000000020801800002422;Condominio.Unidad_Predial;Predio.Privado
679413;470010001000000020801800002396;Condominio.Unidad_Predial;Predio.Privado
900887;470010102000002930009000000000;NPH;Predio.Privado
901298;470010105000000410010000000000;NPH;Predio.Privado
698208;470010101000000610014000000000;NPH;Predio.Privado
662171;470010111000001760003500000056;NPH;Predio.Privado
726088;470010106000009460019000000000;NPH;Predio.Privado
978294;470010104000000700004000000000;NPH;Predio.Privado
1035336;470010111000002880801800000084;Condominio.Unidad_Predial;Predio.Privado
797129;470010110000000300001500000013;NPH;Predio.Privado
856195;470010102000003180001000000000;NPH;Predio.Privado
1025330;470010106000007680801800000005;Condominio.Unidad_Predial;Predio.Privado
962392;470010115000006220001000000000;NPH;Predio.Privado
845555;470010101000000410028000000000;NPH;Predio.Privado
1022834;470010106000008290005000000000;NPH;Predio.Privado
879266;470010106000009530003000000000;NPH;Predio.Privado
1063864;470010110000000460801800000094;Condominio.Unidad_Predial;Predio.Privado
957240;470010107000000970801800000046;Condominio.Unidad_Predial;Predio.Privado
709194;470010105000002070801800000038;Condominio.Unidad_Predial;Predio.Privado
809618;470010110000000010008000000000;NPH;Predio.Privado
663326;470010110000002560008000000000;NPH;Predio.Privado
1016682;470010115000006750009000000000;NPH;Predio.Privado
845973;470010103000001090024000000000;NPH;Predio.Privado
964386;470010002000000070100000000000;NPH;Predio.Privado
1016546;470010002000000070803800007110;Condominio.Unidad_Predial;Predio.Privado
985566;470010106000006510022000000000;NPH;Predio.Privado
683097;470010106000009040075000000000;NPH;Predio.Privado
1013752;470010103000000570801800000016;Condominio.Unidad_Predial;Predio.Privado
872117;470010107000000610052000000000;NPH;Predio.Privado
683426;470010114000000660024000000000;NPH;Predio.Privado
876934;470010900000002250015000000000;NPH;Predio.Privado
982296;470010107000001380801800000047;Condominio.Unidad_Predial;Predio.Privado
747326;470010103000001890017000000000;NPH;Predio.Privado
968941;470010900000001650001000000000;NPH;Predio.Privado
1003268;470010106000009040088000000000;NPH;Predio.Privado
998831;470010103000001020009000000000;NPH;Predio.Privado
688243;470010110000002270004000000000;NPH;Predio.Privado
822627;470010004000000050049000000000;NPH;Predio.Privado
704354;470010106000000310087000000000;NPH;Predio.Privado
811022;470010106000009920019000000000;NPH;Predio.Privado
811407;470010106000009490008000000000;NPH;Predio.Privado
901392;470010107000001230011000000000;NPH;Predio.Privado
1070765;470010107000000840801800000105;Condominio.Unidad_Predial;Predio.Privado
677792;470010115000004020007000000000;NPH;Predio.Privado
1026609;470010110000001310007000000000;NPH;Predio.Privado
1069212;470010106000000060008000000000;NPH;Predio.Privado
740385;470010111000000860801800000016;Condominio.Unidad_Predial;Predio.Privado
748218;470010002000000070804800007152;Condominio.Unidad_Predial;Predio.Privado
1016985;470010103000000590801800000083;Condominio.Unidad_Predial;Predio.Privado
880670;470010110000000250044000000000;NPH;Predio.Privado
1046090;470010104000000800058000000000;NPH;Predio.Privado
880652;470010002000000071877000000000;NPH;Predio.Privado
879658;470010900000002260003000000000;NPH;Predio.Privado
1066097;470010104000000320007000000000;NPH;Predio.Privado
887515;470010104000000590001000000000;NPH;Predio.Privado
1018066;470010104000001070801800000027;Condominio.Unidad_Predial;Predio.Privado
671726;470010103000001960801800000113;Condominio.Unidad_Predial;Predio.Privado
1068289;470010107000000250001000000000;NPH;Predio.Privado
794701;470010104000000700011000000000;NPH;Predio.Privado
786853;470010106000005500024000000000;NPH;Predio.Privado
684592;470010110000001270007000000000;NPH;Predio.Privado
1009990;470010109000000500054000000000;NPH;Predio.Privado
677398;470010107000000590005000000000;NPH;Predio.Privado
1013996;470010107000000170004000000000;NPH;Predio.Privado
1004219;470010108000000030015000000000;NPH;Predio.Privado
1041240;470010107000000420801800000030;Condominio.Unidad_Predial;Predio.Privado
713825;470010107000000840801800000060;Condominio.Unidad_Predial;Predio.Privado
1026430;470010106000001340002000000000;NPH;Predio.Privado
744787;470010110000000250117000000000;NPH;Predio.Privado
766637;470010106000001000013000000000;NPH;Predio.Privado
1020711;470010900000002250001000000000;NPH;Predio.Privado
863323;470010110000001380013000000000;NPH;Predio.Privado
954584;470010106000009460010000000000;NPH;Predio.Privado
1061509;470010106000000740029000000000;NPH;Predio.Privado
925146;470010102000001010011000000000;NPH;Predio.Privado
662696;470010110000001430004000000000;NPH;Predio.Privado
698409;470010113000000350801800000028;Condominio.Unidad_Predial;Predio.Privado
860218;470010110000000400801800000524;Condominio.Unidad_Predial;Predio.Privado
957625;470010105000002070801800000049;Condominio.Unidad_Predial;Predio.Privado
1055735;470010104000000270007000000000;NPH;Predio.Privado
1044558;470010109000001150011000000000;NPH;Predio.Privado
856209;470010103000010970011000000000;NPH;Predio.Privado
690139;470010104000000140010000000000;NPH;Predio.Privado
826757;470010106000007660801800000013;Condominio.Unidad_Predial;Predio.Privado
955474;470010102000002500801800000037;Condominio.Unidad_Predial;Predio.Privado
1026308;470010106000007690801800000010;Condominio.Unidad_Predial;Predio.Privado
901850;470010103000000590801800000064;Condominio.Unidad_Predial;Predio.Privado
3010648;470010107000001540801800000004;Condominio.Unidad_Predial;Predio.Privado
3026848;470010107000001570801800000011;Condominio.Unidad_Predial;Predio.Privado
971752;470010114000000110001000000000;NPH;Predio.Privado
700333;470010002000000070804800007201;Condominio.Unidad_Predial;Predio.Privado
764309;470010106000012040026000000000;NPH;Predio.Privado
688854;470010900000002040004000000000;NPH;Predio.Privado
773971;470010105000000530012000000000;NPH;Predio.Privado
1036904;470010103000000590801800000055;Condominio.Unidad_Predial;Predio.Privado
1018737;470010105000002590012000000000;NPH;Predio.Privado
1055566;470010001000000020801800002426;Condominio.Unidad_Predial;Predio.Privado
813334;470010106000011370086000000000;NPH;Predio.Privado
1040805;470010102000002220003000000000;NPH;Predio.Privado
981706;470010104000001070801800000039;Condominio.Unidad_Predial;Predio.Privado
837033;470010107000001050801800000076;Condominio.Unidad_Predial;Predio.Privado
979157;470010104000000400005000000000;NPH;Predio.Privado
1045847;470010800000000950005000000000;NPH;Predio.Privado
982036;470010002000000070012000000000;NPH;Predio.Privado
719678;470010107000000600016000000000;NPH;Predio.Privado
979655;470010002000000070013000000000;NPH;Predio.Privado
1030062;470010110000000400546000000000;NPH;Predio.Privado
803981;470010107000001250008000000000;NPH;Predio.Privado
1066706;470010106000006850011000000000;NPH;Predio.Privado
966413;470010109000003930027000000000;NPH;Predio.Privado
3026824;470010107000001310801800000019;Condominio.Unidad_Predial;Predio.Privado
843105;470010107000000210004000000000;NPH;Predio.Privado
744726;470010900000002270009000000000;NPH;Predio.Privado
1009788;470010102000003190801800000019;Condominio.Unidad_Predial;Predio.Privado
904360;470010110000001100007000000000;NPH;Predio.Privado
738825;470010900000002250007000000000;NPH;Predio.Privado
967838;470010106000006850010000000000;NPH;Predio.Privado
961852;470010900000001090801800000013;Condominio.Unidad_Predial;Predio.Privado
924785;470010106000009340011000000000;NPH;Predio.Privado
867999;470010002000000070005000000000;NPH;Predio.Privado
829793;470010900000001620001000000000;NPH;Predio.Privado
747979;470010104000000280004000000000;NPH;Predio.Privado
924702;470010106000000230801800000044;Condominio.Unidad_Predial;Predio.Privado
658905;470010104000000730003000000000;NPH;Predio.Privado
1011978;470010113000001010033000000000;NPH;Predio.Privado
704975;470010110000000680018000000000;NPH;Predio.Privado
878176;470010103000002120024000000000;NPH;Predio.Privado
682690;470010106000007660801800000003;Condominio.Unidad_Predial;Predio.Privado
751669;470010107000000060011000000000;NPH;Predio.Privado
676560;470010106000008170001000000000;NPH;Predio.Privado
979608;470010600000000080036000000000;NPH;Predio.Privado
1013489;470010002000000070801800006987;Condominio.Unidad_Predial;Predio.Privado
863690;470010101000001400091000000000;NPH;Predio.Privado
793804;470010002000000070078000000000;NPH;Predio.Privado
926549;470010115000006840006000000000;NPH;Predio.Privado
717684;470010107000000560043000000000;NPH;Predio.Privado
963912;470010106000000230801800000048;Condominio.Unidad_Predial;Predio.Privado
929056;470010002000000070112000000000;NPH;Predio.Privado
1047622;470010106000007710801800000017;Condominio.Unidad_Predial;Predio.Privado
841372;470010002000000070801800007046;Condominio.Unidad_Predial;Predio.Privado
864098;470010002000000070803800002186;Condominio.Unidad_Predial;Predio.Privado
1042664;470010002000000071834000000000;NPH;Predio.Privado
981586;470010106000001140287000000000;NPH;Predio.Privado
836267;470010106000007060801800000002;Condominio.Unidad_Predial;Predio.Privado
954269;470010106000009030001000000000;NPH;Predio.Privado
788251;470010115000006730004000000000;NPH;Predio.Privado
902216;470010104000000800053000000000;NPH;Predio.Privado
1027326;470010104000000730001000000000;NPH;Predio.Privado
1026336;470010108000000020018000000000;NPH;Predio.Privado
1006117;470010002000000071937000000000;NPH;Predio.Privado
1033693;470010110000001130012000000000;NPH;Predio.Privado
860057;470010103000000570801800000023;Condominio.Unidad_Predial;Predio.Privado
1042429;470010103000000450801800000090;Condominio.Unidad_Predial;Predio.Privado
926144;470010105000002360001000000000;NPH;Predio.Privado
1067787;470010103000000590801800000069;Condominio.Unidad_Predial;Predio.Privado
822035;470010109000001150012000000000;NPH;Predio.Privado
1065400;470010103000000760010000000000;NPH;Predio.Privado
892529;470010002000000070804800007155;Condominio.Unidad_Predial;Predio.Privado
880539;470010002000000030407000000000;NPH;Predio.Privado
987373;470010002000000070804800007194;Condominio.Unidad_Predial;Predio.Privado
719881;470010104000000560004000000000;NPH;Predio.Privado
761678;470010600000000080046000000000;NPH;Predio.Privado
872015;470010107000000460801800000238;Condominio.Unidad_Predial;Predio.Privado
719210;470010103000004730009000000000;NPH;Predio.Privado
925214;470010111000002500002000000000;NPH;Predio.Privado
1022402;470010109000002580801800000380;Condominio.Unidad_Predial;Predio.Privado
806533;470010107000001260004000000000;NPH;Predio.Privado
814636;470010109000002580801800000191;Condominio.Unidad_Predial;Predio.Privado
1005038;470010002000000071447000000000;NPH;Predio.Privado
1033942;470010107000001050801800000071;Condominio.Unidad_Predial;Predio.Privado
792272;470010115000006220007000000000;NPH;Predio.Privado
658929;470010104000000020001000000000;NPH;Predio.Privado
1030270;470010107000000520007000000000;NPH;Predio.Privado
666399;470010106000009040044000000000;NPH;Predio.Privado
1041032;470010002000000070804800007164;Condominio.Unidad_Predial;Predio.Privado
871322;470010107000000250010000000000;NPH;Predio.Privado
977348;470010900000002060006000000000;NPH;Predio.Privado
685430;470010104000000660005000000000;NPH;Predio.Privado
985346;470010103000004620110000000000;NPH;Predio.Privado
863406;470010110000000460801800000105;Condominio.Unidad_Predial;Predio.Privado
821038;470010107000000440801800000015;Condominio.Unidad_Predial;Predio.Privado
1037162;470010107000001550801800000019;Condominio.Unidad_Predial;Predio.Privado
1016868;470010001000000020801800002382;Condominio.Unidad_Predial;Predio.Privado
855669;470010104000001040801800000033;Condominio.Unidad_Predial;Predio.Privado
736645;470010110000000400801800000519;Condominio.Unidad_Predial;Predio.Privado
1003331;470010106000001160038000000000;NPH;Predio.Privado
891584;470010104000000800055000000000;NPH;Predio.Privado
925441;470010002000000072126000000000;NPH;Predio.Privado
785842;470010106000007670801800000009;Condominio.Unidad_Predial;Predio.Privado
671507;470010103000001060006000000000;NPH;Predio.Privado
927186;470010105000000040005000000000;NPH;Predio.Privado
961107;470010110000000540036000000000;NPH;Predio.Privado
1000116;470010104000000800043000000000;NPH;Predio.Privado
811208;470010109000002580801800000276;Condominio.Unidad_Predial;Predio.Privado
699574;470010115000005530017000000000;NPH;Predio.Privado
953676;470010109000003060030000000000;NPH;Predio.Privado
991085;470010104000000300012000000000;NPH;Predio.Privado
994813;470010110000000460801800000083;Condominio.Unidad_Predial;Predio.Privado
933406;470010109000003060007000000000;NPH;Predio.Privado
898159;470010104000001580004000000000;NPH;Predio.Privado
905410;470010110000000830008000000000;NPH;Predio.Privado
697940;470010106000009260008000000000;NPH;Predio.Privado
1047356;470010103000000330083000000000;NPH;Predio.Privado
801471;470010003000000011151000000000;NPH;Predio.Privado
1023542;470010103000000590801800000061;Condominio.Unidad_Predial;Predio.Privado
673532;470010001000000020801800002405;Condominio.Unidad_Predial;Predio.Privado
968317;470010103000000590801800000075;Condominio.Unidad_Predial;Predio.Privado
721881;470010900000000140001000000000;NPH;Predio.Privado
663585;470010107000000170051000000000;NPH;Predio.Publico.Ejido
1060779;470010106000007020801800000008;Condominio.Unidad_Predial;Predio.Privado
840392;470010002000000072135000000000;NPH;Predio.Privado
724012;470010111000002880801800000102;Condominio.Unidad_Predial;Predio.Privado
969705;470010104000000550014000000000;NPH;Predio.Privado
916599;470010110000000830007000000000;NPH;Predio.Privado
829813;470010103000005200008000000000;NPH;Predio.Privado
697473;470010109000004250009000000000;NPH;Predio.Privado
817003;470010900000002240002000000000;NPH;Predio.Privado
981269;470010107000000060119000000000;NPH;Predio.Privado
980606;470010115000006220024000000000;NPH;Predio.Privado
959861;470010115000006840017000000000;NPH;Predio.Privado
967592;470010001000000022329000000000;NPH;Predio.Privado
997464;470010107000001560801800000011;Condominio.Unidad_Predial;Predio.Privado
944475;470010107000001380801800000049;Condominio.Unidad_Predial;Predio.Privado
864056;470010106000010370012000000000;NPH;Predio.Privado
1051274;470010107000001050801800000034;Condominio.Unidad_Predial;Predio.Privado
734962;470010103000001890013000000000;NPH;Predio.Privado
661865;470010110000001410023000000000;NPH;Predio.Privado
1022239;470010107000000560091000000000;NPH;Predio.Privado
1072170;470010105000002510008000000000;NPH;Predio.Privado
1010046;470010002000000070803800006985;Condominio.Unidad_Predial;Predio.Privado
909610;470010107000001630801800000016;Condominio.Unidad_Predial;Predio.Privado
954469;470010101000000540020000000000;NPH;Predio.Privado
1069049;470010002000000070803800002175;Condominio.Unidad_Predial;Predio.Privado
933372;470010106000011240021000000000;NPH;Predio.Privado
1049692;470010106000000190006000000000;NPH;Predio.Privado
760248;470010104000000730054000000000;NPH;Predio.Privado
