t_id_predio;numero_predial
784911;470010800000001480001000000000
966653;470010900000000540003000000000
979608;470010600000000080036000000000
970590;470010110000000390014000000000
829724;470010900000000210001000000000
891808;470010600000000220004000000000
707095;470010900000000940004000000000
795867;470010800000000670150000000000
990443;470010900000000900003000000000
1052393;470010110000000460801800000080
958045;470010600000000080007000000000
703351;470010900000002260002000000000
659006;470010109000002580801800000000
845246;470010900000001790003000000000
938675;470010900000000250021000000000
966781;470010900000002250014000000000
662183;470010110000000300002000000000
949115;470010800000000400005000000000
1050748;470010900000000540004000000000
662320;470010103000000320048000000000
972417;470010600000000080002000000000
908558;470010800000001490014000000000
737366;470010106000000560901900000000
974162;470010900000002180008000000000
720915;470010110000000460801800000086
1000985;470010800000001470001000000000
1056345;470010110000000520801800000010
858452;470010600000000080022000000000
1054014;470010800000000660078000000000
935555;470010110000001820901900000000
944751;470010600000000080035000000000
977608;470010900000001110002000000000
845194;470010800000001480006000000000
876632;470010900000000250022000000000
829793;470010900000001620001000000000
1032366;470010600000000080033000000000
876221;470010600000000080015000000000
662800;470010107000000740901900000000
924018;470010900000002180003000000000
746166;470010110000000600004000000000
808450;470010900000001210003000000000
853961;470010900000000250019000000000
744726;470010900000002270009000000000
958051;470010600000000080034000000000
737928;470010800000000690007000000000
829789;470010900000001540001000000000
988536;470010600000000080031000000000
974981;470010800000000950012000000000
785210;470010900000000750003000000000
1050280;470010800000000660020000000000
977929;470010600000000220001000000000
812137;470010600000000080010000000000
754867;470010800000000660005000000000
810054;470010002000000070801800007008
1000101;470010107000000610902900000000
966745;470010800000000670131000000000
803613;470010110000000460801800000098
1060830;470010800000000660090000000000
1020861;470010107000000460903900000000
662556;470010115000006840016000000000
876940;470010900000002270005000000000
817003;470010900000002240002000000000
714673;470010900000000920001000000000
1037588;470010800000000670129000000000
1009264;470010900000000260001000000000
739632;470010900000002250011000000000
682864;470010900000000250017000000000
692529;470010900000001720001000000000
861659;470010800000000660088000000000
696508;470010600000000080020000000000
744422;470010900000000520012000000000
661809;470010004000000070020000000000
1023658;470010600000000080045000000000
744050;470010800000000670006000000000
785283;470010900000000930001000000000
913300;470010900000001070004000000000
948042;470010600000000080039000000000
876161;470010800000000660002000000000
746744;470010900000001840019000000000
768520;470010003000000040054000000000
1072435;470010110000000640904900000667
759289;470010800000000650001000000000
845428;470010109000004170021000000000
969951;470010800000000410002000000000
924038;470010900000002270004000000000
923363;470010600000000080001000000000
663099;470010115000006840020000000000
938547;470010800000001550001000000000
1004724;470010800000000950015000000000
952815;470010800000001480009000000000
666477;470010002000000049975000000000
721468;470010900000002240001000000000
760213;470010003000000040327000000000
760383;470010800000000670089000000000
662897;470010900000000540001000000000
958304;470010800000000670022000000000
786967;470010110000000460801800000101
1060550;470010600000000080017000000000
673469;470010900000001800002000000000
862555;470010002000000049974000000000
993829;470010800000001490004000000000
1049408;470010900000001190001000000000
662175;470010110000002550005000000000
785413;470010900000002270003000000000
707355;470010110000000460801800000096
975067;470010110000000830463000000000
797279;470010800000000970013000000000
658452;470010002000000010549000000000
863932;470010110000000460801800000090
849277;470010900000000140024000000000
994813;470010110000000460801800000083
932558;470010900000002250017000000000
866894;470010900000002200002000000000
797129;470010110000000300001500000013
744048;470010800000000650003000000000
932733;470010800000000400002000000000
761678;470010600000000080046000000000
749072;470010800000000670113000000000
864859;470010107000000550015000000000
