t_id_predio;numero_predial;condicion_predio
750152;470010115000006470801800000025;Condominio.Unidad_Predial
923825;470010115000006470801800000016;Condominio.Unidad_Predial
664958;470010002000000050801800000406;Condominio.Unidad_Predial
1038710;470010115000000790801800000051;Condominio.Unidad_Predial
947990;470010002000000040801800005009;Condominio.Unidad_Predial
1054197;470010002000000070802800002050;Condominio.Unidad_Predial
1042076;470010002000000050802800000387;Condominio.Unidad_Predial
901070;470010900000001570002500000001;Parque_Cementerio.Unidad_Predial
957938;470010002000000050801800000151;Condominio.Unidad_Predial
816894;470010900000000290018500000001;Parque_Cementerio.Unidad_Predial
696829;470010001000000020803800001653;Condominio.Unidad_Predial
960377;470011000000000140005500000001;Parque_Cementerio.Unidad_Predial
1069082;470010002000000060801800004656;Condominio.Unidad_Predial
708722;470010002000000070802800002083;Condominio.Unidad_Predial
808073;470010002000000070802800002088;Condominio.Unidad_Predial
882990;470010002000000050801800000221;Condominio.Unidad_Predial
658821;470010002000000039013000000000;PH.Unidad_Predial
862525;470010110000000380905900001362;PH.Unidad_Predial
1011348;470010002000000070802800002072;Condominio.Unidad_Predial
935463;470010002000000021901901020205;PH.Unidad_Predial
932051;470010002000000021901901010103;PH.Unidad_Predial
747418;470010900000002250010500000001;Parque_Cementerio.Unidad_Predial
745467;470010107000000990801800000004;Condominio.Unidad_Predial
3008293;470010002000000040901901010167;PH.Unidad_Predial
813343;470010106000007030801800000004;Condominio.Unidad_Predial
1028003;470010002000000050801800000164;Condominio.Unidad_Predial
1053508;470010002000000050801800000153;Condominio.Unidad_Predial
914919;470010800000000800001500000003;Parque_Cementerio.Unidad_Predial
753009;470010002000000050802800000347;Condominio.Unidad_Predial
843430;470010002000000040801800003965;Condominio.Unidad_Predial
744074;470010800000000690003500000003;Parque_Cementerio.Unidad_Predial
923831;470010900000000570001500000001;Parque_Cementerio.Unidad_Predial
945488;470010002000000050801800000140;Condominio.Unidad_Predial
873209;470010002000000040801800004976;Condominio.Unidad_Predial
980247;470010001000000020801800001387;Condominio.Unidad_Predial
936301;470010900000002250015500000001;Parque_Cementerio.Unidad_Predial
842975;470010900000000580002500000001;Parque_Cementerio.Unidad_Predial
965688;470010001000000020803800001669;Condominio.Unidad_Predial
824864;470010113000000960007500000001;Parque_Cementerio.Unidad_Predial
846608;470010002000000040801800005014;Condominio.Unidad_Predial
1069088;470010002000000050801800000281;Condominio.Unidad_Predial
744381;470010900000000320013500000001;Parque_Cementerio.Unidad_Predial
841546;470010900000000080011500000001;Parque_Cementerio.Unidad_Predial
683112;470010001000000020801800001385;Condominio.Unidad_Predial
749587;470010001000000020802800001538;Condominio.Unidad_Predial
915382;470011000000000160006500000001;Parque_Cementerio.Unidad_Predial
1035498;470010001000000020802800001519;Condominio.Unidad_Predial
678492;470010800000000660006500000001;Parque_Cementerio.Unidad_Predial
985188;470010110000000490802800000072;Condominio.Unidad_Predial
803816;470010900000001130002500000001;Parque_Cementerio.Unidad_Predial
1022996;470010002000000060801800004635;Condominio.Unidad_Predial
1071252;470010002000000070802800002055;Condominio.Unidad_Predial
744736;470011000000000060005500000001;Parque_Cementerio.Unidad_Predial
901695;470010003000000010802800004064;Condominio.Unidad_Predial
660262;470010105000001980007901020002;PH.Unidad_Predial
982538;470010108000000160801800000034;Condominio.Unidad_Predial
806614;470010002000000050802800000336;Condominio.Unidad_Predial
669078;470010800000000920001500000004;Parque_Cementerio.Unidad_Predial
818441;470010107000000380801800000011;Condominio.Unidad_Predial
1029408;470010107000000810802800000349;Condominio.Unidad_Predial
1054062;470010002000000060801800004669;Condominio.Unidad_Predial
1070538;470010107000000840801800000087;Condominio.Unidad_Predial
1072427;470010002000000066719901010001;PH.Unidad_Predial
667662;470010113000000530801800000021;Condominio.Unidad_Predial
741399;470010106000011370073500000001;Parque_Cementerio.Unidad_Predial
1027105;470010002000000040801800003975;Condominio.Unidad_Predial
969303;470010001000000020801800000000;Condominio.Unidad_Predial
674262;470010800000000810001500000003;Parque_Cementerio.Unidad_Predial
664536;470010900000000740009500000001;Parque_Cementerio.Unidad_Predial
1033215;470010002000000040801800003953;Condominio.Unidad_Predial
745336;470010107000000990801800000079;Condominio.Unidad_Predial
862876;470010003000000010802800004065;Condominio.Unidad_Predial
810265;470010001000000020801800001383;Condominio.Unidad_Predial
866650;470010900000002240003500000002;Parque_Cementerio.Unidad_Predial
854663;470010002000000060801800004646;Condominio.Unidad_Predial
1029874;470010002000000050801800000225;Condominio.Unidad_Predial
834861;470010800000000890005500000001;Parque_Cementerio.Unidad_Predial
1057444;470010107000000810802800000347;Condominio.Unidad_Predial
1040549;470010002000000040801800005013;Condominio.Unidad_Predial
790685;470010001000000020803800001676;Condominio.Unidad_Predial
1071582;470010107000000990801800000092;Condominio.Unidad_Predial
701613;470010001000000020802800001539;Condominio.Unidad_Predial
811330;470010002000000070802800002282;Condominio.Unidad_Predial
921602;470010111000002880801800000141;Condominio.Unidad_Predial
1044194;470010002000000060801800004618;Condominio.Unidad_Predial
810965;470010002000000040801800003952;Condominio.Unidad_Predial
806608;470010002000000050801800000231;Condominio.Unidad_Predial
776305;470010107000000990801800000030;Condominio.Unidad_Predial
698267;470010111000002880801800000004;Condominio.Unidad_Predial
845834;470010002000000070802800002043;Condominio.Unidad_Predial
696639;470010800000000660002500000001;Parque_Cementerio.Unidad_Predial
884646;470010107000000810802800000343;Condominio.Unidad_Predial
854331;470010107000000380801800000013;Condominio.Unidad_Predial
739292;470010107000000810802800000351;Condominio.Unidad_Predial
667365;470010002000000050801800000137;Condominio.Unidad_Predial
663136;470010002000000040801800004980;Condominio.Unidad_Predial
692519;470010900000001610003500000001;Parque_Cementerio.Unidad_Predial
1057706;470010101000001280905900000000;PH.Unidad_Predial
695206;470010112000000940801800000155;Condominio.Unidad_Predial
1003931;470010109000002580801800000031;Condominio.Unidad_Predial
845975;470011000000000160018500000001;Parque_Cementerio.Unidad_Predial
1055868;470010110000000400801800000528;Condominio.Unidad_Predial
1039085;470010109000002580801800000004;Condominio.Unidad_Predial
747416;470010900000000010004500000001;Parque_Cementerio.Unidad_Predial
1007495;470010002000000070802800002077;Condominio.Unidad_Predial
829805;470010900000001920002500000001;Parque_Cementerio.Unidad_Predial
712242;470010002000000050801800000282;Condominio.Unidad_Predial
876922;470010900000002180006500000001;Parque_Cementerio.Unidad_Predial
895573;470010107000000990801800000093;Condominio.Unidad_Predial
836464;470010115000000790801800000037;Condominio.Unidad_Predial
929656;470010002000000050802800000383;Condominio.Unidad_Predial
1065221;470010107000001210904904040220;PH.Unidad_Predial
715717;470010106000007100801800000004;Condominio.Unidad_Predial
999146;470010001000000020803800001658;Condominio.Unidad_Predial
745898;470010109000002580801800000360;Condominio.Unidad_Predial
910908;470010107000000840801800000064;Condominio.Unidad_Predial
915249;470010002000000040801800004982;Condominio.Unidad_Predial
988918;470010002000000040801800004999;Condominio.Unidad_Predial
760005;470010002000000050801800000198;Condominio.Unidad_Predial
1059634;470010108000000160801800000026;Condominio.Unidad_Predial
960167;470011000000000060007500000001;Parque_Cementerio.Unidad_Predial
658827;470010002000000039011000000000;PH.Unidad_Predial
795579;470010107000001380801800000180;Condominio.Unidad_Predial
819018;470010002000000050801800000173;Condominio.Unidad_Predial
1040016;470010002000000070802800002093;Condominio.Unidad_Predial
722622;470010109000002580801800000328;Condominio.Unidad_Predial
957940;470010002000000050801800000150;Condominio.Unidad_Predial
1039605;470010002000000070802800002069;Condominio.Unidad_Predial
745928;470010111000002880801800000017;Condominio.Unidad_Predial
736267;470010109000002580801800000336;Condominio.Unidad_Predial
795113;470010107000000990801800000090;Condominio.Unidad_Predial
984240;470010001000000020802800001501;Condominio.Unidad_Predial
672403;470010002000000070802800002032;Condominio.Unidad_Predial
717024;470010900000001790002500000001;Parque_Cementerio.Unidad_Predial
741044;470010900000002270004500000001;Parque_Cementerio.Unidad_Predial
981263;470010107000000990801800000041;Condominio.Unidad_Predial
904380;470010107000000990801800000085;Condominio.Unidad_Predial
742367;470010112000000940801800000153;Condominio.Unidad_Predial
991032;470010109000002580801800000355;Condominio.Unidad_Predial
844009;470010002000000040801800003959;Condominio.Unidad_Predial
1051498;470010109000002580801800000216;Condominio.Unidad_Predial
828399;470010110000000630053000000000;PH.Unidad_Predial
710283;470010002000000050802800000379;Condominio.Unidad_Predial
961476;470010110000000490802800000073;Condominio.Unidad_Predial
1067338;470010002000000060801800004592;Condominio.Unidad_Predial
737679;470010002000000040801800003966;Condominio.Unidad_Predial
710844;470011000000000170001500000001;Parque_Cementerio.Unidad_Predial
3016771;470010002000000040901901010155;PH.Unidad_Predial
823252;470010002000000050801800000232;Condominio.Unidad_Predial
928561;470010002000000050801800000105;Condominio.Unidad_Predial
853884;470010900000002250007500000002;Parque_Cementerio.Unidad_Predial
1011742;470010002000000060801800004610;Condominio.Unidad_Predial
665395;470010002000000060801800004590;Condominio.Unidad_Predial
925753;470011000000000160014500000001;Parque_Cementerio.Unidad_Predial
1062178;470010002000000050801800000246;Condominio.Unidad_Predial
818556;470010109000002580801800000342;Condominio.Unidad_Predial
665315;470010112000000940801800000157;Condominio.Unidad_Predial
806788;470010112000000940801800000122;Condominio.Unidad_Predial
1061499;470010110000000630054000000000;PH.Unidad_Predial
707227;470010107000001050801800000167;Condominio.Unidad_Predial
698486;470010001000000020802800001545;Condominio.Unidad_Predial
941978;470010002000000060801800004701;Condominio.Unidad_Predial
722885;470010001000000020802800001534;Condominio.Unidad_Predial
1061873;470010002000000050801800000252;Condominio.Unidad_Predial
672551;470010900000000510018500000001;Parque_Cementerio.Unidad_Predial
936030;470010900000000650001500000002;Parque_Cementerio.Unidad_Predial
775623;470010002000000060801800004679;Condominio.Unidad_Predial
828961;470010002000000060801800004698;Condominio.Unidad_Predial
840134;470010002000000050801800000135;Condominio.Unidad_Predial
705082;470010002000000060801800004710;Condominio.Unidad_Predial
789567;470010108000000160801800000027;Condominio.Unidad_Predial
959113;470010900000000290027500000001;Parque_Cementerio.Unidad_Predial
922014;470010112000000940801800000129;Condominio.Unidad_Predial
697351;470010112000000940801800000125;Condominio.Unidad_Predial
1053664;470010002000000050802800000400;Condominio.Unidad_Predial
991646;470010002000000060801800004629;Condominio.Unidad_Predial
837531;470010002000000050801800000183;Condominio.Unidad_Predial
868187;470010002000000050802800000390;Condominio.Unidad_Predial
681990;470010108000000160801800000037;Condominio.Unidad_Predial
819010;470010002000000050801800000168;Condominio.Unidad_Predial
1042465;470010112000000940801800000123;Condominio.Unidad_Predial
965966;470010900000000620004500000001;Parque_Cementerio.Unidad_Predial
744026;470010002000000050801800000142;Condominio.Unidad_Predial
1071469;470010107000000990801800000006;Condominio.Unidad_Predial
754857;470010102000003920801800000035;Condominio.Unidad_Predial
959969;470010921000000080002500000003;Parque_Cementerio.Unidad_Predial
1023131;470010002000000060801800004608;Condominio.Unidad_Predial
847282;470010002000000060801800006884;Condominio.Unidad_Predial
948411;470010107000000990801800000065;Condominio.Unidad_Predial
1065331;470010109000003600901900000153;PH.Unidad_Predial
1004664;470010105000002120801800000031;Condominio.Unidad_Predial
968808;470010001000000020803800001672;Condominio.Unidad_Predial
963677;470010900000000110019500000001;Parque_Cementerio.Unidad_Predial
745509;470010111000002880801800000007;Condominio.Unidad_Predial
925102;470010111000002880801800000008;Condominio.Unidad_Predial
874903;470010112000000940801800000158;Condominio.Unidad_Predial
712323;470010002000000050801800000213;Condominio.Unidad_Predial
865485;470010002000000070802800002030;Condominio.Unidad_Predial
806745;470010002000000050802800000362;Condominio.Unidad_Predial
810486;470010109000002580801800000337;Condominio.Unidad_Predial
788790;470010001000000021128500000001;Parque_Cementerio.Unidad_Predial
930479;470010110000000630057000000000;PH.Unidad_Predial
731293;470010002000000070802800002071;Condominio.Unidad_Predial
662212;470010002000000021901901010108;PH.Unidad_Predial
742308;470010109000002580801800000137;Condominio.Unidad_Predial
1018477;470010001000000020802800001529;Condominio.Unidad_Predial
713158;470011000000000090008500000001;Parque_Cementerio.Unidad_Predial
658995;470010101000001020903900000000;PH.Unidad_Predial
855868;470010002000000040801800005008;Condominio.Unidad_Predial
905289;470010002000000060801800004576;Condominio.Unidad_Predial
683448;470010109000002580801800000332;Condominio.Unidad_Predial
1065319;470010109000003600901900000149;PH.Unidad_Predial
1039530;470010001000000021126500000001;Parque_Cementerio.Unidad_Predial
723464;470010003000000010802800004068;Condominio.Unidad_Predial
901667;470010900000000740002500000001;Parque_Cementerio.Unidad_Predial
1071527;470010107000000990801800000052;Condominio.Unidad_Predial
854636;470010002000000060801800004628;Condominio.Unidad_Predial
929521;470010002000000050801800000287;Condominio.Unidad_Predial
785411;470011000000000010007500000001;Parque_Cementerio.Unidad_Predial
898482;470010109000002010801800000059;Condominio.Unidad_Predial
1067328;470010002000000060801800004579;Condominio.Unidad_Predial
883067;470010002000000050802800000382;Condominio.Unidad_Predial
1049928;470010107000001050801800000079;Condominio.Unidad_Predial
705411;470010002000000050801800000095;Condominio.Unidad_Predial
1067336;470010002000000060801800004588;Condominio.Unidad_Predial
992677;470010112000000940801800000148;Condominio.Unidad_Predial
1065311;470010109000003600901900000140;PH.Unidad_Predial
839896;470010110000000490802800000077;Condominio.Unidad_Predial
