t_id_predio;numero_predial
983568;470010105000000020039000000000
661661;470010103000000120031000000000
661321;470010113000000930042000000000
674773;470010800000000580001000000000
659040;470010114000000780045000000000
863215;470010106000001760004000000000
797163;470010104000001080003000000000
658863;470010002000000039012000000000
658770;470010002000000044547000000000
661481;470010002000000066501000000000
658899;470010002000000030325000000000
1047092;470010002000000010017000000000
661385;470010104000001030058000000000
661367;470010001000000022268000000000
661437;470010002000000060502000000000
998919;470010111000001020002000000000
661333;470010114000001000001000000000
661411;470010106000003770901900000000
670523;470010106000011760001000000000
659315;470010103000008250010000000000
880253;470010002000000010232500000001
658738;470010900000001970009000000000
661301;470010106000001710074000000000
659169;470010800000000740006000000000
920652;470010004000000010001500000002
862525;470010110000000380905900001362
760575;470010003000000013910000000000
661419;470010106000003770901900000000
661345;470010002000000049019000000000
661675;470010800000000700901900000000
658859;470010002000000070456000000000
661453;470010002000000021701000000000
661311;470010106000000010020000000000
661639;470010103000008250017000000000
659367;470010800000000870001000000000
1058198;470010101000001650901900000000
661327;470010113000001220027000000000
658895;470010002000000071741000000000
974259;470010004000000020209500000001
955485;470010008000000020012500000001
661353;470010111000001370018000000000
659327;470010103000008250014000000000
661421;470010002000000044736000000000
888195;470010006000000020084500000030
672523;470010002000000010426500000001
659319;470010103000008250005000000000
661309;470010116000002660006000000000
882690;470010003000000011971000000000
661357;470010111000002860002000000000
670544;470010106000005120010000000000
852686;470010002000000010448500000001
658861;470010002000000022776000000000
661560;470010800000000920001000000000
863312;470010111000003440008000000000
661284;470010110000000630902000000000
844465;470010003000000010225500000014
658881;470010002000000065971000000000
661687;470010006000000020198000000000
658855;470010002000000044918000000000
863916;470010900000001970012000000000
863390;470010800000000810001000000000
856258;470010006000000020084500000009
660262;470010105000001980007901020002
661669;470010103000008250016000000000
659289;470010106000011790001000000000
661266;470010900000001970007000000000
658897;470010002000000071594000000000
659373;470010800000000940001000000000
862523;470010110000001590901900000095
661461;470010109000002580801800000344
798531;470010001000000022021000000000
661459;470010115000000730078000000000
661611;470010116000001660001000000000
661528;470010800000000560001000000000
661399;470010106000010520001000000000
661260;470010900000001970010000000000
1030722;470010006000000020084500000006
973381;470010006000000020084500000034
661331;470010106000011370118000000000
789105;470010004000000020031000000000
979454;470010006000000020084500000007
881737;470010112000000110001000000000
661681;470010800000000420024000000000
661665;470010003000000012665000000000
661355;470010111000003150005000000000
661264;470010104000001050027000000000
766203;470010107000000800099000000000
848474;470010002000000020551500000001
659365;470010800000001040001000000000
670221;470010001000000021140000000000
748050;470010004000000050050500000001
663213;470010002000000020270000000000
661270;470010104000000640003000000000
661359;470010001000000021123000000000
668900;470010002000000066970000000000
661403;470010105000001150055000000000
661361;470010001000000021728000000000
661429;470010115000001540901900000000
658432;470010002000000049224000000000
661315;470010107000001300801800000000
659281;470010106000002950002000000000
661371;470010111000002720011000000000
661407;470010106000010700001000000000
659291;470010106000011850001000000000
975344;470010002000000020510000000000
710388;470010002000000030011500000001
879356;470010001000000022117500000015
661325;470010113000000840171000000000
658772;470010002000000030422000000000
984970;470010002000000010459500000001
659160;470010113000000840090000000000
658436;470010002000000071262000000000
661433;470010106000009930025000000000
659363;470010800000000960001000000000
973993;470010002000000020011000000000
661619;470010103000008250009000000000
661717;470010006000000029047000000000
929242;470010003000000010086500000003
661621;470010103000008250006000000000
661293;470010106000001140338000000000
658893;470010002000000049805000000000
662124;470010002000000066502000000000
874037;470010005000000010331500000001
661689;470010005000000019036000000000
658901;470010002000000059025000000000
661475;470010109000002580801800000091
808550;470010002000000030049500000001
674304;470010112000003230001000000000
1046742;470010002000000020232000000000
693993;470010002000000030031500000001
658883;470010002000000060914900000000
661329;470010113000000840089000000000
798503;470010001000000021430000000000
935839;470010006000000020084500000019
659369;470010800000000860001000000000
661671;470010800000000130001000000000
674419;470010106000006670001000000000
661451;470010002000000030325000000000
661303;470010106000001030029000000000
740750;470010006000000020084500000032
658871;470010002000000060801800000610
661544;470010800000000990001000000000
846529;470010007000000010064000000000
661516;470010109000008030013000000000
694306;470010103000004660009000000000
661625;470010103000006710001000000000
661439;470010101000000470067000000000
659379;470010800000000780001000000000
887109;470010006000000020084500000002
843402;470010002000000012536000000000
781591;470010002000000012540000000000
661401;470010106000010670001000000000
989144;470010004000000020215500000001
658450;470010102000002930012000000000
659313;470010103000008250015000000000
661550;470010001000000021097500000001
797125;470010004000000029033000000000
934390;470010006000000020084500000018
797123;470010003000000050017000000000
658849;470010002000000065344000000000
1058200;470010101000001840902900000000
661477;470010002000000044016000000000
797083;470010003000000010901900000000
1051220;470010001000000022546000000000
661307;470010900000001970004000000000
658981;470010800000000760001000000000
966058;470010004000000010004500000001
661425;470010106000010560001000000000
659333;470010103000008250007000000000
658935;470010101000001440902900000000
664448;470010006000000020084500000047
659361;470010800000000800001000000000
668931;470010002000000012542000000000
661685;470010006000000020199000000000
661383;470010111000001300012000000000
661417;470010002000000070466000000000
661679;470010800000000700901900000000
668169;1151_345_C
661339;470010114000001850008000000000
661752;470010109000003600134000000000
741399;470010106000011370073500000001
661695;470010006000000020247000000000
803937;470010002000000010552000000000
690291;470010006000000020084500000027
798674;470010107000000800098000000000
661667;470010003000000030222000000000
658845;470010002000000049223000000000
661365;470010001000000022120000000000
789109;470010004000000010317000000000
659268;470010106000011760002000000000
658867;470010002000000071862000000000
1056281;470010005000000020163000000000
662318;470010111000003390009500000001
661629;470010103000005450020000000000
659137;470010101000000590032000000000
921041;470010006000000020084500000046
802629;470010113000000310901900000000
661591;470010116000001670001000000000
661435;470010106000011060001000000000
661467;470010002000000070801800000421
661393;470010106000010540001000000000
