t_id_predio;numero_predial;condicion_predio;tipo_predio
849953;470010106000009750012500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
867572;470010105000001620001500000055;Parque_Cementerio.Unidad_Predial;Predio.Privado
819937;470010103000002750009500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
972062;470010106000001580097500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
1003937;470010114000001810003500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
922480;470010103000003380036500000028;Parque_Cementerio.Unidad_Predial;Predio.Privado
814921;470010109000001990002500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
933497;470010105000002030001500000007;Parque_Cementerio.Unidad_Predial;Predio.Privado
873510;470010106000004340005500000002;Parque_Cementerio.Unidad_Predial;Predio.Privado
816062;470010106000004240019500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
827537;470010103000002490032500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
854150;470010115000000710001500000107;Parque_Cementerio.Unidad_Predial;Predio.Privado
758721;470010103000006780001500000038;Parque_Cementerio.Unidad_Predial;Predio.Privado
691640;470010106000009130040500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
745587;470010002000000052013500000006;Parque_Cementerio.Unidad_Predial;Predio.Privado
830830;470010002000000051083500000124;Parque_Cementerio.Unidad_Predial;Predio.Privado
664008;470010003000000010671500000123;Parque_Cementerio.Unidad_Predial;Predio.Privado
749013;470011000000000230063500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
674846;470010106000004430007500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
841044;470010003000000013036500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
713569;470010002000000021838500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
992605;470010109000000920009500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
692584;470010103000004590005500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
969473;470010003000000030119500000042;Parque_Cementerio.Unidad_Predial;Predio.Privado
859787;470010103000002970003500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
869441;470010110000001110003500000008;Parque_Cementerio.Unidad_Predial;Predio.Privado
845677;470010002000000021881500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
664062;470010003000000013052500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
859688;470010109000001700007500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
946286;470010103000001710156500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
915171;470010114000001470014500000001;Parque_Cementerio.Unidad_Predial;Predio.Privado
