t_id_predio;numero_predial;condicion_predio;destinacion_economica
953820;470010107000001360011000000000;NPH;Forestal
948981;470010107000000300902901050124;PH.Unidad_Predial;Forestal
3013306;470010107000000460903901010104;PH.Unidad_Predial;Forestal
992182;470010107000000120902901000160;PH.Unidad_Predial;Forestal
873864;470010106000009510023500000001;Parque_Cementerio.Unidad_Predial;Forestal
1056608;470010107000000020901901130179;PH.Unidad_Predial;Forestal
719437;470010106000009610004000000000;NPH;Forestal
3023440;470010107000000080904901130177;PH.Unidad_Predial;Forestal
1041327;470010107000000080909901030378;PH.Unidad_Predial;Forestal
991744;470010107000000300905901121202;PH.Unidad_Predial;Forestal
920204;470010103000004620011500000004;Parque_Cementerio.Unidad_Predial;Forestal
693001;470010107000001340024000000000;NPH;Forestal
3027049;470010107000001570801800000043;Condominio.Unidad_Predial;Forestal
766998;470010103000000570801800000013;Condominio.Unidad_Predial;Forestal
1036634;470010110000000380903901001119;PH.Unidad_Predial;Forestal
3022597;470010104000000290901901050106;PH.Unidad_Predial;Agropecuario
766200;470010110000000640903904041288;PH.Unidad_Predial;Forestal
909038;470010108000000020902901030156;PH.Unidad_Predial;Forestal
1024720;470010110000000640903900010364;PH.Unidad_Predial;Forestal
979155;470010103000005290012000000000;NPH;Forestal
893063;470010109000002580801800000290;Condominio.Unidad_Predial;Forestal
742666;470010106000005850016500000001;Parque_Cementerio.Unidad_Predial;Forestal
767548;470010107000000570903901080184;PH.Unidad_Predial;Forestal
3021886;470010108000000140901901040052;PH.Unidad_Predial;Forestal
859452;470010107000000160901901010003;PH.Unidad_Predial;Forestal
762009;470010106000010320019500000001;Parque_Cementerio.Unidad_Predial;Forestal
3010480;470010110000000400904901000675;PH.Unidad_Predial;Forestal
723765;470010107000000190902901010152;PH.Unidad_Predial;Agropecuario
3024673;470010107000000490906901110673;PH.Unidad_Predial;Forestal
1005540;470010110000000380903900001331;PH.Unidad_Predial;Forestal
3013171;470010110000000380903901021058;PH.Unidad_Predial;Forestal
810733;470010110000000380903901001228;PH.Unidad_Predial;Forestal
3022150;470010110000000870901900000040;PH.Unidad_Predial;Forestal
3019684;470010110000000530902901020051;PH.Unidad_Predial;Forestal
1048440;470010107000000490905902000485;PH.Unidad_Predial;Forestal
949596;470010106000008540009000000000;NPH;Forestal
1039244;470010103000003570024000000000;NPH;Forestal
750330;470010106000009040038500000001;Parque_Cementerio.Unidad_Predial;Forestal
914218;470010104000001640025500000001;Informal;Forestal
838926;470010110000000380903900001137;PH.Unidad_Predial;Forestal
946335;470010103000001940008500000003;Parque_Cementerio.Unidad_Predial;Forestal
1026332;470010106000011650002500000001;Parque_Cementerio.Unidad_Predial;Forestal
1064305;470010107000000570903901010061;PH.Unidad_Predial;Forestal
862705;470010110000002430901901080103;PH.Unidad_Predial;Forestal
3021730;470010104000000610903901010102;PH.Unidad_Predial;Forestal
3011053;470010108000000140902901100116;PH.Unidad_Predial;Forestal
989670;470010107000000090001000000000;NPH;Forestal
899381;470010106000004680002000000000;NPH;Agropecuario
1052517;470010107000000690907901020392;PH.Unidad_Predial;Forestal
887106;470010107000000080913901010268;PH.Unidad_Predial;Forestal
3018385;470010110000000710901901010061;PH.Unidad_Predial;Forestal
663817;470010106000009410009500000001;Parque_Cementerio.Unidad_Predial;Forestal
1000334;470010110000000530902901080273;PH.Unidad_Predial;Agropecuario
882217;470010106000009040060500000001;Parque_Cementerio.Unidad_Predial;Forestal
1032626;470010106000005030012000000000;NPH;Forestal
746609;470010103000007390015000000000;NPH;Forestal
1020329;470010110000000620901901060106;PH.Unidad_Predial;Forestal
862463;470010107000000310904901010088;PH.Unidad_Predial;Forestal
707262;470010106000006330006000000000;NPH;Forestal
954762;470010110000000480904901020103;PH.Unidad_Predial;Forestal
1019963;470010110000000400903901010281;PH.Unidad_Predial;Forestal
3020509;470010107000000150903901010081;PH.Unidad_Predial;Forestal
765600;470010115000006810901900000066;PH.Unidad_Predial;Forestal
979456;470010104000000540901901010042;PH.Unidad_Predial;Agropecuario
992525;470010104000000300905901070701;PH.Unidad_Predial;Forestal
1056004;470010110000000400902901020111;PH.Unidad_Predial;Forestal
809928;470010106000010660014500000001;Parque_Cementerio.Unidad_Predial;Forestal
948451;470010103000004620137000000000;NPH;Forestal
3017521;470010110000000350901904020010;PH.Unidad_Predial;Forestal
740111;470010106000011620012500000001;Parque_Cementerio.Unidad_Predial;Forestal
992528;470010104000000650901901110518;PH.Unidad_Predial;Forestal
949285;470010104000000300904901001004;PH.Unidad_Predial;Forestal
948865;470010107000000150904901100223;PH.Unidad_Predial;Forestal
902151;470010104000000640901901011019;PH.Unidad_Predial;Forestal
999830;470010110000000400903901040452;PH.Unidad_Predial;Forestal
3017992;470010107000000690906901010193;PH.Unidad_Predial;Agropecuario
978774;470010104000000650901901030454;PH.Unidad_Predial;Forestal
697868;470010106000011550003000000000;NPH;Forestal
3019882;470010104000000020902901030132;PH.Unidad_Predial;Forestal
902027;470010101000002210010500000001;Parque_Cementerio.Unidad_Predial;Forestal
3025492;470010107000000280904902020260;PH.Unidad_Predial;Forestal
878931;470010105000002070801800000021;Condominio.Unidad_Predial;Forestal
3021607;470010110000000380904901000064;PH.Unidad_Predial;Agropecuario
3011527;470010107000000690907901130461;PH.Unidad_Predial;Forestal
903887;470010900000000430016000000000;NPH;Agropecuario
785233;470010103000004620010500000293;Parque_Cementerio.Unidad_Predial;Forestal
3027523;470010110000000400904901030918;PH.Unidad_Predial;Forestal
3016276;470010104000000540901901030180;PH.Unidad_Predial;Agropecuario
704893;470010110000001300019500000001;Informal;Forestal
903120;470010108000000010901901170599;PH.Unidad_Predial;Forestal
991643;470010104000000650901901010334;PH.Unidad_Predial;Forestal
978538;470010104000000320903901000092;PH.Unidad_Predial;Forestal
905071;470010107000000600902901020089;PH.Unidad_Predial;Forestal
981865;470010110000000640903904131323;PH.Unidad_Predial;Forestal
837969;470010104000000330008000000000;NPH;Forestal
3010378;470010110000000640903901010660;PH.Unidad_Predial;Forestal
822735;470010102000002500801800000048;Condominio.Unidad_Predial;Forestal
961624;470010109000004340001000000000;NPH;Forestal
1040775;470010106000000760001000000000;NPH;Forestal
994653;470010108000000020902901030162;PH.Unidad_Predial;Forestal
876122;470010105000002680001500000001;Parque_Cementerio.Unidad_Predial;Forestal
3020527;470010110000000400902901010082;PH.Unidad_Predial;Forestal
932998;470010105000000030017000000000;NPH;Agropecuario
981672;470010110000000570902900000162;PH.Unidad_Predial;Forestal
801474;470010106000002350003000000000;NPH;Forestal
3015502;470010108000000010901903030826;PH.Unidad_Predial;Forestal
946781;470010104000000910903901130178;PH.Unidad_Predial;Forestal
3009430;470010110000000640902914010208;PH.Unidad_Predial;Agropecuario
921251;470010110000000640903900000311;PH.Unidad_Predial;Forestal
3015868;470010110000000400904901030841;PH.Unidad_Predial;Forestal
760996;470010106000000560901902010066;PH.Unidad_Predial;Forestal
945738;470010106000010140015000000000;NPH;Forestal
981709;470010108000000010901902130552;PH.Unidad_Predial;Forestal
887670;470010106000009190031500000001;Parque_Cementerio.Unidad_Predial;Forestal
983470;470010600000000030001000000000;NPH;Forestal
740827;470010107000001340008000000000;NPH;Forestal
1002009;470010110000000620903901990563;PH.Unidad_Predial;Forestal
693902;470010103000011090007500000001;Parque_Cementerio.Unidad_Predial;Forestal
905482;470010800000000600012000000000;NPH;Forestal
917943;470010107000000120902901000178;PH.Unidad_Predial;Forestal
1013645;470010107000000610901901020027;PH.Unidad_Predial;Forestal
1036870;470010107000000480901901010037;PH.Unidad_Predial;Forestal
955346;470010110000000580902901090190;PH.Unidad_Predial;Forestal
960781;470010110000000400903901060472;PH.Unidad_Predial;Forestal
3024022;470010107000000690906901010197;PH.Unidad_Predial;Agropecuario
3012541;470010110000000380901901080376;PH.Unidad_Predial;Forestal
1041402;470010110000000640903900000313;PH.Unidad_Predial;Forestal
3009016;470010107000000150904901010270;PH.Unidad_Predial;Forestal
955107;470010108000000020902901030152;PH.Unidad_Predial;Forestal
724624;470010115000006650901900001230;PH.Unidad_Predial;Forestal
1022572;470010110000000380903900001435;PH.Unidad_Predial;Forestal
754619;470010107000000190905901010187;PH.Unidad_Predial;Forestal
902977;470010110000000620903901990541;PH.Unidad_Predial;Forestal
814094;470010104000000320903901060050;PH.Unidad_Predial;Forestal
3018850;470010107000000310905901050144;PH.Unidad_Predial;Forestal
1059921;470010110000000630901901150325;PH.Unidad_Predial;Forestal
3009364;470010110000000400904901030879;PH.Unidad_Predial;Forestal
1063793;470010110000000640903903040565;PH.Unidad_Predial;Forestal
1052103;470010108000000010901903120982;PH.Unidad_Predial;Forestal
786849;470010106000004970008000000000;NPH;Forestal
797497;470010110000001160013000000000;NPH;Forestal
1004731;470010108000000010901901020055;PH.Unidad_Predial;Forestal
989277;470010107000000120902902070296;PH.Unidad_Predial;Forestal
3014848;470010108000000010901903010682;PH.Unidad_Predial;Forestal
3019198;470010107000000460903901110209;PH.Unidad_Predial;Forestal
3021670;470010110000000380901902010262;PH.Unidad_Predial;Forestal
986905;470010104000000310013000000000;NPH;Forestal
678954;470010109000000500901900000167;PH.Unidad_Predial;Forestal
999630;470010110000000380901902010056;PH.Unidad_Predial;Forestal
867402;470010103000004620007500000447;Parque_Cementerio.Unidad_Predial;Forestal
751262;470010104000000800023500000001;Informal;Forestal
1070056;470010115000001840007000000000;NPH;Forestal
864202;470010115000006720002000000000;NPH;Forestal
908421;470010110000000620903901990558;PH.Unidad_Predial;Forestal
3016171;470010107000000430903901030115;PH.Unidad_Predial;Forestal
882336;470010106000011550023500000001;Parque_Cementerio.Unidad_Predial;Forestal
3020758;470010107000000690907901010344;PH.Unidad_Predial;Forestal
1019264;470010107000000540010500000002;Informal;Forestal
983528;470010115000006650904900002675;PH.Unidad_Predial;Forestal
3020740;470010107000000450903901030044;PH.Unidad_Predial;Forestal
860501;470010108000000200009000000000;NPH;Forestal
3018307;470010107000000690907901060263;PH.Unidad_Predial;Forestal
812158;470010110000000380908900001876;PH.Unidad_Predial;Forestal
916737;470010107000000060021000000000;NPH;Forestal
3027436;470010110000000620902901120425;PH.Unidad_Predial;Forestal
688744;470010106000011360001500000001;Parque_Cementerio.Unidad_Predial;Forestal
3008899;470010107000000460903901030180;PH.Unidad_Predial;Forestal
1060974;470010115000006650901900000405;PH.Unidad_Predial;Forestal
1059930;470010110000000630901901020146;PH.Unidad_Predial;Forestal
996392;470010110000000380901901010233;PH.Unidad_Predial;Forestal
904996;470010106000008220002000000000;NPH;Forestal
3013270;470010107000000120902901030244;PH.Unidad_Predial;Forestal
836779;470010110000000380903901050622;PH.Unidad_Predial;Forestal
864242;470010106000010430004000000000;NPH;Forestal
3027322;470010110000000400904901030852;PH.Unidad_Predial;Forestal
3016105;470010110000000190903901000313;PH.Unidad_Predial;Agropecuario
845706;470010106000007730801800000003;Condominio.Unidad_Predial;Forestal
3015037;470010110000000580902901110200;PH.Unidad_Predial;Forestal
3008443;470010107000000080904901070147;PH.Unidad_Predial;Forestal
1063244;470010103000000330038000000000;NPH;Forestal
3022774;470010107000000240901901010018;PH.Unidad_Predial;Forestal
697300;470010105000000140034000000000;NPH;Forestal
993915;470010110000000640903900010703;PH.Unidad_Predial;Forestal
995123;470010110000000380903901000736;PH.Unidad_Predial;Forestal
949331;470010104000000300903901030093;PH.Unidad_Predial;Agropecuario
1028628;470010110000000640903904011199;PH.Unidad_Predial;Forestal
793816;470010111000000610001500000001;Parque_Cementerio.Unidad_Predial;Forestal
877416;470010115000006710010000000000;NPH;Forestal
722477;470010110000000640903904081304;PH.Unidad_Predial;Forestal
3015910;470010107000000490905901020294;PH.Unidad_Predial;Forestal
788443;470010107000000740901901010069;PH.Unidad_Predial;Forestal
861043;470010107000000570903901010136;PH.Unidad_Predial;Forestal
1004026;470010110000000400903901010362;PH.Unidad_Predial;Forestal
828965;470010103000004620010500000187;Parque_Cementerio.Unidad_Predial;Forestal
948894;470010107000000300905901060606;PH.Unidad_Predial;Forestal
3018421;470010110000000710901901030140;PH.Unidad_Predial;Forestal
3014635;470010104000000540901901010110;PH.Unidad_Predial;Agropecuario
874977;470010106000009040046500000001;Parque_Cementerio.Unidad_Predial;Forestal
3011734;470010107000000230901902040036;PH.Unidad_Predial;Forestal
909753;470010106000010900034000000000;NPH;Forestal
1039008;470010110000000640905901020870;PH.Unidad_Predial;Forestal
822545;470010110000000380903900001306;PH.Unidad_Predial;Forestal
3008254;470010107000000490904901010240;PH.Unidad_Predial;Forestal
1027871;470010107000000150904901020321;PH.Unidad_Predial;Forestal
994538;470010110000000570902900000153;PH.Unidad_Predial;Forestal
807694;470010110000000380903900001430;PH.Unidad_Predial;Forestal
660203;470010110000000080023500000001;Informal;Forestal
778968;470010101000001230901900000000;NPH;Acuicola
828903;470010103000007980018500000001;Parque_Cementerio.Unidad_Predial;Forestal
1052988;470010104000000650901901010375;PH.Unidad_Predial;Forestal
836608;470010104000000640901901021018;PH.Unidad_Predial;Forestal
721482;470010107000000740901901010074;PH.Unidad_Predial;Forestal
967003;470010106000007690801800000024;Condominio.Unidad_Predial;Forestal
908031;470010110000001590901901000104;PH.Unidad_Predial;Agropecuario
843470;470010106000011330001500000001;Parque_Cementerio.Unidad_Predial;Forestal
761514;470010106000010700021000000000;NPH;Forestal
3012031;470010108000000010901903030832;PH.Unidad_Predial;Forestal
948954;470010107000000410901901010020;PH.Unidad_Predial;Forestal
3023182;470010110000000530902901090281;PH.Unidad_Predial;Agropecuario
3026173;470010107000000270904900000172;PH.Unidad_Predial;Agropecuario
3014548;470010107000000270905901070297;PH.Unidad_Predial;Agropecuario
863578;470010106000007680801800000023;Condominio.Unidad_Predial;Forestal
3021544;470010110000000910901901120144;PH.Unidad_Predial;Forestal
787193;470010110000000570902900000066;PH.Unidad_Predial;Forestal
786847;470010112000000020008000000000;NPH;Forestal
891130;470010103000004620004500000080;Parque_Cementerio.Unidad_Predial;Forestal
831070;470010107000001320012000000000;NPH;Forestal
3013408;470010104000000610903901010125;PH.Unidad_Predial;Forestal
994950;470010110000000630901901050253;PH.Unidad_Predial;Forestal
906154;470010104000000540901901010083;PH.Unidad_Predial;Agropecuario
742947;470010110000000640903901010261;PH.Unidad_Predial;Forestal
1048454;470010107000000430903901000097;PH.Unidad_Predial;Forestal
945936;470010107000000490904901010246;PH.Unidad_Predial;Forestal
726201;470010110000000640903904151328;PH.Unidad_Predial;Forestal
943436;470010107000000460903901100350;PH.Unidad_Predial;Forestal
1056175;470010110000000640903900010730;PH.Unidad_Predial;Forestal
954366;470010115000006650903900002566;PH.Unidad_Predial;Forestal
1048377;470010108000000020902901020135;PH.Unidad_Predial;Forestal
991319;470010104000000650901901010571;PH.Unidad_Predial;Forestal
869900;470010104000000560801800000014;Condominio.Unidad_Predial;Forestal
983565;470010104000000630901901130050;PH.Unidad_Predial;Forestal
992844;470010107000000020901901010030;PH.Unidad_Predial;Forestal
1052464;470010107000000490905901040299;PH.Unidad_Predial;Forestal
686900;470010106000009030032500000001;Parque_Cementerio.Unidad_Predial;Forestal
856610;470010107000000090013000000000;NPH;Agropecuario
662513;470010104000000760029000000000;NPH;Forestal
3019006;470010110000000400904901040950;PH.Unidad_Predial;Forestal
817186;470010109000002010015000000000;NPH;Forestal
1000556;470010107000000490905902000587;PH.Unidad_Predial;Forestal
955651;470010110000000570902900000206;PH.Unidad_Predial;Forestal
3018481;470010110000000490901900000050;PH.Unidad_Predial;Forestal
3015976;470010110000000640905901091091;PH.Unidad_Predial;Forestal
709690;470010107000000740901901060235;PH.Unidad_Predial;Forestal
1003832;470010108000000020902901140058;PH.Unidad_Predial;Forestal
817252;470010107000000630904901000270;PH.Unidad_Predial;Forestal
836671;470010107000000190905901140263;PH.Unidad_Predial;Forestal
3026554;470010110000000380906901021557;PH.Unidad_Predial;Forestal
774712;470010107000000460903901020299;PH.Unidad_Predial;Forestal
3011305;470010110000000380901901050392;PH.Unidad_Predial;Forestal
860630;470010110000000380903901000822;PH.Unidad_Predial;Forestal
756858;470010106000000560901904030216;PH.Unidad_Predial;Forestal
3023722;470010107000000220901901020040;PH.Unidad_Predial;Forestal
1052161;470010107000000300905901080801;PH.Unidad_Predial;Forestal
838936;470010104000001070801800000034;Condominio.Unidad_Predial;Forestal
1012805;470010107000000150903901020107;PH.Unidad_Predial;Forestal
994370;470010109000000500901900000157;PH.Unidad_Predial;Forestal
816187;470010106000009460007500000001;Parque_Cementerio.Unidad_Predial;Forestal
3021664;470010104000000290901901020071;PH.Unidad_Predial;Agropecuario
989025;470010104000000130902901160072;PH.Unidad_Predial;Forestal
798039;470010106000000670013500000001;Parque_Cementerio.Unidad_Predial;Forestal
3026314;470010107000000690907901020502;PH.Unidad_Predial;Forestal
985375;470010105000000900801800000009;Condominio.Unidad_Predial;Forestal
948445;470010103000000330028000000000;NPH;Forestal
1042515;470010107000001340014000000000;NPH;Forestal
779273;470010115000006560901900000284;PH.Unidad_Predial;Forestal
708050;470010106000011540018000000000;NPH;Forestal
1056500;470010108000000010901901030271;PH.Unidad_Predial;Forestal
1030637;470010107000000460903901120358;PH.Unidad_Predial;Forestal
1026375;470010106000010170002000000000;NPH;Forestal
3015760;470010110000000400902901010090;PH.Unidad_Predial;Forestal
874758;470010107000001290011500000001;Informal;Forestal
3019231;470010104000000280902902020141;PH.Unidad_Predial;Forestal
3011776;470010107000000280904902090416;PH.Unidad_Predial;Forestal
1052179;470010107000000460903901120214;PH.Unidad_Predial;Forestal
3018004;470010107000000150901901010026;PH.Unidad_Predial;Forestal
1056091;470010110000000630901901010056;PH.Unidad_Predial;Forestal
1006596;470010115000006830001000000000;NPH;Forestal
3023056;470010107000000370901901050017;PH.Unidad_Predial;Forestal
3017485;470010107000000600901902010044;PH.Unidad_Predial;Forestal
3026728;470010110000000400904900000559;PH.Unidad_Predial;Forestal
3022507;470010107000000770902901020075;PH.Unidad_Predial;Forestal
1039847;470010106000009030039000000000;NPH;Forestal
3010813;470010108000000180903901050230;PH.Unidad_Predial;Forestal
3025516;470010107000000690906901010200;PH.Unidad_Predial;Agropecuario
972810;470010107000000150903901010076;PH.Unidad_Predial;Forestal
3011674;470010104000000660902901070063;PH.Unidad_Predial;Forestal
900273;470010104000000580013000000000;NPH;Agropecuario
874455;470010111000001760003500000064;Parque_Cementerio.Unidad_Predial;Forestal
3021427;470010107000000500902901070082;PH.Unidad_Predial;Forestal
1056063;470010110000000710901901010105;PH.Unidad_Predial;Forestal
1056654;470010107000000120903901020384;PH.Unidad_Predial;Forestal
769242;470010110000002430901901020058;PH.Unidad_Predial;Forestal
1022916;470010110000000380903901001241;PH.Unidad_Predial;Forestal
949551;470010108000000010901903030807;PH.Unidad_Predial;Forestal
856415;470010107000000460901901030030;PH.Unidad_Predial;Forestal
990366;470010107000000080909901010368;PH.Unidad_Predial;Forestal
947959;470010110000000380901902010088;PH.Unidad_Predial;Forestal
3027571;470010107000000630903901050125;PH.Unidad_Predial;Forestal
768513;470010115000006650904900002695;PH.Unidad_Predial;Forestal
3018757;470010110000000380901901010189;PH.Unidad_Predial;Forestal
991462;470010101000001940901900000041;PH.Unidad_Predial;Agropecuario
1054785;470010101000001370902900000032;PH.Unidad_Predial;Forestal
877690;470010106000009030010000000000;NPH;Forestal
3009559;470010110000000380901902080520;PH.Unidad_Predial;Forestal
3027619;470010107000000280904901030032;PH.Unidad_Predial;Forestal
789325;470010110000000620903901160735;PH.Unidad_Predial;Forestal
916761;470010110000002430901901120123;PH.Unidad_Predial;Forestal
981404;470010110000000250003500000018;Informal;Forestal
949530;470010110000000480904901010066;PH.Unidad_Predial;Forestal
3016456;470010108000000140902901000075;PH.Unidad_Predial;Forestal
749143;470010106000008310011000000000;NPH;Forestal
3014734;470010104000000010901901040110;PH.Unidad_Predial;Agropecuario
3009040;470010104000000300903901080129;PH.Unidad_Predial;Agropecuario
995514;470010110000002430901901030072;PH.Unidad_Predial;Forestal
723874;470010104000000910903901000209;PH.Unidad_Predial;Forestal
678958;470010115000006650904900002721;PH.Unidad_Predial;Forestal
705345;470010103000005120053500000001;Parque_Cementerio.Unidad_Predial;Forestal
3010120;470010110000000400901900010039;PH.Unidad_Predial;Forestal
919862;470010107000001480020500000002;Informal;Forestal
815459;470010103000004620010500000324;Parque_Cementerio.Unidad_Predial;Forestal
1005322;470010110000000400903901090506;PH.Unidad_Predial;Forestal
3021454;470010107000000690907901040251;PH.Unidad_Predial;Forestal
3023905;470010104000000010901901010022;PH.Unidad_Predial;Agropecuario
3010519;470010110000000380903901000842;PH.Unidad_Predial;Forestal
847593;470010106000011370100500000001;Parque_Cementerio.Unidad_Predial;Forestal
810992;470010110000000380903901010981;PH.Unidad_Predial;Forestal
3018250;470010110000000380901902020103;PH.Unidad_Predial;Forestal
961807;470010109000003340008000000000;NPH;Forestal
877234;470010106000009130038000000000;NPH;Forestal
907860;470010104000000640901901202002;PH.Unidad_Predial;Forestal
681219;470010113000001220002500000001;Parque_Cementerio.Unidad_Predial;Forestal
3015472;470010108000000010901902030210;PH.Unidad_Predial;Forestal
3020956;470010110000000400904901020766;PH.Unidad_Predial;Forestal
994823;470010109000002510015500000001;Parque_Cementerio.Unidad_Predial;Forestal
900270;470010107000000280905901010470;PH.Unidad_Predial;Agropecuario
3010270;470010104000000300903901030069;PH.Unidad_Predial;Agropecuario
960844;470010110000000380903901000851;PH.Unidad_Predial;Forestal
3016375;470010104000000020902901030134;PH.Unidad_Predial;Forestal
996453;470010110000000620901901080120;PH.Unidad_Predial;Forestal
1038472;470010104000000630901901090031;PH.Unidad_Predial;Forestal
1016890;470010107000000970801800000053;Condominio.Unidad_Predial;Forestal
1038921;470010110000000380901901010229;PH.Unidad_Predial;Forestal
949560;470010107000000740901902040159;PH.Unidad_Predial;Forestal
1019018;470010107000000180901901010080;PH.Unidad_Predial;Forestal
790360;470010103000004620005500000230;Parque_Cementerio.Unidad_Predial;Forestal
754935;470010106000000560901903070180;PH.Unidad_Predial;Forestal
3010234;470010110000000640903904011273;PH.Unidad_Predial;Forestal
670072;470010109000004240008500000001;Parque_Cementerio.Unidad_Predial;Forestal
980535;470010107000000180902901010045;PH.Unidad_Predial;Forestal
3013630;470010110000002530901901030030;PH.Unidad_Predial;Forestal
3010612;470010110000000610902900000086;PH.Unidad_Predial;Forestal
3025180;470010110000000710901901020116;PH.Unidad_Predial;Forestal
3023692;470010107000000690907901110452;PH.Unidad_Predial;Forestal
3016405;470010107000000220904901010139;PH.Unidad_Predial;Forestal
679738;470010106000004540003000000000;NPH;Forestal
1016833;470010103000001960097000000000;NPH;Forestal
3009376;470010110000000870902901000064;PH.Unidad_Predial;Forestal
949675;470010107000000100910901010129;PH.Unidad_Predial;Forestal
817156;470010109000003260022000000000;NPH;Forestal
996387;470010115000006650904900002722;PH.Unidad_Predial;Forestal
3019501;470010108000000160902901080092;PH.Unidad_Predial;Forestal
904163;470010107000000410903901040073;PH.Unidad_Predial;Forestal
1042068;470010108000000020902901020129;PH.Unidad_Predial;Forestal
3023530;470010107000001210904901030105;PH.Unidad_Predial;Forestal
3009403;470010110000000620903901990506;PH.Unidad_Predial;Forestal
925911;470010103000000570801800000038;Condominio.Unidad_Predial;Forestal
716500;470010106000009040001500000001;Parque_Cementerio.Unidad_Predial;Forestal
921962;470010111000001760003500000138;Parque_Cementerio.Unidad_Predial;Forestal
948778;470010107000000230085000000000;NPH;Forestal
924981;470010104000000680001000000000;NPH;Forestal
3016288;470010107000000150903901010090;PH.Unidad_Predial;Forestal
3011821;470010107000000570902901010042;PH.Unidad_Predial;Forestal
1046327;470010115000006650901900000972;PH.Unidad_Predial;Forestal
823439;470010108000000010901901080465;PH.Unidad_Predial;Forestal
3013291;470010104000000020901901050025;PH.Unidad_Predial;Forestal
817283;470010106000011550020000000000;NPH;Forestal
682500;470010107000000740901901010206;PH.Unidad_Predial;Forestal
1052380;470010110000000190901902040173;PH.Unidad_Predial;Forestal
965765;470010103000000570801800000037;Condominio.Unidad_Predial;Forestal
732073;470010106000009090003500000001;Parque_Cementerio.Unidad_Predial;Forestal
983598;470010115000006810901900000083;PH.Unidad_Predial;Forestal
902722;470010110000000640903900010376;PH.Unidad_Predial;Forestal
680421;470010106000008080021000000000;NPH;Forestal
856399;470010104000000650901901050469;PH.Unidad_Predial;Forestal
962456;470010109000002450008000000000;NPH;Forestal
803074;470010110000000380903901000728;PH.Unidad_Predial;Forestal
860835;470010107000000630904901110395;PH.Unidad_Predial;Forestal
3010150;470010107000000170903901070125;PH.Unidad_Predial;Forestal
906833;470010104000000910903901000184;PH.Unidad_Predial;Forestal
753464;470010107000000150904901020303;PH.Unidad_Predial;Forestal
820153;470010106000010420011000000000;NPH;Forestal
870156;470010104000000700027000000000;NPH;Forestal
3016501;470010110000000480904901080159;PH.Unidad_Predial;Forestal
872667;470010103000005030013500000001;Parque_Cementerio.Unidad_Predial;Forestal
790803;470010103000003630001500000002;Parque_Cementerio.Unidad_Predial;Forestal
1022322;470010104000000670007000000000;NPH;Forestal
958400;470010110000000380903901001110;PH.Unidad_Predial;Forestal
959216;470010110000000380901902020324;PH.Unidad_Predial;Forestal
805178;470010110000000570902900000170;PH.Unidad_Predial;Forestal
996722;470010110000000380901901060383;PH.Unidad_Predial;Forestal
811146;470010104000000320903901000133;PH.Unidad_Predial;Forestal
1068285;470010107000000250015000000000;NPH;Agropecuario
3013894;470010104000000650901901050617;PH.Unidad_Predial;Forestal
776759;470010107000000090905901060131;PH.Unidad_Predial;Forestal
3010531;470010110000000540902901010084;PH.Unidad_Predial;Forestal
3025000;470010110000000570903901010270;PH.Unidad_Predial;Agropecuario
973706;470010900000002230008500000001;Parque_Cementerio.Unidad_Predial;Forestal
3020455;470010110000000630901901020310;PH.Unidad_Predial;Forestal
3009139;470010104000000300904901030304;PH.Unidad_Predial;Forestal
3023512;470010104000000290901901100160;PH.Unidad_Predial;Agropecuario
3019807;470010107000000150903901010101;PH.Unidad_Predial;Forestal
857242;470010107000000630901901000040;PH.Unidad_Predial;Forestal
873637;470010106000011950038500000001;Parque_Cementerio.Unidad_Predial;Forestal
3017647;470010107000000490905901070310;PH.Unidad_Predial;Forestal
1043949;470010109000000680902900000059;PH.Unidad_Predial;Forestal
1041396;470010110000000380903900001340;PH.Unidad_Predial;Forestal
3026677;470010110000000620902901100400;PH.Unidad_Predial;Forestal
3024820;470010104000000730901901160124;PH.Unidad_Predial;Forestal
870428;470010107000000020901901010037;PH.Unidad_Predial;Forestal
678154;470010105000000200010000000000;NPH;Agropecuario
3018523;470010110000000870901900000021;PH.Unidad_Predial;Forestal
979450;470010104000000020903900000292;PH.Unidad_Predial;Forestal
3009805;470010104000000540901901010118;PH.Unidad_Predial;Agropecuario
979856;470010115000006650902900002279;PH.Unidad_Predial;Forestal
836653;470010107000000210008000000000;NPH;Agropecuario
883951;470010103000004620011500000034;Parque_Cementerio.Unidad_Predial;Forestal
3011083;470010110000000380903901000730;PH.Unidad_Predial;Forestal
856989;470010108000000010901903030802;PH.Unidad_Predial;Forestal
996893;470010108000000160901901020049;PH.Unidad_Predial;Forestal
3024370;470010104000000010901901060134;PH.Unidad_Predial;Agropecuario
1055020;470010102000000610041000000000;NPH;Forestal
3008683;470010110000000380903901100682;PH.Unidad_Predial;Forestal
912236;470010110000000570902900000177;PH.Unidad_Predial;Forestal
950274;470010109000000500901900000158;PH.Unidad_Predial;Forestal
3026752;470010110000000190903901000332;PH.Unidad_Predial;Agropecuario
3014821;470010110000000640905901020962;PH.Unidad_Predial;Forestal
901926;470010109000000500012000000000;NPH;Agropecuario
665096;470010111000003700001500000003;Parque_Cementerio.Unidad_Predial;Forestal
955382;470010110000000380901901010213;PH.Unidad_Predial;Forestal
836712;470010107000000600902901060119;PH.Unidad_Predial;Forestal
