t_id_predio;numero_predial
746755;470010105000002070801800000000
747259;470010107000001600801800000000
747466;470010102000003920801800000000
709650;470010105000002350801800000000
747062;470010107000000840802800000000
747514;470010107000000840801800000000
747159;470010104000001040801800000000
747578;470010103000000110801800000000
748916;470010111000001170002000000000
747253;470010113000000350801800000000
747361;470010107000000810801800000000
747255;470010115000006470801800000000
747157;470010102000001090801800000000
747257;470010115000006520801800000000
747002;470010111000002880801800000000
747829;470010106000001690003000000000
747472;470010102000002160802800000000
747468;470010113000000770801800000000
747109;470010107000000810802800000000
693433;470010102000000160056000000000
708304;470010105000002180052000000000
747516;470010107000001380801800000000
747161;470010002000000020801800000000
747208;470010002000000070804800000000
749102;470010111000001170003000000000
709008;470010002000000040801800000000
747107;470010102000002160801800000000
746457;470010105000001620001000000000
709057;470010110000000730801800000000
747574;470010105000002120801800000000
1073044;470010900000001090801800000000
747580;470010103000000450801800000000
749289;470010001000000022114000000000
747165;470010104000001070802800000000
710822;470010106000000230801800000000
747576;470010105000000900801800000000
747058;470010107000000990801800000000
748283;470010102000000170052000000000
706566;470010105000002180051000000000
747210;470010111000000860801800000000
747470;470010102000002500801800000000
747572;470010104000001070801800000000
747206;470010002000000070802800000000
747605;470010002000000070801800000000
747411;470010109000002010801800000000
746837;470010003000000010801800000000
747163;470010103000001960801800000000
724082;470010109000002580801800000000
746562;470010105000002180001000000000
747000;470010110000000680801800000000
746998;470010109000000130801800000000
749252;470010111000001170001000000000
826854;470010102000002710039000000000
747413;470010102000003190801800000000
748726;470010001000000021294000000000
747570;470010103000000470801800000000
710553;470010105000001250801800000000
747064;470010107000001050801800000000
