t_id_predio;t_id_terreno_1;t_id_terreno_2
750726;1112644;1168098
1022489;1100565;1177210
925470;1137729;1103673
1062703;1111136;1112644
841021;1112369;1104850
751298;1124108;1112547
779869;1085945;1098453
938741;1111533;1108131
660311;1167977;1138944
888634;1131869;1164892
731259;1111479;1093855
690445;1147736;1140393
728709;1169486;1112636
1069185;1112644;1082717
735587;1111805;1100843
962393;1165300;1107018
885446;1155353;1120011
691859;1097710;1112503
750726;1112644;1084668
784095;1150463;1148407
770301;1082429;1157607
1041249;1102271;1111443
770303;1136729;1159229
895404;1151650;1115020
764104;1093126;1143464
916639;1139304;1089686
732887;1111678;1081240
844609;1140393;1079728
724192;1112393;1164658
728038;1112252;1150237
803293;1101404;1169021
962550;1112609;1119559
885869;1120798;1104566
963045;1112136;1135413
815779;1108521;1111588
1028983;1107563;1103586
960206;1174348;1176246
732381;1086051;1111612
747514;1113774;1112266
1054842;1142718;1076024
749856;1117629;1111442
963031;1111283;1156713
747002;1084896;1111324
750838;1112458;1178489
928713;1112226;1098452
750484;1112448;1168445
1034008;1139558;1103029
841660;1095580;1076074
839361;1095316;1126241
988093;1170148;1076448
751439;1112570;1114350
750484;1103256;1112448
792057;1085945;1101184
960661;1111269;1082602
1050104;1090714;1118442
750726;1112644;1143188
912001;1154079;1133960
668164;1128055;1125115
743501;1087782;1139304
926772;1174980;1155204
971572;1112051;1088161
713656;1090281;1140393
744543;1084551;1112181
935560;1074421;1074826
1000077;1115523;1132929
723342;1112425;1178932
885947;1089173;1112346
658816;1110685;1090785
931527;1130028;1117598
828867;1113160;1149848
881072;1115611;1167841
734595;1139304;1125879
883856;1175597;1139304
717598;1164788;1118918
785771;1127159;1105168
969315;1112644;1163677
974276;1179146;1120872
936417;1138705;1128561
691881;1111276;1111313
770291;1169116;1082429
1055105;1112884;1082429
1034267;1159292;1102361
673424;1112295;1083036
1039473;1085975;1117120
1066411;1128959;1139078
785299;1171185;1111771
750484;1112448;1160225
928875;1135775;1159293
749365;1103309;1145215
779869;1085945;1081287
1059460;1158151;1129610
690445;1113562;1140393
770291;1142035;1082429
749860;1111446;1174882
883856;1139304;1113770
690445;1119371;1140393
817772;1111324;1121429
1045715;1112644;1139897
750726;1175561;1112644
885398;1108623;1112448
747064;1111331;1135416
997260;1087959;1128500
834901;1112748;1082351
1018187;1157333;1118233
730590;1115442;1111427
837039;1091289;1131147
689862;1178828;1157377
899494;1101867;1108004
660311;1138944;1147101
1058146;1124745;1146305
679587;1108233;1112362
960206;1093385;1176246
770385;1082429;1098351
742593;1137650;1139304
877348;1082639;1157007
1046524;1173968;1112134
689404;1159715;1154368
797180;1112478;1088778
747002;1134694;1111324
1048174;1112396;1100808
742123;1112032;1078881
970316;1073391;1106323
792052;1124643;1080540
1052410;1176246;1155087
743011;1139304;1103206
1061749;1098770;1111672
750484;1112448;1172950
994401;1103262;1173770
1023730;1093574;1128076
757401;1162098;1161272
1053874;1144764;1094834
896315;1093770;1163693
710812;1077586;1082429
1058777;1112729;1151831
750681;1112450;1129944
830469;1135189;1139355
994401;1173770;1113394
669666;1155174;1086591
750726;1114685;1112644
732461;1111620;1178484
885328;1118742;1158453
883856;1107293;1139304
770291;1113221;1082429
784267;1111307;1111306
910009;1082007;1116831
1038858;1170627;1169419
683322;1144664;1083624
849971;1139304;1138511
907333;1073340;1112689
677676;1144764;1171432
749371;1073773;1112310
749536;1112339;1122709
1008939;1081909;1136729
872148;1106887;1102814
678235;1096387;1121064
865064;1140393;1174166
725074;1112501;1095682
1046780;1144623;1129738
736042;1110541;1112414
690445;1086111;1140393
815955;1087750;1106812
1061988;1142680;1079916
953528;1121651;1111362
1016958;1082429;1148994
769605;1136729;1143389
829923;1157333;1118233
907133;1111226;1171447
805703;1146596;1111564
791270;1091427;1124745
750681;1174703;1112450
694456;1112309;1137128
1025584;1111283;1098113
800056;1150559;1112269
750390;1111244;1175429
837955;1112267;1116783
1002377;1174810;1087424
883856;1156880;1139304
893772;1134807;1157377
883856;1149405;1139304
1044787;1108215;1170148
813378;1111445;1114766
857468;1172738;1152032
730937;1111454;1136929
1072193;1125080;1111331
993472;1098155;1112467
1061668;1157377;1174237
795230;1109260;1152176
1071035;1128135;1133960
748637;1111283;1098113
1070663;1152505;1112287
960697;1171443;1087855
731299;1111483;1177168
910042;1178085;1091379
939012;1112487;1175178
909906;1149848;1111181
685090;1140393;1102635
983952;1128500;1127265
3021312;1112309;1140400
690445;1141721;1140393
910009;1172709;1116831
743351;1112117;1083652
828807;1083624;1144664
713868;1155204;1125739
960832;1149610;1089111
910009;1095303;1116831
694456;1171933;1112309
690445;1140393;1112661
751435;1112568;1112589
700384;1130084;1083706
750211;1123976;1111242
730823;1102271;1111444
744557;1166647;1112200
998778;1118639;1112411
747208;1147548;1111672
1036822;1112309;1116426
709057;1111675;1170030
688353;1087519;1091289
746906;1117598;1123899
768005;1091379;1171936
778381;1163254;1143106
956543;1105505;1139304
784298;1099433;1112252
940428;1108663;1111999
819676;1074390;1084584
749850;1112365;1114261
677676;1144764;1115879
681194;1112680;1168953
697229;1111297;1169391
750726;1140300;1112644
725026;1111245;1106072
749327;1093173;1112295
730548;1081944;1083220
690445;1140393;1099191
987470;1162591;1085375
660311;1133057;1138944
747064;1124298;1111331
862049;1140893;1124805
750681;1112450;1080331
997229;1128548;1176259
881064;1083465;1120322
776797;1120579;1130768
956900;1110575;1111324
743499;1139304;1127623
973963;1177503;1111284
897223;1120798;1141086
730548;1135420;1083220
976726;1160375;1136729
747064;1140389;1111331
856641;1112312;1150533
719104;1107990;1159180
1054699;1157601;1099457
770017;1082429;1104793
773737;1147101;1138944
943090;1076943;1159506
737553;1139304;1170429
725513;1111237;1092799
759111;1111768;1114824
937521;1092356;1094368
891823;1160285;1138534
718388;1102078;1120261
1060150;1145723;1118028
923145;1174711;1112348
910009;1120847;1116831
924285;1112453;1150392
1066403;1112315;1076036
922483;1109434;1163328
713624;1135935;1091379
751152;1085379;1111254
751152;1143549;1111254
1020495;1085331;1166227
1065075;1094538;1112309
951721;1112448;1169291
792402;1165746;1091661
963676;1121064;1153252
914711;1112516;1104798
1060935;1112309;1113554
692229;1176093;1112610
734961;1133960;1150044
896977;1113135;1135379
763690;1094668;1100654
961408;1178497;1175287
895414;1143547;1140741
825530;1139304;1083357
828867;1156731;1149848
719294;1139304;1179127
883856;1092715;1139304
674944;1107018;1105015
745504;1152803;1112225
779967;1143547;1087404
749481;1111260;1166996
735646;1111810;1146994
750681;1137417;1112450
750681;1126638;1112450
669842;1149607;1112422
928809;1133960;1169314
769605;1083304;1136729
695191;1105896;1112572
729753;1111380;1130877
823313;1152416;1160980
690445;1140393;1156885
1026749;1129164;1082782
690445;1123087;1140393
751302;1112551;1138022
865417;1111263;1090930
668319;1171694;1137657
675149;1154506;1111374
961131;1075293;1154500
907327;1112678;1137368
748585;1111279;1112439
1051858;1126588;1131562
961010;1093173;1112295
770135;1137167;1136729
710982;1112318;1074844
738499;1144498;1111913
772564;1171443;1130692
880921;1167841;1177707
661250;1112036;1105200
697265;1100415;1112163
676816;1112424;1121540
658788;1106273;1122037
1048846;1112309;1137484
1069204;1116242;1112644
716928;1171617;1140855
769605;1136729;1074696
1005631;1087662;1082429
928329;1158710;1137452
750484;1112448;1152935
763945;1139203;1101092
664877;1082429;1127406
696000;1111543;1075349
750484;1154860;1112448
749530;1112335;1160643
909950;1109230;1116831
824890;1176004;1112429
3012828;1081560;1112309
1046155;1178870;1111250
958744;1166996;1111231
791443;1147955;1173757
677744;1140393;1146129
719940;1111426;1140610
749445;1172979;1112322
970594;1111855;1087409
1060259;1089292;1078704
744069;1133057;1138944
909952;1091379;1083968
714935;1126072;1124745
747413;1112134;1173968
911645;1137642;1111245
817462;1111678;1157692
883856;1139304;1173265
737743;1112487;1164920
754445;1125328;1153207
778822;1111672;1103452
798563;1112574;1088776
750726;1074924;1112644
747576;1162582;1112283
938124;1076187;1124566
724188;1169257;1112345
817944;1094668;1145478
729987;1121540;1112423
909918;1090950;1081168
696052;1075684;1112445
954589;1111243;1098556
721491;1107401;1112420
683322;1172921;1083624
671466;1108233;1087402
662398;1111951;1096097
770291;1082429;1104793
770291;1082429;1090587
677956;1143360;1158455
929203;1149610;1148471
770291;1082429;1138383
822693;1140393;1174243
769605;1097501;1136729
899228;1112650;1128959
939450;1150463;1151674
905457;1149848;1109171
770291;1082429;1123924
936014;1112891;1073619
837955;1116783;1112293
899494;1112756;1101867
898164;1098841;1087903
869178;1132858;1159801
895194;1121957;1090755
783753;1162002;1130726
997260;1127265;1128500
953018;1091654;1094447
689862;1107721;1178828
865726;1133910;1139905
3020931;1112309;1139574
724026;1112470;1115049
1062937;1111786;1092147
674585;1143507;1161955
1025901;1131445;1081991
763690;1125071;1094668
823183;1110189;1139304
729858;1099601;1111389
880961;1147093;1080899
749809;1112361;1098120
691646;1137114;1124653
911655;1120621;1107162
883856;1139304;1174596
674559;1092356;1094368
770291;1082429;1091062
746017;1107720;1075577
885446;1120011;1112570
673629;1111383;1166754
733713;1167935;1139304
751080;1149245;1112497
1071035;1143933;1133960
953633;1094464;1112644
769605;1136729;1134926
918369;1140393;1154404
886326;1145194;1073228
694456;1177303;1112309
1050104;1132387;1090714
750633;1112451;1074484
919438;1094258;1132171
1023151;1130336;1112493
909371;1092692;1145487
837270;1168014;1111228
1040379;1088677;1084282
1063073;1179305;1090656
1044771;1083920;1112644
1021630;1159953;1111633
840223;1133960;1096838
1072234;1128756;1129640
722066;1111274;1112577
883856;1139304;1174166
687852;1112376;1142403
779828;1111253;1140677
769605;1136729;1104424
883856;1171211;1139304
843352;1164513;1135379
1054950;1112450;1101294
3022488;1112309;1148550
677676;1144764;1089612
690445;1112656;1140393
721974;1149235;1112619
750726;1082654;1112644
750263;1112407;1123142
1010246;1123023;1111331
783263;1160347;1112448
735360;1111793;1165554
959651;1128433;1112729
3021624;1112309;1106737
923800;1081015;1087031
770291;1123924;1082429
883856;1139304;1075572
707785;1113160;1149848
938704;1168960;1127769
853994;1154860;1112448
852447;1138944;1177082
657996;1075316;1126927
883856;1174243;1139304
751043;1123265;1112492
1004275;1149069;1111675
814711;1141743;1128418
738573;1144982;1112104
713879;1112450;1161070
749443;1162140;1112329
1041249;1102271;1111444
1039457;1127317;1169682
750211;1111242;1137259
1025692;1106186;1167442
1007716;1136729;1137548
749377;1112316;1107802
708125;1115020;1082971
722064;1112736;1143824
997745;1135477;1111570
734854;1166024;1111777
986212;1129789;1147955
883856;1139304;1082528
725227;1082323;1112572
978670;1143507;1158582
889178;1150463;1097227
1038054;1081168;1090950
924572;1074472;1163618
861244;1173164;1090244
3013365;1112309;1174891
750155;1174611;1112396
910009;1116831;1130831
997231;1169727;1077235
728210;1127091;1111275
910009;1126016;1116831
751156;1122672;1112515
747064;1094921;1111331
750029;1158345;1112389
861210;1145205;1139304
1057759;1132037;1140393
769605;1115320;1136729
888652;1077195;1140393
814567;1141743;1155174
914353;1156330;1112325
850772;1140393;1089871
1011794;1132899;1098300
750484;1112448;1096832
690445;1164235;1140393
1069164;1112644;1165334
820762;1129428;1128621
1040379;1084282;1163193
749826;1111456;1078703
802091;1112573;1174829
817779;1082429;1149064
889101;1152394;1138908
1006957;1111311;1105530
829731;1172575;1082971
1071035;1138172;1133960
675298;1137285;1156762
794399;1169727;1108612
1004836;1114134;1082429
3022323;1082782;1129595
740085;1139304;1167565
896725;1134398;1107454
828867;1123466;1149848
940241;1156318;1130325
883856;1125615;1139304
667054;1137285;1112354
785458;1085597;1086452
909950;1109230;1091379
929883;1157377;1134807
730947;1128517;1111460
792773;1076186;1090934
796913;1124643;1082305
883856;1086125;1139304
966992;1088493;1130854
690445;1166770;1140393
751152;1154182;1111254
883856;1164235;1139304
798710;1164892;1084282
745884;1121665;1112246
828867;1149848;1111181
883856;1139304;1155003
660311;1138944;1092931
853673;1120579;1130768
989690;1112285;1115006
898164;1087903;1112318
905161;1130152;1149533
750726;1141038;1112644
1059119;1082429;1096228
965347;1146457;1112494
923527;1080899;1090692
1014996;1082429;1084825
750382;1111874;1111246
736304;1109611;1111824
974099;1097516;1082429
987318;1155204;1137259
794401;1077235;1128548
3016005;1155050;1112309
711792;1173029;1112317
838984;1078450;1138944
837353;1111228;1154437
783163;1127058;1090894
732673;1158086;1111650
748283;1112403;1154998
823214;1162002;1083521
1027399;1112245;1162083
770237;1082429;1108048
782097;1114225;1112448
697160;1112162;1146707
938704;1170588;1127769
1025554;1111304;1178069
695039;1172068;1157695
927233;1124430;1141796
750029;1112389;1175274
747255;1111951;1112398
785948;1139304;1155678
936752;1135287;1112730
818508;1129333;1092063
1058777;1167107;1112729
751357;1095346;1112557
987256;1094251;1136729
863602;1140393;1155882
931326;1112464;1165202
1071944;1115783;1172738
799000;1076588;1112383
909195;1112137;1101009
1023700;1106251;1142319
765044;1074844;1112318
666331;1080411;1122339
750484;1112448;1131485
751486;1111248;1093678
711792;1111072;1112317
732230;1111587;1140516
832457;1140393;1165977
681129;1145691;1112029
749714;1112354;1086975
883856;1168424;1139304
750726;1112644;1123794
803293;1169021;1101404
958643;1112309;1166235
918508;1109419;1112704
976234;1122293;1112729
1032279;1112603;1175950
672963;1162094;1111317
1058777;1112729;1156451
995781;1136687;1150570
690445;1080137;1140393
909948;1091379;1162536
963887;1111811;1120626
767360;1091379;1170743
806909;1112066;1087292
856287;1099592;1080899
769605;1136729;1130139
730949;1102271;1111455
939480;1111672;1095776
928226;1088095;1155881
741838;1093479;1111263
677676;1144764;1096069
683035;1124893;1131869
725348;1111843;1086126
751486;1085846;1111248
671359;1164874;1111861
1023576;1082429;1136293
734610;1099815;1140393
929635;1074570;1112269
700384;1083706;1130084
883856;1139304;1142805
770189;1086413;1152515
698619;1112159;1158026
750726;1112644;1162495
721988;1078214;1112635
666101;1143547;1160750
1011239;1112551;1174805
1036619;1111331;1099877
667117;1075412;1163363
786948;1112652;1176329
737042;1111246;1111873
794190;1109805;1111993
1022699;1094368;1167180
910009;1116831;1109228
1051447;1092472;1129194
1072024;1111353;1081015
894173;1088284;1112321
1022150;1169112;1166615
959653;1124643;1075148
897265;1085597;1086452
694456;1158777;1112309
687478;1111237;1175339
1028288;1097227;1150463
743015;1148714;1139304
860681;1118742;1158453
899351;1133960;1116231
751142;1112503;1173970
786948;1106192;1112652
679593;1116656;1158110
682206;1085377;1111359
715299;1140350;1129743
785948;1140393;1155678
770323;1136729;1158479
744234;1112664;1112665
741534;1090263;1097139
680337;1075205;1149122
865863;1152507;1176674
707141;1119595;1112644
742617;1173237;1112079
839534;1093126;1143464
770195;1082429;1143719
1006465;1078988;1153754
828867;1090660;1149848
1068228;1174027;1111331
749339;1145345;1132370
794662;1112650;1139078
730941;1111457;1102271
690445;1080939;1140393
770023;1121863;1082429
883856;1139304;1124030
770021;1136729;1099138
1036364;1178022;1106025
1018135;1092754;1139207
743473;1139304;1080939
751365;1112556;1134905
814567;1155174;1141743
851182;1076270;1164788
936341;1075682;1112644
883856;1167935;1139304
893772;1104529;1157377
690445;1099956;1140393
770291;1119796;1082429
737044;1111874;1111246
682958;1096014;1081867
745168;1115702;1112218
732673;1111650;1158086
694456;1106737;1112309
721065;1111239;1087161
716775;1082678;1112380
843352;1130804;1135379
730977;1080279;1078236
1071495;1112565;1149726
732057;1111554;1112267
749538;1094325;1112341
678507;1123769;1078855
738982;1091379;1098663
749389;1076036;1112315
833318;1116302;1112448
723426;1111247;1156991
935219;1133960;1155765
723936;1077946;1112436
904885;1165766;1088231
1065080;1105530;1111311
825516;1165987;1139304
674746;1111994;1133838
724130;1108509;1111858
684607;1088550;1097477
883856;1139304;1131804
792773;1076186;1152253
714943;1087972;1162002
714943;1074005;1162002
953618;1112644;1121654
770291;1091865;1082429
929883;1134807;1108625
1026109;1080334;1112644
701153;1172045;1118114
842467;1159443;1160251
732551;1094186;1111632
899228;1128959;1112650
660311;1104032;1138944
3020931;1139574;1112309
973663;1112644;1139904
690445;1146129;1140393
721113;1179208;1173770
673905;1112492;1131900
706677;1133003;1140393
713868;1155204;1104444
730206;1111409;1080177
770291;1174045;1082429
911601;1125739;1111242
885869;1120798;1083045
770291;1112336;1082429
838354;1140393;1078393
706857;1140393;1142093
747361;1111955;1175277
1059899;1129519;1076990
725185;1092506;1111980
836345;1129520;1111551
756018;1121720;1111675
662194;1112551;1168511
987466;1141966;1112122
3021624;1106737;1112309
725812;1176565;1111524
997260;1128500;1161912
731373;1107124;1157471
769605;1178887;1136729
820324;1106875;1139304
896399;1153178;1077631
747829;1112290;1075045
657715;1137246;1112516
1066019;1136729;1123567
883856;1139304;1149978
769605;1077166;1136729
932482;1092472;1079177
866574;1151210;1141674
951796;1138687;1111672
700380;1167493;1139304
925311;1143047;1079389
749385;1124299;1111229
772291;1109434;1163328
750726;1131606;1112644
788256;1137030;1167268
921506;1138078;1140393
953302;1111481;1166952
983207;1082429;1139204
714943;1177169;1162002
887514;1116304;1074826
883856;1139304;1073837
746906;1123899;1117598
779869;1096523;1085945
938366;1111331;1174517
747163;1149148;1111342
690445;1140393;1073915
713868;1155204;1111242
744737;1137534;1112179
711167;1073500;1136729
895278;1111806;1155092
751302;1107466;1112551
983130;1112450;1095253
718285;1157289;1157471
713868;1125739;1155204
938124;1124566;1137406
897411;1145215;1103309
905457;1091379;1109171
749102;1152603;1112405
746906;1117598;1150999
839375;1111228;1124299
895404;1142219;1151650
704426;1119757;1111967
1025901;1131445;1168864
663984;1111995;1076035
915875;1163622;1118918
749333;1112741;1112298
990428;1178958;1111331
709387;1116831;1156731
751011;1106337;1112483
1071944;1075214;1172738
924163;1153274;1121962
677758;1105692;1155214
683322;1083624;1172921
899739;1140393;1144082
817944;1145478;1124679
1021353;1081826;1140967
1066573;1100226;1174246
970612;1112391;1119983
891402;1080414;1098382
795761;1161175;1168530
761624;1154069;1101908
725458;1165746;1112349
883882;1165179;1100203
798057;1081824;1138266
704432;1111242;1175011
1047675;1141836;1150837
750679;1075684;1112445
687874;1084282;1083012
780125;1112483;1117954
739366;1154987;1111946
769605;1115747;1136729
726637;1073968;1100226
750726;1177784;1112644
749625;1084963;1112192
1036746;1122339;1080411
944416;1169764;1112491
942726;1102544;1105459
772002;1089479;1138908
747206;1165769;1111397
861605;1153994;1138944
871567;1112891;1175487
792067;1166358;1124643
687105;1112266;1150017
678235;1106226;1096387
1058777;1112729;1078907
889047;1083220;1155937
690445;1076390;1140393
750484;1172950;1112448
1038054;1118469;1090950
1065031;1111675;1129575
788250;1155920;1112717
660311;1078874;1138944
751486;1078236;1111248
1040511;1156992;1147246
690445;1112661;1140393
681478;1112552;1097717
1072024;1081015;1111878
736859;1137842;1111854
1071035;1094301;1133960
990569;1148866;1102226
899769;1140393;1111287
939422;1113662;1111580
761958;1151764;1107484
962552;1117206;1100939
750484;1112448;1086216
883856;1139304;1161433
677676;1115879;1144764
720493;1116831;1174023
1013211;1112483;1115801
952295;1091685;1107879
732325;1130084;1117280
1034502;1145723;1163348
797070;1138085;1085561
826836;1162147;1106360
766060;1139355;1098033
725513;1111274;1111237
737575;1103709;1111897
751047;1147632;1112488
823978;1151531;1156371
738978;1099061;1116831
749289;1112384;1112428
734157;1079916;1130286
749714;1125115;1112354
730204;1078174;1111411
1056123;1101174;1136729
1031600;1093967;1076073
750681;1158313;1112450
1059716;1132407;1147337
751302;1112551;1175220
694456;1169215;1112309
918369;1139304;1154404
1005631;1087662;1136729
747210;1157539;1111674
3021333;1112309;1077068
1059899;1112358;1129519
918282;1142385;1110568
890128;1081867;1077367
980189;1120102;1140393
658887;1081045;1128974
747208;1167391;1111672
689862;1178828;1078874
1041249;1099024;1102271
1038858;1167322;1169419
1044462;1133045;1112637
1000270;1153438;1108397
694456;1121738;1112309
828867;1149848;1144515
690445;1140393;1156880
729797;1111384;1162117
682958;1144402;1081867
1071035;1133960;1148405
785898;1163863;1111646
735575;1124294;1131297
660311;1138944;1086162
814257;1076322;1128413
749925;1112398;1078589
955577;1143635;1090714
780219;1133621;1112503
687478;1111699;1175339
690445;1076779;1140393
994227;1134398;1118306
672927;1112747;1082429
724182;1112245;1175637
980235;1107879;1112361
751449;1102556;1112574
883856;1156101;1139304
710553;1112285;1115006
939789;1111237;1111278
828867;1082007;1149848
687696;1128103;1143558
954692;1098976;1150922
953471;1112644;1131414
923297;1143507;1103262
746755;1111304;1178069
959653;1085945;1075148
950127;1124871;1169796
1058777;1138163;1112729
1058777;1112729;1096502
983309;1134989;1111891
995334;1157529;1111990
694456;1084788;1112309
713624;1091379;1120847
770291;1086104;1082429
827352;1105703;1112531
750726;1112644;1165287
732753;1074350;1111661
811108;1124796;1086890
937597;1117473;1093186
679593;1073886;1116656
690445;1140393;1167493
750786;1112454;1114693
1038874;1073445;1178022
682168;1097041;1154069
1002158;1123794;1112644
724190;1112360;1143573
830088;1082429;1084418
727774;1150463;1178326
794795;1125058;1075165
690445;1140393;1132813
744693;1112190;1161648
670687;1136729;1083304
920013;1115724;1157695
1071035;1133960;1143065
962789;1133713;1111455
1070190;1178372;1092401
770243;1136729;1153086
690445;1140393;1100614
915940;1140393;1158096
730977;1078236;1080279
702747;1131838;1173100
954136;1082782;1159986
794399;1103262;1169727
1071944;1145091;1172738
666101;1143547;1126231
929203;1149610;1074397
1001506;1092449;1112548
690445;1150723;1140393
1057877;1124427;1145487
824784;1113768;1138941
658674;1153353;1112551
694505;1086938;1112281
1013242;1082429;1114135
762224;1112403;1093301
852123;1093738;1082429
721491;1170139;1112420
747002;1146570;1111324
750681;1112450;1154580
700306;1112201;1088493
679587;1108233;1087402
767360;1149848;1170743
1073040;1111912;1096811
1025588;1108612;1128548
1036488;1103090;1136729
883856;1138466;1139304
666101;1143547;1094818
1039920;1143054;1178728
760640;1125891;1108781
681596;1128175;1077785
740303;1111976;1131379
730238;1111246;1111349
1037755;1112333;1081544
770149;1144151;1082429
734957;1133960;1120304
710654;1077141;1149848
1069189;1118399;1112644
974698;1111324;1163927
743553;1129566;1129743
883856;1178983;1139304
743313;1112104;1144982
3020991;1121297;1112309
885506;1140393;1160178
984767;1098967;1112572
1047299;1081991;1145091
713624;1156731;1091379
741778;1112018;1159540
693025;1156294;1136729
769128;1116111;1143028
1066019;1123567;1082429
750063;1105594;1112240
883856;1139304;1114489
770291;1082429;1085105
1055538;1158338;1112038
667054;1137285;1156762
851938;1147337;1132407
769605;1136729;1113632
998380;1132858;1159801
1047574;1112551;1135652
779869;1108533;1085945
784095;1162002;1148407
737743;1112487;1090837
1038054;1090950;1148570
1047843;1111441;1156185
1035616;1130128;1134671
1033718;1111675;1117177
751486;1150045;1111248
1022737;1136729;1106050
958629;1152660;1135409
1063040;1124298;1111331
891192;1169685;1138580
883856;1139304;1129958
1054741;1152507;1158201
732049;1112293;1147330
911571;1145447;1111242
737553;1140393;1170429
730303;1111360;1084125
690445;1140393;1086546
983211;1132616;1086602
967027;1093151;1111370
1024304;1134073;1171146
714943;1131183;1162002
747002;1111324;1161416
750382;1111246;1111673
816638;1082919;1136729
893772;1157377;1174237
936770;1088378;1114191
1057643;1128482;1152442
1052354;1160126;1112633
715814;1139304;1085310
960884;1112381;1110273
974289;1118850;1111957
928329;1137452;1158710
910009;1168270;1116831
733715;1134398;1178878
716984;1131961;1148452
843563;1115523;1099399
751486;1120798;1111248
1009347;1171164;1138944
770023;1121863;1136729
853769;1111906;1081373
749820;1112538;1082881
923169;1098841;1090796
1064054;1079354;1077357
707785;1149848;1113160
690445;1140393;1154404
883856;1139304;1077195
702469;1121749;1111414
657974;1125943;1120459
709910;1108625;1107392
830309;1179161;1142168
883856;1162295;1139304
824205;1112322;1172979
920037;1142580;1117071
724745;1086349;1134398
843784;1116831;1076789
696429;1112327;1077252
792139;1090755;1152957
747605;1112287;1159105
770291;1144539;1082429
687788;1111324;1167327
923405;1112589;1112568
1066409;1145133;1153274
710864;1128413;1076322
750382;1111246;1111347
720338;1121550;1112647
713832;1112450;1073237
878881;1092949;1111229
690445;1155882;1140393
669666;1086591;1124745
794399;1169727;1099258
994227;1099981;1134398
1058076;1149657;1159506
828867;1130831;1149848
926972;1083556;1122246
1058773;1112714;1145606
931101;1104490;1157755
762999;1101494;1117598
1061844;1125096;1112184
1047342;1082429;1134263
724016;1074992;1111453
752388;1159516;1112594
690445;1140393;1107683
815991;1121362;1115523
666101;1140741;1143547
894402;1118690;1078909
709057;1174570;1111675
1028005;1075015;1111331
809632;1138323;1112718
770291;1099487;1082429
883856;1139304;1163940
994401;1096807;1173770
749536;1112339;1075953
843563;1115523;1132929
957787;1154250;1111675
828867;1095788;1149848
746755;1167403;1111304
732121;1082091;1111560
694456;1146157;1112309
3015009;1099345;1112309
883856;1139304;1152833
893772;1088675;1157377
1042801;1112309;1095355
690445;1140393;1087782
918262;1132839;1163575
1009369;1123249;1126588
749933;1112377;1177113
869370;1112281;1086938
690445;1140393;1080137
1058777;1119379;1112729
817479;1111294;1178074
713624;1141607;1091379
751302;1112551;1081052
835475;1104415;1111938
743419;1139304;1080553
1057877;1145487;1113323
770307;1091062;1136729
1061394;1074472;1109068
1019009;1112503;1100574
741613;1171645;1112014
713868;1155204;1123976
705617;1147955;1166407
801757;1134881;1144438
751070;1112493;1080291
899357;1133960;1104525
925303;1094753;1107760
865877;1082443;1112514
711451;1112056;1103999
808967;1086100;1112219
770291;1082429;1073500
889101;1138908;1122709
723979;1111290;1111305
722963;1144847;1111243
841660;1076074;1144336
988385;1125943;1114661
738194;1092691;1112252
749373;1175246;1112312
882224;1149004;1085597
732835;1111671;1169166
795230;1152176;1138270
764104;1143464;1093126
863011;1073762;1078704
690445;1140393;1131022
883856;1139304;1080150
751300;1093922;1112548
819676;1084584;1085761
763899;1141561;1111674
793679;1075550;1159180
928913;1165241;1112192
849105;1109291;1105727
770199;1082429;1113625
1006680;1162117;1111384
1073036;1112553;1085079
929203;1074396;1149610
677744;1139304;1146129
757727;1101404;1170255
738715;1140138;1133667
796913;1131899;1124643
863602;1155882;1140393
877917;1126103;1133960
730384;1111370;1093151
750029;1073755;1112389
778962;1126098;1100551
677676;1103351;1144764
881811;1082971;1074397
843784;1076789;1116831
794399;1113394;1169727
769605;1142971;1136729
732133;1111564;1146596
1050385;1155364;1125771
911601;1155204;1125739
719996;1125183;1110541
747064;1111331;1137119
838354;1078393;1140393
838354;1139304;1078393
751072;1112500;1095682
899325;1133960;1124117
918044;1090263;1163104
726047;1077775;1157471
725674;1112420;1120013
798585;1112686;1161179
672971;1157361;1128548
783223;1112448;1128535
690445;1108576;1140393
864155;1140393;1136391
691262;1126301;1130193
824121;1140393;1113770
665581;1130245;1112420
747002;1111324;1165954
740541;1160960;1140393
730921;1116883;1097494
749911;1104850;1112369
924440;1164827;1163254
1071035;1132652;1133960
1019009;1100574;1112503
749627;1111411;1155465
1009223;1090398;1143573
743487;1146273;1139304
919438;1132171;1094258
678985;1081826;1117056
1005513;1119012;1112729
694456;1121297;1112309
1028288;1161094;1150463
1021329;1115558;1112201
694456;1100254;1112309
747411;1111956;1112512
1038874;1081914;1073445
764610;1080536;1108625
730977;1150045;1080279
929967;1142219;1082971
747361;1111955;1178678
669122;1136128;1088779
697570;1106337;1112483
3021750;1101060;1112309
770131;1157609;1082429
728775;1140393;1083703
751437;1112569;1166519
729795;1111386;1177566
657817;1174598;1112689
956051;1112343;1107534
995568;1075293;1103647
1058076;1074445;1159506
1051019;1136128;1078227
1071035;1174190;1133960
816654;1165947;1136729
926246;1111283;1166510
749852;1112366;1177496
814567;1126072;1155174
740058;1120563;1111975
684330;1111560;1082091
829731;1124495;1082971
750681;1109037;1112450
1058317;1112759;1111521
705996;1087519;1081867
1030208;1108350;1136729
939004;1074421;1074826
828867;1149848;1129167
749365;1141103;1145215
912876;1140393;1113320
1006282;1138028;1112043
