t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
962694;470010001000000021634000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
960137;470010112000000880020000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
765424;470010106000000310150000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
765191;470010103000003180022500000001;Parque_Cementerio.Unidad_Predial;Lote_No_Urbanizable;Predio.Publico.Ejido
815172;470010006000000010411000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
934834;470010112000000880018000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
766093;470010005000000010313000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
959779;470010109000004150006000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
677464;470010112000000880016000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
763919;470010114000001410009000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
1048273;470010800000000050006000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
859193;470010106000000310146000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
962730;470010001000000021610000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
962538;470010001000000021632000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
805552;470010106000000310132000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
667613;470010113000000780093000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
1050356;470010112000000880017000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
937480;470010111000002450005000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
856054;470010900000001820003000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
909868;470010111000001300014000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
962268;470010001000000021616000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
809603;470010001000011650007500000001;Parque_Cementerio.Unidad_Predial;Lote_No_Urbanizable;Predio.Publico.Ejido
805849;470010114000001360016000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
1054010;470010002000000065089000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
860016;470010002000000051680000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
938051;470010001000000021611000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
795527;470010002000000020765000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
728530;470010111000003590003000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
801574;470010110000000950021000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
762867;470010104000001730001000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
798519;470010106000000310144000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
939018;470010001000000021612000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
980809;470010103000000430078000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
824161;470010106000000310141000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
821090;470010003000000013859000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
763436;470010103000000370020000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
928583;470010001000000021629000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
960198;470010001000000021693000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
766069;470010005000000010322000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
792163;470010107000001380080000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
999254;470010109000003600005000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
958755;470010102000002540061000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
763917;470010114000001360014000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
802342;470010006000000010759000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
721576;470010900000001550017000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
798196;470010900000001550012000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
791883;470010106000000310148000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
959773;470010107000001380052000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
832596;470010900000001600007000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
960760;470010111000003880001000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
792139;470010111000003960001000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
792129;470010111000003910001000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
672836;470010112000000880001000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
792133;470010111000003970001000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
792131;470010106000000310133000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
1018151;470010001000000021633000000000;NPH;Lote_No_Urbanizable;Predio.Publico.Ejido
