t_id_predio;numero_predial
811069;470010110000001010023400000000
916602;470010107000000480009400000000
662750;470010110000001010022400000000
796207;470010110000001070019400000000
811040;470010110000001010026400000000
962278;470010107000000410028400000000
796234;470010110000001050029400000000
721974;470010002000000010555000000000
811046;470010110000001010025400000000
796187;470010110000001010013400000000
664988;470010110000001010014400000000
1057017;470010104000000660058400000000
676139;470010110000001010011400000000
664901;470010104000000750009000000000
811043;470010104000000660057400000000
657721;470010006000000010855000000000
