t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
917308;470010002000000010461000000000;NPH;Educativo;
1037549;470010116000002040001000000000;NPH;Educativo;
1027892;470010103000001900030000000000;NPH;Educativo;
1040176;470010102000003200020000000000;NPH;Educativo;
965470;470010107000000060019000000000;NPH;Educativo;
706324;470010101000001920017000000000;NPH;Educativo;
687722;470010107000001180002500000001;Informal;Educativo;
1033763;470010107000000060126000000000;NPH;Educativo;
814679;470010007000000020183500000001;Parque_Cementerio.Unidad_Predial;Educativo;
961014;470010105000001160001000000000;NPH;Educativo;
835325;470010109000002100012000000000;NPH;Educativo;
1052330;470010105000000240018000000000;NPH;Educativo;
708991;470010003000000010086500000050;Parque_Cementerio.Unidad_Predial;Educativo;
757020;470010006000000020015500000042;Parque_Cementerio.Unidad_Predial;Educativo;
765050;470010106000001050003000000000;NPH;Educativo;
668294;470010107000000060125000000000;NPH;Educativo;
869364;470010102000000030020500000001;Parque_Cementerio.Unidad_Predial;Educativo;
1020064;470010102000003020011000000000;NPH;Educativo;
1008543;470010102000001790001000000000;NPH;Educativo;
765376;470010002000000051083500000524;Parque_Cementerio.Unidad_Predial;Educativo;
1051578;470010114000000410001000000000;NPH;Educativo;
931696;470010103000000470017000000000;NPH;Educativo;
808254;470010110000001730007000000000;NPH;Educativo;
1005477;470010102000002080008000000000;NPH;Educativo;
1003836;470010107000001340046000000000;NPH;Educativo;
817236;470010101000001300017000000000;NPH;Educativo;
836930;470011000000000230006000000000;NPH;Educativo;
678448;470010102000001720010000000000;NPH;Educativo;
1032041;470010105000000090010000000000;NPH;Educativo;
957833;470010105000000610001000000000;NPH;Educativo;
661166;470010102000003360013000000000;NPH;Educativo;
776170;470010006000000020360500000001;Parque_Cementerio.Unidad_Predial;Educativo;
966542;470010105000000870005000000000;NPH;Educativo;
857271;470010115000000740008000000000;NPH;Educativo;
970974;470010116000002670007000000000;NPH;Educativo;
801157;470010103000002010009500000001;Parque_Cementerio.Unidad_Predial;Educativo;
960982;470010106000003180009000000000;NPH;Educativo;
960872;470010115000006630002000000000;NPH;Educativo;
935556;470010007000000020183000000000;NPH;Educativo;
777954;470010103000003370008000000000;NPH;Educativo;
744559;470010006000000010743000000000;NPH;Educativo;
663982;470010115000006350001000000000;NPH;Educativo;
665463;470010109000000570041000000000;NPH;Educativo;
922467;470010101000000850001000000000;NPH;Educativo;
1035947;470010103000001900028000000000;NPH;Educativo;
701540;470010109000003600001000000000;NPH;Educativo;
946196;470010106000005610064000000000;NPH;Educativo;
887362;470010116000002670007500000001;Parque_Cementerio.Unidad_Predial;Educativo;
960452;470010116000001300004000000000;NPH;Educativo;
663694;470010115000006630001000000000;NPH;Educativo;
