t_id_predio;numero_predial
724078;470010101000001020903900000000
787381;470010103000000130901900000000
747711;470010109000003680901900000000
669256;470010110000000630053000000000
744450;470010110000000630052000000000
1058313;470010101000001010901900000000
748587;470010002000000039010000000000
1058817;470010101000001650901900000000
801320;470010101000000850029000000000
748589;470010002000000012543000000000
748536;470010002000000039017000000000
744128;470010110000000630050000000000
801318;470010101000000850030000000000
1058315;470010101000001280903900000000
743959;470010110000000630049000000000
1058307;470010101000000980901900000000
748635;470010002000000039016000000000
725128;470010101000001210901900000000
748637;470010002000000030110000000000
1058311;470010101000001280904900000000
1058341;470010101000001020902900000000
1062030;470010110000000630056000000000
1058305;470010101000001020901900000000
1058319;470010101000001210902900000000
748585;470010002000000039011000000000
995022;470010110000000630051000000000
710928;470010002000000020078000000000
1050691;470010109000003670901900000000
1058819;470010101000001840902900000000
748534;470010002000000039013000000000
748538;470010002000000039015000000000
717956;470010101000001440902900000000
728155;470010110000000630355000000000
1062133;470010110000000630054000000000
795164;470010110000000630057000000000
1058821;470010101000001840901900000000
744234;470010110000000630055000000000
728252;470010110000000300005500000031
1052128;470010001000000022546000000000
774312;470010109000004190010000000000
921746;470010109000003600134000000000
1058309;470010101000001210903900000000
748639;470010002000000022533000000000
728186;470010110000000630353000000000
1062209;470010110000000630058000000000
728210;470010110000000630354000000000
723979;470010110000000630356000000000
722064;470010109000004170021000000000
748532;470010002000000039018000000000
1058317;470010101000001280905900000000
