t_id_predio;numero_predial;condicion_predio
731013;470010002000000021901901040405;PH.Unidad_Predial
729509;470010002000000021901901020205;PH.Unidad_Predial
728528;470010002000000021901901010102;PH.Unidad_Predial
1062133;470010110000000630054000000000;PH.Unidad_Predial
685796;470010110000000100901901000058;PH.Unidad_Predial
866165;470010107000000500902901080087;PH.Unidad_Predial
970756;470010002000000040901901010172;PH.Unidad_Predial
1050691;470010109000003670901900000000;PH.Unidad_Predial
751805;470010102000002200015901010001;PH.Unidad_Predial
687220;470010107000000490903901150139;PH.Unidad_Predial
724078;470010101000001020903900000000;PH.Unidad_Predial
728155;470010110000000630355000000000;PH.Unidad_Predial
1065942;470010109000003600901900000154;PH.Unidad_Predial
1065906;470010109000003600901900000144;PH.Unidad_Predial
1065904;470010109000003600901900000143;PH.Unidad_Predial
1065910;470010109000003600901900000137;PH.Unidad_Predial
728699;470010002000000021901901010107;PH.Unidad_Predial
1065946;470010109000003600901900000156;PH.Unidad_Predial
728244;470010110000001590901900000095;PH.Unidad_Predial
748532;470010002000000039018000000000;PH.Unidad_Predial
1032680;470010002000000040901901010159;PH.Unidad_Predial
1006660;470010002000000040901901010164;PH.Unidad_Predial
1058307;470010101000000980901900000000;PH.Unidad_Predial
728789;470010002000000021901901020201;PH.Unidad_Predial
729931;470010002000000021901901030309;PH.Unidad_Predial
723548;470010002000000021901901010104;PH.Unidad_Predial
801318;470010101000000850030000000000;PH.Unidad_Predial
3007521;470010002000000040901901010163;PH.Unidad_Predial
1065896;470010109000003600901900000135;PH.Unidad_Predial
1065938;470010109000003600901900000152;PH.Unidad_Predial
725128;470010101000001210901900000000;PH.Unidad_Predial
1065834;470010107000001210904904040220;PH.Unidad_Predial
723979;470010110000000630356000000000;PH.Unidad_Predial
748637;470010002000000030110000000000;PH.Unidad_Predial
1065924;470010109000003600901900000149;PH.Unidad_Predial
1065920;470010109000003600901900000147;PH.Unidad_Predial
1065944;470010109000003600901900000155;PH.Unidad_Predial
726569;470010109000003600901900000142;PH.Unidad_Predial
728649;470010002000000021901901010109;PH.Unidad_Predial
729856;470010002000000021901901030308;PH.Unidad_Predial
747711;470010109000003680901900000000;PH.Unidad_Predial
1058817;470010101000001650901900000000;PH.Unidad_Predial
1065892;470010109000003600901900000133;PH.Unidad_Predial
1065820;470010107000001210904904040218;PH.Unidad_Predial
965131;470010002000000040901901010174;PH.Unidad_Predial
728242;470010110000001590901900000103;PH.Unidad_Predial
726573;470010109000003600901900000146;PH.Unidad_Predial
729081;470010002000000021901901010108;PH.Unidad_Predial
728651;470010002000000021901901020208;PH.Unidad_Predial
728747;470010002000000021901901030303;PH.Unidad_Predial
730297;470010002000000021901901040401;PH.Unidad_Predial
795164;470010110000000630057000000000;PH.Unidad_Predial
