t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
761799;470010002000000020606500000001;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
860530;470010106000008930001000000000;NPH;Pecuario;Predio.Publico.Ejido
762698;470010003000000040021500000025;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
769878;470010106000008940001000000000;NPH;Pecuario;Predio.Publico.Ejido
691319;470010110000001590901900000013;PH.Unidad_Predial;Pecuario;Predio.Publico.Ejido
703945;470010004000000050046500000001;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
724675;470010106000008950001000000000;NPH;Pecuario;Predio.Publico.Ejido
853887;470010008000000020007500000001;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
789393;470010006000000020015500000101;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
971019;470010003000000010001500000001;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
888782;470010106000008990001000000000;NPH;Pecuario;Predio.Publico.Ejido
886753;470010106000008970001000000000;NPH;Pecuario;Predio.Publico.Ejido
856195;470010003000000010141500000027;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
753570;470010003000000040025500000001;Parque_Cementerio.Unidad_Predial;Pecuario;Predio.Publico.Ejido
989002;470010110000001590901900000082;PH.Unidad_Predial;Pecuario;Predio.Publico.Ejido
