t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
701147;470010101000000080033000000000;NPH;Institucional;Predio.Publico.Ejido
934169;470010101000001400901900000032;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
763817;470010106000009560001000000000;NPH;Institucional;Predio.Publico.Ejido
673057;470010106000004170901900000083;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
849113;470010106000006140001000000000;NPH;Institucional;Predio.Publico.Ejido
702221;470010106000001620029000000000;NPH;Institucional;Predio.Publico.Ejido
975407;470010101000001400901900000066;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
959763;470010101000001400901900000053;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
1044957;470010105000000020001000000000;NPH;Institucional;Predio.Publico.Ejido
959886;470010106000004170901900000012;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
958461;470010101000001250001000000000;NPH;Institucional;Predio.Publico.Ejido
822958;470010115000005350001000000000;NPH;Institucional;Predio.Publico.Ejido
1015203;470010101000002220001000000000;NPH;Institucional;Predio.Publico.Ejido
778230;470010102000002790001000000000;NPH;Institucional;Predio.Publico.Ejido
1013385;470010101000001400901900000056;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
841735;470010103000000420001500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
816275;470010102000000370028000000000;NPH;Institucional;Predio.Publico.Ejido
801925;470010101000000020011000000000;NPH;Institucional;Predio.Publico.Ejido
816535;470010102000001120001000000000;NPH;Institucional;Predio.Publico.Ejido
858656;470010112000001470001000000000;NPH;Institucional;Predio.Publico.Ejido
707629;470010101000000020014000000000;NPH;Institucional;Predio.Publico.Ejido
981227;470010101000001400901900000043;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
959519;470010102000000340023000000000;NPH;Institucional;Predio.Publico.Ejido
667351;470010101000001640001000000000;NPH;Institucional;Predio.Publico.Ejido
934165;470010101000001400901900000025;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
959757;470010101000001400901900000055;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
693815;470010101000001400901900000024;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
922866;470010102000003160002000000000;NPH;Institucional;Predio.Publico.Ejido
677690;470010105000000090017000000000;NPH;Institucional;Predio.Publico.Ejido
934561;470010106000004170901900000068;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
1066816;470010104000000280001000000000;NPH;Institucional;Predio.Publico.Ejido
769396;470010103000003250007500000002;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
854887;470010101000000020012000000000;NPH;Institucional;Predio.Publico.Ejido
713658;470010102000001580002000000000;NPH;Institucional;Predio.Publico.Ejido
765832;470010103000001540008500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
792105;470010106000004170901900000091;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
791681;470010102000002540006500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
932980;470010102000002150042000000000;NPH;Institucional;Predio.Publico.Ejido
833047;470010115000005320001000000000;NPH;Institucional;Predio.Publico.Ejido
958915;470010103000003530003000000000;NPH;Institucional;Predio.Publico.Ejido
714451;470010900000001590001500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
792107;470010106000000930001000000000;NPH;Institucional;Predio.Publico.Ejido
865276;470010900000000720002000000000;NPH;Institucional;Predio.Publico.Ejido
995460;470010112000000890004000000000;NPH;Institucional;Predio.Publico.Ejido
763157;470010102000001300001000000000;NPH;Institucional;Predio.Publico.Ejido
831856;470010101000000450022000000000;NPH;Institucional;Predio.Publico.Ejido
822695;470010102000002840002000000000;NPH;Institucional;Predio.Publico.Ejido
793549;470010102000002840001000000000;NPH;Institucional;Predio.Publico.Ejido
792103;470010106000004170901900000081;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
724986;470010103000000560001000000000;NPH;Institucional;Predio.Publico.Ejido
794385;470010900000000450001000000000;NPH;Institucional;Predio.Publico.Ejido
763125;470010102000002770002000000000;NPH;Institucional;Predio.Publico.Ejido
792087;470010106000004170901900000089;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
765275;470010900000000390010000000000;NPH;Institucional;Predio.Publico.Ejido
768440;470010103000000560022000000000;NPH;Institucional;Predio.Publico.Ejido
820449;470010106000004170901900000092;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
764193;470010115000005290002000000000;NPH;Institucional;Predio.Publico.Ejido
815076;470010101000000200004000000000;NPH;Institucional;Predio.Publico.Ejido
888895;470010105000000350001500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
817594;470010106000001690001000000000;NPH;Institucional;Predio.Publico.Ejido
994031;470010002000000064490000000000;NPH;Institucional;Predio.Publico.Ejido
872148;470010106000008010031000000000;NPH;Institucional;Predio.Publico.Ejido
802885;470010101000000170008000000000;NPH;Institucional;Predio.Publico.Ejido
958322;470010103000001430001000000000;NPH;Institucional;Predio.Publico.Ejido
960444;470010116000002050001000000000;NPH;Institucional;Predio.Publico.Ejido
669985;470010106000004170901900000014;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
765745;470010115000005300001000000000;NPH;Institucional;Predio.Publico.Ejido
792147;470010106000004170901900000094;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
763269;470010103000007490003000000000;NPH;Institucional;Predio.Publico.Ejido
835015;470010102000002890001000000000;NPH;Institucional;Predio.Publico.Ejido
792085;470010106000004170901900000071;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
903726;470010101000001870004000000000;NPH;Institucional;Predio.Publico.Ejido
847381;470010105000001000001000000000;NPH;Institucional;Predio.Publico.Ejido
824858;470010106000002090025000000000;NPH;Institucional;Predio.Publico.Ejido
763161;470010102000002570001000000000;NPH;Institucional;Predio.Publico.Ejido
791572;470010106000009630001000000000;NPH;Institucional;Predio.Publico.Ejido
896439;470010101000001470001000000000;NPH;Institucional;Predio.Publico.Ejido
841051;470010106000009620001000000000;NPH;Institucional;Predio.Publico.Ejido
1055827;470010106000004170901900000090;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
802348;470010003000000040067000000000;NPH;Institucional;Predio.Publico.Ejido
816551;470010102000000290013000000000;NPH;Institucional;Predio.Publico.Ejido
869439;470010101000002270001000000000;NPH;Institucional;Predio.Publico.Ejido
930973;470010102000002770004000000000;NPH;Institucional;Predio.Publico.Ejido
934338;470010101000001400901900000061;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
934175;470010101000001400901900000023;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
816367;470010101000000950006000000000;NPH;Institucional;Predio.Publico.Ejido
792095;470010106000004170901900000082;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
816363;470010101000002240001000000000;NPH;Institucional;Predio.Publico.Ejido
934167;470010101000001400901900000027;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
792143;470010106000004170901900000093;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
868882;470010106000004170121000000000;NPH;Institucional;Predio.Publico.Ejido
709276;470010112000000420003000000000;NPH;Institucional;Predio.Publico.Ejido
764676;470010002000000010460500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
765185;470010003000000030181000000000;NPH;Institucional;Predio.Publico.Ejido
817226;470010101000002040017000000000;NPH;Institucional;Predio.Publico.Ejido
817254;470010101000002040013000000000;NPH;Institucional;Predio.Publico.Ejido
959874;470010106000004170901900000067;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
858498;470010105000001180001000000000;NPH;Institucional;Predio.Publico.Ejido
835313;470010005000000010209000000000;NPH;Institucional;Predio.Publico.Ejido
852417;470010115000005330001000000000;NPH;Institucional;Predio.Publico.Ejido
804499;470010115000005310001000000000;NPH;Institucional;Predio.Publico.Ejido
1036356;470010106000001750001000000000;NPH;Institucional;Predio.Publico.Ejido
715744;470010106000000170002000000000;NPH;Institucional;Predio.Publico.Ejido
834283;470010102000002770003000000000;NPH;Institucional;Predio.Publico.Ejido
802976;470010101000000390003000000000;NPH;Institucional;Predio.Publico.Ejido
1034218;470010101000001670006000000000;NPH;Institucional;Predio.Publico.Ejido
1047247;470010104000000200001000000000;NPH;Institucional;Predio.Publico.Ejido
764523;470010106000001130043000000000;NPH;Institucional;Predio.Publico.Ejido
1045144;470010101000000370002000000000;NPH;Institucional;Predio.Publico.Ejido
762669;470010105000001660026500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
959890;470010106000004170901900000015;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
668844;470010106000004170901900000084;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
801996;470010101000002170008500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
934724;470010114000000610007000000000;NPH;Institucional;Predio.Publico.Ejido
765911;470010005000000010208000000000;NPH;Institucional;Predio.Publico.Ejido
784615;470010002000000020226000000000;NPH;Institucional;Predio.Publico.Ejido
856189;470010106000009640001000000000;NPH;Institucional;Predio.Publico.Ejido
958497;470010102000002850017000000000;NPH;Institucional;Predio.Publico.Ejido
765151;470010800000001570001500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
815176;470010101000000020013000000000;NPH;Institucional;Predio.Publico.Ejido
856850;470010106000003270011000000000;NPH;Institucional;Predio.Publico.Ejido
960338;470010109000000460004000000000;NPH;Institucional;Predio.Publico.Ejido
958503;470010102000002150049000000000;NPH;Institucional;Predio.Publico.Ejido
660757;470010108000000110009000000000;NPH;Institucional;Predio.Publico.Ejido
763219;470010102000004020001000000000;NPH;Institucional;Predio.Publico.Ejido
664111;470010101000000180003000000000;NPH;Institucional;Predio.Publico.Ejido
958519;470010102000001290002000000000;NPH;Institucional;Predio.Publico.Ejido
1011205;470010002000000065096000000000;NPH;Institucional;Predio.Publico.Ejido
792075;470010106000004170901900000078;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
817056;470010102000000770003000000000;NPH;Institucional;Predio.Publico.Ejido
987638;470010106000004170901900000080;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
1055322;470010106000006930020000000000;NPH;Institucional;Predio.Publico.Ejido
664155;470010104000000050055000000000;NPH;Institucional;Predio.Publico.Ejido
1003182;470010104000000520021000000000;NPH;Institucional;Predio.Publico.Ejido
716346;470010102000002770005000000000;NPH;Institucional;Predio.Publico.Ejido
773805;470010101000000020008000000000;NPH;Institucional;Predio.Publico.Ejido
1022641;470010900000000740003000000000;NPH;Institucional;Predio.Publico.Ejido
702469;470010105000000020017000000000;NPH;Institucional;Predio.Publico.Ejido
972417;470010104000000300011000000000;NPH;Institucional;Predio.Publico.Ejido
959787;470010109000003600008000000000;NPH;Institucional;Predio.Publico.Ejido
994524;470010101000001400901900000036;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
727697;470010103000011110001000000000;NPH;Institucional;Predio.Publico.Ejido
870206;470010106000008010032000000000;NPH;Institucional;Predio.Publico.Ejido
707855;470010002000000064521000000000;NPH;Institucional;Predio.Publico.Ejido
845205;470010109000001800008500000001;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
980628;470010106000004170901900000074;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
844531;470010106000004170901900000086;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
960352;470010109000000460006000000000;NPH;Institucional;Predio.Publico.Ejido
959755;470010101000001400901900000058;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
797406;470010900000000460001000000000;NPH;Institucional;Predio.Publico.Ejido
817106;470010102000000020030000000000;NPH;Institucional;Predio.Publico.Ejido
765026;470010109000000160001000000000;NPH;Institucional;Predio.Publico.Ejido
959894;470010106000004170901900000013;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
706889;470010103000003510006000000000;NPH;Institucional;Predio.Publico.Ejido
763975;470010103000007890001000000000;NPH;Institucional;Predio.Publico.Ejido
816543;470010102000001120013000000000;NPH;Institucional;Predio.Publico.Ejido
1005280;470010106000004170122000000000;NPH;Institucional;Predio.Publico.Ejido
846016;470010900000000670002000000000;NPH;Institucional;Predio.Publico.Ejido
966019;470010101000001260005000000000;NPH;Institucional;Predio.Publico.Ejido
803030;470010106000007490001000000000;NPH;Institucional;Predio.Publico.Ejido
817248;470010101000002040016000000000;NPH;Institucional;Predio.Publico.Ejido
934285;470010101000001400901900000045;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
791735;470010900000000730002000000000;NPH;Institucional;Predio.Publico.Ejido
764060;470010104000000370001000000000;NPH;Institucional;Predio.Publico.Ejido
934330;470010101000001400901900000047;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
1059806;470010101000001400901900000057;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
773080;470010106000004170901900000077;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
684888;470010106000004170003000000000;NPH;Institucional;Predio.Publico.Ejido
932887;470010102000002730003000000000;NPH;Institucional;Predio.Publico.Ejido
1027977;470010106000004170901900000088;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
1036885;470010102000002520003000000000;NPH;Institucional;Predio.Publico.Ejido
665800;470010106000004170118000000000;NPH;Institucional;Predio.Publico.Ejido
988202;470010101000001400901900000026;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
764818;470010003000000012208000000000;NPH;Institucional;Predio.Publico.Ejido
1071459;470010106000004170901900000087;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
803000;470010101000000370001000000000;NPH;Institucional;Predio.Publico.Ejido
958578;470010101000002170002000000000;NPH;Institucional;Predio.Publico.Ejido
862490;470010102000002730001500000002;Parque_Cementerio.Unidad_Predial;Institucional;Predio.Publico.Ejido
763915;470010103000000490001000000000;NPH;Institucional;Predio.Publico.Ejido
962212;470010007000000010068000000000;NPH;Institucional;Predio.Publico.Ejido
763217;470010102000002770006000000000;NPH;Institucional;Predio.Publico.Ejido
1009353;470010109000000460009000000000;NPH;Institucional;Predio.Publico.Ejido
826591;470010103000001540008000000000;NPH;Institucional;Predio.Publico.Ejido
792093;470010106000004170901900000075;PH.Unidad_Predial;Institucional;Predio.Publico.Ejido
799046;470010800000000410002000000000;NPH;Institucional;Predio.Publico.Ejido
995844;470010104000000860001000000000;NPH;Institucional;Predio.Publico.Ejido
