t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
678245;470010107000001410034000000000;NPH;Industrial;
1063012;470010115000000790801800000053;Condominio.Unidad_Predial;Industrial;
1037147;470010115000000790801800000051;Condominio.Unidad_Predial;Industrial;
718816;470010110000000080024500000001;Informal;Industrial;
934380;470010109000001140010000000000;NPH;Industrial;
959872;470010109000001900014000000000;NPH;Industrial;
1002747;470010112000000820003000000000;NPH;Industrial;
1016876;470010114000000660046000000000;NPH;Industrial;
675047;470010101000001930029000000000;NPH;Industrial;
817525;470010110000002070001000000000;NPH;Industrial;
668290;470010107000000720050000000000;NPH;Industrial;
960450;470010115000000820004000000000;NPH;Industrial;
1038988;470010114000000900002000000000;NPH;Industrial;
1047102;470010107000001410010000000000;NPH;Industrial;
664281;470010115000000820015000000000;NPH;Industrial;
959645;470010101000002170006000000000;NPH;Industrial;
934518;470010002000000040801800009973;Condominio.Unidad_Predial;Industrial;
665231;470010104000000750042000000000;NPH;Industrial;
935186;470010115000006560017000000000;NPH;Industrial;
934087;470010103000000450102000000000;NPH;Industrial;
1058929;470010107000001410002000000000;NPH;Industrial;
1035704;470010109000000430011000000000;NPH;Industrial;
753041;470010107000001410018000000000;NPH;Industrial;
1065606;470010115000006560011000000000;NPH;Industrial;
1034022;470010003000000010901900003868;PH.Unidad_Predial;Industrial;
1028983;470010110000000080024000000000;NPH;Industrial;
801020;470010106000009600005000000000;NPH;Industrial;
960055;470010112000000820001000000000;NPH;Industrial;
792057;470010115000000790801800000052;Condominio.Unidad_Predial;Industrial;
819978;470010110000002040001000000000;NPH;Industrial;
962051;470010002000000064523000000000;NPH;Industrial;
1043203;470010114000001290001000000000;NPH;Industrial;
1039900;470010107000001410014000000000;NPH;Industrial;
938410;470010115000000820006000000000;NPH;Industrial;
960418;470010114000000900009000000000;NPH;Industrial;
961012;470010114000000660003000000000;NPH;Industrial;
1002036;470010115000000790801800000040;Condominio.Unidad_Predial;Industrial;
976391;470010115000006560015000000000;NPH;Industrial;
829120;470010107000001410009000000000;NPH;Industrial;
1005513;470010115000000790801800000049;Condominio.Unidad_Predial;Industrial;
