t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
697295;470010115000005540007000000000;NPH;Mineria_Hidrocarburos;
658344;470010110000000640005000000000;NPH;Mineria_Hidrocarburos;
718202;470010106000009350012500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
672210;470010107000001360044000000000;NPH;Mineria_Hidrocarburos;
1005788;470010107000001360041000000000;NPH;Mineria_Hidrocarburos;
661164;470010002000000071436000000000;NPH;Mineria_Hidrocarburos;
968753;470010107000000060151000000000;NPH;Mineria_Hidrocarburos;
999855;470010115000004190024000000000;NPH;Mineria_Hidrocarburos;
985421;470010107000001360040000000000;NPH;Mineria_Hidrocarburos;
1012380;470010107000000060117000000000;NPH;Mineria_Hidrocarburos;
670705;470010002000000030301000000000;NPH;Mineria_Hidrocarburos;
662673;470010107000000060155000000000;NPH;Mineria_Hidrocarburos;
1071429;470010107000000060130000000000;NPH;Mineria_Hidrocarburos;
1032964;470010110000000960010000000000;NPH;Mineria_Hidrocarburos;
961475;470010002000000070642000000000;NPH;Mineria_Hidrocarburos;
947646;470010107000000060135000000000;NPH;Mineria_Hidrocarburos;
973951;470010107000000060133000000000;NPH;Mineria_Hidrocarburos;
935897;470010002000000076973000000000;NPH;Mineria_Hidrocarburos;
800689;470010102000002800019000000000;NPH;Mineria_Hidrocarburos;
858142;470010106000010880032500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
964360;470010107000000060120000000000;NPH;Mineria_Hidrocarburos;
755674;470010106000011100003500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
968302;470010107000000060143000000000;NPH;Mineria_Hidrocarburos;
945905;470010107000000060118000000000;NPH;Mineria_Hidrocarburos;
968999;470010110000002560010000000000;NPH;Mineria_Hidrocarburos;
760906;470010106000010890009500000001;Parque_Cementerio.Unidad_Predial;Mineria_Hidrocarburos;
675430;470010107000001350009000000000;NPH;Mineria_Hidrocarburos;
682154;470010110000001060002000000000;NPH;Mineria_Hidrocarburos;
721556;470010106000000610042000000000;NPH;Mineria_Hidrocarburos;
967499;470010107000000060145000000000;NPH;Mineria_Hidrocarburos;
950735;470010110000001050006000000000;NPH;Mineria_Hidrocarburos;
