t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
959688;470010112000000130011000000000;NPH;Religioso;Predio.Publico.Ejido
931527;470010110000001700004000000000;NPH;Religioso;Predio.Publico.Ejido
961157;470010001000000021741000000000;NPH;Religioso;Predio.Publico.Ejido
791869;470010102000000190044500000003;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1071415;470010106000005600011000000000;NPH;Religioso;Predio.Publico.Ejido
730921;470010103000001020031000000000;NPH;Religioso;Predio.Publico.Ejido
928751;470010101000001220001000000000;NPH;Religioso;Predio.Publico.Ejido
981221;470010107000001370011000000000;NPH;Religioso;Predio.Publico.Ejido
784619;470010002000000021716000000000;NPH;Religioso;Predio.Publico.Ejido
751478;470010105000001140016000000000;NPH;Religioso;Predio.Publico.Ejido
996885;470010116000000840010000000000;NPH;Religioso;Predio.Publico.Ejido
935403;470010107000001370022000000000;NPH;Religioso;Predio.Publico.Ejido
762909;470010112000000520001500000032;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1013211;470010800000000960002000000000;NPH;Religioso;Predio.Publico.Ejido
960870;470010115000003780008000000000;NPH;Religioso;Predio.Publico.Ejido
665883;470010116000001250010000000000;NPH;Religioso;Predio.Publico.Ejido
960675;470010107000001370020000000000;NPH;Religioso;Predio.Publico.Ejido
763799;470010109000001570023500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
878485;470010103000003240048000000000;NPH;Religioso;Predio.Publico.Ejido
741971;470010006000000020015500000163;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1066988;470010116000001420016000000000;NPH;Religioso;Predio.Publico.Ejido
755470;470010107000001390007000000000;NPH;Religioso;Predio.Publico.Ejido
1021097;470010107000001390010000000000;NPH;Religioso;Predio.Publico.Ejido
664151;470010102000002790002000000000;NPH;Religioso;Predio.Publico.Ejido
818696;470010107000001390011000000000;NPH;Religioso;Predio.Publico.Ejido
816771;470010101000001360024000000000;NPH;Religioso;Predio.Publico.Ejido
763506;470010106000006680005000000000;NPH;Religioso;Predio.Publico.Ejido
1021725;470010116000001250021000000000;NPH;Religioso;Predio.Publico.Ejido
960916;470010800000000870004000000000;NPH;Religioso;Predio.Publico.Ejido
863391;470010600000000140006000000000;NPH;Religioso;Predio.Publico.Ejido
798033;470010900000000900013000000000;NPH;Religioso;Predio.Publico.Ejido
849479;470010103000002260006500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
969554;470010103000002490012000000000;NPH;Religioso;Predio.Publico.Ejido
765233;470010007000000020004500000123;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
960862;470010115000006652608000000000;NPH;Religioso;Predio.Publico.Ejido
906554;470010105000000950003000000000;NPH;Religioso;Predio.Publico.Ejido
1050322;470010107000001420005000000000;NPH;Religioso;Predio.Publico.Ejido
962347;470010103000001920009000000000;NPH;Religioso;Predio.Publico.Ejido
765396;470010800000000660003000000000;NPH;Religioso;Predio.Publico.Ejido
1070904;470010800000000790003000000000;NPH;Religioso;Predio.Publico.Ejido
767472;470010103000001830005500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
960878;470010115000006620005000000000;NPH;Religioso;Predio.Publico.Ejido
993574;470010002000000066879000000000;NPH;Religioso;Predio.Publico.Ejido
666123;470010800000000830007000000000;NPH;Religioso;Predio.Publico.Ejido
798312;470010800000000830010000000000;NPH;Religioso;Predio.Publico.Ejido
814265;470010002000000051083500000132;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
859831;470010001000000021104500000002;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
878129;470010112000000360001500000016;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1063206;470010104000001030003000000000;NPH;Religioso;Predio.Publico.Ejido
813840;470010102000000190072500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1002503;470010107000001370030000000000;NPH;Religioso;Predio.Publico.Ejido
922169;470010106000005630011000000000;NPH;Religioso;Predio.Publico.Ejido
936624;470010800000000650001000000000;NPH;Religioso;Predio.Publico.Ejido
940169;470010800000000640022000000000;NPH;Religioso;Predio.Publico.Ejido
1001468;470010800000000940002000000000;NPH;Religioso;Predio.Publico.Ejido
964200;470010111000002500005000000000;NPH;Religioso;Predio.Publico.Ejido
717500;470010900000000900038000000000;NPH;Religioso;Predio.Publico.Ejido
939012;470010800000000830013000000000;NPH;Religioso;Predio.Publico.Ejido
796006;470010107000001420002000000000;NPH;Religioso;Predio.Publico.Ejido
766767;470010103000003460014500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1014157;470010103000000450149000000000;NPH;Religioso;Predio.Publico.Ejido
833863;470010101000001980001000000000;NPH;Religioso;Predio.Publico.Ejido
763965;470010105000001140003000000000;NPH;Religioso;Predio.Publico.Ejido
969869;470010002000000064718000000000;NPH;Religioso;Predio.Publico.Ejido
1070671;470010107000001370034000000000;NPH;Religioso;Predio.Publico.Ejido
765372;470010116000001600005500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
934248;470010106000005600013000000000;NPH;Religioso;Predio.Publico.Ejido
817234;470010101000001710014000000000;NPH;Religioso;Predio.Publico.Ejido
666322;470010107000001490004000000000;NPH;Religioso;Predio.Publico.Ejido
702855;470010101000001610001000000000;NPH;Religioso;Predio.Publico.Ejido
961453;470010800000000980002000000000;NPH;Religioso;Predio.Publico.Ejido
960579;470010116000001250020000000000;NPH;Religioso;Predio.Publico.Ejido
1032115;470010107000001370013000000000;NPH;Religioso;Predio.Publico.Ejido
702869;470010900000000900026000000000;NPH;Religioso;Predio.Publico.Ejido
670221;470010800000000660021000000000;NPH;Religioso;Predio.Publico.Ejido
934656;470010105000001140019000000000;NPH;Religioso;Predio.Publico.Ejido
988044;470010107000001370018000000000;NPH;Religioso;Predio.Publico.Ejido
799002;470010800000001000005000000000;NPH;Religioso;Predio.Publico.Ejido
958764;470010102000002140023000000000;NPH;Religioso;Predio.Publico.Ejido
660957;470010800000000870002000000000;NPH;Religioso;Predio.Publico.Ejido
797372;470010800000000810003000000000;NPH;Religioso;Predio.Publico.Ejido
935265;470010116000001250028000000000;NPH;Religioso;Predio.Publico.Ejido
667786;470010106000005600014000000000;NPH;Religioso;Predio.Publico.Ejido
764519;470010106000001130075000000000;NPH;Religioso;Predio.Publico.Ejido
767952;470010002000000020466000000000;NPH;Religioso;Predio.Publico.Ejido
763979;470010116000001600004500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1065762;470010106000000510091000000000;NPH;Religioso;Predio.Publico.Ejido
937553;470010003000000060156000000000;NPH;Religioso;Predio.Publico.Ejido
1043683;470010600000000140011000000000;NPH;Religioso;Predio.Publico.Ejido
708500;470010001000000021704000000000;NPH;Religioso;Predio.Publico.Ejido
935271;470010116000001250029000000000;NPH;Religioso;Predio.Publico.Ejido
660947;470010116000001250023000000000;NPH;Religioso;Predio.Publico.Ejido
719011;470010112000000380001500000019;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
980917;470010113000000020001000000000;NPH;Religioso;Predio.Publico.Ejido
672341;470010001000000021705000000000;NPH;Religioso;Predio.Publico.Ejido
723861;470010106000012200001000000000;NPH;Religioso;Predio.Publico.Ejido
1001319;470010116000001250013000000000;NPH;Religioso;Predio.Publico.Ejido
828863;470011000000000160001000000000;NPH;Religioso;Predio.Publico.Ejido
858682;470010109000001650015500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
763925;470010104000000780029000000000;NPH;Religioso;Predio.Publico.Ejido
960571;470010116000001250026000000000;NPH;Religioso;Predio.Publico.Ejido
814801;470010002000000051083500000071;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
893772;470010115000000720064000000000;NPH;Religioso;Predio.Publico.Ejido
1061668;470010115000000720011000000000;NPH;Religioso;Predio.Publico.Ejido
863071;470010103000003060014500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
816567;470010101000001590001000000000;NPH;Religioso;Predio.Publico.Ejido
978668;470010116000001250015000000000;NPH;Religioso;Predio.Publico.Ejido
881557;470010800000001020006000000000;NPH;Religioso;Predio.Publico.Ejido
960866;470010115000006650002000000000;NPH;Religioso;Predio.Publico.Ejido
921881;470010102000002140001000000000;NPH;Religioso;Predio.Publico.Ejido
795960;470010115000000730064000000000;NPH;Religioso;Predio.Publico.Ejido
1057801;470010116000001250003000000000;NPH;Religioso;Predio.Publico.Ejido
848677;470010111000003010001000000000;NPH;Religioso;Predio.Publico.Ejido
935578;470010115000000710015000000000;NPH;Religioso;Predio.Publico.Ejido
934089;470010102000003170009000000000;NPH;Religioso;Predio.Publico.Ejido
705788;470010106000000510070000000000;NPH;Religioso;Predio.Publico.Ejido
934254;470010106000010080002000000000;NPH;Religioso;Predio.Publico.Ejido
813100;470010107000001370070000000000;NPH;Religioso;Predio.Publico.Ejido
934136;470010115000000760801800000106;Condominio.Unidad_Predial;Religioso;Predio.Publico.Ejido
719727;470010112000001760001500000016;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
960687;470010107000001370004000000000;NPH;Religioso;Predio.Publico.Ejido
1034331;470010800000001000002000000000;NPH;Religioso;Predio.Publico.Ejido
1065438;470010004000000010048000000000;NPH;Religioso;Predio.Publico.Ejido
1010197;470010109000000450107000000000;NPH;Religioso;Predio.Publico.Ejido
961334;470010900000000900011000000000;NPH;Religioso;Predio.Publico.Ejido
1021182;470010800000000750001000000000;NPH;Religioso;Predio.Publico.Ejido
799010;470010800000000790004000000000;NPH;Religioso;Predio.Publico.Ejido
923481;470010107000001370042000000000;NPH;Religioso;Predio.Publico.Ejido
1067841;470010800000000820004000000000;NPH;Religioso;Predio.Publico.Ejido
763251;470010103000001010001000000000;NPH;Religioso;Predio.Publico.Ejido
807017;470010003000000013806000000000;NPH;Religioso;Predio.Publico.Ejido
1019009;470010800000001020005000000000;NPH;Religioso;Predio.Publico.Ejido
961528;470010800000000720002000000000;NPH;Religioso;Predio.Publico.Ejido
677420;470010107000001370029000000000;NPH;Religioso;Predio.Publico.Ejido
1022174;470010105000000950010000000000;NPH;Religioso;Predio.Publico.Ejido
675327;470010116000001250025000000000;NPH;Religioso;Predio.Publico.Ejido
1003675;470010800000000800009000000000;NPH;Religioso;Predio.Publico.Ejido
911925;470011000000000130001000000000;NPH;Religioso;Predio.Publico.Ejido
932107;470010106000000080048000000000;NPH;Religioso;Predio.Publico.Ejido
689197;470010102000003300902900000057;PH.Unidad_Predial;Religioso;Predio.Publico.Ejido
932564;470010111000000690002000000000;NPH;Religioso;Predio.Publico.Ejido
799455;470010001000000021407500000113;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
909938;470010106000006800019500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
961652;470010800000001000001000000000;NPH;Religioso;Predio.Publico.Ejido
826653;470010113000000990009000000000;NPH;Religioso;Predio.Publico.Ejido
806427;470010106000005600005000000000;NPH;Religioso;Predio.Publico.Ejido
852608;470010103000002260005500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
960486;470010800000000640023000000000;NPH;Religioso;Predio.Publico.Ejido
983004;470010107000001370068000000000;NPH;Religioso;Predio.Publico.Ejido
677592;470010107000001370038000000000;NPH;Religioso;Predio.Publico.Ejido
794650;470010002000000072162000000000;NPH;Religioso;Predio.Publico.Ejido
763255;470010102000000190072000000000;NPH;Religioso;Predio.Publico.Ejido
1043433;470010800000000960003000000000;NPH;Religioso;Predio.Publico.Ejido
1001851;470010107000001390009000000000;NPH;Religioso;Predio.Publico.Ejido
700192;470010109000001300019500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
787123;470010115000001840002000000000;NPH;Religioso;Predio.Publico.Ejido
1040363;470010800000000660061000000000;NPH;Religioso;Predio.Publico.Ejido
1063301;470010800000000940005000000000;NPH;Religioso;Predio.Publico.Ejido
763060;470010103000001920010000000000;NPH;Religioso;Predio.Publico.Ejido
716597;470010103000000720001000000000;NPH;Religioso;Predio.Publico.Ejido
987300;470010107000001370019000000000;NPH;Religioso;Predio.Publico.Ejido
957946;470010105000000940147000000000;NPH;Religioso;Predio.Publico.Ejido
684680;470010106000000510044000000000;NPH;Religioso;Predio.Publico.Ejido
934658;470010105000001140005000000000;NPH;Religioso;Predio.Publico.Ejido
683033;470010111000002500006000000000;NPH;Religioso;Predio.Publico.Ejido
765095;470010116000001600001500000007;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
768133;470010111000003020001000000000;NPH;Religioso;Predio.Publico.Ejido
894319;470010111000001120014000000000;NPH;Religioso;Predio.Publico.Ejido
806425;470010106000005600007000000000;NPH;Religioso;Predio.Publico.Ejido
1016698;470010109000002200005000000000;NPH;Religioso;Predio.Publico.Ejido
795954;470010107000001370015000000000;NPH;Religioso;Predio.Publico.Ejido
934250;470010106000005600012000000000;NPH;Religioso;Predio.Publico.Ejido
959631;470010103000003460028000000000;NPH;Religioso;Predio.Publico.Ejido
793978;470010800000000660014000000000;NPH;Religioso;Predio.Publico.Ejido
703743;470010106000012200001500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
868143;470010115000000710001000000000;NPH;Religioso;Predio.Publico.Ejido
1063646;470010107000001370065000000000;NPH;Religioso;Predio.Publico.Ejido
1008700;470010107000001370010000000000;NPH;Religioso;Predio.Publico.Ejido
795819;470010103000007980178000000000;NPH;Religioso;Predio.Publico.Ejido
851411;470010001000000040001000000000;NPH;Religioso;Predio.Publico.Ejido
659089;470010116000001250007000000000;NPH;Religioso;Predio.Publico.Ejido
1005700;470010115000002650011000000000;NPH;Religioso;Predio.Publico.Ejido
938704;470010111000001730006000000000;NPH;Religioso;Predio.Publico.Ejido
879074;470010111000002400001500000005;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
664253;470010800000000640016000000000;NPH;Religioso;Predio.Publico.Ejido
764173;470010103000004620007500000023;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
961568;470010800000001020003000000000;NPH;Religioso;Predio.Publico.Ejido
791809;470010800000000800004000000000;NPH;Religioso;Predio.Publico.Ejido
958309;470010800000000800011000000000;NPH;Religioso;Predio.Publico.Ejido
813158;470010003000000010923500000159;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
685090;470010106000005580002000000000;NPH;Religioso;Predio.Publico.Ejido
764610;470010115000000720009000000000;NPH;Religioso;Predio.Publico.Ejido
802559;470010101000000740032000000000;NPH;Religioso;Predio.Publico.Ejido
1061327;470010106000001170008000000000;NPH;Religioso;Predio.Publico.Ejido
1002447;470010116000001250022000000000;NPH;Religioso;Predio.Publico.Ejido
766125;470010900000000900004000000000;NPH;Religioso;Predio.Publico.Ejido
816287;470010101000000540001000000000;NPH;Religioso;Predio.Publico.Ejido
665223;470010106000005600009000000000;NPH;Religioso;Predio.Publico.Ejido
960816;470010115000000710005000000000;NPH;Religioso;Predio.Publico.Ejido
806451;470010106000005600010000000000;NPH;Religioso;Predio.Publico.Ejido
932302;470010105000001050014000000000;NPH;Religioso;Predio.Publico.Ejido
939045;470010800000001000004000000000;NPH;Religioso;Predio.Publico.Ejido
958627;470010102000002310021000000000;NPH;Religioso;Predio.Publico.Ejido
765325;470010007000000020004500000112;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
795223;470010800000001000003000000000;NPH;Religioso;Predio.Publico.Ejido
960679;470010107000001370021000000000;NPH;Religioso;Predio.Publico.Ejido
716491;470010600000000140009000000000;NPH;Religioso;Predio.Publico.Ejido
960270;470010115000005970001000000000;NPH;Religioso;Predio.Publico.Ejido
721356;470010103000002760005500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
921909;470010107000000690037000000000;NPH;Religioso;Predio.Publico.Ejido
935540;470010113000000110016000000000;NPH;Religioso;Predio.Publico.Ejido
960922;470010800000000870003000000000;NPH;Religioso;Predio.Publico.Ejido
959801;470010107000001370031000000000;NPH;Religioso;Predio.Publico.Ejido
960587;470010116000001250032000000000;NPH;Religioso;Predio.Publico.Ejido
983035;470010116000001250019000000000;NPH;Religioso;Predio.Publico.Ejido
780159;470010800000000770002000000000;NPH;Religioso;Predio.Publico.Ejido
763652;470010109000001480001500000001;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
1058394;470010800000000800003000000000;NPH;Religioso;Predio.Publico.Ejido
961320;470010800000000720001000000000;NPH;Religioso;Predio.Publico.Ejido
963973;470010107000001370039000000000;NPH;Religioso;Predio.Publico.Ejido
1057932;470010900000000900016000000000;NPH;Religioso;Predio.Publico.Ejido
1051151;470010800000000660067000000000;NPH;Religioso;Predio.Publico.Ejido
960563;470010116000001250012000000000;NPH;Religioso;Predio.Publico.Ejido
970679;470010102000002140008000000000;NPH;Religioso;Predio.Publico.Ejido
766145;470010002000000051083500000527;Parque_Cementerio.Unidad_Predial;Religioso;Predio.Publico.Ejido
884306;470010106000000400008000000000;NPH;Religioso;Predio.Publico.Ejido
964588;470010105000002270006000000000;NPH;Religioso;Predio.Publico.Ejido
