t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
679308;470010005000000010025000000000;NPH;Agricola;
798481;470010002000000010469000000000;NPH;Agricola;
1028288;470010006000000010467000000000;NPH;Agricola;
870522;470010005000000010204000000000;NPH;Agricola;
862337;470010005000000010141000000000;NPH;Agricola;
660303;470010005000000010019000000000;NPH;Agricola;
963793;470010005000000010079000000000;NPH;Agricola;
836349;470010005000000010142000000000;NPH;Agricola;
1059414;470010005000000010028000000000;NPH;Agricola;
877394;470010005000000010074000000000;NPH;Agricola;
795956;470010005000000010051000000000;NPH;Agricola;
848085;470010002000000010471000000000;NPH;Agricola;
854545;470010005000000010098000000000;NPH;Agricola;
813202;470010006000000020084500000011;Parque_Cementerio.Unidad_Predial;Agricola;
772941;470010002000000010470000000000;NPH;Agricola;
795958;470010005000000010053000000000;NPH;Agricola;
1046973;470010005000000010091000000000;NPH;Agricola;
883506;470010005000000010024000000000;NPH;Agricola;
888535;470010005000000010010000000000;NPH;Agricola;
1005016;470010111000002650004000000000;NPH;Agricola;
1017938;470010005000000010066000000000;NPH;Agricola;
737200;470010002000000010473000000000;NPH;Agricola;
921758;470010005000000010034000000000;NPH;Agricola;
799377;470010002000000010109000000000;NPH;Agricola;
837301;470010004000000090063000000000;NPH;Agricola;
882114;470010005000000010045000000000;NPH;Agricola;
840725;470010005000000010075000000000;NPH;Agricola;
794949;470010005000000010043000000000;NPH;Agricola;
726851;470010005000000010070000000000;NPH;Agricola;
838132;470010002000000010472000000000;NPH;Agricola;
775406;470010002000000010462500000001;Parque_Cementerio.Unidad_Predial;Agricola;
708672;470010006000000020492000000000;NPH;Agricola;
793298;470010002000000010466000000000;NPH;Agricola;
795916;470010005000000010049000000000;NPH;Agricola;
660301;470010002000000010475000000000;NPH;Agricola;
794896;470010005000000010036000000000;NPH;Agricola;
772983;470010002000000010476000000000;NPH;Agricola;
869891;470010005000000010050000000000;NPH;Agricola;
991112;470010005000000010153000000000;NPH;Agricola;
885546;470010002000000010468500000001;Parque_Cementerio.Unidad_Predial;Agricola;
883570;470010900000001940003000000000;NPH;Agricola;
813822;470010002000000010467000000000;NPH;Agricola;
878055;470010005000000010052000000000;NPH;Agricola;
1050013;470010005000000010055000000000;NPH;Agricola;
809808;470010005000000010143000000000;NPH;Agricola;
756450;470010005000000010011000000000;NPH;Agricola;
836728;470010005000000010095000000000;NPH;Agricola;
1058066;470010005000000010206000000000;NPH;Agricola;
888899;470010002000000010474000000000;NPH;Agricola;
887193;470010002000000010467500000001;Parque_Cementerio.Unidad_Predial;Agricola;
810374;470010005000000010059000000000;NPH;Agricola;
677234;470010005000000010203000000000;NPH;Agricola;
796151;470010005000000010083000000000;NPH;Agricola;
726563;470010005000000010041000000000;NPH;Agricola;
798208;470010001000000021462000000000;NPH;Agricola;
887905;470010006000000020491000000000;NPH;Agricola;
886360;470010005000000010071000000000;NPH;Agricola;
857162;470010001000000021772000000000;NPH;Agricola;
682335;470010115000006460005000000000;NPH;Agricola;
1062147;470010006000000010505000000000;NPH;Agricola;
901343;470010005000000010067000000000;NPH;Agricola;
