t_id_predio;numero_predial
825071;470010110000000250003500000001
760902;470010110000002180006500000010
838053;470010110000001300016500000001
950271;470010110000000260056200000001
747407;470010110000000290003500000023
955657;470010110000000570009200000001
769274;470010110000000080002500000004
741518;470010110000000310011200000001
826983;470010110000001190013500000001
827956;470010110000001520008500000001
858995;470010110000001470007500000001
719085;470010110000001480011500000002
759340;470010107000000680007200000007
828857;470010110000000080002500000001
1008118;470010110000002180006500000009
889331;470010107000000560010200000005
738645;470010108000000090006500000025
771479;470010110000001320005500000001
1048983;470010110000001260034500000001
717944;470010110000001200005200000001
768466;470010108000000090006500000019
768953;470010110000001480011500000003
1060317;470010110000001330011200000001
819448;470010110000001930005500000002
675488;470010110000000250003500000028
983128;470010110000002200001200000001
717864;470010104000001640002500000001
808284;470010110000001830002500000001
792585;470010110000000290004500000007
718431;470010110000000290004500000005
713930;470010110000000250003500000053
1038182;470010110000001740006200000005
861228;470010108000000090006500000020
1052696;470010110000000250003500000011
865098;470010110000000290004500000004
819314;470010110000001500003500000002
774443;470010110000000970009500000001
767113;470010110000001830001500000006
766199;470010110000000250071200000097
1014538;470010110000002200005200000001
1041884;470010110000001180002500000001
1056499;470010110000000250003500000014
975331;470010110000000390008200000001
764798;470010110000001410003500000001
889155;470010110000001470008500000001
769755;470010110000001320007500000001
914773;470010108000000110012500000002
1056553;470010110000002200003200000001
1056356;470010108000000090006500000011
720739;470010110000000290003500000026
768468;470010110000000080023500000002
770970;470010110000001310006500000001
906340;470010110000000260001200000020
1022246;470010110000000250076200000099
760761;470010110000001630004500000001
952932;470010107000000690071200000001
696064;470010110000001290005500000003
771366;470010108000000090006500000013
748159;470010108000000090006200000003
765032;470010110000001830001500000003
1024221;470010108000000090006500000015
1017968;470010110000001400010500000001
929821;470010110000000310018200000001
758396;470010104000001640026500000001
826691;470010110000001500011500000004
909493;470010104000000730003200000001
768622;470010107000001290011500000001
863265;470010107000000610051500000001
979251;470010110000000250152500000009
976344;470010110000001190010500000001
717825;470010110000001200001200000001
766151;470010110000000290004500000006
689338;470010107000001480009500000001
978963;470010110000001280003500000001
718766;470010108000000130003500000001
1034381;470010110000001170019500000001
765351;470010104000000640009200000001
757948;470010108000000090006500000032
923001;470010107000000610003500000003
1037194;470010110000001740004200000001
766441;470010110000001830001500000010
766773;470010110000001750010500000003
1063242;470010110000000300004500000007
718323;470010107000000610003500000006
812894;470010110000001220001500000002
789858;470010107000001290004500000001
748874;470010110000001740005200000001
717706;470010107000001280007500000001
714188;470010110000000250152500000027
769715;470010110000001250002500000002
881487;470010107000001280011500000001
755773;470010107000000130022500000001
818090;470010110000001430007500000001
941371;470010110000000080026500000003
771092;470010104000000330032500000001
766149;470010110000001740011200000001
660781;470010110000000250003500000021
1007037;470010110000000300004500000004
766393;470010107000000630008500000001
819412;470010110000001480008500000002
832445;470010104000001640031500000001
952563;470010110000000300002500000017
849425;470010110000002180006500000001
989786;470010110000000250003500000004
767832;470010110000001310018500000001
766349;470010110000002430042500000001
718109;470010110000002430006500000001
738497;470010110000002200001200000002
833660;470010110000001930003500000001
1041810;470010110000000250003500000042
1012071;470010110000000250073200000102
846048;470010110000000260071200000001
925009;470010107000000610047500000005
768624;470010107000001480025500000001
867375;470010107000000710011200000001
918915;470010104000000180018500000003
745837;470010110000002270001200000001
745642;470010107000000170050500000001
869715;470010107000000560094500000001
1015542;470010110000001620007200000001
768620;470010110000000260001200000014
760900;470010110000001720011500000001
984351;470010110000000250003500000005
770313;470010110000001750011500000004
671843;470010110000001200013500000001
836503;470010110000001200007500000001
701991;470010110000001320017500000001
1033191;470010110000001500011500000002
849405;470010108000000090006200000002
818540;470010107000000560010200000003
675671;470010110000001260041200000001
718262;470010107000000560097500000001
952540;470010110000000980005500000001
718703;470010107000000610001500000006
827926;470010110000001360013200000001
713982;470010110000000250003500000047
1056557;470010110000000250152500000008
812942;470010110000001830001500000005
718812;470010110000001830001500000008
760292;470010110000001370001500000001
913445;470010110000001740006500000008
661396;470010110000000250152500000030
1013640;470010107000000520013500000004
989447;470010107000000680007200000001
1072966;470010110000000250003500000036
718156;470010110000001740002500000001
986251;470010110000000250003500000043
747409;470010110000000290003500000001
807061;470010110000000300004500000009
718258;470010110000001320012200000001
863267;470010110000000260001200000008
767213;470010107000000610001500000022
680605;470010110000001520010500000001
719196;470010107000001180009500000001
689098;470010110000000250003500000007
985013;470010107000000520013500000002
1070260;470010104000000660043500000001
927031;470010107000000520013500000001
921726;470010110000001930001500000002
718753;470010107000001480023500000001
764594;470010110000001200006500000001
771474;470010107000001280011500000002
956304;470010110000000300004500000006
883231;470010110000000250073200000103
799164;470010110000001730013200000001
931403;470010107000001480016500000001
931397;470010107000001490003500000001
819529;470010110000000260001200000017
826795;470010110000000080027500000002
799166;470010110000000080007500000001
767968;470010110000001300008500000001
908790;470010107000001270004500000001
1068922;470010110000001330007500000001
769808;470010110000002180003500000002
764506;470010107000000610048500000006
812940;470010110000000290003500000016
699664;470010107000000610001500000005
759230;470010104000001640033500000001
753420;470010107000001480010500000001
766439;470010110000000260001200000011
717872;470010110000001940003200000001
914679;470010108000000090006200000004
1038064;470010110000000080023500000003
914576;470010110000000260001200000006
908904;470010107000001290015500000001
754888;470010104000000670011200000001
799168;470010104000001640025500000001
931928;470010110000001360016500000001
769436;470010110000000080019500000001
675688;470010110000000390001200000001
937840;470010110000000250152500000017
667740;470010110000001190001500000001
770632;470010110000001550007200000001
717996;470010107000000610001500000009
958944;470010110000001630003200000001
914709;470010108000000090006500000021
