t_id_predio;numero_predial
988607;470010102000002410901900000040
1023417;470010104000000210901900000033
954657;470010115000006650902900001913
3022152;470010110000000190903901000311
994863;470010102000003050902900000015
970320;470010115000006650901900000311
966526;470010105000002720901900000523
1002580;470010002000000060906900002241
1038462;470010104000001070902900000087
797218;470010103000002230902900000320
889996;470010101000001810905900000075
676269;470010110000000830901900000395
901553;470010106000006880901900000024
1043908;470010110000000610903900000184
1010177;470010115000006650901900000341
696525;470010002000000060902900000553
1068392;470010002000000060903900001377
774346;470010115000006650904900002654
878017;470010115000006650901900001159
1055989;470010106000005710901900000041
1022052;470010101000001280904900000059
1016432;470010115000006650902900001840
888551;470010105000002270901900000082
1032999;470010110000000400904901000631
883558;470010102000002500903900000415
965764;470010107000000120902901000116
714663;470010107000000810902900000075
778560;470010115000006650903900002340
775420;470010115000006790901900000193
697894;470010002000000060906900002052
1017866;470010109000000450901900000025
1068077;470010002000000060901900000277
934762;470010105000000050902900000093
668529;470010104000001610906900000139
690846;470010104000000210901900000060
975419;470010105000002720901900000017
836970;470010101000001600901900000016
991414;470010102000002320902900000100
825448;470010107000001440903900000156
928305;470010115000006650901900001353
1072517;470010107000001370901900000061
1008274;470010110000000380903901000807
966249;470010115000006650901900000837
694334;470010002000000040910900005675
722892;470010104000001610907900000190
959861;470010110000000190906900000324
1055223;470010115000006650902900002231
662677;470010002000000040923900005881
957305;470010002000000060911900003487
976827;470010110000000380903901000911
699506;470010110000000100901901000144
680573;470010115000006650901900000056
699277;470010002000000060911900003474
993418;470010002000000060909900003222
692843;470010110000000100901901000050
1041488;470010104000001610907900000216
829889;470010102000003190901900000062
993098;470010002000000060901900000089
709286;470010102000002150902900000121
667452;470010002000000060912900004384
3007611;470010110000000400903901000204
686161;470010101000001400901900000041
1023670;470010002000000060908900002914
1003401;470010105000000440901900000086
755660;470010115000006560901900000264
1058941;470010107000000810902900000216
771468;470010101000002280901900000074
926258;470010115000006650902900002183
829184;470010002000000060917900007332
684116;470010101000000810901900000039
930785;470010102000002330901900000031
900867;470010106000006590901900000024
1054897;470010002000000060903900001340
790982;470010115000006650902900002020
1019824;470010105000002270901900000058
962682;470010105000000050901900000038
776080;470010115000006810902900000409
769484;470010115000006650901900001268
1037271;470010110000000520901900000016
691234;470010102000001550901900000019
1025525;470010101000001940901900000054
983388;470010101000001500902900000042
1037796;470010106000005930903900000089
904644;470010002000000060913900004963
676638;470010107000001440903900000166
684655;470010101000001060901900000107
859849;470010103000000940901900000015
709491;470010102000002320901900000016
674337;470010101000001280905900000339
699545;470010107000000790903900000093
678355;470010002000000060907900002605
3012015;470010110000000190903901000313
1028358;470010102000002330901900000042
1045870;470010104000001450901900000087
1018091;470010110000000530903901000372
3023163;470010110000000190903901000303
1038794;470010103000002230901900000229
1064624;470010110000000380903900001362
988487;470010115000006650904900003375
684603;470010101000001060901900000070
3017118;470010107000000080911900000474
1013338;470010104000000930903900000081
957328;470010002000000060918900007715
1055565;470010107000000850901900000033
1048345;470010103000000520902900000057
686767;470010101000002050901900000039
976007;470010104000001080901900000035
774138;470010115000006650903900002415
1039427;470010107000000810902900000100
3006828;470010110000000380903901001236
745564;470010105000000230902900000071
812453;470010002000000060908900002795
994119;470010101000001240901900000016
3009057;470010110000000380903900001469
958231;470010110000000870902901000154
949795;470010103000000050901900000041
751206;470010002000000060904900001512
691033;470010105000000440901900000071
1039595;470010104000000060902900000163
962327;470010102000002040901900000023
1023413;470010109000003600901900000036
697557;470010002000000060905900003763
990767;470010110000000570902900000203
691495;470010101000001280904900000066
687756;470010101000002280901900000131
1024033;470010115000006560901900000118
1031429;470010107000000790902900000071
692847;470010110000000100901901000034
1062292;470010102000001700901900000013
766872;470010115000006650901900001049
698240;470010002000000060907900002463
685211;470010101000001210901900000016
1001113;470010101000001290903900000044
815272;470010115000006560901900000269
1046425;470010104000001070904900000488
1024019;470010115000006810901900000462
677997;470010001000000020901900002261
815975;470010105000002270901900000061
719465;470010104000000300904901001005
925232;470010104000000910901900000049
1046591;470010115000006650902900002271
819916;470010106000004620901900000013
1005798;470010110000000380908900001894
1005897;470010101000001400901900000063
661676;470010002000000060907900002311
699500;470010002000000060911900003655
686252;470010115000006650902900001524
950479;470010115000006650901900001224
1014590;470010102000002500903900000422
878921;470010105000000230902900000162
1015843;470010107000000790903900000088
910704;470010109000000500901900000087
975219;470010102000002500903900000216
851996;470010102000002500903900000480
735443;470010002000000060906900002271
686447;470010101000001480902900000027
1068146;470010002000000060902900000638
1016063;470010107000001440903900000068
748760;470010110000000400904901000618
1044030;470010102000002330901900000304
988328;470010115000006650904900003357
686709;470010101000001670901900000068
817104;470010115000006810902900000284
723115;470010115000006650903900002527
890865;470010105000002720901900000567
941290;470010110000000830901900000450
954408;470010115000006790901900000245
1015186;470010002000000060902900000831
688037;470010101000002280901900000337
1068806;470010002000000060907900002602
689920;470010104000000080902900000036
830362;470010104000001760901900000017
990000;470010110000000870902901000115
815887;470010115000006650902900001607
933253;470010115000006650901900001024
675611;470010110000000640903900000321
883512;470010002000000060912900004341
988568;470010110000000400903901000212
1023332;470010104000000060901900000077
953162;470010104000000880901900000021
670379;470010101000002280901900000278
3023121;470010110000000400904901000621
794600;470010002000000060910900003300
972788;470010101000001940901900000041
688273;470010101000002280901900000534
1044510;470010103000002230901900000104
1055681;470010105000000510901900000012
772727;470010115000006650902900001796
1070616;470010115000006650902900001686
1070381;470010107000000810901900000007
1037129;470010104000000930907900000395
774457;470010115000006650904900002755
1030883;470010101000000810901900000053
676609;470010107000001380902900000089
855929;470010002000000060908900002709
1013527;470010105000002720901900000396
702719;470010102000002500903900000227
789639;470010115000006650901900001415
1047636;470010115000006650902900001516
1064571;470010110000000640903900000335
768805;470010104000001430902900000092
927354;470010115000006650902900002080
1041118;470010110000000830901900000058
696770;470010002000000060902900000777
1051095;470010002000000060918900007765
852618;470010102000003190901900000054
1010218;470010115000006650904900003358
