t_id_predio;numero_predial;condicion_predio;tipo_predio
887670;470010002000000022295500000013;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
886220;470010103000004720002500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
832899;470010102000004000037500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
897997;470010002000000020103500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
924945;470010003000000010679500000014;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
783219;470010900000002020005500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
894770;470010003000000012048500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
950609;470010115000001050010500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
887958;470010106000007850012500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
761620;470010111000000180005500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
862370;470010103000001970040500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
881423;470010106000011370017500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
856033;470010106000011610009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
888240;470010002000000022492500000074;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
924865;470010115000000770015500000095;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
789985;470010112000000030001500000011;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
879112;470010116000001600001500000010;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
744908;470010109000001590014500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
896116;470010103000002420019500000041;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
838278;470010102000000270006500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
748553;470010103000001710213500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
743017;470010106000012090005500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
843018;470010106000010240019500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
714062;470010103000004290008500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
832401;470010106000010760020500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
745222;470010109000001690025500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
949537;470010103000003070007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
720018;470010105000001140018500000044;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
751196;470010103000008300009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
891272;470010002000000052013500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
824310;470010105000001620001500000021;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
808469;470010103000000790060500000019;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
768855;470010103000004530046500000004;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
726641;470010106000004470019500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
904968;470010102000004000012500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
846130;470010006000000010732500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
832904;470010103000002400004500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
702658;470010110000001110003500000013;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
756522;470010103000003360089500000015;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
768973;470010106000007890003500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
859663;470010109000001660003500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
929394;470010115000006610003500000007;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
735511;470010106000002650012500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
913820;470010106000004470007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
820580;470010106000007990020500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
864563;470010113000000840170500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
868971;470010103000002760031500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
850832;470010900000000900045500000196;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
748257;470010116000001660001500000018;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
725698;470010002000000051083500000008;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
855713;470010106000001990016500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
730695;470010106000001360004500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
836676;470010106000004470019500000011;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
890640;470010002000000051083500000358;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
821983;470010106000007410006500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
843697;470010101000000540002500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
920069;470010106000010770014500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
722310;470010105000001710019500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
722991;470010103000004190015500000009;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
839277;470010115000002650043500000036;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
840453;470010007000000020004500000055;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
903073;470010102000000770005500000232;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
858262;470010106000010500011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
734017;470010007000000020004500000009;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
754579;470010106000009960019500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
771565;470010900000000510014500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
892623;470010106000010450008500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
824570;470010106000012080008500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
914992;470010102000004000015500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
901996;470010103000004000007500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
770447;470010112000001040001500000006;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
869394;470010003000000012377500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
912840;470010105000002150022500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
821644;470010109000003880009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
745474;470010109000001820002500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
940369;470010114000000030001500000029;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
744473;470010109000001380010500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
862548;470010103000000450200500000023;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
907482;470010111000002470011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
778736;470010800000000270004500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
952464;470010103000001900005500000037;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
739465;470010105000001350032500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
747478;470010800000000490023500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
984861;470010111000002400001500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
944628;470010001000000020931500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
727550;470010111000000300001500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
767520;470010109000001190007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
848583;470010102000004000030500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
743643;470010109000000940013500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
907097;470010103000001110027500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
1015364;470010103000005180010500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
940022;470010115000000710001500000102;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
