t_id_predio;numero_predial
770990;470010004000000090018500000001
725405;470010101000000590032000000000
968925;470010004000000020215500000001
751439;470010004000000029033000000000
725227;470010006000000029046000000000
723936;470010102000002350013000000000
732851;470010002000000049805000000000
907343;470010007000000010064000000000
764185;470010002000000010232500000001
738729;470010103000000829999000000000
751011;470010800000000960001000000000
750943;470010002000000071822000000000
710982;470010106000001030006000000000
750362;470010002000000070466000000000
749716;470010002000000049223000000000
907345;470010006000000020192000000000
724190;470010001000000022121000000000
719560;470010106000009930025000000000
750023;470010001000000020048000000000
750897;470010002000000060914900000000
749809;470010001000000022539000000000
750382;470010002000000044736000000000
749449;470010001000000022531000000000
751120;470010800000001560001000000000
749909;470010112000003230001000000000
971729;470010006000000020084500000007
866755;470010006000000020084500000004
730584;470010006000000020084500000002
724184;470010113000000080008000000000
724026;470010109000002580801800000053
749629;470010114000000690012000000000
860343;470010005000000020060500000001
751214;470010003000000011971000000000
749933;470010001000000022120000000000
907313;470010006000000010324000000000
749666;470010114000001170013000000000
725452;470010106000011760002000000000
725076;470010004000000029034000000000
760250;470010003000000050002500000001
907339;470010006000000010140000000000
774654;470010002000000030031500000003
750579;470010002000000010552000000000
699960;470010102000002930011000000000
714010;470010106000001760030000000000
849131;470010006000000020084500000030
720042;470010002000000040608000000000
749921;470010001000000021640000000000
751488;470010006000000029047000000000
750215;470010106000010670001000000000
719366;470010105000001980007901020002
750838;470010002000000071830000000000
743531;470010103000005450020000000000
835717;470010005000000010044500000001
751248;470010103000000120031000000000
694456;1151_345_C
750677;470010002000000060801800004447
1048219;470010002000000010017000000000
749903;470010001000000021123000000000
751298;470010003000000012067000000000
1007959;470010002000000020576000000000
719364;470010800000001580005500000001
921746;470010109000003600134000000000
841540;470010002000000020551500000001
1050691;470010109000003670901900000000
757797;470010002000000030008500000002
750269;470010106000003770901900000000
750788;470010002000000060801800000610
750790;470010002000000070801800000420
751437;470010006000000020068000000000
719419;470010102000002930010000000000
751084;470010800000000770001000000000
750267;470010106000010700001000000000
750027;470010111000001300012000000000
804243;470010002000000010549000000000
718212;470010002000000044224000000000
713476;470010106000001030029000000000
719417;470010105000001980007901010001
751072;470010800000000820001000000000
749536;470010113000001220027000000000
725567;470010800000000740006000000000
749375;470010106000002950002000000000
747405;470010103000008250014000000000
751300;470010003000000011994000000000
750633;470010002000000021701000000000
749373;470010106000012140016000000000
736316;470010800000000560001000000000
770767;470010002000000030011500000001
751256;470010103000008250016000000000
751005;470010800000000600001000000000
907131;470010004000000020031000000000
722098;470010004000000010004500000001
1058819;470010101000001840902900000000
749619;470010114000001000001000000000
749907;470010110000000170801800000030
907327;470010006000000010258000000000
750842;470010115000000730078000000000
983509;470010111000001020002000000000
749371;470010107000000100905900000000
750063;470010111000000780007000000000
748121;470010103000008250007000000000
719827;470010002000000071136000000000
719773;470010002000000065344000000000
728234;470010110000000580901900000020
725620;470010800000000740003000000000
750263;470010106000006670001000000000
750209;470010106000003770901900000000
722906;470010002000000070715000000000
751078;470010800000000620001000000000
750941;470010002000000070801800000421
752151;470010900000001970001000000000
690703;470010001000000022158000000000
716513;470010003000000010225500000008
711792;470010106000001710074000000000
859511;470010003000000014079000000000
747768;470010103000008250008000000000
751367;470010003000000050017000000000
749287;470010900000001970007000000000
711362;470010106000000770025000000000
750161;470010105000002030001000000000
749489;470010107000000800099000000000
751047;470010800000000560014000000000
751001;470010800000000820001000000000
749820;470010103000008250011000000000
751082;470010800000000780001000000000
751003;470010002000000030325000000000
749331;470010104000000640013000000000
749443;956_8_A
748175;470010103000005140002000000000
751150;470010109000002010801800000050
