t_id_terreno;t_id_construccion;construccion_nocontenida_en_terreno;t_id_terreno_asociado_a_construccion;t_id_predio
1170810;245660;false;1170810;809834
1083203;269925;false;1083203;694050
1146623;243669;false;1146623;956983
1171910;247344;false;1171910;958909
1176427;238520;false;1176427;956329
1098627;107942;false;1098627;923501
1120455;243960;false;1120455;820125
1154619;275732;false;1154619;698573
1132431;207062;false;1132431;666295
1134164;230795;false;1134164;1072236
1123432;226840;false;1123432;666477
1168679;241954;false;1168679;854366
1073375;249412;false;1073375;676299
1075429;242152;false;1075429;826729
1131758;106368;false;1131758;695669
1114900;205493;false;1114900;1072863
1115974;234943;false;1115974;1029857
1076671;145378;false;1076671;1018238
1088218;257521;false;1088218;932180
1083748;155217;false;1083748;1028565
1134290;261043;false;1134290;906967
1123449;243565;false;1123449;880713
1179014;237533;false;1179014;662855
1110435;220709;false;1110435;1028673
1136208;248054;false;1136208;798819
1110022;245552;false;1110022;971108
1078737;242181;false;1078737;727647
1085141;252560;false;1085141;882976
1164616;251384;false;1164616;718019
1118480;210502;false;1118480;756295
1097444;187660;false;1097444;671694
1150970;239904;false;1150970;689479
1148206;264474;false;1148206;666287
1147482;229189;false;1147482;760981
1106697;268445;false;1106697;718266
1144682;256284;false;1144682;790480
1148557;226150;false;1148557;959059
1169067;258539;false;1169067;791877
1160544;234215;false;1160544;1041313
1166375;113142;false;1166375;662775
1171536;262686;false;1171536;931051
1163799;255294;false;1163799;782360
1103192;218716;false;1103192;667050
1179014;253582;false;1179014;662855
1166597;238549;false;1166597;1047007
1106335;244694;false;1106335;954154
1156295;259246;false;1156295;961237
1153460;274157;false;1153460;1020638
1076814;249711;false;1076814;1025780
1167002;250171;false;1167002;664958
1073276;243824;false;1073276;670780
1129130;257817;false;1129130;693229
1079266;242922;false;1079266;682714
1088907;231786;false;1088907;971336
1130432;238664;false;1130432;829656
1124771;142067;false;1124771;859197
1094930;197786;false;1094930;944351
1150328;238925;false;1150328;662771
1106341;232369;false;1106341;769717
1172336;237304;false;1172336;989788
1116722;149230;false;1116722;700475
1099429;208758;false;1099429;969012
1105909;243904;false;1105909;798712
1149383;198385;false;1149383;1058599
1115581;253412;false;1115581;967080
1137505;227336;false;1137505;661951
1088442;228215;false;1088442;807715
1093328;239191;false;1093328;719142
1128348;232879;false;1128348;770165
1103469;123863;false;1103469;872136
1077786;142397;false;1077786;993618
1178074;252013;false;1178074;817479
1154281;240125;false;1154281;985815
1085157;252658;false;1085157;803481
1073391;213387;false;1073391;970316
1173203;132016;false;1173203;1023744
1147314;244617;false;1147314;964879
1132781;237135;false;1132781;957438
1084722;188040;false;1084722;796593
1084504;240859;false;1084504;997684
1166594;249322;false;1166594;932216
1166500;273978;false;1166500;1011318
1103234;267485;false;1103234;676724
1118721;246512;false;1118721;1063927
1146879;228842;false;1146879;769866
1133707;238585;false;1133707;1060315
1080413;263982;false;1080413;658131
1138825;179315;false;1138825;785289
1075972;242960;false;1075972;725355
1091332;201713;false;1091332;1044727
1099016;253955;false;1099016;791166
1170732;146492;false;1170732;1003842
1079051;242500;false;1079051;1006232
1107553;262664;false;1107553;1001437
1172003;134901;false;1172003;659463
1079285;228559;false;1079285;760648
1107680;116005;false;1107680;782899
1118881;257191;false;1118881;683977
1116418;268945;false;1116418;664379
1107605;257409;false;1107605;733189
1165821;248156;false;1165821;1066310
1135038;246285;false;1135038;774114
1120490;163520;false;1120490;741605
1098626;224829;false;1098626;659882
1142240;252448;false;1142240;1025917
1174876;246695;false;1174876;955759
1087254;240155;false;1087254;798992
1120061;226833;false;1120061;829819
1130050;108562;false;1130050;1054850
1165419;202346;false;1165419;1065082
1151400;231138;false;1151400;817662
1175019;241594;false;1175019;996442
1078696;247353;false;1078696;677147
1134547;223904;false;1134547;860166
1096753;234217;false;1096753;729937
1161960;120663;false;1161960;706495
1118021;264193;false;1118021;693211
1177682;220796;false;1177682;1020699
1075421;241976;false;1075421;826601
1161879;252308;false;1161879;1044866
1122201;257405;false;1122201;1070852
1077457;232564;false;1077457;1064199
1090681;124062;false;1090681;787117
1118020;245347;false;1118020;790997
1096617;260887;false;1096617;675428
1171685;165839;false;1171685;921226
1124475;109863;false;1124475;1027177
1136873;126923;false;1136873;1015915
1144886;262069;false;1144886;793480
1088442;228208;false;1088442;807715
1169068;237219;false;1169068;1002513
1139300;252944;false;1139300;913639
1135930;258180;false;1135930;674856
1144169;239555;false;1144169;806844
1097814;241246;false;1097814;691509
1109467;239051;false;1109467;1070517
1170278;239172;false;1170278;908932
1092546;248743;false;1092546;1045958
1154648;256583;false;1154648;1003310
1179027;248872;false;1179027;947378
1075556;258206;false;1075556;904445
1097390;227755;false;1097390;1052800
1176454;249354;false;1176454;998382
1170484;261113;false;1170484;1052240
1166344;119981;false;1166344;663172
1074747;246447;false;1074747;1035212
1150186;268457;false;1150186;1028829
1086396;259918;false;1086396;1066298
1108048;236808;false;1108048;770237
1079120;263284;false;1079120;746964
1118021;255834;false;1118021;693211
1107148;119737;false;1107148;920532
1103429;261262;false;1103429;922234
1103579;245751;false;1103579;796621
1145951;237035;false;1145951;787748
1146154;193825;false;1146154;718216
1125699;276611;false;1125699;1031858
1073370;238575;false;1073370;781350
1165003;251969;false;1165003;798655
1096192;254676;false;1096192;829954
1164377;261756;false;1164377;909635
1118207;173735;false;1118207;906123
1131520;261856;false;1131520;726813
1117623;250030;false;1117623;784888
1170292;255245;false;1170292;788555
1084369;201175;false;1084369;1017044
1122296;252270;false;1122296;797271
1136678;216854;false;1136678;944939
1085153;252619;false;1085153;1050095
1098346;211850;false;1098346;816433
1077068;260847;false;1077068;3021333
1169792;131876;false;1169792;1052035
1167506;240249;false;1167506;1066761
1157147;239247;false;1157147;664757
1089712;227088;false;1089712;826887
1165144;276487;false;1165144;677418
1103029;225465;false;1103029;1034008
1117617;255237;false;1117617;953714
1160544;230828;false;1160544;1041313
1149355;258585;false;1149355;1010197
1085297;258193;false;1085297;926125
1107134;256580;false;1107134;691453
1141563;115233;false;1141563;747998
1115672;252238;false;1115672;812273
1139597;237495;false;1139597;880517
1135814;139178;false;1135814;672218
1089284;235392;false;1089284;746913
1077067;255386;false;1077067;1056364
1178070;129565;false;1178070;914832
1170294;260658;false;1170294;1009543
1091687;226333;false;1091687;1040812
1077465;261397;false;1077465;896737
1161476;240965;false;1161476;995622
1160433;223686;false;1160433;1037089
1140397;220662;false;1140397;965247
1094235;262332;false;1094235;882651
1118473;256588;false;1118473;926957
1089007;112603;false;1089007;957067
1167811;246124;false;1167811;972400
1167783;256475;false;1167783;930027
1164202;261379;false;1164202;671588
1132075;241498;false;1132075;878619
1167403;255960;false;1167403;963333
1171550;246759;false;1171550;827591
1171932;211654;false;1171932;3021342
1096965;141919;false;1096965;893253
1109641;260711;false;1109641;719253
1152655;248178;false;1152655;975986
1103483;128523;false;1103483;928963
1091747;226389;false;1091747;800294
1079047;247974;false;1079047;760642
1090351;255691;false;1090351;710002
1114763;232583;false;1114763;667918
1085338;242338;false;1085338;1059559
1094144;234541;false;1094144;666798
1142822;223010;false;1142822;693624
1165505;170823;false;1165505;810392
1094630;268285;false;1094630;688492
1110570;232909;false;1110570;1066196
1131275;225712;false;1131275;830386
1142410;252654;false;1142410;797874
1129580;242654;false;1129580;746149
1139147;268149;false;1139147;693234
1112731;130105;false;1112731;794677
1120845;239150;false;1120845;790276
1158760;93842;false;1158760;957911
1122684;94027;false;1122684;965821
1120465;265571;false;1120465;664798
1076660;225276;false;1076660;1066816
1118017;250581;false;1118017;917369
1125483;252046;false;1125483;800252
1101617;211907;false;1101617;838160
1128921;102604;false;1128921;976474
1077881;256704;false;1077881;1065062
1110763;251907;false;1110763;684049
1155479;247381;false;1155479;686095
1093346;123256;false;1093346;3023289
1129138;231523;false;1129138;693031
1121719;229515;false;1121719;1056158
1088442;236703;false;1088442;807715
1078299;252031;false;1078299;666264
1162585;162374;false;1162585;759230
1164991;268360;false;1164991;1034381
1106150;255053;false;1106150;991556
1156303;259283;false;1156303;962385
1090095;263990;false;1090095;691784
1097643;210831;false;1097643;699134
1136676;230321;false;1136676;1020777
1116842;233719;false;1116842;770197
1159999;249421;false;1159999;1018361
1142875;248375;false;1142875;847071
1120061;243257;false;1120061;829819
1178948;237228;false;1178948;973342
1083138;249301;false;1083138;1055514
1084716;201621;false;1084716;779482
1132578;242308;false;1132578;745348
1120876;270463;false;1120876;933050
1108786;235378;false;1108786;802083
1137110;259981;false;1137110;811006
1174601;246415;false;1174601;1016116
1147092;218158;false;1147092;1021278
1118031;255862;false;1118031;661146
1136730;238183;false;1136730;762522
1120092;144836;false;1120092;3013890
1134263;230835;false;1134263;1047342
1134129;244638;false;1134129;676358
1162308;258244;false;1162308;714744
1101342;247222;false;1101342;730971
1153044;243335;false;1153044;1033784
1076239;248756;false;1076239;799525
1176100;199042;false;1176100;1062135
1129995;253962;false;1129995;752899
1170282;249991;false;1170282;674055
1128701;257085;false;1128701;1041424
1127860;245358;false;1127860;784209
1116397;222802;false;1116397;957798
1171140;262097;false;1171140;829795
1151395;147033;false;1151395;1048828
1099841;255259;false;1099841;762889
1096170;243962;false;1096170;788349
1079342;259022;false;1079342;820507
1089314;221239;false;1089314;768717
1153957;250305;false;1153957;798845
1116002;93887;false;1116002;682106
1116417;112390;false;1116417;1012376
1150800;195006;false;1150800;944460
1083997;261408;false;1083997;1061325
1120883;250100;false;1120883;661252
1104262;262640;false;1104262;999726
1086398;243988;false;1086398;963189
1075552;242266;false;1075552;796579
1155426;148088;false;1155426;985015
1075837;237285;false;1075837;921924
1099043;226927;false;1099043;893087
1113171;253228;false;1113171;790365
1174129;87763;false;1174129;701853
1110626;256941;false;1110626;1048881
1153443;172364;false;1153443;809223
1135432;234811;false;1135432;752394
1151025;240159;false;1151025;966237
1110110;105796;false;1110110;838344
1160437;109570;false;1160437;995534
1168239;226172;false;1168239;1007898
1117615;255224;false;1117615;1028446
1155487;247469;false;1155487;993372
1139332;247805;false;1139332;822979
1162582;237307;false;1162582;1025433
1098811;171496;false;1098811;931282
1123864;131941;false;1123864;948435
1113994;232137;false;1113994;658133
1172472;237574;false;1172472;909958
1171147;251429;false;1171147;1028858
1146266;180514;false;1146266;1016989
1118477;256632;false;1118477;941709
1171925;107375;false;1171925;790608
1114976;251081;false;1114976;847750
1157585;264294;false;1157585;660674
1177388;256172;false;1177388;870730
1150151;249302;false;1150151;718988
1100251;141714;false;1100251;3012834
1161273;246066;false;1161273;968729
1109908;261187;false;1109908;937648
1126111;253087;false;1126111;684063
1095117;157570;false;1095117;665759
1091746;231520;false;1091746;753711
1091722;257753;false;1091722;789848
1115185;231106;false;1115185;1048892
1161649;88628;false;1161649;839710
1118880;262758;false;1118880;690627
1102791;168125;false;1102791;819398
1148453;267227;false;1148453;1016620
1095038;94039;false;1095038;688603
1088442;247434;false;1088442;807715
1119257;107369;false;1119257;747246
1076670;228882;false;1076670;675825
1138806;257393;false;1138806;991436
1075960;224938;false;1075960;661911
1149284;103279;false;1149284;984089
1158769;252700;false;1158769;924558
1081990;175169;false;1081990;981892
1101530;268627;false;1101530;1071274
1095340;231723;false;1095340;887544
1149799;158396;false;1149799;1051803
1106294;127771;false;1106294;666318
1144888;240597;false;1144888;668290
1171380;256969;false;1171380;1055715
1164893;262538;false;1164893;815118
1106335;177459;false;1106335;954154
1163223;269751;false;1163223;724140
1108397;228433;false;1108397;1000270
1158369;262781;false;1158369;853905
1091055;201325;false;1091055;827639
1085157;233203;false;1085157;803481
1148956;184180;false;1148956;1036808
1164349;240239;false;1164349;958022
1117222;181373;false;1117222;667427
1134271;239603;false;1134271;819314
1118879;241277;false;1118879;782340
1078113;165650;false;1078113;756535
1103458;255929;false;1103458;854391
1109216;233943;false;1109216;869736
1178941;237197;false;1178941;690159
1148942;236680;false;1148942;959003
1156313;248816;false;1156313;1029895
1078294;262747;false;1078294;817594
1109192;263750;false;1109192;792652
1090107;260824;false;1090107;1041534
1159601;254036;false;1159601;1072215
1125918;228266;false;1125918;721067
1079086;226579;false;1079086;657937
1128656;129489;false;1128656;1015686
1115194;232777;false;1115194;1043039
1118922;192708;false;1118922;871358
1163504;249671;false;1163504;760330
1147354;240084;false;1147354;951306
1168237;197180;false;1168237;990526
1079515;167307;false;1079515;1008563
1074574;210479;false;1074574;1032881
1178074;264675;false;1178074;817479
1127234;235736;false;1127234;938081
1122160;262848;false;1122160;802057
1100778;240857;false;1100778;936874
1125261;246442;false;1125261;904403
1116419;253349;false;1116419;789589
1131668;267744;false;1131668;1028675
1114004;254769;false;1114004;914339
1167399;245456;false;1167399;797110
1129130;247357;false;1129130;693229
1094927;125565;false;1094927;1048856
1093747;261505;false;1093747;661367
1100241;119178;false;1100241;1000216
1103029;260628;false;1103029;1034008
1113468;255894;false;1113468;954724
1160799;245423;false;1160799;928440
1136262;253372;false;1136262;939713
1098218;231539;false;1098218;800072
1113013;242417;false;1113013;725729
1130859;239309;false;1130859;965875
1107149;224128;false;1107149;941149
1154439;261779;false;1154439;1015142
1147322;190894;false;1147322;759349
1149357;258587;false;1149357;784103
1080335;100490;false;1080335;925698
1113150;237142;false;1113150;1065699
1124404;239591;false;1124404;997148
1117205;204114;false;1117205;1027307
1083395;154640;false;1083395;826216
1102271;222846;false;1102271;1041249
1103881;251349;false;1103881;929625
1134737;240282;false;1134737;784309
1178074;267959;false;1178074;817479
1108794;248726;false;1108794;679294
1146156;242778;false;1146156;3012609
1144526;245662;false;1144526;661672
1134337;137146;false;1134337;871115
1167041;191007;false;1167041;785191
1086396;267138;false;1086396;1066298
1084119;256202;false;1084119;1032976
1175814;248455;false;1175814;790006
1076650;223430;false;1076650;854380
1112940;123259;false;1112940;1064295
1088186;188358;false;1088186;1012008
1172748;237961;false;1172748;1032705
1106572;239765;false;1106572;691808
1109184;254553;false;1109184;791041
1143668;238593;false;1143668;992348
1113179;253245;false;1113179;665339
1171547;229722;false;1171547;829019
1097326;101609;false;1097326;753599
1074594;219709;false;1074594;1071571
1170718;214497;false;1170718;717921
1135402;102279;false;1135402;792823
1166235;259317;false;1166235;958643
1073839;270590;false;1073839;969237
1107150;147057;false;1107150;699820
1126218;242496;false;1126218;762263
1144575;87708;false;1144575;1032871
1096996;261289;false;1096996;691850
1113954;238491;false;1113954;1005477
1095495;253634;false;1095495;725360
1076660;238620;false;1076660;1066816
1169466;243321;false;1169466;1038734
1116274;237049;false;1116274;1013070
1095782;259440;false;1095782;3014070
1091140;133900;false;1091140;716519
1153172;249045;false;1153172;790321
1156291;226739;false;1156291;1041225
1103029;244671;false;1103029;1034008
1078116;251788;false;1078116;929707
1102100;248605;false;1102100;1063666
1087232;255947;false;1087232;1006588
1132234;257567;false;1132234;800537
1171176;271549;false;1171176;1020316
1120085;199250;false;1120085;963899
1111213;234976;false;1111213;1034601
1164202;225737;false;1164202;671588
1087614;251345;false;1087614;746578
1073698;239100;false;1073698;1044875
1166071;243121;false;1166071;825045
1085161;241948;false;1085161;992446
1119664;237229;false;1119664;799901
1171227;240824;false;1171227;1054770
1175268;257843;false;1175268;954728
1113594;238011;false;1113594;965800
1148947;266529;false;1148947;657940
1157804;210265;false;1157804;901411
1079701;84860;false;1079701;812894
1174912;269419;false;1174912;885851
1168239;222800;false;1168239;1007898
1122163;152178;false;1122163;3019947
1104150;251811;false;1104150;691528
1178441;241821;false;1178441;908012
1108807;254023;false;1108807;786409
1120061;253917;false;1120061;829819
1110020;245422;false;1110020;955893
1120061;235383;false;1120061;829819
1142822;235176;false;1142822;693624
1134976;256481;false;1134976;1013987
1077072;255439;false;1077072;981752
1146261;223147;false;1146261;1029566
1155909;266704;false;1155909;666420
1115162;245905;false;1115162;955978
1173871;245248;false;1173871;984324
1174419;222743;false;1174419;729321
1113571;237887;false;1113571;957665
1117217;244039;false;1117217;691540
1106079;238924;false;1106079;699082
1144377;255731;false;1144377;1071334
1155937;231762;false;1155937;889047
1118525;207620;false;1118525;683683
1114759;146468;false;1114759;1043760
1103934;192134;false;1103934;735542
1081535;222890;false;1081535;820101
1090540;205264;false;1090540;907175
1091739;247359;false;1091739;659833
1114753;234308;false;1114753;690491
1102653;263752;false;1102653;1038113
1081183;251365;false;1081183;1006951
1137907;255928;false;1137907;760847
1102265;237903;false;1102265;1016309
1157974;142496;false;1157974;671702
1077841;191985;false;1077841;926353
1131264;255838;false;1131264;784198
1137112;263771;false;1137112;735113
1099428;243920;false;1099428;1041422
1174109;245723;false;1174109;813180
1123089;242913;false;1123089;681554
1141293;245745;false;1141293;769332
1175216;257729;false;1175216;921768
1092544;228654;false;1092544;746865
1138751;251910;false;1138751;916009
1105541;243429;false;1105541;943532
1095126;253048;false;1095126;996457
1092542;230306;false;1092542;693535
1108789;225038;false;1108789;1064475
1133711;249491;false;1133711;971520
1171926;241984;false;1171926;997268
1132425;264890;false;1132425;817992
1100236;191436;false;1100236;1028897
1136721;259504;false;1136721;668369
1109633;250040;false;1109633;758315
1171118;245935;false;1171118;760620
1128283;266130;false;1128283;957847
1085904;94898;false;1085904;710056
1108397;228432;false;1108397;1000270
1176317;249212;false;1176317;940307
1152604;258457;false;1152604;916208
1169901;259990;false;1169901;1031870
1149345;253272;false;1149345;791739
1097835;257300;false;1097835;947927
1091735;247339;false;1091735;671127
1130847;244669;false;1130847;788041
1142134;266447;false;1142134;926194
1166884;244525;false;1166884;944754
1101214;228123;false;1101214;671797
1120235;126905;false;1120235;1048758
1142781;237213;false;1142781;1041188
1135806;241898;false;1135806;903780
1087409;251086;false;1087409;970594
1139749;259020;false;1139749;858906
1165016;201744;false;1165016;968698
1107338;246437;false;1107338;865797
1077210;209591;false;1077210;866748
1079262;233558;false;1079262;817128
1143654;249311;false;1143654;693621
1132838;248186;false;1132838;828813
1141983;276277;false;1141983;1064278
1150197;167942;false;1150197;1046506
1139980;243507;false;1139980;978820
1106938;251132;false;1106938;701395
1139556;248062;false;1139556;796402
1125907;247458;false;1125907;824864
1149370;248150;false;1149370;1066463
1163797;250063;false;1163797;1020775
1084782;252050;false;1084782;672697
1114134;244330;false;1114134;1004836
1150900;261213;false;1150900;1006876
1101872;273060;false;1101872;946630
1099921;257351;false;1099921;3022914
1128555;246529;false;1128555;934847
1161711;252091;false;1161711;3010059
1160929;142080;false;1160929;955788
1080541;239586;false;1080541;772265
1155842;85183;false;1155842;1043459
1157985;219647;false;1157985;963305
1147364;100607;false;1147364;1068896
1171547;267963;false;1171547;829019
1075535;207261;false;1075535;814972
1094517;251963;false;1094517;760902
1137121;238666;false;1137121;710613
1098626;223047;false;1098626;659882
1157147;234093;false;1157147;664757
1110176;250999;false;1110176;691190
1144889;262087;false;1144889;659761
1178907;121446;false;1178907;757749
1129923;235352;false;1129923;961965
1150705;255541;false;1150705;687442
1114438;239634;false;1114438;907707
1155469;234948;false;1155469;993640
1167792;256510;false;1167792;1048818
1096752;239611;false;1096752;999262
1081185;262086;false;1081185;691483
1084779;262772;false;1084779;958511
1114002;238710;false;1114002;666260
1140369;238550;false;1140369;1011193
1163353;254592;false;1163353;973273
1144508;205303;false;1144508;3021792
1084360;245952;false;1084360;693558
1077070;260896;false;1077070;989786
1085298;258197;false;1085298;796625
1094930;170664;false;1094930;944351
1113592;254070;false;1113592;965084
1163474;238880;false;1163474;675191
1135795;268382;false;1135795;1045996
1122989;258481;false;1122989;805851
1082769;223240;false;1082769;817523
1108409;237286;false;1108409;968161
1155927;253342;false;1155927;1048890
1120061;235382;false;1120061;829819
1099379;145288;false;1099379;701215
1151843;252181;false;1151843;938869
1170716;230937;false;1170716;684502
1079285;258959;false;1079285;760648
1091722;257754;false;1091722;789848
1101214;264791;false;1101214;671797
1078161;206295;false;1078161;717744
1165964;253647;false;1165964;930828
1075833;265133;false;1075833;761425
1093738;265944;false;1093738;852123
1119250;252620;false;1119250;954146
1088432;241848;false;1088432;1017932
1164196;250680;false;1164196;792565
1085842;248626;false;1085842;1023287
1094630;268284;false;1094630;688492
1127496;260827;false;1127496;978438
1164738;156329;false;1164738;971162
1083316;260299;false;1083316;798877
1138349;151651;false;1138349;883253
1150563;263984;false;1150563;668221
1130602;86663;false;1130602;658595
1131312;232667;false;1131312;770351
1168239;222808;false;1168239;1007898
1165413;157283;false;1165413;963071
1147364;255369;false;1147364;1068896
1136659;231897;false;1136659;1024931
1090517;261321;false;1090517;796623
1131271;265942;false;1131271;760927
1166610;225282;false;1166610;667687
1081560;183638;false;1081560;3012828
1174641;251708;false;1174641;1005350
1169062;248075;false;1169062;930931
1135827;247483;false;1135827;1030989
1154602;106156;false;1154602;718256
1176066;253985;false;1176066;799995
1132766;237144;false;1132766;750250
1111003;266481;false;1111003;795322
1128747;143177;false;1128747;997329
1168236;246698;false;1168236;927762
1073483;159109;false;1073483;821029
1163949;261031;false;1163949;1020182
1156380;265439;false;1156380;1060273
1085325;258227;false;1085325;691801
1111217;252692;false;1111217;1040218
1116402;258511;false;1116402;676055
1106904;205589;false;1106904;844474
1139163;268534;false;1139163;1060214
1170699;186960;false;1170699;753468
1125080;240608;false;1125080;1072193
1148942;247351;false;1148942;959003
1119243;252547;false;1119243;1022855
1165086;120465;false;1165086;877406
1144475;245341;false;1144475;957964
1115549;262653;false;1115549;1017246
1169070;258554;false;1169070;698101
1108858;259541;false;1108858;760554
1117436;95884;false;1117436;684170
1098229;233229;false;1098229;1056330
1098216;257894;false;1098216;658129
1124480;223839;false;1124480;795227
1103861;251269;false;1103861;791226
1169959;244312;false;1169959;785442
1091800;258153;false;1091800;795608
1113592;238009;false;1113592;965084
1125738;247210;false;1125738;719650
1147753;229318;false;1147753;835077
1126301;248260;false;1126301;947606
1150566;239295;false;1150566;794393
1150192;260194;false;1150192;3022797
1114403;255322;false;1114403;769898
1134123;263221;false;1134123;1050916
1095034;258175;false;1095034;856011
1115974;268140;false;1115974;1029857
1177280;261317;false;1177280;796542
1173574;239455;false;1173574;1049488
1164609;183026;false;1164609;823661
1140365;259894;false;1140365;791062
1168828;247807;false;1168828;718812
1081322;251672;false;1081322;658523
1118456;229504;false;1118456;693636
1176451;238570;false;1176451;680685
1174830;183596;false;1174830;928851
1083011;254419;false;1083011;1025315
1171704;257532;false;1171704;743199
1077297;168825;false;1077297;726580
1113190;144082;false;1113190;958114
1092148;237347;false;1092148;967455
1168239;222806;false;1168239;1007898
1093740;261263;false;1093740;892551
1081188;251376;false;1081188;880779
1155912;233418;false;1155912;1066290
1099457;254874;false;1099457;861114
1102649;238557;false;1102649;726407
1177663;240483;false;1177663;798905
1140797;235849;false;1140797;882355
1165398;241861;false;1165398;791098
1142841;242693;false;1142841;963227
1178908;237324;false;1178908;943702
1179014;242902;false;1179014;662855
1138814;268029;false;1138814;973156
1130017;254047;false;1130017;963244
1138322;227733;false;1138322;662114
1103887;251478;false;1103887;3021546
1130859;260736;false;1130859;965875
1162929;117421;false;1162929;983849
1098616;237232;false;1098616;799539
1108804;266931;false;1108804;957925
1119830;242998;false;1119830;1027327
1126297;85307;false;1126297;691467
1116004;184140;false;1116004;981915
1156380;226953;false;1156380;1060273
1100236;255912;false;1100236;1028897
1128304;256591;false;1128304;671739
1132397;102815;false;1132397;1011064
1094898;252544;false;1094898;902794
1088432;247326;false;1088432;1017932
1149796;99463;false;1149796;1035154
1127473;164012;false;1127473;1002087
1080414;267381;false;1080414;1003940
1088768;98803;false;1088768;717329
1158464;147690;false;1158464;847407
1150353;244398;false;1150353;989763
1091746;226385;false;1091746;753711
1081181;240581;false;1081181;1041448
1125895;247338;false;1125895;746861
1153169;145007;false;1153169;772534
1150993;137456;false;1150993;769755
1107120;245973;false;1107120;1041200
1141579;246121;false;1141579;662613
1120061;235380;false;1120061;829819
1102283;135949;false;1102283;1064248
1083206;131942;false;1083206;3017736
1174136;191656;false;1174136;681568
1138719;234685;false;1138719;954383
1153500;195102;false;1153500;1024045
1135816;175171;false;1135816;1000211
1140397;158963;false;1140397;965247
1177722;246297;false;1177722;1018207
1097741;241123;false;1097741;896038
1117815;261106;false;1117815;1022550
1096161;267129;false;1096161;1028304
1152652;180291;false;1152652;956750
1115994;120899;false;1115994;671776
1118888;188149;false;1118888;963085
1113587;248818;false;1113587;689825
1102053;243039;false;1102053;912342
1146205;237534;false;1146205;1036416
1080417;190539;false;1080417;917407
1158764;241944;false;1158764;856460
1178052;257083;false;1178052;999502
1106332;250011;false;1106332;677855
1084363;251329;false;1084363;718995
1112927;175421;false;1112927;741611
1092376;253790;false;1092376;926906
1129581;226607;false;1129581;680757
1120061;265327;false;1120061;829819
1099430;233843;false;1099430;662700
1176076;233654;false;1176076;1022050
1116986;260004;false;1116986;675465
1111311;250683;false;1111311;1006957
1095988;223385;false;1095988;795300
1096968;119132;false;1096968;845423
1100640;227751;false;1100640;930360
1105924;254562;false;1105924;879395
1119669;222816;false;1119669;817509
1111011;120649;false;1111011;687394
1082762;225033;false;1082762;1067013
1129138;268171;false;1129138;693031
1084266;261867;false;1084266;947994
1163141;259679;false;1163141;988375
1156699;158935;false;1156699;862207
1122323;247073;false;1122323;823261
1096184;244042;false;1096184;1072334
1168253;147634;false;1168253;1057035
1115550;267941;false;1115550;760480
1075216;241671;false;1075216;1027187
1121842;119879;false;1121842;814435
1149788;237942;false;1149788;800256
1083595;118608;false;1083595;670538
1094666;247034;false;1094666;988737
1116426;126139;false;1116426;1036822
1145744;216211;false;1145744;966091
1079120;237254;false;1079120;746964
1099461;195064;false;1099461;1021872
1141621;226038;false;1141621;683904
1170716;225736;false;1170716;684502
1150007;95297;false;1150007;901521
1165833;94460;false;1165833;977300
1160797;245399;false;1160797;661881
1178941;184461;false;1178941;690159
1164153;261256;false;1164153;954870
1167800;240604;false;1167800;794371
1159582;237870;false;1159582;683609
1095340;263295;false;1095340;887544
1152257;228214;false;1152257;729101
1155473;252594;false;1155473;658645
1176471;244047;false;1176471;1041550
1153172;238237;false;1153172;790321
1085558;253287;false;1085558;890714
1076246;222774;false;1076246;683821
1144475;225707;false;1144475;957964
1098214;252684;false;1098214;1050550
1157940;261937;false;1157940;931611
1104300;257371;false;1104300;922708
1131010;173175;false;1131010;1055661
1160346;230741;false;1160346;857641
1114360;260620;false;1114360;760939
1173172;238690;false;1173172;966617
1132839;248192;false;1132839;995586
1103883;246074;false;1103883;964740
1155464;252561;false;1155464;960172
1100224;261299;false;1100224;790850
1129148;247461;false;1129148;678767
1113172;242567;false;1113172;791104
1167427;261556;false;1167427;785994
1106721;261365;false;1106721;791709
1112731;257823;false;1112731;794677
1174402;240482;false;1174402;713306
1140387;95542;false;1140387;691501
1138321;256572;false;1138321;885690
1080546;173158;false;1080546;1002180
1090693;119395;false;1090693;1050623
1120654;232301;false;1120654;962830
1076608;172297;false;1076608;724863
1103030;244674;false;1103030;1048938
1082772;248801;false;1082772;746310
1154246;250584;false;1154246;799329
1155025;264643;false;1155025;705202
1115722;252283;false;1115722;997176
1101435;257833;false;1101435;1058525
1139946;148365;false;1139946;881487
1116397;222781;false;1116397;957798
1092484;131257;false;1092484;954819
1076660;228875;false;1076660;1066816
1144860;128982;false;1144860;704077
1080753;96554;false;1080753;927018
1120862;260613;false;1120862;788860
1164217;239987;false;1164217;968519
1099839;250034;false;1099839;1014465
1164371;256258;false;1164371;1022544
1124313;244978;false;1124313;896517
1137073;167871;false;1137073;859879
1090941;240550;false;1090941;667089
1168675;257875;false;1168675;791805
1107167;165151;false;1107167;964636
1101870;242703;false;1101870;965468
1100642;165063;false;1100642;781139
1168673;222745;false;1168673;692746
1080944;191670;false;1080944;684785
1083540;109469;false;1083540;723510
1177292;222859;false;1177292;746302
1110575;251633;false;1110575;956900
1174873;251943;false;1174873;1060830
1105927;238561;false;1105927;799211
1139847;189629;false;1139847;671513
1098196;268139;false;1098196;760136
1113975;181342;false;1113975;1058084
1078297;231335;false;1078297;746209
