t_id_predio;numero_predial
1038401;470010107000000320904901040183
1012255;470010107000000490904901010186
990379;470010108000000180902901000147
973914;470010104000000650901901010384
3016965;470010104000000740901901020038
3007569;470010110000000380901902030420
987742;470010110000000380903901020580
742235;470010102000001700901900000000
3019773;470010107000000080904901110167
745888;470010101000000830901900000000
745160;470010106000000190901900000000
957880;470010108000000180902901110097
703367;470010101000001650901900000037
1029009;470010110000000660901901000029
990042;470010110000000380903901000782
3017154;470010104000000030902901020022
986904;470010107000000690903901030079
975899;470010107000000310904901010126
988630;470010108000000010901903010715
945226;470010104000000540901901010020
989560;470010110000000380901901010225
987990;470010107000000690907901090437
743527;470010103000000520903900000000
991705;470010107000000570903901070172
991461;470010110000000640903904011234
972453;470010104000000320903901000096
658125;470010107000000030005000000000
988946;470010107000000690907901160482
991805;470010110000000630901901020139
1012315;470010110000000400903901080497
989383;470010110000000530902901010102
923003;470010002000000040901901010037
973847;470010107000000310905901080158
731535;470010101000001500901900000000
3012306;470010002000000076901902060316
3007509;470010110000000380903900001281
730550;470010115000001840901900000000
749232;470010003000000011996000000000
742997;470010102000003040901900000000
732631;470010103000002230902900000000
1056447;470010110000000400902901990098
728276;470010002000000049973000000000
1028993;470010107000000570903901060165
987597;470010110000000610901901990034
693907;470010110000000630901901020199
738499;470010115000001810902900000000
972310;470010104000000020903901130308
3014460;470010104000000610903901050142
733171;470010103000000580901900000000
3015591;470010110000000620902901990213
3014172;470010110000000380904901010107
749437;470010106000000310166000000000
970200;470010104000000290901901020224
3006933;470010104000000620901901020017
732009;470010101000001830901900000000
3013650;470010104000000290901901080143
1025181;470010107000000600902901130150
1049601;470010104000000280902902020120
1057172;470010107000000460903901010306
3009852;470010108000000140902901100115
3010335;470010107000000400902901060051
671823;470010110000000400903901010354
985372;470010108000000140902901060104
1020929;470010110000000630902901111103
3017106;470010104000000010901901100162
3024276;470010107000000490905902150413
749989;470010103000008250017000000000
988482;470010110000000400903901110513
990752;470010108000000060901901040016
945991;470010104000000020903901010223
990885;470010107000000690907901160323
967727;470010110000000400903901000147
1011947;470010106000000560901902020075
3008058;470010108000000010901903020773
1056983;470010110000000400904901090990
3016923;470010104000000010901901010043
743151;470010102000003770901900000000
1035368;470010104000000300904901171701
990642;470010107000000570903901010066
742777;470010103000001960901900000000
742127;470010102000001130901900000000
749905;470010001000000021728000000000
1017436;470010110000000630901901010057
724964;470010113000000130902900000000
973946;470010104000000540901901050207
985847;470010107000000740901902040198
3011874;470010107000000150904901130235
1043063;470010104000000300903901050111
3023067;470010110000000640902904010196
3011154;470010108000000010901902030224
1000306;470010110000000610901901050019
985470;470010110000000380903901000853
984243;470010110000000380903901030595
1060990;470010107000000280906901010578
959861;470010110000000190906900000324
3018267;470010108000000180903901090269
1066594;470010108000000180901901150072
1004107;470010110000000380901902010072
988148;470010108000000010901901140557
754928;470010104000000500011902010002
1003836;470010107000001340046000000000
990224;470010107000000630901901000025
3024816;470010107000000280904902010170
971735;470010107000000210102000000000
952513;470010108000000160902901000133
986044;470010110000000480904901990244
3024360;470010107000000220904901010122
1034882;470010107000000600902901030099
1010723;470010104000000290901901020214
972333;470010104000000280902901030147
972313;470010107000000120902901000106
730985;470010115000005470902900000000
973811;470010107000000460903901010143
3010644;470010107000000630904901020328
3022548;470010110000000400904901030836
1033559;470010104000000640901901151501
3019944;470010104000000020902901050163
989841;470010108000000010901902040326
738756;470010101000002280901900000000
3013464;470010002000000076901906010530
3020406;470010104000000020902901030117
973242;470010002000000070905913030252
984523;470010110000000830901901131303
925114;470010110000000380901902010066
3020373;470010002000000070902913020245
989353;470010107000000690905901010135
3016050;470010104000000640901901011014
732851;470010002000000049805000000000
1060820;470010110000000660901901000104
731671;470010101000001540903900000000
1064794;470010107000000280904901150367
743149;470010102000002200905900000000
987342;470010110000000870902901140262
3020421;470010104000000300905901060603
989187;470010110000000870901900000011
1041474;470010107000000490905902100390
984888;470010110000000380903900001334
742394;470010102000003120901900000000
3009567;470010110000000380906901011569
3024420;470010107000000020901901020090
745841;470010104000001070904900000000
3017349;470010104000000620904901060121
1052978;470010108000000010901903120982
977053;470010107000000600902901030106
733777;470010105000000160901900000000
3015222;470010110000000380903901000856
731063;470010101000001940905900000000
3022872;470010110000000620902901010303
3013347;470010002000000040901901060071
1060402;470010110000000380903900001338
968940;470010107000000280906901010581
728793;470010002000000021901901030304
3024432;470010107000000490905902000597
3013860;470010107000000020901901030184
737188;470010002000000040914900000000
724190;470010001000000022121000000000
3023928;470010107000000630903901080142
988511;470010108000000160901901030060
749449;470010001000000022531000000000
724442;470010110000000320005901030312
761471;470010104000000280018000000000
987336;470010107000000690907901040253
3013677;470010110000000190901900010108
1029925;470010107000000410904901030107
983602;470010108000000180902901090094
1010295;470010110000000830901904090924
991031;470010110000000530902901020076
1029415;470010107000000120902901040256
