t_id_predio;numero_predial;condicion_predio;tipo_predio
963863;470010107000000150902900000000;PH.Matriz;Predio.Publico.Ejido
720127;470010104000000620903900000000;PH.Matriz;Predio.Publico.Ejido
985007;470010108000000180903900000000;PH.Matriz;Predio.Publico.Ejido
928174;470010107000000080913900000000;PH.Matriz;Predio.Publico.Ejido
676071;470010107000000190903900000000;PH.Matriz;Predio.Publico.Ejido
796727;470010107000000270902900000000;PH.Matriz;Predio.Publico.Ejido
802501;470010110000000530903900000000;PH.Matriz;Predio.Publico.Ejido
1060184;470010107000000520905900000000;PH.Matriz;Predio.Publico.Ejido
954605;470010107000000120903900000000;PH.Matriz;Predio.Publico.Ejido
956594;470010110000000610902900000000;PH.Matriz;Predio.Publico.Ejido
1055026;470010002000000070902900000000;PH.Matriz;Predio.Publico.Ejido
930302;470010110000000190908900000000;PH.Matriz;Predio.Publico.Ejido
959370;470010110000000530901900000000;PH.Matriz;Predio.Publico.Ejido
683058;470010110000000520901900000000;PH.Matriz;Predio.Publico.Ejido
1009917;470010110000000700901900000000;PH.Matriz;Predio.Publico.Ejido
774527;470010107000000310902900000000;PH.Matriz;Predio.Publico.Ejido
933004;470010107000000520902900000000;PH.Matriz;Predio.Publico.Ejido
931298;470010108000000160901900000000;PH.Matriz;Predio.Publico.Ejido
664854;470010107000000260901900000000;PH.Matriz;Predio.Publico.Ejido
724082;470010109000002580801800000000;PH.Matriz;Predio.Publico.Ejido
658088;470010104000000020901900000000;PH.Matriz;Predio.Publico.Ejido
664847;470010104000000130902900000000;PH.Matriz;Predio.Publico.Ejido
676142;470010107000000200904900000000;PH.Matriz;Predio.Publico.Ejido
1041016;470010107000000100903900000000;PH.Matriz;Predio.Publico.Ejido
826309;470010107000000930901900000000;PH.Matriz;Predio.Publico.Ejido
1017168;470010110000000640902900000000;PH.Matriz;Predio.Publico.Ejido
940147;470010107000000130907900000000;PH.Matriz;Predio.Publico.Ejido
962772;470010110000000010901900000000;PH.Matriz;Predio.Publico.Ejido
708189;470010102000002200015900000000;PH.Matriz;Predio.Publico.Ejido
1052533;470010107000000550901900000000;PH.Matriz;Predio.Publico.Ejido
957679;470010107000000410901900000000;PH.Matriz;Predio.Publico.Ejido
1032848;470010108000000140901900000000;PH.Matriz;Predio.Publico.Ejido
928168;470010107000000410903900000000;PH.Matriz;Predio.Publico.Ejido
700300;470010110000000670903900000000;PH.Matriz;Predio.Publico.Ejido
1067531;470010107000000490903900000000;PH.Matriz;Predio.Publico.Ejido
1067220;470010107000000080903900000000;PH.Matriz;Predio.Publico.Ejido
922100;470010107000001170901900000000;PH.Matriz;Predio.Publico.Ejido
693565;470010110000000630901900000000;PH.Matriz;Predio.Publico.Ejido
820101;470010110000000350901900000000;PH.Matriz;Predio.Publico.Ejido
958880;470010107000001210903900000000;PH.Matriz;Predio.Publico.Ejido
725231;470010002000000060903900000000;PH.Matriz;Predio.Publico.Ejido
963859;470010107000000100907900000000;PH.Matriz;Predio.Publico.Ejido
959063;470010107000000300902900000000;PH.Matriz;Predio.Publico.Ejido
955094;470010107000000120905900000000;PH.Matriz;Predio.Publico.Ejido
1052568;470010107000000770902900000000;PH.Matriz;Predio.Publico.Ejido
925139;470010107000000610902900000000;PH.Matriz;Predio.Publico.Ejido
796830;470010104000000540901900000000;PH.Matriz;Predio.Publico.Ejido
746906;470010110000000380901900000000;PH.Matriz;Predio.Publico.Ejido
802012;470010107000000080902900000000;PH.Matriz;Predio.Publico.Ejido
1024237;470010107000000490905900000000;PH.Matriz;Predio.Publico.Ejido
928181;470010107000000190905900000000;PH.Matriz;Predio.Publico.Ejido
823857;470010110000000680902900000000;PH.Matriz;Predio.Publico.Ejido
740060;470010109000000450901900000000;PH.Matriz;Predio.Publico.Ejido
662590;470010108000000160902900000000;PH.Matriz;Predio.Publico.Ejido
959442;470010110000000540903900000000;PH.Matriz;Predio.Publico.Ejido
1036815;470010107000000090901900000000;PH.Matriz;Predio.Publico.Ejido
660802;470010110000000570901900000000;PH.Matriz;Predio.Publico.Ejido
678580;470010104000000310901900000000;PH.Matriz;Predio.Publico.Ejido
1028677;470010107000000480901900000000;PH.Matriz;Predio.Publico.Ejido
661875;470010107000000100908900000000;PH.Matriz;Predio.Publico.Ejido
689350;470010110000000380907900000000;PH.Matriz;Predio.Publico.Ejido
1021034;470010110000001820902900000000;PH.Matriz;Predio.Publico.Ejido
748485;470010110000000400902900000000;PH.Matriz;Predio.Publico.Ejido
926260;470010104000000280901900000000;PH.Matriz;Predio.Publico.Ejido
