t_id_predio;numero_predial;condicion_predio;destinacion_economica;tipo_predio
3020643;470010002000000076901901080265;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1012341;470010110000000380903901030597;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
758794;470010106000009380025500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3010602;470010110000000620901901010053;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
744238;470010104000000280902901060159;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3012036;470010107000000120902901000191;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
704988;470010107000001410056500000031;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
979296;470010108000000010901902040315;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
770835;470010106000006330038500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
659997;470010002000000070905928030552;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3023664;470010104000000300905901020006;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3016566;470010104000000610903901010130;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
831667;470010003000000050115500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3021909;470010110000000400904901121016;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
665308;470010106000000830003000000000;NPH;Forestal;Predio.Publico.Ejido
1017765;470010108000000010901901040373;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3021720;470010110000000400904901020765;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
979846;470010110000000620903901050632;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3018498;470010110000000380903901091086;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3023481;470010002000000076901908020195;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
822631;470010103000004620011500000034;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
963476;470010106000007050801800000006;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
677328;470010106000007680801800000017;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
989321;470010110000000630901901130310;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
977435;470010110000000400903901010352;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1053400;470010107000000120901901040048;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
989699;470010110000000380903901010932;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
985488;470010110000000260019200000001;Informal;Forestal;Predio.Publico.Ejido
3012534;470010108000000010901903040892;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
755452;470010106000009040065500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
990811;470010107000000740901902040174;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020346;470010107000000020901901120170;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
988355;470010107000000740901901060026;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
945204;470010104000000170019000000000;NPH;Forestal;Predio.Publico.Ejido
1042963;470010107000000460903901010273;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
766351;470010111000000690001500000027;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
700282;470010106000009090003500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
677440;470010109000002430002000000000;NPH;Forestal;Predio.Publico.Ejido
788276;470010106000010430028000000000;NPH;Forestal;Predio.Publico.Ejido
3023259;470010110000000400904901000570;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3012099;470010104000000320903901000078;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3009519;470010110000000640903904011221;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
942271;470010104000000310901901010014;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
982627;470010108000000010901903010628;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
755454;470010106000011240067500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
975688;470010108000000010901901020128;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
942483;470010002000000060902900000872;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020700;470010107000000320903901010124;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3010989;470010107000000410904901030109;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
963293;470010105000001040023000000000;NPH;Forestal;Predio.Publico.Ejido
791384;470010106000009270008000000000;NPH;Forestal;Predio.Publico.Ejido
1042552;470010107000000150903901010103;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
779466;470010003000000013640000000000;NPH;Forestal;Predio.Publico.Ejido
1004408;470010107000000120902901000161;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
969910;470010107000000460903900000269;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
772446;470010114000000010001500000007;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
782340;470010110000002550008000000000;NPH;Forestal;Predio.Publico.Ejido
1025052;470010108000000140902901020091;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3019680;470010107000000450902901040037;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3021708;470010110000000680903900000022;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
760160;470010106000001190006500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3013512;470010110000000680902901010070;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
700751;470010106000011470020500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3021747;470010107000001620801800000003;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1021560;470010002000000040907900005635;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
859463;470010106000009390017500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
986848;470010105000000690015000000000;NPH;Forestal;Predio.Publico.Ejido
788375;470010106000000230801800000044;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1060665;470010107000000320903901010126;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3012735;470010108000000010901901090479;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3022449;470010110000000400904902081120;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
986480;470010110000000830901901020227;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
983285;470010107000000570903901080183;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
982315;470010110000000640903903020554;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
968321;470010104000000700032000000000;NPH;Forestal;Predio.Publico.Ejido
758339;470010106000005770015500000002;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1015565;470010110000000480904901130204;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3024771;470010107000001640801800000006;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1010933;470010107000000310904901010109;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
947640;470010107000000090902901010067;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
992216;470010110000000660901901000069;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
739541;470010106000007460058000000000;NPH;Forestal;Predio.Publico.Ejido
771456;470010111000000670001500000003;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1024736;470010107000000130905901010163;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
664958;470010104000000700023000000000;NPH;Forestal;Predio.Publico.Ejido
983400;470010110000000630901901110295;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
964853;470010107000000120902901000105;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3015867;470010107000000770902901020080;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1028528;470010002000000076901908020162;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020562;470010104000000560901901020046;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1042475;470010107000001360005000000000;NPH;Forestal;Predio.Publico.Ejido
780007;470010106000011240014500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
767832;470010110000001310018500000001;Informal;Forestal;Predio.Publico.Ejido
982240;470010110000000640905901010852;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1025096;470010107000000490905901020292;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3022776;470010110000000380906901051496;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
972539;470010107000000190901901050014;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
835420;470010103000004620007500000146;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1046524;470010102000003190801800000025;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
982774;470010107000000630901901010051;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
974868;470010002000000070903913040256;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
965675;470010106000000560901905030266;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
988972;470010107000000610901901040037;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
789065;470010106000009030023000000000;NPH;Forestal;Predio.Publico.Ejido
3007644;470010110000000620903901990552;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3010149;470010110000000640903902140551;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
696527;470010109000000290016000000000;NPH;Forestal;Predio.Publico.Ejido
3021687;470010110000000580902901090187;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
959973;470010115000006650902900001486;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3014331;470010107000000740901901010075;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1060181;470010104000000650901901010364;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
702656;470010111000000690001500000013;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
964528;470010104000000280902902020129;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1044870;470010110000000620901901060105;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
992451;470010107000000770901901010028;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1065143;470010110000000250152500000024;Informal;Forestal;Predio.Publico.Ejido
3024819;470010107000000280904901010198;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
804932;470010110000001820028000000000;NPH;Forestal;Predio.Publico.Ejido
834770;470010106000004250042500000003;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
989190;470010107000000600902901030105;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
868470;470010106000000790016000000000;NPH;Forestal;Predio.Publico.Ejido
986193;470010104000001040801800000030;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3012345;470010107000000150903901060156;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
754939;470010106000011580011500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
963448;470010106000004530002000000000;NPH;Forestal;Predio.Publico.Ejido
1009626;470010104000000650901901010374;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
852247;470010103000004620010500000156;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
797432;470010105000000410018000000000;NPH;Forestal;Predio.Publico.Ejido
3024513;470010110000000620902901990154;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
990199;470010107000000690907901120299;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
791311;470010106000009370009000000000;NPH;Forestal;Predio.Publico.Ejido
1024223;470010104000000560004000000000;NPH;Forestal;Predio.Publico.Ejido
3008997;470010107000000630901901010059;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3012780;470010110000000380903901040609;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3009162;470010107000000080908901020322;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
963753;470010106000010440021000000000;NPH;Forestal;Predio.Publico.Ejido
689288;470010002000000070903916050319;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
986990;470010111000003670001500000008;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1035810;470010002000000071452000000000;NPH;Forestal;Predio.Publico.Ejido
688893;470010106000010370012000000000;NPH;Forestal;Predio.Publico.Ejido
775811;470010110000000400903901010220;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
965354;470010104000000570010000000000;NPH;Forestal;Predio.Publico.Ejido
791723;470010103000000820045000000000;NPH;Forestal;Predio.Publico.Ejido
960300;470010115000006650901900000628;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
785227;470010111000002880801800000090;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
790679;470010003000000013461000000000;NPH;Forestal;Predio.Publico.Ejido
968662;470010104000000660903900000047;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3007200;470010107000000490905901000442;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3023817;470010110000000580902901980097;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3019623;470010107000000400902901030030;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3018138;470010110000000540902901020104;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
986319;470010110000000630901901170333;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1016120;470010115000006520801800000019;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1042445;470010104000000610903901140160;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
987556;470010107000000530903901010048;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
789903;470010106000010430034000000000;NPH;Forestal;Predio.Publico.Ejido
704318;470010109000003450007000000000;NPH;Forestal;Predio.Publico.Ejido
976895;470010110000000380904901100182;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
957708;470010108000000020902901040178;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
687238;470010002000000076901908010155;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1035347;470010107000000690907901010357;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
759725;470010003000000013992500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3024024;470010107000000080908901030327;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1041916;470010110000000630901901020229;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
683383;470010102000003920801800000030;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
766481;470010103000007980005500000002;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
754792;470010106000009490014500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3014919;470010107000000460903901020254;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
943872;470010104000000320903901010082;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
996639;470010112000000650016000000000;NPH;Forestal;Predio.Publico.Ejido
1052648;470010110000000640903904031283;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1004112;470010110000000710901901020131;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
964500;470010107000000170903901070126;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1029020;470010110000000570902900000081;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
950273;470010107000000600902901140153;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
984789;470010110000000480902900000024;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
974156;470010104000000650901901110520;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
992002;470010108000000010901901060434;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
770211;470010103000004620006500000183;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
730138;470010110000000640905901091084;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
771072;470010106000000610045500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3012141;470010107000000490904901160278;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
862639;470010106000011940019500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
769727;470010900000002230015500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
789527;470010115000005480007000000000;NPH;Forestal;Predio.Publico.Ejido
797041;470010107000000080910901060428;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
734206;470010115000001830014000000000;NPH;Forestal;Predio.Publico.Ejido
1017109;470010107000000120902901000212;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
710132;470010900000001990001500000005;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
992646;470010115000006650901900000377;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
921007;470010103000000790060500000047;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
975300;470010106000008080024000000000;NPH;Forestal;Predio.Publico.Ejido
986035;470010110000000710901901010089;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3018951;470010107000000280904901010193;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1050472;470010109000002440004000000000;NPH;Forestal;Predio.Publico.Ejido
1049283;470010107000000130903901030117;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
982668;470010107000000690907901010501;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
978322;470010106000007700801800000001;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
999401;470010106000005490020000000000;NPH;Forestal;Predio.Publico.Ejido
690403;470010002000000071496000000000;NPH;Forestal;Predio.Publico.Ejido
784768;470010002000000070804800007167;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3018978;470010107000000430901901070055;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
986998;470010107000000740901901110036;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3016674;470010104000000650901901120525;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
709593;470010107000000150903901010099;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1035592;470010106000000310125000000000;NPH;Forestal;Predio.Publico.Ejido
798734;470010002000000065076500000028;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
1012186;470010108000000010901903100966;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
770815;470010104000000750011000000000;NPH;Forestal;Predio.Publico.Ejido
1004005;470010110000000190901901030139;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
971778;470010103000001250022000000000;NPH;Forestal;Predio.Publico.Ejido
966232;470010107000000100907901010161;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3011463;470010110000000380903900001449;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1008235;470010110000002430901901110119;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3010446;470010110000000380901901050392;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3015576;470010107000000280904902010206;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
675682;470010110000000570902900000065;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
754151;470010103000004620091500000014;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
986251;470010110000000250003500000043;Informal;Forestal;Predio.Publico.Ejido
3011259;470010108000000010901901040414;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
967493;470010104000000270901901170080;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1018307;470010107000000120901901010032;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1024534;470010110000000380906901011511;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
662632;470010106000000310161000000000;NPH;Forestal;Predio.Publico.Ejido
3012402;470010110000000710901901030145;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1000545;470010104000000610903901010140;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
979207;470010110000000620903901130701;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
978906;470010109000002430006000000000;NPH;Forestal;Predio.Publico.Ejido
985584;470010110000000380901902010282;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
762565;470010106000011910029500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3011565;470010104000000650901901010333;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
986952;470010109000000500901900000169;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1065179;470010107000000090902901070063;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1026689;470010002000000070104000000000;NPH;Forestal;Predio.Publico.Ejido
1038120;470010110000000480904901990262;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
862444;470010106000011550019500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
976916;470010110000000380903901000755;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
791803;470010103000004620010500000277;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3011064;470010110000000610902900000093;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
829558;470010106000000310168000000000;NPH;Forestal;Predio.Publico.Ejido
987742;470010110000000380903901020580;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020631;470010104000000300905901010013;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1064232;470010104000000650901901020402;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
995680;470010002000000070903901010003;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3010035;470010107000000410903901020050;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
985812;470010110000000380903901070659;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
770002;470010106000012040037500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3017337;470010104000000020902901020093;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
951399;470010107000000600902901010066;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020472;470010107000000280904902030304;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3023379;470010107000000500902901060080;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1033920;470010107000000300901901000044;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1037091;470010110000000580902901990071;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3023166;470010110000000400904902051090;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020775;470010107000000490903901050114;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
831727;470010103000002070010500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3018855;470010104000000300905901030023;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
703979;470010003000000010229500000125;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
987650;470010110000000640903904011222;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
756121;470010106000009350011500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
793428;470010103000000110801800000032;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
670615;470010106000009040075000000000;NPH;Forestal;Predio.Publico.Ejido
704978;470010106000009540018500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3011736;470010110000000630901901020181;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
976081;470010110000000380904901030139;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
791337;470010102000001090801800000013;Condominio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3022407;470010107000000490905901100325;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1028817;470010104000000650901901020426;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
977429;470010108000000010901902030172;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1015060;470010108000000010901901120523;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
991966;470010110000000630901901020235;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
799226;470010003000000010808500000351;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
769753;470010110000001300019500000001;Informal;Forestal;Predio.Publico.Ejido
981263;470010110000000400903901010261;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
968296;470010107000000080911900000456;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
988508;470010110000000380903901090677;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
915343;470010110000000400903901000202;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
670838;470010115000005530004000000000;NPH;Forestal;Predio.Publico.Ejido
3017922;470010110000000380903901070660;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
968715;470010104000000280902901020099;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
968352;470010110000000380903901000697;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3019032;470010002000000076901908010121;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
660472;470010002000000070905927040534;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3009981;470010107000000570903901010127;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
661361;470010110000000250003500000020;Informal;Forestal;Predio.Publico.Ejido
717704;470010104000000700027000000000;NPH;Forestal;Predio.Publico.Ejido
755103;470010001000000021373500000002;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3020439;470010107000000090906901010150;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
3015921;470010107000000600901901010034;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
1045058;470010104000000300905901010049;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
755672;470010106000001160064500000001;Parque_Cementerio.Unidad_Predial;Forestal;Predio.Publico.Ejido
3017838;470010107000000520903901010045;PH.Unidad_Predial;Forestal;Predio.Publico.Ejido
