t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
797948;470010002000000021713000000000;NPH;Uso_Publico;
717968;470010102000001120017000000000;NPH;Uso_Publico;
805148;470010103000002370004000000000;NPH;Uso_Publico;
725584;470010115000006510001000000000;NPH;Uso_Publico;
760216;470010111000003350003000000000;NPH;Uso_Publico;
958467;470010101000000490017000000000;NPH;Uso_Publico;
960191;470010110000001140002000000000;NPH;Uso_Publico;
1054289;470010103000000250002000000000;NPH;Uso_Publico;
927918;470010103000002630027000000000;NPH;Uso_Publico;
828557;470010109000002560005000000000;NPH;Uso_Publico;
1065391;470010109000002470011000000000;NPH;Uso_Publico;
1021614;470010110000000970012000000000;NPH;Uso_Publico;
673001;470010102000003840003000000000;NPH;Uso_Publico;
796092;470010103000002370020000000000;NPH;Uso_Publico;
926201;470010103000002720002000000000;NPH;Uso_Publico;
681695;470010001000000022426000000000;NPH;Uso_Publico;
959819;470010104000001070355000000000;NPH;Uso_Publico;
1031517;470010103000003420003000000000;NPH;Uso_Publico;
934324;470010109000002880001000000000;NPH;Uso_Publico;
932982;470010109000008050001000000000;NPH;Uso_Publico;
720087;470010001000000040103000000000;NPH;Uso_Publico;
962903;470010103000002730025000000000;NPH;Uso_Publico;
921768;470010107000000410007000000000;NPH;Uso_Publico;
1003186;470010109000002510002000000000;NPH;Uso_Publico;
995004;470010103000002720901900000019;PH.Unidad_Predial;Uso_Publico;
959608;470010103000003460026000000000;NPH;Uso_Publico;
796129;470010103000002370032000000000;NPH;Uso_Publico;
658514;470010110000000790010300000000;Mejoras;Uso_Publico;
881182;470010800000000020005000000000;NPH;Uso_Publico;
958352;470010103000002730009000000000;NPH;Uso_Publico;
933008;470010103000000840001000000000;NPH;Uso_Publico;
962069;470010101000000270003000000000;NPH;Uso_Publico;
937301;470010101000000220012000000000;NPH;Uso_Publico;
811081;470010107000001250004000000000;NPH;Uso_Publico;
924646;470010103000005680006000000000;NPH;Uso_Publico;
1056127;470010103000002730021000000000;NPH;Uso_Publico;
662750;470010110000001010022400000000;Bien_Uso_Publico;Uso_Publico;
1063429;470010101000000190007000000000;NPH;Uso_Publico;
1061770;470010103000002370038000000000;NPH;Uso_Publico;
815565;470010101000000220027000000000;NPH;Uso_Publico;
771042;470010006000000020015500000134;Parque_Cementerio.Unidad_Predial;Uso_Publico;
983733;470010115000005280001000000000;NPH;Uso_Publico;
1036053;470010101000000210004000000000;NPH;Uso_Publico;
676572;470010103000005680005000000000;NPH;Uso_Publico;
830257;470010111000000290003000000000;NPH;Uso_Publico;
695691;470010101000000220003000000000;NPH;Uso_Publico;
1058228;470010101000000220031000000000;NPH;Uso_Publico;
999034;470010103000005680008000000000;NPH;Uso_Publico;
958543;470010101000000490006000000000;NPH;Uso_Publico;
879451;470010103000002290002000000000;NPH;Uso_Publico;
958717;470010103000000250018000000000;NPH;Uso_Publico;
1061585;470010103000002370033000000000;NPH;Uso_Publico;
818674;470010103000002930010000000000;NPH;Uso_Publico;
728238;470010006000000010852000000000;NPH;Uso_Publico;
859286;470010103000000070011000000000;NPH;Uso_Publico;
958465;470010103000002930016000000000;NPH;Uso_Publico;
705906;470010115000006330001000000000;NPH;Uso_Publico;
1009171;470010103000002600021000000000;NPH;Uso_Publico;
934074;470010103000002720018000000000;NPH;Uso_Publico;
828734;470010109000002560018000000000;NPH;Uso_Publico;
795899;470010002000000071821000000000;NPH;Uso_Publico;
958485;470010102000003840005000000000;NPH;Uso_Publico;
1022657;470010109000002560010000000000;NPH;Uso_Publico;
927271;470010103000002720017000000000;NPH;Uso_Publico;
928124;470010103000005680001000000000;NPH;Uso_Publico;
797226;470010101000000180007000000000;NPH;Uso_Publico;
731421;470010102000000360036000000000;NPH;Uso_Publico;
663155;470010107000001250002000000000;NPH;Uso_Publico;
707888;470010111000000700019000000000;NPH;Uso_Publico;
715959;470010106000012000001000000000;NPH;Uso_Publico;
826769;470010109000002560015000000000;NPH;Uso_Publico;
928476;470010103000002600024000000000;NPH;Uso_Publico;
763233;470010102000003840004000000000;NPH;Uso_Publico;
1050974;470010111000002620015000000000;NPH;Uso_Publico;
981108;470010101000000490027000000000;NPH;Uso_Publico;
1021159;470010114000000610005000000000;NPH;Uso_Publico;
1009118;470010103000002740007000000000;NPH;Uso_Publico;
801651;470010101000000270069000000000;NPH;Uso_Publico;
934072;470010103000000250017000000000;NPH;Uso_Publico;
660943;470010109000003060028000000000;NPH;Uso_Publico;
923880;470010103000002730003000000000;NPH;Uso_Publico;
990594;470010101000000220013000000000;NPH;Uso_Publico;
817168;470010101000000490036000000000;NPH;Uso_Publico;
1011386;470010109000002560003000000000;NPH;Uso_Publico;
1014446;470010106000002530044000000000;NPH;Uso_Publico;
958768;470010103000002730006000000000;NPH;Uso_Publico;
657721;470010006000000010855000000000;Bien_Uso_Publico;Uso_Publico;
887740;470010114000000670024000000000;NPH;Uso_Publico;
811069;470010110000001010023400000000;Bien_Uso_Publico;Uso_Publico;
1030723;470010103000002740011000000000;NPH;Uso_Publico;
786481;470010107000001090011000000000;NPH;Uso_Publico;
931941;470010103000002730017000000000;NPH;Uso_Publico;
762913;470010110000002540001000000000;NPH;Uso_Publico;
764013;470010115000005800001000000000;NPH;Uso_Publico;
1024931;470010110000000630043000000000;NPH;Uso_Publico;
1041958;470010110000000050013300000000;Mejoras;Uso_Publico;
878987;470010112000000010013000000000;NPH;Uso_Publico;
927501;470010103000000240038000000000;NPH;Uso_Publico;
763029;470010101000001610002000000000;NPH;Uso_Publico;
959598;470010103000002990014000000000;NPH;Uso_Publico;
959939;470010103000002370040000000000;NPH;Uso_Publico;
815601;470010101000000220038000000000;NPH;Uso_Publico;
664190;470010103000002630004000000000;NPH;Uso_Publico;
1038700;470010101000000490014000000000;NPH;Uso_Publico;
817632;470010110000000790009300000000;Mejoras;Uso_Publico;
762941;470010103000004570022000000000;NPH;Uso_Publico;
685424;470010110000000640763300000000;Mejoras;Uso_Publico;
957731;470010109000002560008000000000;NPH;Uso_Publico;
934068;470010103000002710002000000000;NPH;Uso_Publico;
815873;470010101000000180025000000000;NPH;Uso_Publico;
821013;470010115000005260001000000000;NPH;Uso_Publico;
961344;470010112000000020014000000000;NPH;Uso_Publico;
974592;470010101000000200031000000000;NPH;Uso_Publico;
763913;470010103000004290021000000000;NPH;Uso_Publico;
958742;470010103000002600025000000000;NPH;Uso_Publico;
998872;470010103000005680007000000000;NPH;Uso_Publico;
804253;470010103000000300003000000000;NPH;Uso_Publico;
931947;470010103000002740002000000000;NPH;Uso_Publico;
1038898;470010103000002630001000000000;NPH;Uso_Publico;
763438;470010101000000270039000000000;NPH;Uso_Publico;
931545;470010101000000490016000000000;NPH;Uso_Publico;
763235;470010102000000340006000000000;NPH;Uso_Publico;
803453;470010103000002930015000000000;NPH;Uso_Publico;
958757;470010103000002600007000000000;NPH;Uso_Publico;
796002;470010103000002370014000000000;NPH;Uso_Publico;
960236;470010115000006500001000000000;NPH;Uso_Publico;
796137;470010103000002720011000000000;NPH;Uso_Publico;
763131;470010102000002720001000000000;NPH;Uso_Publico;
1008937;470010103000002990005000000000;NPH;Uso_Publico;
765008;470010115000005590001000000000;NPH;Uso_Publico;
855991;470010109000002060053000000000;NPH;Uso_Publico;
995714;470010103000002630028000000000;NPH;Uso_Publico;
801677;470010101000000220014000000000;NPH;Uso_Publico;
827498;470010109000003670002000000000;NPH;Uso_Publico;
993342;470010103000002930021000000000;NPH;Uso_Publico;
936718;470010003000000010683000000000;NPH;Uso_Publico;
858792;470010101000000190004000000000;NPH;Uso_Publico;
901322;470010002000000071573000000000;NPH;Uso_Publico;
1046866;470010103000003400005000000000;NPH;Uso_Publico;
962449;470010103000002600010000000000;NPH;Uso_Publico;
1022887;470010102000003840007000000000;NPH;Uso_Publico;
1006298;470010103000002370028000000000;NPH;Uso_Publico;
817092;470010101000002430001000000000;NPH;Uso_Publico;
763847;470010109000003730002000000000;NPH;Uso_Publico;
1006522;470010103000002720013000000000;NPH;Uso_Publico;
