t_id_predio;numero_predial;condicion_predio
669159;470010002000000040801800005010;Condominio.Unidad_Predial
790978;470010111000002880801800000021;Condominio.Unidad_Predial
945665;470010002000000060801800004630;Condominio.Unidad_Predial
990711;470010107000000990801800000020;Condominio.Unidad_Predial
696048;470010002000000060801800004634;Condominio.Unidad_Predial
675101;470010002000000050801800000102;Condominio.Unidad_Predial
820197;470010002000000060801800004600;Condominio.Unidad_Predial
1067975;470010002000000060801800004703;Condominio.Unidad_Predial
834487;470010002000000060801800004677;Condominio.Unidad_Predial
1051554;470010001000000020801800001381;Condominio.Unidad_Predial
799621;470010002000000050801800000279;Condominio.Unidad_Predial
1007728;470010002000000050801800000104;Condominio.Unidad_Predial
730893;470010115000006470801800000008;Condominio.Unidad_Predial
1051730;470010001000000020803800001646;Condominio.Unidad_Predial
1067937;470010002000000060801800004579;Condominio.Unidad_Predial
780834;470010001000000020803800001653;Condominio.Unidad_Predial
795125;470010002000000050802800000377;Condominio.Unidad_Predial
799701;470010002000000050801800000212;Condominio.Unidad_Predial
1050639;470010002000000050801800000302;Condominio.Unidad_Predial
683937;470010002000000040801800005266;Condominio.Unidad_Predial
962293;470010002000000050801800000201;Condominio.Unidad_Predial
1054004;470010107000000990801800000038;Condominio.Unidad_Predial
1010244;470010109000002580801800000353;Condominio.Unidad_Predial
828434;470010106000007100801800000003;Condominio.Unidad_Predial
760368;470010001000000020802800001542;Condominio.Unidad_Predial
1059099;470010107000000990801800000055;Condominio.Unidad_Predial
1039301;470010002000000070802800002069;Condominio.Unidad_Predial
1038896;470010002000000050801800000131;Condominio.Unidad_Predial
798689;470010001000000020803800001686;Condominio.Unidad_Predial
799657;470010002000000050801800000222;Condominio.Unidad_Predial
1023764;470010002000000050801800000184;Condominio.Unidad_Predial
668162;470010002000000040801800003958;Condominio.Unidad_Predial
