t_id_predio;numero_predial;condicion_predio;tipo_predio
733439;470010107000001230004000000000;NPH;Predio.Publico.Ejido
1018049;470010002000000071574000000000;NPH;Predio.Publico.Ejido
714596;470010107000001050801800000087;Condominio.Unidad_Predial;Predio.Publico.Ejido
801131;470010106000006530020000000000;NPH;Predio.Publico.Ejido
963608;470010106000007710801800000013;Condominio.Unidad_Predial;Predio.Publico.Ejido
910378;470010107000001260010000000000;NPH;Predio.Publico.Ejido
790315;470010115000005500019000000000;NPH;Predio.Publico.Ejido
718474;470010110000001130006000000000;NPH;Predio.Publico.Ejido
846192;470010102000003100002000000000;NPH;Predio.Publico.Ejido
719419;470010102000002930010000000000;NPH;Predio.Publico.Ejido
827866;470010110000001270004000000000;NPH;Predio.Publico.Ejido
944558;470010104000000800049000000000;NPH;Predio.Publico.Ejido
827591;470010107000001050801800000091;Condominio.Unidad_Predial;Predio.Publico.Ejido
674489;470010103000000850014000000000;NPH;Predio.Publico.Ejido
664958;470010104000000700023000000000;NPH;Predio.Publico.Ejido
1015563;470010110000001670008000000000;NPH;Predio.Publico.Ejido
664757;470010110000000920003000000000;NPH;Predio.Publico.Ejido
1026080;470010106000007710801800000014;Condominio.Unidad_Predial;Predio.Publico.Ejido
728861;470010104000000800057000000000;NPH;Predio.Publico.Ejido
966715;470010107000001050801800000057;Condominio.Unidad_Predial;Predio.Publico.Ejido
785792;470010109000004320006000000000;NPH;Predio.Publico.Ejido
921764;470010105000000140004000000000;NPH;Predio.Publico.Ejido
956099;470010102000002500801800000047;Condominio.Unidad_Predial;Predio.Publico.Ejido
683609;470010106000007700801800000008;Condominio.Unidad_Predial;Predio.Publico.Ejido
958298;470010107000000590002000000000;NPH;Predio.Publico.Ejido
660694;470010110000000310009000000000;NPH;Predio.Publico.Ejido
798853;470010106000007670801800000001;Condominio.Unidad_Predial;Predio.Publico.Ejido
1041218;470010103000002490031000000000;NPH;Predio.Publico.Ejido
1007744;470010108000000070801800000025;Condominio.Unidad_Predial;Predio.Publico.Ejido
947187;470010107000000090038000000000;NPH;Predio.Publico.Ejido
883945;470010900000000130029000000000;NPH;Predio.Publico.Ejido
946625;470010107000000250005000000000;NPH;Predio.Publico.Ejido
799068;470010106000007730801800000010;Condominio.Unidad_Predial;Predio.Publico.Ejido
1005863;470010102000003110009000000000;NPH;Predio.Publico.Ejido
666607;470010103000007680004000000000;NPH;Predio.Publico.Ejido
914339;470010107000000330001000000000;NPH;Predio.Publico.Ejido
1048894;470010110000000250049000000000;NPH;Predio.Publico.Ejido
780604;470010800000001350004000000000;NPH;Predio.Publico.Ejido
796585;470010105000002590018000000000;NPH;Predio.Publico.Ejido
926351;470010107000000170003000000000;NPH;Predio.Publico.Ejido
3013890;470010107000001560801800000008;Condominio.Unidad_Predial;Predio.Publico.Ejido
719148;470010002000000070804800007179;Condominio.Unidad_Predial;Predio.Publico.Ejido
767336;470010106000007090801800000002;Condominio.Unidad_Predial;Predio.Publico.Ejido
945053;470010107000000260008000000000;NPH;Predio.Publico.Ejido
793167;470010103000001740002000000000;NPH;Predio.Publico.Ejido
1041741;470010110000000220002000000000;NPH;Predio.Publico.Ejido
790659;470010107000000270005000000000;NPH;Predio.Publico.Ejido
1002743;470010105000002070801800000041;Condominio.Unidad_Predial;Predio.Publico.Ejido
1032936;470010107000000490003000000000;NPH;Predio.Publico.Ejido
800260;470010115000005490010000000000;NPH;Predio.Publico.Ejido
664155;470010104000000050055000000000;NPH;Predio.Publico.Ejido
1002982;470010102000001090801800000018;Condominio.Unidad_Predial;Predio.Publico.Ejido
754301;470010900000000560002000000000;NPH;Predio.Publico.Ejido
1024261;470010002000000070803800007085;Condominio.Unidad_Predial;Predio.Publico.Ejido
963191;470010104000000400005000000000;NPH;Predio.Publico.Ejido
939679;470010104000001070801800000018;Condominio.Unidad_Predial;Predio.Publico.Ejido
658260;470010110000001670001000000000;NPH;Predio.Publico.Ejido
798539;470010106000004050022000000000;NPH;Predio.Publico.Ejido
747815;470010900000001720001000000000;NPH;Predio.Publico.Ejido
979070;470010106000007670801800000010;Condominio.Unidad_Predial;Predio.Publico.Ejido
800703;470010103000000820011000000000;NPH;Predio.Publico.Ejido
985019;470010107000000420801800000013;Condominio.Unidad_Predial;Predio.Publico.Ejido
788164;470010002000000071867000000000;NPH;Predio.Publico.Ejido
667050;470010002000000070801800006991;Condominio.Unidad_Predial;Predio.Publico.Ejido
676388;470010103000000450269000000000;NPH;Predio.Publico.Ejido
1071944;470010107000000880801800000028;Condominio.Unidad_Predial;Predio.Publico.Ejido
680794;470010002000000022982000000000;NPH;Predio.Publico.Ejido
1031324;470010106000009340025000000000;NPH;Predio.Publico.Ejido
788585;470010106000009040072000000000;NPH;Predio.Publico.Ejido
1020683;470010107000000220007000000000;NPH;Predio.Publico.Ejido
1067381;470010105000002320002000000000;NPH;Predio.Publico.Ejido
784198;470010106000000310103000000000;NPH;Predio.Publico.Ejido
800128;470010109000000230003000000000;NPH;Predio.Publico.Ejido
827109;470010002000000070803800007076;Condominio.Unidad_Predial;Predio.Publico.Ejido
780600;470010800000001480003000000000;NPH;Predio.Publico.Ejido
754039;470010103000000820044000000000;NPH;Predio.Publico.Ejido
665768;470010002000000070804800007200;Condominio.Unidad_Predial;Predio.Publico.Ejido
787005;470010115000006740001000000000;NPH;Predio.Publico.Ejido
786172;470010109000002580801800000160;Condominio.Unidad_Predial;Predio.Publico.Ejido
1045654;470010110000001280021000000000;NPH;Predio.Publico.Ejido
790922;470010002000000070011000000000;NPH;Predio.Publico.Ejido
1031988;470010107000000810801800000306;Condominio.Unidad_Predial;Predio.Publico.Ejido
1016185;470010103000001290025000000000;NPH;Predio.Publico.Ejido
673901;470010105000000530004000000000;NPH;Predio.Publico.Ejido
986532;470010103000000430012000000000;NPH;Predio.Publico.Ejido
1031874;470010106000006260013000000000;NPH;Predio.Publico.Ejido
1021101;470010104000000600001000000000;NPH;Predio.Publico.Ejido
1059947;470010002000000070082000000000;NPH;Predio.Publico.Ejido
856834;470010103000000590802800000089;Condominio.Unidad_Predial;Predio.Publico.Ejido
789702;470010002000000072143000000000;NPH;Predio.Publico.Ejido
939928;470010106000006260007000000000;NPH;Predio.Publico.Ejido
1030639;470010105000000040012000000000;NPH;Predio.Publico.Ejido
826629;470010104000001430079000000000;NPH;Predio.Publico.Ejido
1046335;470010900000000040001000000000;NPH;Predio.Publico.Ejido
1000909;470010115000006140011000000000;NPH;Predio.Publico.Ejido
974549;470010105000000900801800000011;Condominio.Unidad_Predial;Predio.Publico.Ejido
1013415;470010104000001040801800000027;Condominio.Unidad_Predial;Predio.Publico.Ejido
784657;470010110000000460801800000096;Condominio.Unidad_Predial;Predio.Publico.Ejido
938388;470010900000000950001000000000;NPH;Predio.Publico.Ejido
817523;470010110000000130011000000000;NPH;Predio.Publico.Ejido
930548;470010107000000420801800000009;Condominio.Unidad_Predial;Predio.Publico.Ejido
695558;470010101000000720027000000000;NPH;Predio.Publico.Ejido
966106;470010113000000780083000000000;NPH;Predio.Publico.Ejido
791041;470010102000002490801800000038;Condominio.Unidad_Predial;Predio.Publico.Ejido
782875;470010900000001570001000000000;NPH;Predio.Publico.Ejido
1036396;470010102000001090801800000019;Condominio.Unidad_Predial;Predio.Publico.Ejido
1059074;470010103000001940007000000000;NPH;Predio.Publico.Ejido
810545;470010106000004050020000000000;NPH;Predio.Publico.Ejido
790954;470010106000009410029000000000;NPH;Predio.Publico.Ejido
1049486;470010107000001570801800000034;Condominio.Unidad_Predial;Predio.Publico.Ejido
787768;470010115000006730003000000000;NPH;Predio.Publico.Ejido
759528;470011000000000160017000000000;NPH;Predio.Publico.Ejido
808650;470010107000001430061000000000;NPH;Predio.Publico.Ejido
786186;470010109000002580801800000281;Condominio.Unidad_Predial;Predio.Publico.Ejido
991306;470010107000000970801800000047;Condominio.Unidad_Predial;Predio.Publico.Ejido
1061325;470010106000000060014000000000;NPH;Predio.Publico.Ejido
671700;470010107000000130019000000000;NPH;Predio.Publico.Ejido
987442;470010103000005420010000000000;NPH;Predio.Publico.Ejido
1040951;470010107000000570004000000000;NPH;Predio.Publico.Ejido
926392;470010105000002070801800000061;Condominio.Unidad_Predial;Predio.Publico.Ejido
981315;470010108000000060011000000000;NPH;Predio.Publico.Ejido
1042801;470010107000001610801800000001;Condominio.Unidad_Predial;Predio.Publico.Ejido
661182;470010106000004630002000000000;NPH;Predio.Publico.Ejido
799211;470010106000000510087000000000;NPH;Predio.Publico.Ejido
796993;470010105000001400004000000000;NPH;Predio.Publico.Ejido
942030;470010107000000230078000000000;NPH;Predio.Publico.Ejido
800422;470010106000000150005000000000;NPH;Predio.Publico.Ejido
718642;470010107000000480003000000000;NPH;Predio.Publico.Ejido
800224;470010101000001280004000000000;NPH;Predio.Publico.Ejido
693397;470010107000000550015000000000;NPH;Predio.Publico.Ejido
3012279;470010107000001630801800000016;Condominio.Unidad_Predial;Predio.Publico.Ejido
673125;470010002000000070023000000000;NPH;Predio.Publico.Ejido
799786;470010106000005500025000000000;NPH;Predio.Publico.Ejido
707982;470010900000002200002000000000;NPH;Predio.Publico.Ejido
760170;470010107000001300046000000000;NPH;Predio.Publico.Ejido
1041186;470010107000001300022000000000;NPH;Predio.Publico.Ejido
924620;470010107000000600801800000019;Condominio.Unidad_Predial;Predio.Publico.Ejido
860415;470010103000001060006000000000;NPH;Predio.Publico.Ejido
790864;470010002000000070103000000000;NPH;Predio.Publico.Ejido
717994;470010104000000720004000000000;NPH;Predio.Publico.Ejido
783499;470010900000002250008000000000;NPH;Predio.Publico.Ejido
1027206;470010002000000070050000000000;NPH;Predio.Publico.Ejido
996052;470010103000003340005000000000;NPH;Predio.Publico.Ejido
786861;470010115000006220025000000000;NPH;Predio.Publico.Ejido
672933;470010109000002580801800000276;Condominio.Unidad_Predial;Predio.Publico.Ejido
791066;470010002000000071470000000000;NPH;Predio.Publico.Ejido
833976;470010900000002250002000000000;NPH;Predio.Publico.Ejido
957757;470010107000000880801800000013;Condominio.Unidad_Predial;Predio.Publico.Ejido
943612;470010104000000280005000000000;NPH;Predio.Publico.Ejido
1019314;470010106000007690801800000010;Condominio.Unidad_Predial;Predio.Publico.Ejido
1003314;470010106000009040024000000000;NPH;Predio.Publico.Ejido
762484;470010111000000430002000000000;NPH;Predio.Publico.Ejido
956915;470010105000000900801800000017;Condominio.Unidad_Predial;Predio.Publico.Ejido
675441;470010104000000320012000000000;NPH;Predio.Publico.Ejido
1027335;470010111000002500003000000000;NPH;Predio.Publico.Ejido
797258;470010105000002360010000000000;NPH;Predio.Publico.Ejido
658510;470010110000000660013000000000;NPH;Predio.Publico.Ejido
942309;470010104000000750016000000000;NPH;Predio.Publico.Ejido
789435;470010106000011540007000000000;NPH;Predio.Publico.Ejido
3021213;470010107000001640801800000017;Condominio.Unidad_Predial;Predio.Publico.Ejido
760852;470010104000001640012000000000;NPH;Predio.Publico.Ejido
939674;470010104000001040801800000013;Condominio.Unidad_Predial;Predio.Publico.Ejido
1017013;470010106000009040003000000000;NPH;Predio.Publico.Ejido
801358;470010106000007020801800000011;Condominio.Unidad_Predial;Predio.Publico.Ejido
1020662;470010107000000420801800000002;Condominio.Unidad_Predial;Predio.Publico.Ejido
1025780;470010115000006730007000000000;NPH;Predio.Publico.Ejido
983309;470010113000000350801800000032;Condominio.Unidad_Predial;Predio.Publico.Ejido
965084;470010104000000680014000000000;NPH;Predio.Publico.Ejido
1049470;470010104000001640010000000000;NPH;Predio.Publico.Ejido
727993;470010800000000670057000000000;NPH;Predio.Publico.Ejido
691315;470010107000000510006000000000;NPH;Predio.Publico.Ejido
1049396;470010110000001480003000000000;NPH;Predio.Publico.Ejido
1012673;470010900000002250001000000000;NPH;Predio.Publico.Ejido
693234;470010110000000490063000000000;NPH;Predio.Publico.Ejido
781121;470010002000000071849000000000;NPH;Predio.Publico.Ejido
1051995;470010105000000040024000000000;NPH;Predio.Publico.Ejido
665751;470010106000007660801800000003;Condominio.Unidad_Predial;Predio.Publico.Ejido
826979;470010115000006710003000000000;NPH;Predio.Publico.Ejido
1045482;470010105000002480011000000000;NPH;Predio.Publico.Ejido
774250;470010002000000070801800007018;Condominio.Unidad_Predial;Predio.Publico.Ejido
786070;470010116000001480025000000000;NPH;Predio.Publico.Ejido
964999;470010104000001040801800000017;Condominio.Unidad_Predial;Predio.Publico.Ejido
1052204;470010106000000060023000000000;NPH;Predio.Publico.Ejido
1015158;470010103000000570801800000008;Condominio.Unidad_Predial;Predio.Publico.Ejido
970705;470010104000000330027000000000;NPH;Predio.Publico.Ejido
718932;470010002000000070804800007129;Condominio.Unidad_Predial;Predio.Publico.Ejido
797573;470010105000002510038000000000;NPH;Predio.Publico.Ejido
3010089;470010107000001620801800000011;Condominio.Unidad_Predial;Predio.Publico.Ejido
791775;470010115000006220021000000000;NPH;Predio.Publico.Ejido
687232;470010106000007690801800000013;Condominio.Unidad_Predial;Predio.Publico.Ejido
840950;470010110000001150005000000000;NPH;Predio.Publico.Ejido
791902;470010103000000820022000000000;NPH;Predio.Publico.Ejido
684099;470010002000000070030000000000;NPH;Predio.Publico.Ejido
791282;470010112000000020008000000000;NPH;Predio.Publico.Ejido
802077;470010110000001720005200000001;NPH;Predio.Publico.Ejido
791098;470010102000003190801800000027;Condominio.Unidad_Predial;Predio.Publico.Ejido
797220;470010002000000071623000000000;NPH;Predio.Publico.Ejido
1059436;470010003000000012102000000000;NPH;Predio.Publico.Ejido
926125;470010110000001340008000000000;NPH;Predio.Publico.Ejido
678039;470010115000006750004000000000;NPH;Predio.Publico.Ejido
827502;470010107000001050801800000132;Condominio.Unidad_Predial;Predio.Publico.Ejido
929529;470010002000000070037000000000;NPH;Predio.Publico.Ejido
662084;470010106000010880037000000000;NPH;Predio.Publico.Ejido
946023;470010105000000040001000000000;NPH;Predio.Publico.Ejido
931401;470010103000000590801800000074;Condominio.Unidad_Predial;Predio.Publico.Ejido
3022389;470010107000001640801800000005;Condominio.Unidad_Predial;Predio.Publico.Ejido
765396;470010800000000660003000000000;NPH;Predio.Publico.Ejido
971823;470010001000000020801800002411;Condominio.Unidad_Predial;Predio.Publico.Ejido
1040294;470010002000000071879000000000;NPH;Predio.Publico.Ejido
974247;470010103000004620031000000000;NPH;Predio.Publico.Ejido
671348;470010114000001660006000000000;NPH;Predio.Publico.Ejido
955292;470010112000000220003000000000;NPH;Predio.Publico.Ejido
981892;470010107000000440801800000030;Condominio.Unidad_Predial;Predio.Publico.Ejido
748483;470010110000000400801800000534;Condominio.Unidad_Predial;Predio.Publico.Ejido
1064216;470010104000000750024000000000;NPH;Predio.Publico.Ejido
1025903;470010107000001050801800000156;Condominio.Unidad_Predial;Predio.Publico.Ejido
1030278;470010105000002360008000000000;NPH;Predio.Publico.Ejido
718644;470010104000000730051000000000;NPH;Predio.Publico.Ejido
793965;470010103000004620130000000000;NPH;Predio.Publico.Ejido
1045966;470010104000000560024000000000;NPH;Predio.Publico.Ejido
678373;470010107000000690114000000000;NPH;Predio.Publico.Ejido
940245;470010107000000130018000000000;NPH;Predio.Publico.Ejido
1046301;470010106000007900005000000000;NPH;Predio.Publico.Ejido
799711;470010115000006840032000000000;NPH;Predio.Publico.Ejido
963472;470010106000007070801800000002;Condominio.Unidad_Predial;Predio.Publico.Ejido
749611;470010110000000460801800000074;Condominio.Unidad_Predial;Predio.Publico.Ejido
797088;470010106000009300017000000000;NPH;Predio.Publico.Ejido
3022068;470010107000001570801800000035;Condominio.Unidad_Predial;Predio.Publico.Ejido
1002996;470010103000000820029000000000;NPH;Predio.Publico.Ejido
1056119;470010111000000830025000000000;NPH;Predio.Publico.Ejido
800152;470010106000001160002000000000;NPH;Predio.Publico.Ejido
1002814;470010105000000040013000000000;NPH;Predio.Publico.Ejido
735015;470010106000009500029000000000;NPH;Predio.Publico.Ejido
779975;470010002000000071918000000000;NPH;Predio.Publico.Ejido
1069662;470010002000000070803800002175;Condominio.Unidad_Predial;Predio.Publico.Ejido
786244;470010109000000570022000000000;NPH;Predio.Publico.Ejido
721393;470010104000001070802800000015;Condominio.Unidad_Predial;Predio.Publico.Ejido
691489;470010107000000550006000000000;NPH;Predio.Publico.Ejido
1028317;470010110000000190301000000000;NPH;Predio.Publico.Ejido
788557;470010106000009040036000000000;NPH;Predio.Publico.Ejido
988737;470010107000001430012000000000;NPH;Predio.Publico.Ejido
826985;470010900000000430011000000000;NPH;Predio.Publico.Ejido
760640;470010110000001410017000000000;NPH;Predio.Publico.Ejido
797912;470010105000000890004000000000;NPH;Predio.Publico.Ejido
668913;470010002000000071853000000000;NPH;Predio.Publico.Ejido
963592;470010106000007660801800000004;Condominio.Unidad_Predial;Predio.Publico.Ejido
1040910;470010003000000013589000000000;NPH;Predio.Publico.Ejido
863045;470010110000000500002000000000;NPH;Predio.Publico.Ejido
797065;470010109000003930027000000000;NPH;Predio.Publico.Ejido
1032881;470010107000000610051000000000;NPH;Predio.Publico.Ejido
939630;470010103000007980019000000000;NPH;Predio.Publico.Ejido
1032119;470010104000000840014000000000;NPH;Predio.Publico.Ejido
1020221;470010002000000070060000000000;NPH;Predio.Publico.Ejido
970594;470010115000000730060000000000;NPH;Predio.Publico.Ejido
662580;470010103000000070009000000000;NPH;Predio.Publico.Ejido
789941;470010003000000013823000000000;NPH;Predio.Publico.Ejido
961179;470010002000000071417000000000;NPH;Predio.Publico.Ejido
891298;470010108000000070801800000011;Condominio.Unidad_Predial;Predio.Publico.Ejido
1018363;470010106000000050045000000000;NPH;Predio.Publico.Ejido
730781;470010110000000730038000000000;NPH;Predio.Publico.Ejido
954735;470010107000001570801800000051;Condominio.Unidad_Predial;Predio.Publico.Ejido
959123;470010110000000510031000000000;NPH;Predio.Publico.Ejido
672557;470010116000002610023000000000;NPH;Predio.Publico.Ejido
749627;470010107000000210004000000000;NPH;Predio.Publico.Ejido
827809;470010113000000120029000000000;NPH;Predio.Publico.Ejido
931093;470010111000000860801800000003;Condominio.Unidad_Predial;Predio.Publico.Ejido
682722;470010103000000820069000000000;NPH;Predio.Publico.Ejido
1032966;470010110000001100005000000000;NPH;Predio.Publico.Ejido
827119;470010107000000640006000000000;NPH;Predio.Publico.Ejido
1045046;470010111000000860801800000017;Condominio.Unidad_Predial;Predio.Publico.Ejido
1072269;470010107000001050801800000127;Condominio.Unidad_Predial;Predio.Publico.Ejido
970978;470010107000000230006000000000;NPH;Predio.Publico.Ejido
781105;470010900000000140017000000000;NPH;Predio.Publico.Ejido
